mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
71	70	278	278	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	955									212		
71	70	557/2	557/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	956									212		
71	70	279	279	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	957									212		
71	70	559/2	559/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	958											
71	70	276	276	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	959									213		
71	70	277	277	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	960									213		
71	70	278	278	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	961									213		
71	70	279	279	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	962											
71	70	276	276	1.0	0	0	Chord	4/4	4	1	1/4		1/4	1	963									214		
71	70	277	277	1.0	1/4	1/4	Chord	4/4	4	1	1/4		1/4	1	964									214		
71	70	278	278	1.0	1/2	1/2	Chord	4/4	4	1	1/4		1/4	1	965									214		
71	70	279	279	1.0	3/4	3/4	Chord	4/4	4	1	1/4		1/4	1	966											
72	71	280	280	0.0	0	0	Dynamic	4/4	1	1	0					pp										
72	71	280	280	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	967									215		
72	71	282	282	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	968									215		
72	71	283	283	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	969									215		
72	71	280	280	0.0	0	0	Dynamic	4/4	2	1	0					pp										
72	71	280	280	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	970									216		
72	71	282	282	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	971									216		
72	71	283	283	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	972									216		
72	71	280	280	0.0	0	0	Dynamic	4/4	3	1	0					pp										
72	71	280	280	4.0	0	0	Chord	4/4	3	1	1		1	1	973											
72	71	280	280	0.0	0	0	Dynamic	4/4	4	1	0					pp										
72	71	280	280	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	974									217		
72	71	561/2	561/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	975									217		
72	71	281	281	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	976									217		
72	71	563/2	563/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	977									217		
72	71	282	282	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	978									217		
72	71	565/2	565/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	979									217		
72	71	283	283	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	980									217		
72	71	567/2	567/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	981									217		
73	72	284	284	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	982									215		
73	72	285	285	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	983									215		
73	72	286	286	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	984									215		
73	72	287	287	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	985											
73	72	284	284	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	986									216		
73	72	285	285	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	987									216		
73	72	286	286	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	988									216		
73	72	287	287	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	989											
73	72	284	284	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	990									218		
73	72	286	286	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	991											
73	72	284	284	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	992									217		
73	72	569/2	569/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	993									217		
73	72	285	285	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	994									217		
73	72	571/2	571/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	995									217		
73	72	286	286	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	996									217		
73	72	573/2	573/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	997									217		
73	72	287	287	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	998									217		
73	72	575/2	575/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	999											
74	73	288	288	0.0	0	0	Spanner	4/4	1	1	0															44
74	73	288	288	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1000									219		44
74	73	289	289	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1001									219		44
74	73	290	290	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1002									219		44
74	73	291	291	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1003									219		44
74	73	288	288	0.0	0	0	Spanner	4/4	2	1	0															45
74	73	288	288	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1004									220		45
74	73	289	289	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1005											45
74	73	288	288	0.0	0	0	Spanner	4/4	3	1	0															46
74	73	288	288	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	1006									221		46
74	73	290	290	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	1007									221		46
74	73	291	291	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	1008									221		46
74	73	288	288	0.0	0	0	Spanner	4/4	4	1	0															47
74	73	288	288	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	1009									222		47
74	73	577/2	577/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	1010									222		47
74	73	289	289	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	1011									222		47
74	73	579/2	579/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	1012									222		47
74	73	290	290	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	1013									222		47
74	73	581/2	581/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	1014									222		47
74	73	291	291	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	1015									222		47
74	73	583/2	583/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	1016											47
75	74	292	292	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1017									219		44
75	74	293	293	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1018									219		44
75	74	294	294	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1019									219		44
75	74	295	295	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1020											44
75	74	292	292	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	1021									221		46
75	74	293	293	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	1022									221		46
75	74	294	294	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	1023									221		46
75	74	295	295	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	1024											46
75	74	292	292	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	1025									223		47
75	74	585/2	585/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	1026									223		47
75	74	293	293	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	1027									223		47
75	74	587/2	587/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	1028									223		47
75	74	294	294	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	1029									223		47
75	74	589/2	589/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	1030									223		47
75	74	295	295	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	1031									223		47
75	74	591/2	591/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	1032											47
76	75	296	296	0.0	0	0	Dynamic	4/4	1	1	0					p										
76	75	296	296	0.0	0	0	Spanner	4/4	1	1	0															
76	75	296	296	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1033											
76	75	593/2	593/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1034									224		
76	75	297	297	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1035									224		
76	75	595/2	595/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1036									224		
76	75	298	298	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1037									224		
76	75	597/2	597/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1038									224		
76	75	299	299	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1039									224		
76	75	599/2	599/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1040											
76	75	296	296	0.0	0	0	Dynamic	4/4	2	1	0					p										
76	75	296	296	0.0	0	0	Spanner	4/4	2	1	0															
76	75	296	296	4.0	0	0	Chord	4/4	2	1	1		1	1	1041											
76	75	296	296	0.0	0	0	Dynamic	4/4	3	1	0					p										
76	75	296	296	0.0	0	0	Spanner	4/4	3	1	0															
76	75	296	296	4.0	0	0	Chord	4/4	3	1	1		1	1	1042											
76	75	296	296	0.0	0	0	Dynamic	4/4	4	1	0					p										
76	75	296	296	0.0	0	0	Spanner	4/4	4	1	0															
76	75	296	296	4.0	0	0	Chord	4/4	4	1	1		1	1	1043											
77	76	300	300	0.0	0	0	Spanner	4/4	1	1	0															48
77	76	300	300	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1044									225		48
77	76	601/2	601/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1045									225		48
77	76	301	301	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1046									225		48
77	76	603/2	603/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1047									225		48
77	76	302	302	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1048									225		48
77	76	605/2	605/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1049									225		48
77	76	303	303	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1050									225		48
77	76	607/2	607/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1051											48
77	76	300	300	0.0	0	0	Spanner	4/4	2	1	0															49
77	76	300	300	4.0	0	0	Chord	4/4	2	1	1		1	1	1052											49
77	76	300	300	0.0	0	0	Spanner	4/4	3	1	0															50
77	76	300	300	4.0	0	0	Chord	4/4	3	1	1		1	1	1053											50
77	76	300	300	0.0	0	0	Spanner	4/4	4	1	0															51
77	76	300	300	4.0	0	0	Chord	4/4	4	1	1		1	1	1054											51
78	77	304	304	0.0	0	0	Dynamic	4/4	1	1	0					mf										
78	77	304	304	0.0	0	0	Spanner	4/4	1	1	0															
78	77	304	304	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1055									226		
78	77	609/2	609/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1056									226		
78	77	305	305	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1057									226		
78	77	611/2	611/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1058									226		
78	77	306	306	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1059									226		
78	77	613/2	613/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1060									226		
78	77	307	307	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1061									226		
78	77	615/2	615/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1062											
78	77	304	304	0.0	0	0	Dynamic	4/4	2	1	0					mf										
78	77	304	304	0.0	0	0	Spanner	4/4	2	1	0															
78	77	304	304	4.0	0	0	Chord	4/4	2	1	1		1	1	1063											
78	77	304	304	0.0	0	0	Dynamic	4/4	3	1	0					mf										
78	77	304	304	0.0	0	0	Spanner	4/4	3	1	0															
78	77	304	304	4.0	0	0	Chord	4/4	3	1	1		1	1	1064											
78	77	304	304	0.0	0	0	Dynamic	4/4	4	1	0					mf										
78	77	304	304	0.0	0	0	Spanner	4/4	4	1	0															
78	77	304	304	4.0	0	0	Chord	4/4	4	1	1		1	1	1065											
79	78	308	308	0.0	0	0	Spanner	4/4	1	1	0															52
79	78	308	308	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1066									227		52
79	78	617/2	617/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1067									227		52
79	78	309	309	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1068									227		52
79	78	619/2	619/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1069									227		52
79	78	310	310	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1070									227		52
79	78	621/2	621/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1071									227		52
79	78	311	311	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1072									227		52
79	78	623/2	623/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1073											52
79	78	308	308	0.0	0	0	Spanner	4/4	2	1	0															53
79	78	308	308	4.0	0	0	Chord	4/4	2	1	1		1	1	1074		articAccentBelow									53
79	78	308	308	0.0	0	0	Spanner	4/4	3	1	0															54
79	78	308	308	4.0	0	0	Chord	4/4	3	1	1		1	1	1075		articAccentBelow									54
79	78	308	308	0.0	0	0	Spanner	4/4	4	1	0															55
79	78	308	308	4.0	0	0	Chord	4/4	4	1	1		1	1	1076		articAccentBelow									55
80	79	312	312	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1077									228		52
80	79	625/2	625/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1078									228		52
80	79	313	313	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1079									228		52
80	79	627/2	627/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1080									228		52
80	79	314	314	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1081									228		52
80	79	629/2	629/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1082									228		52
80	79	315	315	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1083									228		52
80	79	631/2	631/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1084											52
80	79	312	312	4.0	0	0	Chord	4/4	2	1	1		1	1	1085		articAccentBelow									53
80	79	312	312	4.0	0	0	Chord	4/4	3	1	1		1	1	1086		articAccentBelow									54
80	79	312	312	4.0	0	0	Chord	4/4	4	1	1		1	1	1087		articAccentBelow									55
81	80	316	316	0.0	0	0	Dynamic	4/4	1	1	0					f										
81	80	316	316	0.0	0	0	Spanner	4/4	1	1	0															
81	80	316	316	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1088									229		
81	80	633/2	633/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1089									229		
81	80	317	317	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1090									229		
81	80	635/2	635/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1091											
81	80	318	318	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1092									230		
81	80	637/2	637/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1093									230		
81	80	319	319	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1094									230		
81	80	639/2	639/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1095											
81	80	316	316	0.0	0	0	Dynamic	4/4	2	1	0					f										
81	80	316	316	0.0	0	0	Spanner	4/4	2	1	0															
81	80	316	316	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1096		articAccentBelow									
81	80	318	318	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1097		articAccentBelow									
81	80	316	316	0.0	0	0	Dynamic	4/4	3	1	0					f										
81	80	316	316	0.0	0	0	Spanner	4/4	3	1	0															
81	80	316	316	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	1098		articAccentBelow									
81	80	318	318	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	1099		articAccentBelow									
81	80	316	316	0.0	0	0	Dynamic	4/4	4	1	0					f										
81	80	316	316	0.0	0	0	Spanner	4/4	4	1	0															
81	80	316	316	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	1100		articAccentBelow									
81	80	318	318	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	1101		articAccentBelow									
82	81	320	320	0.0	0	0	Spanner	4/4	1	1	0															56
82	81	320	320	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1102									231		56
82	81	641/2	641/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1103									231		56
82	81	321	321	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1104									231		56
82	81	643/2	643/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1105									231		56
82	81	322	322	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1106									231		56
82	81	645/2	645/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1107									231		56
82	81	323	323	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1108									231		56
82	81	647/2	647/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1109											56
82	81	320	320	0.0	0	0	Spanner	4/4	2	1	0															57
82	81	320	320	4.0	0	0	Chord	4/4	2	1	1		1	1	1110											57
82	81	320	320	0.0	0	0	Spanner	4/4	3	1	0															58
82	81	320	320	4.0	0	0	Chord	4/4	3	1	1		1	1	1111											58
82	81	320	320	0.0	0	0	Spanner	4/4	4	1	0															59
82	81	320	320	4.0	0	0	Chord	4/4	4	1	1		1	1	1112											59
83	82	324	324	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1113									232		56
83	82	649/2	649/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1114									232		56
83	82	325	325	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1115									232		56
83	82	651/2	651/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1116									232		56
83	82	326	326	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1117									232		56
83	82	653/2	653/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1118									232		56
83	82	327	327	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1119									232		56
83	82	655/2	655/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1120											56
83	82	324	324	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1121		articAccentAbove									57
83	82	326	326	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1122		articAccentAbove									57
83	82	324	324	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	1123		articAccentAbove									58
83	82	326	326	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	1124		articAccentAbove									58
83	82	324	324	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	1125		articAccentBelow									59
83	82	326	326	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	1126		articAccentBelow									59
84	83	328	328	0.0	0	0	Dynamic	4/4	1	1	0					ff										
84	83	328	328	0.0	0	0	Spanner	4/4	1	1	0															
84	83	328	328	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1127									233		
84	83	657/2	657/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1128									233		
84	83	329	329	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1129									233		
84	83	659/2	659/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1130									233		
84	83	330	330	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1131									233		
84	83	661/2	661/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1132									233		
84	83	331	331	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1133									233		
84	83	663/2	663/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1134									233		
84	83	328	328	0.0	0	0	Dynamic	4/4	2	1	0					ff										
84	83	328	328	0.0	0	0	Spanner	4/4	2	1	0															
84	83	328	328	4.0	0	0	Chord	4/4	2	1	1		1	1	1135											
84	83	328	328	0.0	0	0	Dynamic	4/4	3	1	0					ff										
84	83	328	328	0.0	0	0	Spanner	4/4	3	1	0															
84	83	328	328	4.0	0	0	Chord	4/4	3	1	1		1	1	1136											
84	83	328	328	0.0	0	0	Dynamic	4/4	4	1	0					ff										
84	83	328	328	0.0	0	0	Spanner	4/4	4	1	0															
84	83	328	328	4.0	0	0	Chord	4/4	4	1	1		1	1	1137											
85	84	332	332	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1138											
85	84	333	333	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1139									234		
85	84	667/2	667/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1140									234		
85	84	334	334	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1141									234		
85	84	669/2	669/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1142									234		
85	84	335	335	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1143									234		
85	84	671/2	671/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1144									234		
85	84	332	332	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1145											
85	84	332	332	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	1146											
85	84	332	332	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	1147											
86	85	336	336	0.0	0	0	Dynamic	4/4	1	1	0					ff										
86	85	336	336	3.0	0	0	Chord	4/4	1	1	3/4		1/2	3/2	1148											
86	85	339	339	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1149									235		
86	85	336	336	0.0	0	0	Dynamic	4/4	2	1	0					ff										
86	85	336	336	4.0	0	0	Chord	4/4	2	1	1		1	1	1150											
86	85	336	336	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	1151											
86	85	336	336	0.0	0	0	Dynamic	4/4	3	1	0					ff										
86	85	336	336	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	1152									236		
86	85	673/2	673/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	1153									236		
86	85	337	337	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	1154									236		
86	85	675/2	675/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	1155									236		
86	85	338	338	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	1156									236		
86	85	677/2	677/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	1157									236		
86	85	339	339	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	1158									236		
86	85	679/2	679/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	1159											
86	85	336	336	0.0	0	0	Dynamic	4/4	4	1	0					ff										
86	85	336	336	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	1160									237		
86	85	673/2	673/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	1161									237		
86	85	337	337	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	1162									237		
86	85	675/2	675/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	1163									237		
86	85	338	338	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	1164									237		
86	85	677/2	677/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	1165									237		
86	85	339	339	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	1166									237		
86	85	679/2	679/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	1167											
87	86	340	340	0.0	0	0	StaffText	4/4	1	1	0							"<font size=""11""/><i>dim.</i>"						235		
87	86	340	340	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1168									235		
87	86	342	342	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1169									235		
87	86	343	343	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1170											
87	86	340	340	0.0	0	0	StaffText	4/4	2	1	0							"<font size=""11""/><i>dim.</i>"								
87	86	340	340	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1171											
87	86	341	341	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1172									238		
87	86	342	342	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1173											
87	86	340	340	0.0	0	0	StaffText	4/4	3	1	0							"<font size=""11""/><i>dim.</i>"								
87	86	340	340	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	1174									239		
87	86	342	342	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	1175											
87	86	340	340	0.0	0	0	StaffText	4/4	4	1	0							"<font size=""11""/><i>dim.</i>"								
87	86	340	340	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	1176									240		
87	86	342	342	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	1177											
88	87	344	344	0.0	0	0	Dynamic	4/4	1	1	0					p										
88	87	344	344	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1178									241		
88	87	345	345	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1179									241		
88	87	346	346	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1180									241		
88	87	347	347	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1181											
88	87	344	344	0.0	0	0	Dynamic	4/4	2	1	0					p										
88	87	344	344	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1182									242		
88	87	345	345	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1183									242		
88	87	346	346	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1184											
88	87	344	344	0.0	0	0	Dynamic	4/4	3	1	0					p										
88	87	344	344	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	1185									243		
88	87	345	345	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	1186									243		
88	87	346	346	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	1187									243		
88	87	347	347	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	1188											
88	87	344	344	0.0	0	0	Dynamic	4/4	4	1	0					p										
88	87	344	344	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	1189									244		
88	87	346	346	2.0	1/2	1/2	Chord	4/4	4	1	1/2		1/2	1	1190											
89	88	348	348	3.0	0	0	Chord	4/4	1	1	3/4		1/2	3/2	1191									245		
89	88	351	351	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1192									245		
89	88	348	348	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1193									246		
89	88	350	350	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1194									246		
89	88	348	348	2.0	0	0	Chord	4/4	3	1	1/2		1/2	1	1195									247		
89	88	350	350	2.0	1/2	1/2	Chord	4/4	3	1	1/2		1/2	1	1196									247		
89	88	348	348	2.0	0	0	Chord	4/4	4	1	1/2		1/2	1	1197									248		
