mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
9	9	25	25	0.0	1/4	1/4	Dynamic	3/4	2	1	0					p										
9	9	25	25	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	97											
9	9	26	26	1.0	1/2	1/2	Chord	3/4	2	1	1/4		1/4	1	98											
9	9	25	25	0.0	1/4	1/4	Dynamic	3/4	3	1	0					p										
9	9	25	25	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	99											
9	9	26	26	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	100											
9	9	25	25	0.0	1/4	1/4	Dynamic	3/4	4	1	0					p										
9	9	25	25	1.0	1/4	1/4	Chord	3/4	4	1	1/4		1/4	1	101											
9	9	26	26	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	102											
10	10	27	27	0.0	0	0	Spanner	3/4	1	1	0													30		12
10	10	27	27	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	103									30		12
10	10	55/2	55/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	104									30		12
10	10	28	28	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	105									30		12
10	10	57/2	57/2	0.0	3/8	3/8	Spanner	3/4	1	1	0													30		
10	10	57/2	57/2	0.0	3/8	3/8	Spanner	3/4	1	1	0													30	5	
10	10	57/2	57/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	106									30	5	
10	10	29	29	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	107									30	5	
10	10	59/2	59/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	108									30	5	
10	10	27	27	0.0	0	0	Spanner	3/4	2	1	0															13
10	10	27	27	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	109									31		13
10	10	28	28	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	110											13
10	10	29	29	0.0	1/2	1/2	Spanner	3/4	2	1	0															
10	10	27	27	0.0	0	0	Spanner	3/4	3	1	0															14
10	10	27	27	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	111									32		14
10	10	28	28	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	112											14
10	10	29	29	0.0	1/2	1/2	Spanner	3/4	3	1	0															
10	10	27	27	0.0	0	0	Spanner	3/4	4	1	0															15
10	10	27	27	2.0	0	0	Chord	3/4	4	1	1/2		1/2	1	113											15
10	10	29	29	0.0	1/2	1/2	Spanner	3/4	4	1	0															
10	10	27	27	1.0	0	0	Chord	3/4	4	2	1/4		1/4	1	114									33		
10	10	28	28	1.0	1/4	1/4	Chord	3/4	4	2	1/4		1/4	1	115											
11	11	30	30	0.0	0	0	Dynamic	3/4	1	1	0					pp										
11	11	30	30	0.0	0	0	Spanner	3/4	1	1	0															
11	11	30	30	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	116											
11	11	63/2	63/2	0.0	3/8	3/8	Spanner	3/4	1	1	0															16
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	117									34		16
11	11	32	32	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	118									34		16
11	11	65/2	65/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	119									34		16
11	11	61/2	61/2	0.0	1/8	1/8	Dynamic	3/4	2	1	0					pp										
11	11	61/2	61/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	120									35		
11	11	31	31	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	121									35		
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	122									35		
11	11	32	32	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	123									35		
11	11	65/2	65/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	124									35		
11	11	61/2	61/2	0.0	1/8	1/8	Dynamic	3/4	3	1	0					pp										
11	11	61/2	61/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	125									36		
11	11	31	31	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	126									36		
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	127											
11	11	32	32	1.0	1/2	1/2	Chord	3/4	3	1	1/4		1/4	1	128											
11	11	61/2	61/2	0.0	1/8	1/8	Dynamic	3/4	4	1	0					pp										
11	11	61/2	61/2	0.5	1/8	1/8	Chord	3/4	4	1	1/8		1/8	1	129									37		
11	11	31	31	0.5	1/4	1/4	Chord	3/4	4	1	1/8		1/8	1	130									37		
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	4	1	1/8		1/8	1	131									37		
11	11	32	32	0.5	1/2	1/2	Chord	3/4	4	1	1/8		1/8	1	132									37		
11	11	65/2	65/2	0.5	5/8	5/8	Chord	3/4	4	1	1/8		1/8	1	133									37		
12	12	33	33	0.0	0	0	Spanner	3/4	1	1	0													34		
12	12	33	33	0.0	0	0	Spanner	3/4	1	1	0													34	6	
12	12	33	33	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	134									34	6	
12	12	34	34	0.0	1/4	1/4	Spanner	3/4	1	1	0															
12	12	34	34	1.0	1/4	1/4	Chord	3/4	1	1	1/4		1/4	1	135											
12	12	33	33	1.0	0	0	Chord	3/4	2	1	1/4		1/4	1	136									35		
12	12	34	34	1.0	1/4	1/4	Chord	3/4	2	1	1/4		1/4	1	137											
12	12	33	33	1.0	0	0	Chord	3/4	3	1	1/4		1/4	1	138									38		
12	12	34	34	1.0	1/4	1/4	Chord	3/4	3	1	1/4		1/4	1	139											
12	12	33	33	2.0	0	0	Chord	3/4	4	1	1/2		1/2	1	140											
13	13	36	36	0.0	0	0	Tempo	3/4	1	1	0								largo	120.0			1.0			
13	13	36	36	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	141									39		
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	142											
13	13	73/2	73/2	0.0	1/8	1/8	Dynamic	3/4	2	1	0					p										
13	13	73/2	73/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	143		articStaccatoBelow							40		
13	13	37	37	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	144		articStaccatoBelow							40		
13	13	75/2	75/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	145		articStaccatoBelow							40		
13	13	38	38	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	146		articStaccatoBelow							40		
13	13	77/2	77/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	147		articStaccatoBelow									
13	13	73/2	73/2	0.0	1/8	1/8	Dynamic	3/4	3	1	0					p										
13	13	73/2	73/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	148		articStaccatoBelow							41		
13	13	37	37	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	149		articStaccatoBelow							41		
13	13	75/2	75/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	150		articStaccatoBelow							41		
13	13	38	38	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	151		articStaccatoBelow							41		
13	13	77/2	77/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	152		articStaccatoBelow									
14	14	39	39	0.0	0	0	Spanner	3/4	1	1	0															17
14	14	39	39	2.0	0	0	Chord	3/4	1	1	1/2		1/2	1	153									42		17
14	14	41	41	0.5	1/2	1/2	Chord	3/4	1	1	1/8		1/8	1	154									42		17
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	155											17
14	14	39	39	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	156		articStaccatoBelow							43		
14	14	79/2	79/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	157		articStaccatoBelow							43		
14	14	40	40	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	158		articStaccatoBelow							43		
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	159		articStaccatoBelow							43		
14	14	41	41	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	160		articStaccatoBelow							43		
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	161		articStaccatoBelow									
14	14	39	39	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	162		articStaccatoBelow							44		
14	14	79/2	79/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	163		articStaccatoBelow							44		
14	14	40	40	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	164		articStaccatoBelow							44		
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	165		articStaccatoBelow							44		
14	14	41	41	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	166		articStaccatoBelow							44		
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	167		articStaccatoBelow									
15	15	42	42	0.0	0	0	Dynamic	3/4	1	1	0					f										
15	15	42	42	0.0	0	0	Spanner	3/4	1	1	0															
15	15	42	42	1.5	0	0	Chord	3/4	1	1	3/8		1/4	3/2	168									45		
15	15	87/2	87/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	169									45		
15	15	44	44	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	170									45		
15	15	179/4	179/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	171											
15	15	42	42	0.0	0	0	Spanner	3/4	2	1	0															18
15	15	42	42	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	172		articStaccatoBelow							46		18
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	173		articStaccatoBelow							46		18
15	15	43	43	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	174		articStaccatoBelow							46		18
15	15	87/2	87/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	175		articStaccatoBelow							46		18
15	15	44	44	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	176		articStaccatoBelow							46		18
15	15	89/2	89/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	177		articStaccatoBelow									18
15	15	42	42	0.0	0	0	Spanner	3/4	3	1	0															19
15	15	42	42	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	178		articStaccatoBelow							47		19
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	179		articStaccatoBelow							47		19
15	15	43	43	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	180		articStaccatoBelow							47		19
15	15	87/2	87/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	181		articStaccatoBelow							47		19
15	15	44	44	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	182		articStaccatoBelow							47		19
15	15	89/2	89/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	183		articStaccatoBelow									19
15	15	42	42	0.0	0	0	Dynamic	3/4	4	1	0					p										
15	15	42	42	0.0	0	0	Spanner	3/4	4	1	0															20
15	15	42	42	3.0	0	0	Chord	3/4	4	1	3/4		1/2	3/2	184											20
16	16	45	45	0.0	0	0	StaffText	3/4	1	1	0							"<font size=""11""/><i>dim.</i>"								
16	16	45	45	1.0	0	0	Chord	3/4	1	1	1/4		1/4	1	185									48		
16	16	46	46	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	186											
16	16	47	47	0.0	1/2	1/2	Dynamic	3/4	1	1	0					p										
16	16	47	47	1.0	1/2	1/2	Chord	3/4	1	1	1/4		1/4	1	187									49		
16	16	45	45	0.0	0	0	Dynamic	3/4	2	1	0					f										
16	16	45	45	0.0	0	0	Spanner	3/4	2	1	0															
16	16	45	45	0.5	0	0	Chord	3/4	2	1	1/8		1/8	1	188											
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8		1/8	1	189											
16	16	46	46	0.0	1/4	1/4	StaffText	3/4	2	1	0							"<font size=""11""/><i>dim.</i>"								
16	16	46	46	0.5	1/4	1/4	Chord	3/4	2	1	1/8		1/8	1	190											
16	16	93/2	93/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8		1/8	1	191											
16	16	47	47	0.5	1/2	1/2	Chord	3/4	2	1	1/8		1/8	1	192											
16	16	95/2	95/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8		1/8	1	193											
16	16	45	45	0.0	0	0	Dynamic	3/4	3	1	0					f										
16	16	45	45	0.0	0	0	Spanner	3/4	3	1	0															
16	16	45	45	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	194											
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	195											
16	16	46	46	0.0	1/4	1/4	StaffText	3/4	3	1	0							"<font size=""11""/><i>dim.</i>"								
16	16	46	46	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	196											
16	16	93/2	93/2	0.5	3/8	3/8	Chord	3/4	3	1	1/8		1/8	1	197											
16	16	47	47	0.5	1/2	1/2	Chord	3/4	3	1	1/8		1/8	1	198											
16	16	95/2	95/2	0.5	5/8	5/8	Chord	3/4	3	1	1/8		1/8	1	199											
16	16	45	45	0.0	0	0	Dynamic	3/4	4	1	0					f										
16	16	45	45	0.0	0	0	Spanner	3/4	4	1	0															
16	16	45	45	2.0	0	0	Chord	3/4	4	1	1/2		1/2	1	200											
16	16	47	47	0.0	1/2	1/2	StaffText	3/4	4	1	0							"<font size=""11""/><i>dim.</i>"								
16	16	47	47	1.0	1/2	1/2	Chord	3/4	4	1	1/4		1/4	1	201											
17	17	48	48	0.5	0	0	Chord	3/4	1	1	1/8		1/8	1	202									49		
17	17	97/2	97/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	203									49		
17	17	49	49	0.5	1/4	1/4	Chord	3/4	1	1	1/8		1/8	1	204									49		
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	205									49		
17	17	50	50	0.75	1/2	1/2	Chord	3/4	1	1	3/16		1/8	3/2	206											
17	17	203/4	203/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16		1/16	1	207									50		
17	17	48	48	0.0	0	0	Dynamic	3/4	2	1	0					p										
17	17	48	48	3.0	0	0	Chord	3/4	2	1	3/4		1/2	3/2	208											
17	17	48	48	0.0	0	0	Dynamic	3/4	3	1	0					p										
17	17	48	48	0.5	0	0	Chord	3/4	3	1	1/8		1/8	1	209									51		
17	17	97/2	97/2	0.5	1/8	1/8	Chord	3/4	3	1	1/8		1/8	1	210									51		
17	17	49	49	0.5	1/4	1/4	Chord	3/4	3	1	1/8		1/8	1	211									51		
