mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
156	153	-4	3/4	3/4	0							157
157	154	-4	3/4	3/4	0							158
158	155	-4	3/4	3/4	0							159
159	156	-4	3/4	3/4	0							160
160	157	-4	3/4	3/4	0							161
161	158	-4	3/4	3/4	0							162
162	159	-4	3/4	3/4	0							163
163	160	-4	3/4	3/4	0							164
164	161	-4	3/4	3/4	0							165
165	162	-4	3/4	3/4	0							166
166	163	-4	3/4	3/4	0							167
167	164	-4	3/4	3/4	0							168
168	165	-4	3/4	3/4	0							169
169	166	-4	3/4	3/4	0							170
170	167	-4	3/4	3/4	0							171
171	168	-4	3/4	3/4	0							172
172	169	-4	3/4	3/4	0							173
173	170	-4	3/4	3/4	0							174
174	171	-4	3/4	3/4	0							175
175	172	-4	3/4	3/4	0							176
176	173	-4	3/4	3/4	0							177
177	174	-4	3/4	3/4	0							178
178	175	-4	3/4	3/4	0							179
179	176	-4	3/4	3/4	0							180
180	177	-4	3/4	3/4	0							181
181	178	-4	3/4	3/4	0				double			182
182	179	-4	3/4	3/4	0							183
183	180	-4	3/4	3/4	0							184
184	181	-4	3/4	3/4	0							185
185	182	-4	3/4	3/4	0							186
186	183	-4	3/4	3/4	0							187
187	184	-4	3/4	3/4	0							188
188	185	-4	3/4	3/4	0							189
189	186	-4	3/4	3/4	0							190
190	187	-4	3/4	3/4	0							191
191	188	-4	3/4	3/4	0							192
192	189	-4	3/4	3/4	0							193
193	190	-4	3/4	3/4	0							194
194	191	-4	3/4	3/4	0							195
195	192	-4	3/4	3/4	0							196
196	193	-4	3/4	3/4	0							197
197	194	-4	3/4	3/4	0							198
198	195	-4	3/4	3/4	0							199
199	196	-4	3/4	3/4	0							200
200	197	-4	3/4	3/4	0							201
201	198	-4	3/4	3/4	0							202
202	199	-4	3/4	3/4	0							203
203	200	-4	3/4	3/4	0							204
204	201	-4	3/4	3/4	0							205
205	202	-4	3/4	3/4	0							206
206	203	-4	3/4	3/4	0							207
207	204	-4	3/4	3/4	0							208
208	205	-4	3/4	3/4	0							209
209	206	-4	3/4	3/4	0							210
210	207	-4	3/4	3/4	0							211
211	208	-4	3/4	3/4	0							212
212	209	-4	3/4	3/4	0							213
213	210	-4	3/4	3/4	0							214
214	211	-4	3/4	3/4	0							215
215	212	-4	3/4	3/4	0							216
216	213	-4	3/4	3/4	0							217
217	214	-4	3/4	3/4	0							218
218	215	-4	3/4	3/4	0							219
219	216	-4	3/4	3/4	0							220
220	217	-4	3/4	3/4	0							221
221	218	-4	3/4	3/4	0							222
222	219	-4	3/4	3/4	0							223
223	220	-4	3/4	3/4	0							224
224	221	-4	3/4	3/4	0							225
225	222	-4	3/4	3/4	0							226
226	223	-4	3/4	3/4	0							227
227	224	-4	3/4	3/4	0							228
228	225	-4	3/4	3/4	0							229
229	226	-4	3/4	3/4	0							230
230	227	-4	3/4	3/4	0							231
231	228	-4	3/4	3/4	0							232
232	229	-4	3/4	3/4	0							233
233	230	-4	3/4	3/4	0							234
234	231	-4	3/4	3/4	0							235
235	232	-4	3/4	3/4	0							236
236	233	-4	3/4	3/4	0							237
237	234	-4	3/4	3/4	0							238
238	235	-4	3/4	3/4	0							239
239	236	-4	3/4	3/4	0							240
240	237	-4	3/4	3/4	0							241
241	238	-4	3/4	3/4	0							242
242	239	-4	3/4	3/4	0							243
243	240	-4	3/4	3/4	0							244
244	241	-4	3/4	3/4	0							245
245	242	-4	3/4	3/4	0							246
246	243	-4	3/4	3/4	0							247
247	244	-4	3/4	3/4	0							248
248	245	-4	3/4	3/4	0							249
249	246	-4	3/4	3/4	0							250
250	247	-4	3/4	3/4	0							251
251	248	-4	3/4	3/4	0							252
252	249	-4	3/4	3/4	0							253
253	250	-4	3/4	3/4	0							254
254	251	-4	3/4	3/4	0							255
255	252	-4	3/4	3/4	0							256
256	253	-4	3/4	3/4	0							257
257	254	-4	3/4	3/4	0							258
258	255	-4	3/4	3/4	0							259
259	256	-4	3/4	3/4	0							260
260	257	-4	3/4	3/4	0							261
261	258	-4	3/4	3/4	0							262
262	259	-4	3/4	3/4	0							263
263	260	-4	3/4	3/4	0							264
264	261	-4	3/4	3/4	0							265
265	262	-4	3/4	3/4	0							266
266	263	-4	3/4	3/4	0				double			267
267	264	-4	3/4	3/4	0							268
268	265	-4	3/4	3/4	0							269
269	266	-4	3/4	3/4	0							270
270	267	-4	3/4	3/4	0							271
271	268	-4	3/4	3/4	0							272
272	269	-4	3/4	3/4	0							273
273	270	-4	3/4	3/4	0							274
274	271	-4	3/4	3/4	0							275
275	272	-4	3/4	3/4	0							276
276	273	-4	3/4	3/4	0							277
277	274	-4	3/4	3/4	0							278
278	275	-4	3/4	3/4	0							279
279	276	-4	3/4	3/4	0							280
280	277	-4	3/4	3/4	0							281
281	278	-4	3/4	3/4	0							282
282	279	-4	3/4	3/4	0							283
283	280	-4	3/4	3/4	0							284
284	281	-4	3/4	3/4	0							285
285	282	-4	3/4	3/4	0							286
286	283	-4	3/4	3/4	0							287
287	284	-4	3/4	3/4	0							288
288	285	-4	3/4	3/4	0							289
289	286	-4	3/4	3/4	0							290
290	287	-4	3/4	3/4	0							291
291	288	-4	3/4	3/4	0							292
292	289	-4	3/4	3/4	0							293
293	290	-4	3/4	3/4	0							294
294	291	-4	3/4	3/4	0							295
295	292	-4	3/4	3/4	0							296
296	293	-4	3/4	3/4	0							297
297	294	-4	3/4	3/4	0							298
298	295	-4	3/4	3/4	0							299
299	296	-4	3/4	3/4	0							300
300	297	-4	3/4	3/4	0							301
301	298	-4	3/4	3/4	0							302
302	299	-4	3/4	3/4	0							303
303	300	-4	3/4	3/4	0							304
304	301	-4	3/4	3/4	0				end		lastMeasure	-1
