mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	6.0	2	12/8	3/2	0					firstMeasure	2
2	2	6	6.0	2	12/8	3/2	0						3
3	3	12	6.0	2	12/8	3/2	0						4
4	4	18	6.0	2	12/8	3/2	0						5
5	5	24	6.0	2	12/8	3/2	0						6
6	6	30	6.0	2	12/8	3/2	0						7
7	7	36	6.0	2	12/8	3/2	0						8
8	8	42	6.0	2	12/8	3/2	0						9
9	9	48	6.0	2	12/8	3/2	0						10
10	10	54	6.0	2	12/8	3/2	0						11
11	11	60	6.0	2	12/8	3/2	0						12
12	12	66	6.0	2	12/8	3/2	0						13
13	13	72	6.0	2	12/8	3/2	0						14
14	14	78	6.0	2	12/8	3/2	0						15
15	15	84	6.0	2	12/8	3/2	0						16
16	16	90	6.0	2	12/8	3/2	0						17
17	17	96	6.0	2	12/8	3/2	0						18
18	18	102	6.0	2	12/8	3/2	0						19
19	19	108	6.0	2	12/8	3/2	0						20
20	20	114	6.0	2	12/8	3/2	0						21
21	21	120	6.0	2	12/8	3/2	0						22
22	22	126	6.0	2	12/8	3/2	0						23
23	23	132	6.0	2	12/8	3/2	0						24
24	24	138	6.0	2	12/8	3/2	0						25
25	25	144	6.0	2	12/8	3/2	0						26
26	26	150	6.0	2	12/8	3/2	0						27
27	27	156	6.0	2	12/8	3/2	0						28
28	28	162	6.0	2	12/8	3/2	0						29
29	29	168	6.0	2	12/8	3/2	0						30
30	30	174	6.0	2	12/8	3/2	0						31
31	31	180	6.0	2	12/8	3/2	0						32
32	32	186	6.0	2	12/8	3/2	0						33
33	33	192	6.0	2	12/8	3/2	0						34
34	34	198	6.0	2	12/8	3/2	0						35
35	35	204	6.0	2	12/8	3/2	0						36
36	36	210	6.0	2	12/8	3/2	0						37
37	37	216	6.0	2	12/8	3/2	0						38
38	38	222	6.0	2	12/8	3/2	0						39
39	39	228	6.0	2	12/8	3/2	0						40
40	40	234	6.0	2	12/8	3/2	0						41
41	41	240	6.0	2	12/8	3/2	0						42
42	42	246	6.0	2	12/8	3/2	0						43
43	43	252	6.0	2	12/8	3/2	0						44
