mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
42	40	118	118	3.0	2	3/4	3/4	0							43
43	41	121	121	3.0	2	3/4	3/4	0							44
44	42	124	124	3.0	2	3/4	3/4	0							45
45	43	127	127	3.0	2	3/4	3/4	0							46
46	44	130	130	3.0	2	3/4	3/4	0							47
47	45	133	133	3.0	2	3/4	3/4	0							48
48	46	136	136	3.0	2	3/4	3/4	0							49
49	47	139	139	3.0	2	3/4	3/4	0							50
50	48	142	142	3.0	2	3/4	3/4	0							51
51	49	145	145	3.0	2	3/4	3/4	0							52
52	50	148	148	3.0	2	3/4	3/4	0							53
53	51	151	151	3.0	2	3/4	3/4	0							54
54	52	154	154	3.0	2	3/4	3/4	0							55
55	53	157	157	3.0	2	3/4	3/4	0							56
56	54	160	160	3.0	2	3/4	3/4	0							57
57	55	163	163	3.0	2	3/4	3/4	0							58
58	56	166	166	3.0	2	3/4	3/4	0							59
59	57	169	169	3.0	2	3/4	3/4	0							60
60	58	172	172	3.0	2	3/4	3/4	0							61
61	59	175	175	3.0	2	3/4	3/4	0							62
62	60	178	178	3.0	2	3/4	3/4	0							63
63	61	181	181	3.0	2	3/4	3/4	0							64
64	62	184	184	3.0	2	3/4	3/4	0							65, 66
65	63		187	2.0	2	3/4	1/2	0	1					end	18
66	63	187	189	3.0	2	3/4	3/4	0	2		1				67
67	64	190	192	3.0	2	3/4	3/4	0						start	68
68	65	193	195	3.0	2	3/4	3/4	0							69
69	66	196	198	3.0	2	3/4	3/4	0							70
70	67	199	201	3.0	2	3/4	3/4	0							71
71	68	202	204	3.0	2	3/4	3/4	0							72
72	69	205	207	3.0	2	3/4	3/4	0							73
73	70	208	210	3.0	2	3/4	3/4	0							74
74	71	211	213	3.0	2	3/4	3/4	0							75
75	72	214	216	3.0	2	3/4	3/4	0							76
76	73	217	219	3.0	2	3/4	3/4	0							77
77	74	220	222	3.0	2	3/4	3/4	0							78
78	75	223	225	3.0	2	3/4	3/4	0							79
79	76	226	228	3.0	2	3/4	3/4	0							80
80	77	229	231	3.0	2	3/4	3/4	0							81
81	78	232	234	3.0	2	3/4	3/4	0							82, 83
82	79		237	3.0	2	3/4	3/4	0	1					end	67
83	79	235	240	3.0	2	3/4	3/4	0	2		1				84
84	80	238	243	3.0	2	3/4	3/4	0							85
85	81	241	246	3.0	2	3/4	3/4	0							86
86	82	244	249	3.0	2	3/4	3/4	0							87
87	83	247	252	3.0	2	3/4	3/4	0							88
88	84	250	255	3.0	2	3/4	3/4	0							89
89	85	253	258	3.0	2	3/4	3/4	0							90
90	86	256	261	3.0	2	3/4	3/4	0							91
91	87	259	264	3.0	2	3/4	3/4	0							92
92	88	262	267	3.0	2	3/4	3/4	0							93
93	89	265	270	3.0	2	3/4	3/4	0							94
94	90	268	273	3.0	2	3/4	3/4	0							95
95	91	271	276	3.0	2	3/4	3/4	0							96
96	92	274	279	3.0	2	3/4	3/4	0							97
97	93	277	282	3.0	2	3/4	3/4	0							98
98	94	280	285	3.0	2	3/4	3/4	0							99
99	95	283	288	3.0	2	3/4	3/4	0							100
100	96	286	291	3.0	2	3/4	3/4	0							101
101	97	289	294	3.0	2	3/4	3/4	0							102
102	98	292	297	3.0	2	3/4	3/4	0							103
103	99	295	300	3.0	2	3/4	3/4	0							104
104	100	298	303	3.0	2	3/4	3/4	0							105
105	101	301	306	3.0	2	3/4	3/4	0							106
106	102	304	309	3.0	2	3/4	3/4	0							107
107	103	307	312	3.0	2	3/4	3/4	0							108
108	104	310	315	3.0	2	3/4	3/4	0							109
109	105	313	318	3.0	2	3/4	3/4	0							110
110	106	316	321	3.0	2	3/4	3/4	0							111
111	107	319	324	3.0	2	3/4	3/4	0							112
112	108	322	327	3.0	2	3/4	3/4	0							113
113	109	325	330	3.0	2	3/4	3/4	0							114
114	110	328	333	3.0	2	3/4	3/4	0							115
115	111	331	336	3.0	2	3/4	3/4	0							116
116	112	334	339	3.0	2	3/4	3/4	0							117
117	113	337	342	3.0	2	3/4	3/4	0							118
118	114	340	345	3.0	2	3/4	3/4	0							119
119	115	343	348	3.0	2	3/4	3/4	0							120
120	116	346	351	3.0	2	3/4	3/4	0							121
121	117	349	354	3.0	2	3/4	3/4	0							122
122	118	352	357	3.0	2	3/4	3/4	0							123
123	119	355	360	3.0	2	3/4	3/4	0							124
124	120	358	363	3.0	2	3/4	3/4	0							125
125	121	361	366	3.0	2	3/4	3/4	0							126
126	122	364	369	3.0	2	3/4	3/4	0							127
127	123	367	372	3.0	2	3/4	3/4	0							128
128	124	370	375	3.0	2	3/4	3/4	0							129
129	125	373	378	3.0	2	3/4	3/4	0							130
130	126	376	381	3.0	2	3/4	3/4	0							131
131	127	379	384	3.0	2	3/4	3/4	0							132
132	128	382	387	3.0	2	3/4	3/4	0							133
133	129	385	390	3.0	2	3/4	3/4	0							134
134	130	388	393	3.0	2	3/4	3/4	0							135
135	131	391	396	3.0	2	3/4	3/4	0							136
136	132	394	399	3.0	2	3/4	3/4	0							137
137	133	397	402	3.0	2	3/4	3/4	0							138
138	134	400	405	3.0	2	3/4	3/4	0							139
139	135	403	408	3.0	2	3/4	3/4	0							140
140	136	406	411	3.0	2	3/4	3/4	0							141
141	137	409	414	3.0	2	3/4	3/4	0							142
142	138	412	417	3.0	2	3/4	3/4	0							143
143	139	415	420	3.0	2	3/4	3/4	0							144
144	140	418	423	3.0	2	3/4	3/4	0							145
145	141	421	426	3.0	2	3/4	3/4	0				double			146
146	142	424	429	3.0	2	3/4	3/4	0							147
147	143	427	432	3.0	2	3/4	3/4	0							148
148	144	430	435	3.0	2	3/4	3/4	0							149
149	145	433	438	3.0	2	3/4	3/4	0							150
150	146	436	441	3.0	2	3/4	3/4	0							151
151	147	439	444	3.0	2	3/4	3/4	0							152
152	148	442	447	3.0	2	3/4	3/4	0							153
153	149	445	450	3.0	2	3/4	3/4	0							154
154	150	448	453	3.0	2	3/4	3/4	0							155
155	151	451	456	3.0	2	3/4	3/4	0							156
156	152	454	459	3.0	2	3/4	3/4	0							157
157	153	457	462	3.0	2	3/4	3/4	0							158
158	154	460	465	3.0	2	3/4	3/4	0							159
159	155	463	468	3.0	2	3/4	3/4	0							160
160	156	466	471	3.0	2	3/4	3/4	0							161
161	157	469	474	2.0	2	3/4	1/2	0				double			162
162	157	471	476	1.0	2	3/4	1/4	1/2			1				163
163	158	472	477	3.0	2	3/4	3/4	0							164
164	159	475	480	3.0	2	3/4	3/4	0							165
165	160	478	483	3.0	2	3/4	3/4	0							166
166	161	481	486	3.0	2	3/4	3/4	0							167
167	162	484	489	3.0	2	3/4	3/4	0							168
168	163	487	492	3.0	2	3/4	3/4	0							169
169	164	490	495	3.0	2	3/4	3/4	0							170
170	165	493	498	3.0	2	3/4	3/4	0							171
171	166	496	501	3.0	2	3/4	3/4	0							172
172	167	499	504	3.0	2	3/4	3/4	0							173
173	168	502	507	3.0	2	3/4	3/4	0							174
174	169	505	510	3.0	2	3/4	3/4	0							175
175	170	508	513	3.0	2	3/4	3/4	0							176
176	171	511	516	3.0	2	3/4	3/4	0							177
177	172	514	519	3.0	2	3/4	3/4	0							178
178	173	517	522	3.0	2	3/4	3/4	0							179
179	174	520	525	3.0	2	3/4	3/4	0							180
180	175	523	528	3.0	2	3/4	3/4	0							181
181	176	526	531	3.0	2	3/4	3/4	0							182
182	177	529	534	3.0	2	3/4	3/4	0							183
183	178	532	537	3.0	2	3/4	3/4	0							184
184	179	535	540	3.0	2	3/4	3/4	0							185
185	180	538	543	3.0	2	3/4	3/4	0							186
186	181	541	546	3.0	2	3/4	3/4	0							187
187	182	544	549	3.0	2	3/4	3/4	0							188
188	183	547	552	3.0	2	3/4	3/4	0							189
189	184	550	555	3.0	2	3/4	3/4	0							190
190	185	553	558	3.0	2	3/4	3/4	0							191
191	186	556	561	3.0	2	3/4	3/4	0							192
192	187	559	564	3.0	2	3/4	3/4	0							193
193	188	562	567	3.0	2	3/4	3/4	0							194
194	189	565	570	3.0	2	3/4	3/4	0							195
195	190	568	573	3.0	2	3/4	3/4	0							196
196	191	571	576	3.0	2	3/4	3/4	0							197
197	192	574	579	3.0	2	3/4	3/4	0							198
198	193	577	582	3.0	2	3/4	3/4	0							199
199	194	580	585	3.0	2	3/4	3/4	0							200
200	195	583	588	3.0	2	3/4	3/4	0							201
201	196	586	591	3.0	2	3/4	3/4	0							202
202	197	589	594	3.0	2	3/4	3/4	0							203
203	198	592	597	3.0	2	3/4	3/4	0							204
204	199	595	600	3.0	2	3/4	3/4	0							205
205	200	598	603	3.0	2	3/4	3/4	0							206
206	201	601	606	3.0	2	3/4	3/4	0							207
207	202	604	609	3.0	2	3/4	3/4	0							208
208	203	607	612	3.0	2	3/4	3/4	0							209
209	204	610	615	3.0	2	3/4	3/4	0							210
210	205	613	618	3.0	2	3/4	3/4	0							211
211	206	616	621	3.0	2	3/4	3/4	0							212
212	207	619	624	3.0	2	3/4	3/4	0							213
213	208	622	627	3.0	2	3/4	3/4	0							214
214	209	625	630	3.0	2	3/4	3/4	0							215
215	210	628	633	3.0	2	3/4	3/4	0							216
216	211	631	636	3.0	2	3/4	3/4	0							217
217	212	634	639	3.0	2	3/4	3/4	0							218
218	213	637	642	3.0	2	3/4	3/4	0							219
219	214	640	645	3.0	2	3/4	3/4	0							220
220	215	643	648	3.0	2	3/4	3/4	0							221
221	216	646	651	3.0	2	3/4	3/4	0							222
222	217	649	654	3.0	2	3/4	3/4	0							223
223	218	652	657	3.0	2	3/4	3/4	0							224
224	219	655	660	3.0	2	3/4	3/4	0							225
225	220	658	663	3.0	2	3/4	3/4	0							226
226	221	661	666	3.0	2	3/4	3/4	0							227
227	222	664	669	3.0	2	3/4	3/4	0							228
228	223	667	672	3.0	2	3/4	3/4	0							229
229	224	670	675	3.0	2	3/4	3/4	0							230
230	225	673	678	3.0	2	3/4	3/4	0				end		lastMeasure	-1
