mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
66	62	245/2	245/2	2.0	1	2/4	1/2	0							67
67	63	249/2	249/2	2.0	1	2/4	1/2	0							68
68	64	253/2	253/2	2.0	1	2/4	1/2	0							69
69	65	257/2	257/2	2.0	1	2/4	1/2	0							70
70	66	261/2	261/2	2.0	1	2/4	1/2	0							71
71	67	265/2	265/2	2.0	1	2/4	1/2	0							72
72	68	269/2	269/2	2.0	1	2/4	1/2	0							73
73	69	273/2	273/2	2.0	1	2/4	1/2	0							74
74	70	277/2	277/2	2.0	1	2/4	1/2	0							75
75	71	281/2	281/2	2.0	1	2/4	1/2	0							76
76	72	285/2	285/2	2.0	1	2/4	1/2	0							77
77	73	289/2	289/2	2.0	1	2/4	1/2	0							78
78	74	293/2	293/2	2.0	1	2/4	1/2	0							79
79	75	297/2	297/2	2.0	1	2/4	1/2	0							80, 83
80	76		301/2	2.0	1	2/4	1/2	0	1						81
81	77		305/2	2.0	1	2/4	1/2	0	1						82
82	78		309/2	1.5	1	2/4	3/8	0	1					end	53
83	78	301/2	156	2.0	1	2/4	1/2	0	2		1				84
84	78	305/2	158	2.0	1	2/4	1/2	0	2		1				85
85	79	309/2	160	2.0	1	2/4	1/2	0							86
86	80	313/2	162	2.0	1	2/4	1/2	0							87
87	81	317/2	164	2.0	1	2/4	1/2	0							88
88	82	321/2	166	2.0	1	2/4	1/2	0							89
89	83	325/2	168	2.0	1	2/4	1/2	0							90
90	84	329/2	170	2.0	1	2/4	1/2	0							91
91	85	333/2	172	2.0	1	2/4	1/2	0				double			92
92	86	337/2	174	2.0	-2	2/4	1/2	0							93
93	87	341/2	176	2.0	-2	2/4	1/2	0							94
94	88	345/2	178	2.0	-2	2/4	1/2	0							95
95	89	349/2	180	2.0	-2	2/4	1/2	0							96
96	90	353/2	182	2.0	-2	2/4	1/2	0							97
97	91	357/2	184	2.0	-2	2/4	1/2	0							98
98	92	361/2	186	2.0	-2	2/4	1/2	0							99
99	93	365/2	188	2.0	-2	2/4	1/2	0							100
100	94	369/2	190	2.0	-2	2/4	1/2	0							101
101	95	373/2	192	2.0	-2	2/4	1/2	0							102
102	96	377/2	194	2.0	-2	2/4	1/2	0							103
103	97	381/2	196	2.0	-2	2/4	1/2	0							104
104	98	385/2	198	2.0	-2	2/4	1/2	0							105
105	99	389/2	200	2.0	-2	2/4	1/2	0							106
106	100	393/2	202	2.0	-2	2/4	1/2	0							107
107	101	397/2	204	2.0	-2	2/4	1/2	0							108
108	102	401/2	206	2.0	-2	2/4	1/2	0							109
109	103	405/2	208	2.0	-2	2/4	1/2	0							110
110	104	409/2	210	2.0	-2	2/4	1/2	0							111
111	105	413/2	212	2.0	-2	2/4	1/2	0							112
112	106	417/2	214	2.0	-2	2/4	1/2	0							113
113	107	421/2	216	2.0	-2	2/4	1/2	0							114
114	108	425/2	218	2.0	-2	2/4	1/2	0							115
115	109	429/2	220	2.0	-2	2/4	1/2	0							116
116	110	433/2	222	2.0	-2	2/4	1/2	0							117
117	111	437/2	224	2.0	-2	2/4	1/2	0							118
118	112	441/2	226	2.0	-2	2/4	1/2	0							119
119	113	445/2	228	2.0	-2	2/4	1/2	0							120
120	114	449/2	230	2.0	-2	2/4	1/2	0							121
121	115	453/2	232	2.0	-2	2/4	1/2	0							122
122	116	457/2	234	2.0	-2	2/4	1/2	0							123
123	117	461/2	236	2.0	-2	2/4	1/2	0							124
124	118	465/2	238	2.0	-2	2/4	1/2	0							125
125	119	469/2	240	2.0	-2	2/4	1/2	0							126
126	120	473/2	242	2.0	-2	2/4	1/2	0							127
127	121	477/2	244	2.0	-2	2/4	1/2	0							128
128	122	481/2	246	2.0	-2	2/4	1/2	0							129
129	123	485/2	248	2.0	-2	2/4	1/2	0							130
130	124	489/2	250	2.0	-2	2/4	1/2	0							131
131	125	493/2	252	2.0	-2	2/4	1/2	0							132
132	126	497/2	254	2.0	-2	2/4	1/2	0							133
133	127	501/2	256	2.0	-2	2/4	1/2	0							134
134	128	505/2	258	2.0	-2	2/4	1/2	0							135
135	129	509/2	260	1.5	-2	2/4	3/8	0				end		lastMeasure	-1
