mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
69	69	3/8	3/8	2/4	4	1	V7/bVII						a	I		V7/bVII		V		7		bVII			Mm7	1	0	2, 6, 3, 0		2	2	0	1	0.0	0.0	0.0625	0.0
70	70	0	0	2/4	4	1	V6/bVII						a	I		V6/bVII		V		6		bVII			M	1	0	6, 3, 2		2	6	0	2	0.0	0.0	0.5625	0.0
70	70	1/8	1/8	2/4	4	1	V64/bVII						a	I		V64/bVII		V		64		bVII			M	1	0	3, 2, 6		2	3	0	1	0.0	0.0	0.0625	0.0
70	70	1/4	1/4	2/4	4	1	V/bVII						a	I		V/bVII		V				bVII			M	1	0	2, 6, 3		2	2	0	2	0.0	0.0	0.125	0.0
71	71	0	0	2/4	4	1	bVII						a	I		bVII		bVII							M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	0.625	0.0
71	71	1/4	1/4	2/4	4	1	bVII64						a	I		bVII64		bVII		64					M	1	0	2, 1, 5		1	2	2	2	0.5	0.125	0.5	0.2
72	72	0	0	2/4	4	1	bVII6						a	I		bVII6		bVII		6					M	1	0	5, 2, 1		1	5	1	3	0.25	0.0625	0.5625	0.1
72	72	1/4	1/4	2/4	4	1	bVII						a	I		bVII		bVII							M	1	0	1, 5, 2		1	1	0	4	0.0	0.0	0.625	0.0
73	73	0	0	2/4	4	1	V65/ii						a	I		V65/ii		V		65		ii			Mm7	1	0	10, 7, 4, 6		6	10	0	4	0.0	0.0	0.625	0.0
73	73	1/4	1/4	2/4	4	1	V43/ii						a	I		V43/ii		V		43		ii			Mm7	1	0	7, 4, 6, 10		6	7	0	3	0.0	0.0	0.5625	0.0
73	73	3/8	3/8	2/4	4	1	V7/ii						a	I		V7/ii		V		7		ii			Mm7	1	0	6, 10, 7, 4		6	6	0	1	0.0	0.0	0.0625	0.0
74	74	0	0	2/4	4	1	V65/ii						a	I		V65/ii		V		65		ii			Mm7	1	0	10, 7, 4, 6		6	10	0	3	0.0	0.0	1.0625	0.0
74	74	1/8	1/8	2/4	4	1	V43/ii						a	I		V43/ii		V		43		ii			Mm7	1	0	7, 4, 6, 10		6	7	0	1	0.0	0.0	0.0625	0.0
74	74	1/4	1/4	2/4	4	1	V7/ii						a	I		V7/ii		V		7		ii			Mm7	1	0	6, 10, 7, 4		6	6	0	2	0.0	0.0	0.125	0.0
75	75	0	0	2/4	4	1	ii						a	I		ii		ii							m	1	0	5, 2, 6		5	5	0	3	0.0	0.0	0.375	0.0
75	75	1/4	1/4	2/4	4	1	ii6(2)						a	I		ii6(2)		ii		6	2				m	1	0	2, 6, 7		5	2	0	3	0.0	0.0	0.25	0.0
75	75	3/8	3/8	2/4	4	1	ii64						a	I		ii64		ii		64					m	1	0	6, 5, 2		5	6	0	3	0.0	0.0	0.25	0.0
76	76	0	0	2/4	4	1	#viio7/iii						a	I		#viio7/iii		#vii	o	7		iii			o7	1	0	12, 9, 6, 3		12	12	0	3	0.0	0.0	0.375	0.0
76	76	1/4	1/4	2/4	4	1	vi6(#62)						a	I		vi6(#62)		vi		6	#62				m	1	0	3, 7, 8	9	6	3	0	3	0.0	0.0	0.25	0.0
76	76	3/8	3/8	2/4	4	1	vi						a	I		vi		vi							m	1	0	6, 3, 7		6	6	0	3	0.0	0.0	0.25	0.0
77	77	0	0	2/4	4	1	V/vi						a	I		V/vi		V				vi			M	1	0	7, 11, 8		7	7	0	3	0.0	0.0	0.625	0.0
77	77	1/4	1/4	2/4	4	1	V64/vi						a	I		V64/vi		V		64		vi			M	1	0	8, 7, 11		7	8	0	2	0.0	0.0	0.125	0.0
77	77	3/8	3/8	2/4	4	1	vi6						a	I		vi6		vi		6					m	1	0	3, 7, 6		6	3	0	2	0.0	0.0	0.125	0.0
78	78	0	0	2/4	4	1	V64/vi						a	I		V64/vi		V		64		vi			M	1	0	8, 7, 11		7	8	0	3	0.0	0.0	0.375	0.0
78	78	1/8	1/8	2/4	4	1	V6/vi						a	I		V6/vi		V		6		vi			M	1	0	11, 8, 7		7	11	0	2	0.0	0.0	0.125	0.0
78	78	1/4	1/4	2/4	4	1	V/vi						a	I		V/vi		V				vi			M	1	0	7, 11, 8		7	7	0	1	0.0	0.0	0.0625	0.0
78	78	3/8	3/8	2/4	4	1	vi						a	I		vi		vi							m	1	0	6, 3, 7		6	6	0	1	0.0	0.0	0.0625	0.0
79	79	0	0	2/4	4	1	V/vi						a	I		V/vi		V				vi			M	1	0	7, 11, 8		7	7	0	2	0.0	0.0	0.125	0.0
79	79	1/4	1/4	2/4	4	1	vi6						a	I		vi6		vi		6					m	1	0	3, 7, 6		6	3	0	3	0.0	0.0	0.1875	0.0
79	79	3/8	3/8	2/4	4	1	#viio64/iii						a	I		#viio64/iii		#vii	o	64		iii			o	1	0	6, 12, 9		12	6	0	3	0.0	0.0	0.1875	0.0
80	80	0	0	2/4	4	1	V64/vi						a	I		V64/vi		V		64		vi			M	1	0	8, 7, 11		7	8	0	3	0.0	0.0	0.1875	0.0
80	80	1/8	1/8	2/4	4	1	V/vi						a	I		V/vi		V				vi			M	1	0	7, 11, 8		7	7	0	4	0.0	0.0	0.25	0.0
80	80	3/8	3/8	2/4	4	1	vi						a	I		vi		vi							m	1	0	6, 3, 7		6	6	0	1	0.0	0.0	0.0625	0.0
81	81	0	0	2/4	4	1	V/vi					I6\\	a	I		V/vi		V				vi			M	1	0	7, 11, 8		7	7	0	22	0.0	0.0	2.75	0.0
85	85	0	0	2/4	4	1	I						a	I		I		I							M	1	0	3, 7, 4		3	3	0	4	0.0	0.0	0.25	0.0
85	85	1/8	1/8	2/4	4	1	I6						a	I		I6		I		6					M	1	0	7, 4, 3		3	7	0	4	0.0	0.0	0.25	0.0
85	85	1/4	1/4	2/4	4	1	vi						a	I		vi		vi							m	1	0	6, 3, 7		6	6	0	4	0.0	0.0	0.25	0.0
85	85	3/8	3/8	2/4	4	1	V6/V						a	I		V6/V		V		6		V			M	1	0	9, 6, 5		5	9	0	4	0.0	0.0	0.25	0.0
86	86	0	0	2/4	4	1	V						a	I		V		V							M	1	0	4, 8, 5		4	4	0	4	0.0	0.0	0.25	0.0
86	86	1/8	1/8	2/4	4	1	iii						a	I		iii		iii							m	1	0	7, 4, 8		7	7	0	4	0.0	0.0	0.25	0.0
86	86	1/4	1/4	2/4	4	1	V65/ii						a	I		V65/ii		V		65		ii			Mm7	1	0	10, 7, 4, 6		6	10	0	4	0.0	0.0	0.25	0.0
86	86	3/8	3/8	2/4	4	1	ii						a	I		ii		ii							m	1	0	5, 2, 6		5	5	0	4	0.0	0.0	0.25	0.0
87	87	0	0	2/4	4	1	V65						a	I		V65		V		65					Mm7	1	0	8, 5, 2, 4		4	8	0	4	0.0	0.0	0.25	0.0
87	87	1/8	1/8	2/4	4	1	V7						a	I		V7		V		7					Mm7	1	0	4, 8, 5, 2		4	4	0	4	0.0	0.0	0.25	0.0
87	87	1/4	1/4	2/4	4	1	vi						a	I		vi		vi							m	1	0	6, 3, 7		6	6	0	4	0.0	0.0	0.25	0.0
87	87	3/8	3/8	2/4	4	1	V7						a	I		V7		V		7					Mm7	1	0	4, 8, 5, 2		4	4	0	4	0.0	0.0	0.25	0.0
88	88	0	0	2/4	4	1	I						a	I		I		I							M	1	0	3, 7, 4		3	3	0	4	0.0	0.0	0.25	0.0
88	88	1/8	1/8	2/4	4	1	IV						a	I		IV		IV							M	1	0	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
88	88	1/4	1/4	2/4	4	1	I6						a	I		I6		I		6					M	1	0	7, 4, 3		3	7	0	4	0.0	0.0	0.5	0.0
88	88	3/8	3/8	2/4	4	1	#viio/iii	0	-8	/			a	I		#viio/iii		#vii	o			iii			o	1	0	12, 9, 6		12	12	1	3	0.25	0.125	0.375	0.25
89	89	0	0	2/4	4	1	iii						a	I		iii		iii							m	1	0	7, 4, 8		7	7	1	3	0.25	0.125	0.375	0.25
89	89	1/8	1/8	2/4	4	1	V43/IV						a	I		V43/IV		V		43		IV			Mm7	1	0	4, 1, 3, 7		3	4	0	4	0.0	0.0	0.5	0.0
89	89	1/4	1/4	2/4	4	1	IV						a	I		IV		IV							M	1	0	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
89	89	3/8	3/8	2/4	4	1	V+6/IV	0	-8	/			a	I		V+6/IV		V	+	6		IV			+	1	0	7, 11, 3		3	7	0	4	0.0	0.0	0.5	0.0
90	90	0	0	2/4	4	1	IV						a	I		IV		IV							M	1	0	2, 6, 3		2	2	0	8	0.0	0.0	1.0	0.0
90	90	1/4	1/4	2/4	4	1	I6						a	I		I6		I		6					M	1	0	7, 4, 3		3	7	0	4	0.0	0.0	0.5	0.0
90	90	3/8	3/8	2/4	4	1	#viio/iii	0	-8	/			a	I		#viio/iii		#vii	o			iii			o	1	0	12, 9, 6		12	12	1	3	0.25	0.125	0.375	0.25
91	91	0	0	2/4	4	1	I6						a	I		I6		I		6					M	1	0	7, 4, 3		3	7	0	4	0.0	0.0	0.5	0.0
91	91	1/8	1/8	2/4	4	1	V43/IV						a	I		V43/IV		V		43		IV			Mm7	1	0	4, 1, 3, 7		3	4	0	4	0.0	0.0	0.5	0.0
91	91	1/4	1/4	2/4	4	1	IV						a	I		IV		IV							M	1	0	2, 6, 3		2	2	0	4	0.0	0.0	0.5	0.0
91	91	3/8	3/8	2/4	4	1	V+6/IV	0	-8	/			a	I		V+6/IV		V	+	6		IV			+	1	0	7, 11, 3		3	7	0	4	0.0	0.0	0.5	0.0
92	92	0	0	2/4	4	1	IV						a	I		IV		IV							M	1	0	2, 6, 3		2	2	0	8	0.0	0.0	0.75	0.0
92	92	1/4	1/4	2/4	4	1	V7						a	I		V7		V		7					Mm7	1	0	4, 8, 5, 2		4	4	0	4	0.0	0.0	0.25	0.0
92	92	3/8	3/8	2/4	4	1	IV6						a	I		IV6		IV		6					M	1	0	6, 3, 2		2	6	0	4	0.0	0.0	0.25	0.0
93	93	0	0	2/4	4	1	vii%7						a	I		vii%7		vii	%	7					%7	1	0	8, 5, 2, 6		8	8	0	8	0.0	0.0	0.5	0.0
93	93	1/4	1/4	2/4	4	1	V65						a	I		V65		V		65					Mm7	1	0	8, 5, 2, 4		4	8	0	4	0.0	0.0	0.25	0.0
93	93	3/8	3/8	2/4	4	1	ii43						a	I		ii43		ii		43					mm7	1	0	6, 3, 5, 2		5	6	0	4	0.0	0.0	0.25	0.0
94	94	0	0	2/4	4	1	V65/vi						a	I		V65/vi		V		65		vi			Mm7	1	0	11, 8, 5, 7		7	11	0	4	0.0	0.0	0.25	0.0
94	94	1/8	1/8	2/4	4	1	IV6						a	I		IV6		IV		6					M	1	0	6, 3, 2		2	6	0	4	0.0	0.0	0.25	0.0
94	94	1/4	1/4	2/4	4	1	IM43						a	I		IM43		I	M	43					MM7	1	0	4, 8, 3, 7		3	4	0	4	0.0	0.0	0.25	0.0
94	94	3/8	3/8	2/4	4	1	IV						a	I		IV		IV							M	1	0	2, 6, 3		2	2	0	4	0.0	0.0	0.25	0.0
95	95	0	0	2/4	4	1	I6						a	I		I6		I		6					M	1	0	7, 4, 3		3	7	0	4	0.0	0.0	0.25	0.0
95	95	1/8	1/8	2/4	4	1	vi						a	I		vi		vi							m	1	0	6, 3, 7		6	6	0	4	0.0	0.0	0.25	0.0
95	95	1/4	1/4	2/4	4	1	IV						a	I		IV		IV							M	1	0	2, 6, 3		2	2	0	4	0.0	0.0	0.25	0.0
95	95	3/8	3/8	2/4	4	1	V7						a	I		V7		V		7					Mm7	1	0	4, 8, 5, 2		4	4	0	4	0.0	0.0	0.25	0.0
96	96	0	0	2/4	4	1	I\\						a	I		I		I						\\	M	1	0	3, 7, 4		3	3	0	4	0.0	0.0	0.25	0.0
96	96	1/8	1/8	2/4	4	1	V2						a	I		V2		V		2					Mm7	1	0	2, 4, 8, 5		4	2	0	5	0.0	0.0	0.625	0.0
96	96	1/4	1/4	2/4	4	1	I6						a	I		I6		I		6					M	1	0	7, 4, 3		3	7	1	4	0.2	0.125	0.5	0.2
96	96	3/8	3/8	2/4	4	1	V64						a	I		V64		V		64					M	1	0	5, 4, 8		4	5	0	5	0.0	0.0	0.625	0.0
97	97	0	0	2/4	4	1	I						a	I		I		I							M	1	0	3, 7, 4		3	3	0	5	0.0	0.0	0.625	0.0
97	97	1/8	1/8	2/4	4	1	V65						a	I		V65		V		65					Mm7	1	0	8, 5, 2, 4		4	8	0	5	0.0	0.0	0.625	0.0
97	97	1/4	1/4	2/4	4	1	I						a	I		I		I							M	1	0	3, 7, 4		3	3	0	5	0.0	0.0	0.625	0.0
97	97	3/8	3/8	2/4	4	1	V+						a	I		V+		V	+						+	1	0	4, 8, 12		4	4	0	5	0.0	0.0	0.625	0.0
98	98	0	0	2/4	4	1	I						a	I		I		I							M	1	0	3, 7, 4		3	3	0	5	0.0	0.0	0.625	0.0
98	98	1/8	1/8	2/4	4	1	V2						a	I		V2		V		2					Mm7	1	0	2, 4, 8, 5		4	2	0	5	0.0	0.0	0.625	0.0
98	98	1/4	1/4	2/4	4	1	I6						a	I		I6		I		6					M	1	0	7, 4, 3		3	7	1	4	0.2	0.125	0.5	0.2
98	98	3/8	3/8	2/4	4	1	V64						a	I		V64		V		64					M	1	0	5, 4, 8		4	5	0	5	0.0	0.0	0.625	0.0
99	99	0	0	2/4	4	1	I						a	I		I		I							M	1	0	3, 7, 4		3	3	0	5	0.0	0.0	0.625	0.0
99	99	1/8	1/8	2/4	4	1	V65						a	I		V65		V		65					Mm7	1	0	8, 5, 2, 4		4	8	0	5	0.0	0.0	0.625	0.0
99	99	1/4	1/4	2/4	4	1	I						a	I		I		I							M	1	0	3, 7, 4		3	3	0	5	0.0	0.0	0.625	0.0
99	99	3/8	3/8	2/4	4	1	V+						a	I		V+		V	+						+	1	0	4, 8, 12		4	4	0	5	0.0	0.0	0.625	0.0
100	100	0	0	2/4	4	1	I						a	I		I		I							M	1	0	3, 7, 4		3	3	0	5	0.0	0.0	0.625	0.0
100	100	1/8	1/8	2/4	4	1	V2/IV						a	I		V2/IV		V		2		IV			Mm7	1	0	1, 3, 7, 4		3	1	0	3	0.0	0.0	0.375	0.0
100	100	1/4	1/4	2/4	4	1	IV6						a	I		IV6		IV		6					M	1	0	6, 3, 2		2	6	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
100	100	3/8	3/8	2/4	4	1	Ger6						a	I		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-1, 3, 0, 9		9	-1	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
101	101	0	0	2/4	4	1	V(64)						a	I		V(64)		V			64				M	1	0	4, 3, 7		4	4	0	3	0.0	0.0	0.375	0.0
101	101	1/8	1/8	2/4	4	1	V2/IV						a	I		V2/IV		V		2		IV			Mm7	1	0	1, 3, 7, 4		3	1	0	3	0.0	0.0	0.375	0.0
101	101	1/4	1/4	2/4	4	1	IV6						a	I		IV6		IV		6					M	1	0	6, 3, 2		2	6	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
101	101	3/8	3/8	2/4	4	1	Ger6						a	I		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-1, 3, 0, 9		9	-1	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
102	102	0	0	2/4	4	1	V(64)						a	I		V(64)		V			64				M	1	0	4, 3, 7		4	4	0	3	0.0	0.0	0.375	0.0
102	102	1/8	1/8	2/4	4	1	Ger6						a	I		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-1, 3, 0, 9		9	-1	1	3	0.25	0.125	0.375	0.25
102	102	1/4	1/4	2/4	4	1	V(64)						a	I		V(64)		V			64				M	1	0	4, 3, 7		4	4	0	4	0.0	0.0	0.5	0.0
102	102	3/8	3/8	2/4	4	1	Ger6						a	I		Ger6	Ger	vii	o	65	b3	V			Ger	1	0	-1, 3, 0, 9		9	-1	1	3	0.25	0.125	0.375	0.25
103	103	0	0	2/4	4	1	V(64)						a	I		V(64)		V			64				M	1	0	4, 3, 7		4	4	0	4	0.0	0.0	0.5	0.0
103	103	1/8	1/8	2/4	4	1	vi						a	I		vi		vi							m	1	0	6, 3, 7		6	6	0	4	0.0	0.0	0.5	0.0
103	103	1/4	1/4	2/4	4	1	ii65						a	I		ii65		ii		65					mm7	1	0	2, 6, 3, 5		5	2	0	4	0.0	0.0	0.5	0.0
103	103	3/8	3/8	2/4	4	1	V7						a	I		V7		V		7					Mm7	1	0	4, 8, 5, 2		4	4	0	4	0.0	0.0	0.5	0.0
104	104	0	0	2/4	4	1	I\\						a	I		I		I						\\	M	1	0	3, 7, 4		3	3	0	4	0.0	0.0	0.5	0.0
104	104	1/8	1/8	2/4	4	1	V						a	I		V		V							M	1	0	4, 8, 5		4	4	0	8	0.0	0.0	1.0	0.0
105	105	1/8	1/8	2/4	4	1	I6						a	I		I6		I		6					M	1	0	7, 4, 3		3	7	0	2	0.0	0.0	0.125	0.0
105	105	1/4	1/4	2/4	4	1	I						a	I		I		I							M	1	0	3, 7, 4		3	3	0	2	0.0	0.0	0.125	0.0
105	105	3/8	3/8	2/4	4	1	V64						a	I		V64		V		64					M	1	0	5, 4, 8		4	5	0	2	0.0	0.0	0.125	0.0
106	106	0	0	2/4	4	1	V6						a	I		V6		V		6					M	1	0	8, 5, 4		4	8	0	3	0.0	0.0	0.625	0.0
106	106	1/8	1/8	2/4	4	1	V						a	I		V		V							M	1	0	4, 8, 5		4	4	0	2	0.0	0.0	0.125	0.0
106	106	1/4	1/4	2/4	4	1	ii64(+4)						a	I		ii64(+4)		ii		64	+4				m	1	0	6, 5, 2	4	5	6	0	2	0.0	0.0	0.125	0.0
106	106	3/8	3/8	2/4	4	1	ii6(+4)						a	I		ii6(+4)		ii		6	+4				m	1	0	2, 6, 5	4	5	2	0	2	0.0	0.0	0.125	0.0
107	107	0	0	2/4	4	1	ii(+4)						a	I		ii(+4)		ii			+4				m	1	0	5, 2, 6	4	5	5	0	3	0.0	0.0	0.625	0.0
107	107	1/8	1/8	2/4	4	1	I6						a	I		I6		I		6					M	1	0	7, 4, 3		3	7	0	3	0.0	0.0	0.1875	0.0
107	107	1/4	1/4	2/4	4	1	ii6(+4)						a	I		ii6(+4)		ii		6	+4				m	1	0	2, 6, 5	4	5	2	0	3	0.0	0.0	0.1875	0.0
107	107	3/8	3/8	2/4	4	1	V7						a	I		V7		V		7					Mm7	1	0	4, 8, 5, 2		4	4	0	3	0.0	0.0	0.1875	0.0
108	108	0	0	2/4	4	1	I\\				1		a	I		I		I						\\	M	1	0	3, 7, 4		3	3	0	8	0.0	0.0	0.5625	0.0
109	108	0	0	2/4	4	1	I\\				2		a	I		I		I						\\	M	1	0	3, 7, 4		3	3	0	11	0.0	0.0	0.6875	0.0
110	109	0	0	2/4	4	1	i.V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	5	0.0	0.0	1.0	0.0
110	109	1/4	1/4	2/4	4	1	i						a	i		i		i							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	0.5	0.0
110	109	3/8	3/8	2/4	4	1	i6						a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	4	0.0	0.0	0.5	0.0
111	110	0	0	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	5	0.0	0.0	0.75	0.0
111	110	1/8	1/8	2/4	4	1	i						a	i		i		i							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	0.5	0.0
111	110	1/4	1/4	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	13	0.0	0.0	1.75	0.0
112	111	1/4	1/4	2/4	4	1	i						a	i		i		i							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	0.5	0.0
112	111	3/8	3/8	2/4	4	1	i6						a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	4	0.0	0.0	0.5	0.0
113	112	0	0	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	5	0.0	0.0	0.75	0.0
113	112	1/8	1/8	2/4	4	1	i						a	i		i		i							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	0.5	0.0
113	112	1/4	1/4	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	13	0.0	0.0	1.5	0.0
114	113	1/4	1/4	2/4	4	1	i						a	i		i		i							m	1	1	3, 0, 4		3	3	0	6	0.0	0.0	0.625	0.0
114	113	3/8	3/8	2/4	4	1	i6						a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	6	0.0	0.0	0.625	0.0
115	114	0	0	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	5	0.0	0.0	1.0	0.0
115	114	1/8	1/8	2/4	4	1	i						a	i		i		i							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	0.5	0.0
115	114	1/4	1/4	2/4	4	1	i6						a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	4	0.0	0.0	0.5	0.0
115	114	3/8	3/8	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	0.5	0.0
116	115	0	0	2/4	4	1	i						a	i		i		i							m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	1.0	0.0
116	115	1/8	1/8	2/4	4	1	i6						a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	4	0.0	0.0	0.5	0.0
116	115	1/4	1/4	2/4	4	1	V						a	i		V		V							M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	0.5	0.0
116	115	3/8	3/8	2/4	4	1	i						a	i		i		i							m	1	1	3, 0, 4		3	3	0	11	0.0	0.0	1.5	0.0
117	116	1/4	1/4	2/4	4	1	iv						a	i		iv		iv							m	1	1	2, -1, 3		2	2	1	7	0.125	0.03125	0.84375	0.03571428571428571
118	117	0	0	2/4	4	1	V7/III						a	i		V7/III		V		7		III			Mm7	1	1	1, 5, 2, -1		1	1	1	7	0.125	0.125	0.875	0.125
118	117	1/4	1/4	2/4	4	1	III						a	i		III		III							M	1	1	0, 4, 1		0	0	0	7	0.0	0.0	1.0	0.0
119	118	0	0	2/4	4	1	VI						a	i		VI		VI							M	1	1	-1, 3, 0		-1	-1	0	6	0.0	0.0	0.875	0.0
119	118	1/4	1/4	2/4	4	1	ii%7						a	i		ii%7		ii	%	7					%7	1	1	5, 2, -1, 3		5	5	1	7	0.125	0.03125	0.84375	0.03571428571428571
120	119	0	0	2/4	4	1	i6						a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	4	0.0	0.0	0.5	0.0
120	119	1/8	1/8	2/4	4	1	ii%65						a	i		ii%65		ii	%	65					%7	1	1	2, -1, 3, 5		5	2	0	4	0.0	0.0	0.5	0.0
120	119	1/4	1/4	2/4	4	1	V\\						a	i		V		V						\\	M	1	1	4, 8, 5		4	4	0	4	0.0	0.0	1.0	0.0
121	120	0	0	2/4	4	1	i						a	i		i		i							m	1	1	3, 0, 4		3	3	0	6	0.0	0.0	1.25	0.0
121	120	1/4	1/4	2/4	4	1	iv						a	i		iv		iv							m	1	1	2, -1, 3		2	2	1	5	0.16666666666666666	0.03125	0.59375	0.05
122	121	0	0	2/4	4	1	V7/III						a	i		V7/III		V		7		III			Mm7	1	1	1, 5, 2, -1		1	1	1	5	0.16666666666666666	0.125	0.75	0.14285714285714285
122	121	1/4	1/4	2/4	4	1	III						a	i		III		III							M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	0.875	0.0
123	122	0	0	2/4	4	1	VI						a	i		VI		VI							M	1	1	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.75	0.0
123	122	1/4	1/4	2/4	4	1	ii%65						a	i		ii%65		ii	%	65					%7	1	1	2, -1, 3, 5		5	2	1	6	0.14285714285714285	0.03125	0.84375	0.03571428571428571
124	123	0	0	2/4	4	1	V(64)						a	i		V(64)		V			64				M	1	1	4, 3, 0		4	4	0	5	0.0	0.0	0.625	0.0
124	123	1/8	1/8	2/4	4	1	V7						a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	0	5	0.0	0.0	0.625	0.0
124	123	1/4	1/4	2/4	4	1	i\\						a	i		i		i						\\	m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	1.0	0.0
125	124	0	0	2/4	4	1	v.i						a	v		i		i							m	1	1	4, 1, 5		4	4	1	6	0.14285714285714285	0.03125	1.09375	0.027777777777777776
125	124	1/4	1/4	2/4	4	1	ii%65						a	v		ii%65		ii	%	65					%7	1	1	3, 0, 4, 6		6	3	0	5	0.0	0.0	0.625	0.0
126	125	0	0	2/4	4	1	i6						a	v		i6		i		6					m	1	1	1, 5, 4		4	1	1	6	0.14285714285714285	0.03125	1.09375	0.027777777777777776
126	125	1/4	1/4	2/4	4	1	ii%43						a	v		ii%43		ii	%	43					%7	1	1	0, 4, 6, 3		6	0	0	4	0.0	0.0	0.625	0.0
127	126	0	0	2/4	4	1	V(64)						a	v		V(64)		V			64				M	1	1	5, 4, 1		5	5	1	6	0.14285714285714285	0.03125	0.84375	0.03571428571428571
127	126	1/4	1/4	2/4	4	1	ii%65						a	v		ii%65		ii	%	65					%7	1	1	3, 0, 4, 6		6	3	1	8	0.1111111111111111	0.0625	0.8125	0.07142857142857142
128	127	0	0	2/4	4	1	V7						a	v		V7		V		7					Mm7	1	1	5, 9, 6, 3		5	5	2	6	0.25	0.125	0.625	0.16666666666666666
128	127	1/4	1/4	2/4	4	1	i\\						a	v		i		i						\\	m	1	1	4, 1, 5		4	4	1	11	0.08333333333333333	0.03125	1.71875	0.017857142857142856
129	128	1/4	1/4	2/4	4	1	ii%65						a	v		ii%65		ii	%	65					%7	1	1	3, 0, 4, 6		6	3	0	3	0.0	0.0	0.375	0.0
129	128	3/8	3/8	2/4	4	1	#viio64(+2)	0	-8	/			a	v		#viio64(+2)		#vii	o	64	+2				o	1	1	3, 9, 6	4	9	3	0	2	0.0	0.0	0.25	0.0
130	129	0	0	2/4	4	1	i6						a	v		i6		i		6					m	1	1	1, 5, 4		4	1	1	6	0.14285714285714285	0.03125	0.96875	0.03125
130	129	1/4	1/4	2/4	4	1	Fr6(2)						a	v		Fr6(2)	Fr	V		43	b52	V			Fr	1	1	0, 4, 8, 10		6	0	2	2	0.5	0.3125	0.1875	0.625
130	129	3/8	3/8	2/4	4	1	Fr6						a	v		Fr6	Fr	V		43	b5	V			Fr	1	1	0, 4, 6, 10		6	0	0	3	0.0	0.0	0.25	0.0
131	130	0	0	2/4	4	1	V(64)						a	v		V(64)		V			64				M	1	1	5, 4, 1		5	5	0	5	0.0	0.0	0.875	0.0
131	130	1/4	1/4	2/4	4	1	iv						a	v		iv		iv							m	1	1	3, 0, 4		3	3	1	2	0.3333333333333333	0.03125	0.21875	0.125
132	131	0	0	2/4	4	1	V(64)						a	v		V(64)		V			64				M	1	1	5, 4, 1		5	5	1	4	0.2	0.125	0.75	0.14285714285714285
132	131	1/4	1/4	2/4	4	1	#viio7						a	v		#viio7		#vii	o	7					o7	1	1	9, 6, 3, 0		9	9	1	4	0.2	0.03125	0.59375	0.05
133	132	0	0	2/4	4	1	V(64)						a	v		V(64)		V			64				M	1	1	5, 4, 1		5	5	2	4	0.3333333333333333	0.25	0.75	0.25
133	132	1/4	1/4	2/4	4	1	#viio2						a	v		#viio2		#vii	o	2					o7	1	1	0, 9, 6, 3		9	0	1	4	0.2	0.03125	0.71875	0.041666666666666664
134	133	0	0	2/4	4	1	V(64)						a	v		V(64)		V			64				M	1	1	5, 4, 1		5	5	2	3	0.4	0.25	0.5	0.3333333333333333
