mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	2/2	4	1	f.i[i					f	i	i	i		i							m	1	1	-1, -4, 0		-1	-1	12	25	0.32432432432432434	1.5	6.875	0.1791044776119403
3	3	5/8	5/8	2/2	4	1	i6					f	i	i	i6		i		6					m	1	1	-4, 0, -1		-1	-4	0	3	0.0	0.0	0.375	0.0
3	3	3/4	3/4	2/2	4	1	iio6					f	i	i	iio6		ii	o	6					o	1	1	-2, -5, 1		1	-2	0	3	0.0	0.0	0.375	0.0
3	3	7/8	7/8	2/2	4	1	#viio6/iv					f	i	i	#viio6/iv		#vii	o	6		iv			o	1	1	0, -3, 3		3	0	0	3	0.0	0.0	0.375	0.0
4	4	0	0	2/2	4	1	iv6					f	i	i	iv6		iv		6					m	1	1	-5, -1, -2		-2	-5	0	4	0.0	0.0	0.875	0.0
4	4	1/8	1/8	2/2	4	1	#viio64/iv					f	i	i	#viio64/iv		#vii	o	64		iv			o	1	1	-3, 3, 0		3	-3	0	3	0.0	0.0	0.375	0.0
4	4	1/4	1/4	2/2	4	1	iv64					f	i	i	iv64		iv		64					m	1	1	-1, -2, -5		-2	-1	0	3	0.0	0.0	0.375	0.0
4	4	3/8	3/8	2/2	4	1	iio64/iv					f	i	i	iio64/iv		ii	o	64		iv			o	1	1	-6, 0, -3		0	-6	0	3	0.0	0.0	0.375	0.0
4	4	1/2	1/2	2/2	4	1	iv64					f	i	i	iv64		iv		64					m	1	1	-1, -2, -5		-2	-1	0	4	0.0	0.0	0.875	0.0
4	4	5/8	5/8	2/2	4	1	V7/iv					f	i	i	V7/iv		V		7		iv			Mm7	1	1	-1, 3, 0, -3		-1	-1	0	3	0.0	0.0	0.375	0.0
4	4	3/4	3/4	2/2	4	1	iv64					f	i	i	iv64		iv		64					m	1	1	-1, -2, -5		-2	-1	0	3	0.0	0.0	0.375	0.0
4	4	7/8	7/8	2/2	4	1	iio6/iv	0	-8	/		f	i	i	iio6/iv		ii	o	6		iv			o	1	1	-3, -6, 0		0	-3	0	3	0.0	0.0	0.375	0.0
5	5	0	0	2/2	4	1	iv6					f	i	i	iv6		iv		6					m	1	1	-5, -1, -2		-2	-5	0	4	0.0	0.0	0.875	0.0
5	5	1/8	1/8	2/2	4	1	#viio6/iv					f	i	i	#viio6/iv		#vii	o	6		iv			o	1	1	0, -3, 3		3	0	0	3	0.0	0.0	0.375	0.0
5	5	1/4	1/4	2/2	4	1	iv64					f	i	i	iv64		iv		64					m	1	1	-1, -2, -5		-2	-1	0	3	0.0	0.0	0.375	0.0
5	5	3/8	3/8	2/2	4	1	iio6/iv					f	i	i	iio6/iv		ii	o	6		iv			o	1	1	-3, -6, 0		0	-3	0	3	0.0	0.0	0.375	0.0
5	5	1/2	1/2	2/2	4	1	iv6					f	i	i	iv6		iv		6					m	1	1	-5, -1, -2		-2	-5	0	4	0.0	0.0	0.875	0.0
5	5	5/8	5/8	2/2	4	1	III6					f	i	i	III6		III		6					M	1	1	0, -3, -4		-4	0	0	3	0.0	0.0	0.375	0.0
5	5	3/4	3/4	2/2	4	1	iio6					f	i	i	iio6		ii	o	6					o	1	1	-2, -5, 1		1	-2	0	3	0.0	0.0	0.375	0.0
5	5	7/8	7/8	2/2	4	1	i6]					f	i	i	i6		i		6					m	1	1	-4, 0, -1		-1	-4	0	3	0.0	0.0	0.375	0.0
6	6	0	0	2/2	4	1	#viio6					f	i		#viio6		#vii	o	6					o	1	1	1, -2, 4		4	1	0	5	0.0	0.0	1.75	0.0
6	6	1/4	1/4	2/2	4	1	iio					f	i		iio		ii	o						o	1	1	1, -2, -5		1	1	0	2	0.0	0.0	0.25	0.0
6	6	1/2	1/2	2/2	4	1	i6(6)					f	i		i6(6)		i		6	6				m	1	1	-4, -5, -1		-1	-4	0	4	0.0	0.0	0.875	0.0
6	6	5/8	5/8	2/2	4	1	i6					f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	0	9	0.0	0.0	1.125	0.0
7	7	0	0	2/2	4	1	#viio6					f	i		#viio6		#vii	o	6					o	1	1	1, -2, 4		4	1	0	5	0.0	0.0	1.75	0.0
7	7	1/4	1/4	2/2	4	1	iio					f	i		iio		ii	o						o	1	1	1, -2, -5		1	1	0	2	0.0	0.0	0.25	0.0
7	7	1/2	1/2	2/2	4	1	i6(6)					f	i		i6(6)		i		6	6				m	1	1	-4, -5, -1		-1	-4	0	4	0.0	0.0	0.875	0.0
7	7	5/8	5/8	2/2	4	1	i6					f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	1	8	0.1111111111111111	0.125	1.0	0.1111111111111111
8	8	0	0	2/2	4	1	viio7/V					f	i		viio7/V		vii	o	7		V			o7	1	1	5, 2, -1, -4		5	5	0	20	0.0	0.0	4.0	0.0
9	9	0	0	2/2	4	1	V\\					f	i		V		V						\\	M	1	1	0, 4, 1		0	0	0	7	0.0	0.0	1.75	0.0
9	9	1/2	1/2	2/2	4	1	iio64					f	i		iio64		ii	o	64					o	1	1	-5, 1, -2		1	-5	0	3	0.0	0.0	1.0	0.0
10	10	1/2	1/2	2/2	4	1	iio6					f	i		iio6		ii	o	6					o	1	1	-2, -5, 1		1	-2	1	7	0.125	0.125	1.375	0.08333333333333333
11	11	0	0	2/2	4	1	#viio43					f	i		#viio43		#vii	o	43					o7	1	1	-2, -5, 4, 1		4	-2	0	3	0.0	0.0	1.25	0.0
11	11	1/2	1/2	2/2	4	1	#viio2					f	i		#viio2		#vii	o	2					o7	1	1	-5, 4, 1, -2		4	-5	2	8	0.2	0.25	1.25	0.16666666666666666
12	12	0	0	2/2	4	1	#viio65					f	i		#viio65		#vii	o	65					o7	1	1	1, -2, -5, 4		4	1	0	3	0.0	0.0	1.0	0.0
12	12	1/2	1/2	2/2	4	1	iio64					f	i		iio64		ii	o	64					o	1	1	-5, 1, -2		1	-5	0	3	0.0	0.0	0.625	0.0
12	12	3/4	3/4	2/2	4	1	ii%43					f	i		ii%43		ii	%	43					%7	1	1	-5, -1, 1, -2		1	-5	0	3	0.0	0.0	0.375	0.0
13	13	0	0	2/2	4	1	#viio2					f	i		#viio2		#vii	o	2					o7	1	1	-5, 4, 1, -2		4	-5	0	2	0.0	0.0	0.75	0.0
13	13	1/2	1/2	2/2	4	1	iio					f	i		iio		ii	o						o	1	1	1, -2, -5		1	1	1	3	0.25	0.125	0.375	0.25
14	14	0	0	2/2	4	1	V					f	i		V		V							M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
14	14	1/2	1/2	2/2	4	1	V43					f	i		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	0	2	0.0	0.0	0.5	0.0
15	15	0	0	2/2	4	1	i[i\\					f	i	i	i		i						\\	m	1	1	-1, -4, 0		-1	-1	0	1	0.0	0.0	0.5	0.0
15	15	1/2	1/2	2/2	4	1	V7/iv					f	i	i	V7/iv		V		7		iv			Mm7	1	1	-1, 3, 0, -3		-1	-1	4	12	0.25	0.5	3.375	0.12903225806451613
16	16	5/8	5/8	2/2	4	1	iv64					f	i	i	iv64		iv		64					m	1	1	-1, -2, -5		-2	-1	0	3	0.0	0.0	0.375	0.0
16	16	3/4	3/4	2/2	4	1	iio64/iv					f	i	i	iio64/iv		ii	o	64		iv			o	1	1	-6, 0, -3		0	-6	0	3	0.0	0.0	0.375	0.0
16	16	7/8	7/8	2/2	4	1	iv64					f	i	i	iv64		iv		64					m	1	1	-1, -2, -5		-2	-1	0	3	0.0	0.0	0.375	0.0
17	17	0	0	2/2	4	1	V7/iv					f	i	i	V7/iv		V		7		iv			Mm7	1	1	-1, 3, 0, -3		-1	-1	6	14	0.3	0.75	3.25	0.1875
18	18	0	0	2/2	4	1	iv6					f	i	i	iv6		iv		6					m	1	1	-5, -1, -2		-2	-5	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
18	18	1/4	1/4	2/2	4	1	iv64					f	i	i	iv64		iv		64					m	1	1	-1, -2, -5		-2	-1	2	2	0.5	0.25	0.25	0.5
18	18	1/2	1/2	2/2	4	1	iv6					f	i	i	iv6		iv		6					m	1	1	-5, -1, -2		-2	-5	6	10	0.375	0.75	2.75	0.21428571428571427
19	19	1/4	1/4	2/2	4	1	iv64					f	i	i	iv64		iv		64					m	1	1	-1, -2, -5		-2	-1	2	2	0.5	0.25	0.25	0.5
19	19	1/2	1/2	2/2	4	1	iv6]					f	i	i	iv6		iv		6					m	1	1	-5, -1, -2		-2	-5	4	6	0.4	0.5	1.5	0.25
20	20	0	0	2/2	4	1	#viio65					f	i		#viio65		#vii	o	65					o7	1	1	1, -2, -5, 4		4	1	0	5	0.0	0.0	1.0	0.0
