mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
8	7	0	0	2/4	4	1	V(64)/V				Ab	I		V(64)/V		V			64	V			M	0	0	-2, -3, 1		-2	-2	2	6	0.25	0.125	1.125	0.1
8	7	1/4	1/4	2/4	4	1	V7/V				Ab	I		V7/V		V		7		V			Mm7	0	0	-2, 2, -1, -4		-2	-2	3	16	0.15789473684210525	0.1875	1.5625	0.10714285714285714
9	8	1/4	1/4	2/4	4	1	V\\				Ab	I		V		V						\\	M	0	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	1.0	0.0
10	9	0	0	2/4	4	1	ii6				Ab	I		ii6		ii		6					m	0	0	-5, -1, -2		-2	-5	0	1	0.0	0.0	0.125	0.0
10	9	1/8	1/8	2/4	4	1	iio6/ii				Ab	I		iio6/ii		ii	o	6		ii			o	0	0	-3, -6, 0		0	-3	0	4	0.0	0.0	0.5	0.0
10	9	1/4	1/4	2/4	4	1	V7/ii				Ab	I		V7/ii		V		7		ii			Mm7	0	0	-1, 3, 0, -3		-1	-1	0	4	0.0	0.0	0.5625	0.0
10	9	3/8	3/8	2/4	4	1	V(64)/ii				Ab	I		V(64)/ii		V			64	ii			M	0	0	-1, -2, -5		-1	-1	0	3	0.0	0.0	0.25	0.0
10	9	7/16	7/16	2/4	4	1	#viio64/ii	0	-8	/	Ab	I		#viio64/ii		#vii	o	64		ii			o	0	0	-3, 3, 0		3	-3	0	4	0.0	0.0	0.1875	0.0
11	10	0	0	2/4	4	1	ii6				Ab	I		ii6		ii		6					m	0	0	-5, -1, -2		-2	-5	0	4	0.0	0.0	0.5	0.0
11	10	1/8	1/8	2/4	4	1	#viio6/ii				Ab	I		#viio6/ii		#vii	o	6		ii			o	0	0	0, -3, 3		3	0	0	4	0.0	0.0	0.5	0.0
11	10	1/4	1/4	2/4	4	1	ii				Ab	I		ii		ii							m	0	0	-2, -5, -1		-2	-2	0	4	0.0	0.0	0.5	0.0
11	10	3/8	3/8	2/4	4	1	V(6)/IV				Ab	I		V(6)/IV		V			6	IV			M	0	0	-4, 0, -1		-4	-4	0	4	0.0	0.0	0.4375	0.0
11	10	15/32	15/32	2/4	4	1	V7/IV				Ab	I		V7/IV		V		7		IV			Mm7	0	0	-4, 0, -3, -6		-4	-4	0	2	0.0	0.0	0.0625	0.0
12	11	0	0	2/4	4	1	IV				Ab	I		IV		IV							M	0	0	-5, -1, -4		-5	-5	0	4	0.0	0.0	0.75	0.0
12	11	1/8	1/8	2/4	4	1	viio64(+2)/IV				Ab	I		viio64(+2)/IV		vii	o	64	+2	IV			o	0	0	-6, 0, -3	-5	0	-6	0	3	0.0	0.0	0.375	0.0
12	11	1/4	1/4	2/4	4	1	IV				Ab	I		IV		IV							M	0	0	-5, -1, -4		-5	-5	0	3	0.0	0.0	0.375	0.0
12	11	3/8	3/8	2/4	4	1	IVM2	0	-7.3	/	Ab	I		IVM2		IV	M	2					MM7	0	0	0, -5, -1, -4		-5	0	0	4	0.0	0.0	0.5	0.0
13	12	0	0	2/4	4	1	viio6				Ab	I		viio6		vii	o	6					o	0	0	-2, -5, 1		1	-2	0	4	0.0	0.0	1.0	0.0
13	12	1/8	1/8	2/4	4	1	ii7				Ab	I		ii7		ii		7					mm7	0	0	-2, -5, -1, -4		-2	-2	0	2	0.0	0.0	0.25	0.0
13	12	1/4	1/4	2/4	4	1	V43				Ab	I		V43		V		43					Mm7	0	0	-2, -5, -3, 1		-3	-2	0	2	0.0	0.0	0.25	0.0
13	12	3/8	3/8	2/4	4	1	I6				Ab	I		I6		I		6					M	0	0	0, -3, -4		-4	0	0	4	0.0	0.0	0.5	0.0
14	13	0	0	2/4	4	1	V43				Ab	I		V43		V		43					Mm7	0	0	-2, -5, -3, 1		-3	-2	0	4	0.0	0.0	1.0	0.0
14	13	1/8	1/8	2/4	4	1	ii7				Ab	I		ii7		ii		7					mm7	0	0	-2, -5, -1, -4		-2	-2	0	2	0.0	0.0	0.25	0.0
14	13	1/4	1/4	2/4	4	1	V43\\				Ab	I		V43		V		43				\\	Mm7	0	0	-2, -5, -3, 1		-3	-2	0	2	0.0	0.0	0.25	0.0
14	13	3/8	3/8	2/4	4	1	I	0.3	-5	/	Ab	I		I		I							M	0	0	-4, 0, -3		-4	-4	0	1	0.0	0.0	0.125	0.0
15	14	0	0	2/4	4	1	viio				Ab	I		viio		vii	o						o	0	0	1, -2, -5		1	1	0	1	0.0	0.0	0.125	0.0
15	14	1/8	1/8	2/4	4	1	vi				Ab	I		vi		vi							m	0	0	-1, -4, 0		-1	-1	0	1	0.0	0.0	0.125	0.0
15	14	1/4	1/4	2/4	4	1	#viio/vi				Ab	I		#viio/vi		#vii	o			vi			o	0	0	4, 1, -2		4	4	0	1	0.0	0.0	0.125	0.0
15	14	3/8	3/8	2/4	4	1	vi				Ab	I		vi		vi							m	0	0	-1, -4, 0		-1	-1	0	5	0.0	0.0	0.5	0.0
16	15	0	0	2/4	4	1	ii65(2)				Ab	I		ii65(2)		ii		65	2				mm7	0	0	-5, -1, -4, 0		-2	-5	0	4	0.0	0.0	1.375	0.0
16	15	1/4	1/4	2/4	4	1	ii65				Ab	I		ii65		ii		65					mm7	0	0	-5, -1, -4, -2		-2	-5	0	5	0.0	0.0	0.625	0.0
17	16	0	0	2/4	4	1	V(64)				Ab	I		V(64)		V			64				M	0	0	-3, -4, 0		-3	-3	2	8	0.2	0.125	1.125	0.1
17	16	1/4	1/4	2/4	4	1	V7				Ab	I		V7		V		7					Mm7	0	0	-3, 1, -2, -5		-3	-3	2	7	0.2222222222222222	0.125	0.625	0.16666666666666666
18	17	0	0	2/4	4	1	I				Ab	I		I		I							M	0	0	-4, 0, -3		-4	-4	0	10	0.0	0.0	1.0	0.0
18	17	1/4	1/4	2/4	4	1	V65				Ab	I		V65		V		65					Mm7	0	0	1, -2, -5, -3		-3	1	0	9	0.0	0.0	0.75	0.0
19	18	0	0	2/4	4	1	I				Ab	I		I		I							M	0	0	-4, 0, -3		-4	-4	0	7	0.0	0.0	0.625	0.0
19	18	1/4	1/4	2/4	4	1	viio7/V				Ab	I		viio7/V		vii	o	7		V			o7	0	0	2, -1, -4, -7		2	2	0	7	0.0	0.0	0.625	0.0
20	19	0	0	2/4	4	1	V(4)				Ab	I		V(4)		V			4				M	0	0	-3, -4, -2		-3	-3	0	7	0.0	0.0	0.625	0.0
20	19	1/4	1/4	2/4	4	1	V(6)				Ab	I		V(6)		V			6				M	0	0	-3, 1, 0		-3	-3	2	8	0.2	0.125	0.5	0.2
21	20	0	0	2/4	4	1	I				Ab	I		I		I							M	0	0	-4, 0, -3		-4	-4	0	6	0.0	0.0	0.75	0.0
21	20	1/4	1/4	2/4	4	1	V43/vi				Ab	I		V43/vi		V		43		vi			Mm7	0	0	1, -2, 0, 4		0	1	0	7	0.0	0.0	0.625	0.0
22	21	0	0	2/4	4	1	vi				Ab	I		vi		vi							m	0	0	-1, -4, 0		-1	-1	0	7	0.0	0.0	0.625	0.0
22	21	1/4	1/4	2/4	4	1	#viio7/ii	-1	-5	/	Ab	I		#viio7/ii		#vii	o	7		ii			o7	0	0	3, 0, -3, -6		3	3	0	7	0.0	0.0	0.625	0.0
23	22	0	0	2/4	4	1	V.V(4)				Ab	V		V(4)		V			4				M	0	0	-2, -3, -1		-2	-2	0	7	0.0	0.0	0.625	0.0
23	22	1/4	1/4	2/4	4	1	V7				Ab	V		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	1	9	0.1	0.0625	0.5625	0.1
24	23	0	0	2/4	4	1	V65/vi				Ab	V		V65/vi		V		65		vi			Mm7	0	0	5, 2, -1, 1		1	5	0	6	0.0	0.0	0.75	0.0
24	23	1/4	1/4	2/4	4	1	vi				Ab	V		vi		vi							m	0	0	0, -3, 1		0	0	0	7	0.0	0.0	0.625	0.0
25	24	0	0	2/4	4	1	V43/vi				Ab	V		V43/vi		V		43		vi			Mm7	0	0	2, -1, 1, 5		1	2	0	7	0.0	0.0	0.625	0.0
25	24	1/4	1/4	2/4	4	1	vi6				Ab	V		vi6		vi		6					m	0	0	-3, 1, 0		0	-3	0	7	0.0	0.0	0.625	0.0
26	25	0	0	2/4	4	1	V65/ii				Ab	V		V65/ii		V		65		ii			Mm7	0	0	4, 1, -2, 0		0	4	0	6	0.0	0.0	0.75	0.0
26	25	1/4	1/4	2/4	4	1	ii				Ab	V		ii		ii							m	0	0	-1, -4, 0		-1	-1	2	7	0.2222222222222222	0.125	0.625	0.16666666666666666
27	26	0	0	2/4	4	1	viio43/V				Ab	V		viio43/V		vii	o	43		V			o7	0	0	-3, -6, 3, 0		3	-3	0	5	0.0	0.0	0.875	0.0
27	26	1/4	1/4	2/4	4	1	V6				Ab	V		V6		V		6					M	0	0	2, -1, -2		-2	2	0	5	0.0	0.0	0.875	0.0
28	27	0	0	2/4	4	1	V43/V				Ab	V		V43/V		V		43		V			Mm7	0	0	0, -3, -1, 3		-1	0	0	7	0.0	0.0	1.0	0.0
28	27	1/4	1/4	2/4	4	1	V				Ab	V		V		V							M	0	0	-2, 2, -1		-2	-2	1	3	0.25	0.0625	0.3125	0.16666666666666666
28	27	3/8	3/8	2/4	4	1	V2				Ab	V		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	1	4	0.2	0.0625	0.4375	0.125
29	28	0	0	2/4	4	1	iii7				Ab	V		iii7		iii		7					mm7	0	0	1, -2, 2, -1		1	1	1	9	0.1	0.0625	0.9375	0.0625
29	28	1/4	1/4	2/4	4	1	IV				Ab	V		IV		IV							M	0	0	-4, 0, -3		-4	-4	1	4	0.2	0.0625	0.625	0.09090909090909091
29	28	3/8	3/8	2/4	4	1	ii6				Ab	V		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	1	3	0.25	0.0625	0.25	0.2
30	29	0	0	2/4	4	1	V7				Ab	V		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	2	8	0.2	0.125	0.875	0.125
30	29	1/4	1/4	2/4	4	1	vi				Ab	V		vi		vi							m	0	0	0, -3, 1		0	0	1	4	0.2	0.0625	0.625	0.09090909090909091
30	29	3/8	3/8	2/4	4	1	IV6				Ab	V		IV6		IV		6					M	0	0	0, -3, -4		-4	0	1	3	0.25	0.0625	0.25	0.2
31	30	0	0	2/4	4	1	vii%7				Ab	V		vii%7		vii	%	7					%7	0	0	2, -1, -4, 0		2	2	2	8	0.2	0.125	0.875	0.125
31	30	1/4	1/4	2/4	4	1	I(9)				Ab	V		I(9)		I			9				M	0	0	-3, 1, -2	-1	-3	-3	0	5	0.0	0.0	0.5	0.0
31	30	3/8	3/8	2/4	4	1	I6				Ab	V		I6		I		6					M	0	0	1, -2, -3		-3	1	3	4	0.42857142857142855	0.1875	0.3125	0.375
32	31	0	0	2/4	4	1	ii65				Ab	V		ii65		ii		65					mm7	0	0	-4, 0, -3, -1		-1	-4	1	4	0.2	0.0625	0.8125	0.07142857142857142
32	31	1/8	1/8	2/4	4	1	V65/V				Ab	V		V65/V		V		65		V			Mm7	0	0	3, 0, -3, -1		-1	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
32	31	1/4	1/4	2/4	4	1	V(64)				Ab	V		V(64)		V			64				M	0	0	-2, -3, 1		-2	-2	0	4	0.0	0.0	0.375	0.0
32	31	3/8	3/8	2/4	4	1	V2				Ab	V		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	1	5	0.16666666666666666	0.0625	0.4375	0.125
33	32	0	0	2/4	4	1	I6				Ab	V		I6		I		6					M	0	0	1, -2, -3		-3	1	2	4	0.3333333333333333	0.125	0.375	0.25
33	32	1/8	1/8	2/4	4	1	I				Ab	V		I		I							M	0	0	-3, 1, -2		-3	-3	2	4	0.3333333333333333	0.125	0.375	0.25
33	32	1/4	1/4	2/4	4	1	IV				Ab	V		IV		IV							M	0	0	-4, 0, -3		-4	-4	1	4	0.2	0.0625	0.6875	0.08333333333333333
33	32	3/8	3/8	2/4	4	1	ii6				Ab	V		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	1	3	0.25	0.0625	0.1875	0.25
34	33	0	0	2/4	4	1	#viio7/vi				Ab	V		#viio7/vi		#vii	o	7		vi			o7	0	0	5, 2, -1, -4		5	5	0	6	0.0	0.0	0.5	0.0
34	33	1/8	1/8	2/4	4	1	V7/vi				Ab	V		V7/vi		V		7		vi			Mm7	0	0	1, 5, 2, -1		1	1	0	6	0.0	0.0	0.5	0.0
34	33	1/4	1/4	2/4	4	1	vi				Ab	V		vi		vi							m	0	0	0, -3, 1		0	0	1	4	0.2	0.0625	0.625	0.09090909090909091
34	33	3/8	3/8	2/4	4	1	IV6				Ab	V		IV6		IV		6					M	0	0	0, -3, -4		-4	0	1	3	0.25	0.0625	0.25	0.2
35	34	0	0	2/4	4	1	vii%7				Ab	V		vii%7		vii	%	7					%7	0	0	2, -1, -4, 0		2	2	3	9	0.25	0.1875	0.8125	0.1875
35	34	1/4	1/4	2/4	4	1	V7/vi				Ab	V		V7/vi		V		7		vi			Mm7	0	0	1, 5, 2, -1		1	1	0	5	0.0	0.0	0.625	0.0
35	34	3/8	3/8	2/4	4	1	vi64				Ab	V		vi64		vi		64					m	0	0	1, 0, -3		0	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
36	35	0	0	2/4	4	1	V/vi				Ab	V		V/vi		V				vi			M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.5625	0.0
36	35	1/8	1/8	2/4	4	1	vi64				Ab	V		vi64		vi		64					m	0	0	1, 0, -3		0	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
36	35	1/4	1/4	2/4	4	1	V/vi				Ab	V		V/vi		V				vi			M	0	0	1, 5, 2		1	1	0	4	0.0	0.0	0.4375	0.0
36	35	3/8	3/8	2/4	4	1	IV				Ab	V		IV		IV							M	0	0	-4, 0, -3		-4	-4	1	4	0.2	0.0625	0.4375	0.125
37	36	0	0	2/4	4	1	V(64)				Ab	V		V(64)		V			64				M	0	0	-2, -3, 1		-2	-2	0	5	0.0	0.0	0.625	0.0
37	36	1/8	1/8	2/4	4	1	V7				Ab	V		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	4	0.0	0.0	0.375	0.0
37	36	1/4	1/4	2/4	4	1	#viio43/ii				Ab	V		#viio43/ii		#vii	o	43		ii			o7	0	0	-2, -5, 4, 1		4	-2	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
37	36	7/16	7/16	2/4	4	1	ii				Ab	V		ii		ii							m	0	0	-1, -4, 0		-1	-1	0	2	0.0	0.0	0.125	0.0
38	37	0	0	2/4	4	1	#viio43/ii				Ab	V		#viio43/ii		#vii	o	43		ii			o7	0	0	-2, -5, 4, 1		4	-2	1	4	0.2	0.0625	0.625	0.09090909090909091
38	37	3/16	3/16	2/4	4	1	ii				Ab	V		ii		ii							m	0	0	-1, -4, 0		-1	-1	0	2	0.0	0.0	0.125	0.0
38	37	1/4	1/4	2/4	4	1	#viio43/ii				Ab	V		#viio43/ii		#vii	o	43		ii			o7	0	0	-2, -5, 4, 1		4	-2	0	4	0.0	0.0	0.4375	0.0
38	37	3/8	3/8	2/4	4	1	ii6				Ab	V		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	4	4	0.5	0.25	0.25	0.5
39	38	0	0	2/4	4	1	ii				Ab	V		ii		ii							m	0	0	-1, -4, 0		-1	-1	4	4	0.5	0.25	0.25	0.5
39	38	1/8	1/8	2/4	4	1	ii6				Ab	V		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	0	4	0.0	0.0	0.3125	0.0
39	38	3/16	3/16	2/4	4	1	vii%7/V				Ab	V		vii%7/V		vii	%	7		V			%7	0	0	3, 0, -3, 1		3	3	0	3	0.0	0.0	0.1875	0.0
39	38	1/4	1/4	2/4	4	1	V(64)				Ab	V		V(64)		V			64				M	0	0	-2, -3, 1		-2	-2	0	6	0.0	0.0	0.5	0.0
39	38	3/8	3/8	2/4	4	1	V7				Ab	V		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	1	5	0.16666666666666666	0.0625	0.4375	0.125
40	39	0	0	2/4	4	1	I[I\\				Ab	V	I	I		I						\\	M	0	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	1.25	0.0
40	39	1/8	1/8	2/4	4	1	V+6/IV				Ab	V	I	V+6/IV		V	+	6		IV			+	0	0	1, 5, -3		-3	1	0	12	0.0	0.0	0.75	0.0
41	40	0	0	2/4	4	1	IV				Ab	V	I	IV		IV							M	0	0	-4, 0, -3		-4	-4	0	5	0.0	0.0	0.5	0.0
41	40	1/8	1/8	2/4	4	1	viio6				Ab	V	I	viio6		vii	o	6					o	0	0	-1, -4, 2		2	-1	7	18	0.28	0.4375	1.25	0.25925925925925924
42	41	0	0	2/4	4	1	I]				Ab	V	I	I		I							M	0	0	-3, 1, -2		-3	-3	0	6	0.0	0.0	0.625	0.0
42	41	1/8	1/8	2/4	4	1	V65/IV				Ab	V		V65/IV		V		65		IV			Mm7	0	0	1, -2, -5, -3		-3	1	0	14	0.0	0.0	1.0	0.0
42	41	3/8	3/8	2/4	4	1	V7/IV				Ab	V		V7/IV		V		7		IV			Mm7	0	0	-3, 1, -2, -5		-3	-3	2	6	0.25	0.125	0.375	0.25
43	42	0	0	2/4	4	1	IV				Ab	V		IV		IV							M	0	0	-4, 0, -3		-4	-4	0	7	0.0	0.0	0.5	0.0
43	42	1/8	1/8	2/4	4	1	I[viio65				Ab	V	I	viio65		vii	o	65					o7	0	0	-1, -4, -7, 2		2	-1	7	26	0.21212121212121213	0.4375	1.8125	0.19444444444444445
44	43	0	0	2/4	4	1	I6				Ab	V	I	I6		I		6					M	0	0	1, -2, -3		-3	1	0	11	0.0	0.0	1.25	0.0
44	43	1/4	1/4	2/4	4	1	viio65				Ab	V	I	viio65		vii	o	65					o7	0	0	-1, -4, -7, 2		2	-1	5	7	0.4166666666666667	0.3125	0.625	0.3333333333333333
45	44	0	0	2/4	4	1	I				Ab	V	I	I		I							M	0	0	-3, 1, -2		-3	-3	0	12	0.0	0.0	0.9375	0.0
45	44	1/4	1/4	2/4	4	1	viio7				Ab	V	I	viio7		vii	o	7					o7	0	0	2, -1, -4, -7		2	2	5	7	0.4166666666666667	0.3125	0.625	0.3333333333333333
46	45	0	0	2/4	4	1	I.V7(9)				Ab	I	V	V7(9)		V		7	9				Mm7	0	0	-3, 1, -2, -5	-1	-3	-3	0	7	0.0	0.0	0.5625	0.0
46	45	1/8	1/8	2/4	4	1	V7]				Ab	I	V	V7		V		7					Mm7	0	0	-3, 1, -2, -5		-3	-3	0	6	0.0	0.0	0.4375	0.0
46	45	1/4	1/4	2/4	4	1	IV6(+2)				Ab	I		IV6(+2)		IV		6	+2				M	0	0	-1, -4, -5	-3	-5	-1	0	13	0.0	0.0	1.0	0.0
47	46	0	0	2/4	4	1	V65				Ab	I		V65		V		65					Mm7	0	0	1, -2, -5, -3		-3	1	1	7	0.125	0.0625	0.9375	0.0625
47	46	3/16	3/16	2/4	4	1	I(4)				Ab	I		I(4)		I			4				M	0	0	-4, -5, -3		-4	-4	0	2	0.0	0.0	0.125	0.0
47	46	1/4	1/4	2/4	4	1	V43				Ab	I		V43		V		43					Mm7	0	0	-2, -5, -3, 1		-3	-2	0	5	0.0	0.0	0.3125	0.0
47	46	5/16	5/16	2/4	4	1	IV64				Ab	I		IV64		IV		64					M	0	0	-4, -5, -1		-5	-4	0	5	0.0	0.0	0.3125	0.0
47	46	3/8	3/8	2/4	4	1	V43				Ab	I		V43		V		43					Mm7	0	0	-2, -5, -3, 1		-3	-2	0	5	0.0	0.0	0.3125	0.0
47	46	7/16	7/16	2/4	4	1	IV64	0	-8	/	Ab	I		IV64		IV		64					M	0	0	-4, -5, -1		-5	-4	0	5	0.0	0.0	0.3125	0.0
48	47	0	0	2/4	4	1	V43				Ab	I		V43		V		43					Mm7	0	0	-2, -5, -3, 1		-3	-2	1	14	0.06666666666666667	0.0625	1.375	0.043478260869565216
49	48	0	0	2/4	4	1	V7				Ab	I		V7		V		7					Mm7	0	0	-3, 1, -2, -5		-3	-3	1	5	0.16666666666666666	0.0625	0.5	0.1111111111111111
49	48	1/4	1/4	2/4	4	1	V65	-1	-5	/	Ab	I		V65		V		65					Mm7	0	0	1, -2, -5, -3		-3	1	0	5	0.0	0.0	0.3125	0.0
49	48	3/8	3/8	2/4	4	1	I(4)	-0.296636	-5	/	Ab	I		I(4)		I			4				M	0	0	-4, -5, -3		-4	-4	0	4	0.0	0.0	0.3125	0.0
50	49	0	0	2/4	4	1	V65				Ab	I		V65		V		65					Mm7	0	0	1, -2, -5, -3		-3	1	0	4	0.0	0.0	0.3125	0.0
50	49	1/8	1/8	2/4	4	1	ii64				Ab	I		ii64		ii		64					m	0	0	-1, -2, -5		-2	-1	0	4	0.0	0.0	0.3125	0.0
50	49	1/4	1/4	2/4	4	1	#viio7/vi				Ab	I		#viio7/vi		#vii	o	7		vi			o7	0	0	4, 1, -2, -5		4	4	0	4	0.0	0.0	0.3125	0.0
50	49	3/8	3/8	2/4	4	1	vi				Ab	I		vi		vi							m	0	0	-1, -4, 0		-1	-1	0	6	0.0	0.0	0.4375	0.0
51	50	0	0	2/4	4	1	ii65(2)				Ab	I		ii65(2)		ii		65	2				mm7	0	0	-5, -1, -4, 0		-2	-5	2	6	0.25	0.125	0.875	0.125
51	50	1/4	1/4	2/4	4	1	ii65				Ab	I		ii65		ii		65					mm7	0	0	-5, -1, -4, -2		-2	-5	2	10	0.16666666666666666	0.125	0.75	0.14285714285714285
52	51	0	0	2/4	4	1	IV				Ab	I		IV		IV							M	0	0	-5, -1, -4		-5	-5	0	4	0.0	0.0	0.375	0.0
52	51	1/8	1/8	2/4	4	1	V2				Ab	I		V2		V		2					Mm7	0	0	-5, -3, 1, -2		-3	-5	0	4	0.0	0.0	0.375	0.0
52	51	1/4	1/4	2/4	4	1	I6				Ab	I		I6		I		6					M	0	0	0, -3, -4		-4	0	0	4	0.0	0.0	0.375	0.0
52	51	3/8	3/8	2/4	4	1	ii7				Ab	I		ii7		ii		7					mm7	0	0	-2, -5, -1, -4		-2	-2	0	4	0.0	0.0	0.375	0.0
53	52	0	0	2/4	4	1	V7				Ab	I		V7		V		7					Mm7	0	0	-3, 1, -2, -5		-3	-3	4	13	0.23529411764705882	0.25	1.25	0.16666666666666666
53	52	3/8	3/8	2/4	4	1	I\\				Ab	I		I		I						\\	M	0	0	-4, 0, -3		-4	-4	1	8	0.1111111111111111	0.125	0.625	0.16666666666666666
54	53	1/8	1/8	2/4	4	1	vi6				Ab	I		vi6		vi		6					m	0	0	-4, 0, -1		-1	-4	0	3	0.0	0.0	0.25	0.0
54	53	1/4	1/4	2/4	4	1	vi6(#7)				Ab	I		vi6(#7)		vi		6	#7				m	0	0	-4, 0, 4		-1	-4	0	3	0.0	0.0	0.25	0.0
54	53	3/8	3/8	2/4	4	1	vi6				Ab	I		vi6		vi		6					m	0	0	-4, 0, -1		-1	-4	0	5	0.0	0.0	0.375	0.0
55	54	0	0	2/4	4	1	ii%65/V				Ab	I		ii%65/V		ii	%	65		V			%7	0	0	-4, -7, -3, -1		-1	-4	0	4	0.0	0.0	0.5	0.0
55	54	1/8	1/8	2/4	4	1	ii%7/V				Ab	I		ii%7/V		ii	%	7		V			%7	0	0	-1, -4, -7, -3		-1	-1	2	3	0.4	0.125	0.1875	0.4
55	54	1/4	1/4	2/4	4	1	V43/V				Ab	I		V43/V		V		43		V			Mm7	0	0	-1, -4, -2, 2		-2	-1	1	6	0.14285714285714285	0.0625	0.5	0.1111111111111111
55	54	3/8	3/8	2/4	4	1	V				Ab	I		V		V							M	0	0	-3, 1, -2		-3	-3	0	7	0.0	0.0	0.4375	0.0
56	55	0	0	2/4	4	1	V(64)/V				Ab	I		V(64)/V		V			64	V			M	0	0	-2, -3, 1		-2	-2	2	9	0.18181818181818182	0.125	0.875	0.125
