mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
24	24	1/4	1/4	2/2	4	1	iv					a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	3	0.0	0.0	0.375	0.0
24	24	3/8	3/8	2/2	4	1	iv64					a	i		iv64		iv		64					m	1	1	3, 2, -1		2	3	0	6	0.0	0.0	0.75	0.0
24	24	5/8	5/8	2/2	4	1	iv6					a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	6	0.0	0.0	0.875	0.0
24	24	7/8	7/8	2/2	4	1	iv					a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	2	0.0	0.0	0.25	0.0
25	25	0	0	2/2	4	1	V6					a	i		V6		V		6					M	1	1	8, 5, 4		4	8	0	4	0.0	0.0	0.625	0.0
25	25	3/8	3/8	2/2	4	1	iio					a	i		iio		ii	o						o	1	1	5, 2, -1		5	5	0	6	0.0	0.0	0.75	0.0
25	25	5/8	5/8	2/2	4	1	V6					a	i		V6		V		6					M	1	1	8, 5, 4		4	8	0	6	0.0	0.0	0.75	0.0
25	25	7/8	7/8	2/2	4	1	iio					a	i		iio		ii	o						o	1	1	5, 2, -1		5	5	0	6	0.0	0.0	0.75	0.0
26	26	1/8	1/8	2/2	4	1	V6					a	i		V6		V		6					M	1	1	8, 5, 4		4	8	0	6	0.0	0.0	0.75	0.0
26	26	3/8	3/8	2/2	4	1	iio					a	i		iio		ii	o						o	1	1	5, 2, -1		5	5	0	6	0.0	0.0	0.75	0.0
26	26	5/8	5/8	2/2	4	1	V6					a	i		V6		V		6					M	1	1	8, 5, 4		4	8	0	6	0.0	0.0	0.75	0.0
26	26	7/8	7/8	2/2	4	1	iio					a	i		iio		ii	o						o	1	1	5, 2, -1		5	5	0	6	0.0	0.0	0.75	0.0
27	27	1/8	1/8	2/2	4	1	V6					a	i		V6		V		6					M	1	1	8, 5, 4		4	8	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
27	27	3/8	3/8	2/2	4	1	iio					a	i		iio		ii	o						o	1	1	5, 2, -1		5	5	0	6	0.0	0.0	0.75	0.0
27	27	5/8	5/8	2/2	4	1	V6					a	i		V6		V		6					M	1	1	8, 5, 4		4	8	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
27	27	7/8	7/8	2/2	4	1	iio					a	i		iio		ii	o						o	1	1	5, 2, -1		5	5	0	3	0.0	0.0	0.375	0.0
28	28	0	0	2/2	4	1	V\\					a	i		V		V						\\	M	1	1	4, 8, 5		4	4	4	4	0.5	0.5	0.5	0.5
29	29	0	0	2/2	4	1	i					a	i		i		i							m	1	1	3, 0, 4		3	3	0	9	0.0	0.0	1.875	0.0
29	29	1/2	1/2	2/2	4	1	V43					a	i		V43		V		43					Mm7	1	1	5, 2, 4, 8		4	5	1	8	0.1111111111111111	0.16666666666666666	1.7083333333333333	0.08888888888888888
30	30	0	0	2/2	4	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	9	0.0	0.0	1.875	0.0
30	30	1/2	1/2	2/2	4	1	V65					a	i		V65		V		65					Mm7	1	1	8, 5, 2, 4		4	8	1	8	0.1111111111111111	0.16666666666666666	1.7083333333333333	0.08888888888888888
31	31	0	0	2/2	4	1	i					a	i		i		i							m	1	1	3, 0, 4		3	3	2	7	0.2222222222222222	0.25	1.375	0.15384615384615385
31	31	1/2	1/2	2/2	4	1	V65/iv					a	i		V65/iv		V		65		iv			Mm7	1	1	7, 4, 1, 3		3	7	0	7	0.0	0.0	2.25	0.0
31	31	7/8	7/8	2/2	4	1	V7/iv	0	-8	/		a	i		V7/iv		V		7		iv			Mm7	1	1	3, 7, 4, 1		3	3	0	1	0.0	0.0	0.125	0.0
32	32	0	0	2/2	4	1	iv					a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	7	0.0	0.0	2.375	0.0
32	32	1/2	1/2	2/2	4	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3	0	2	8	0.2	0.25	2.125	0.10526315789473684
33	33	0	0	2/2	4	1	V7/V					a	i		V7/V		V		7		V			Mm7	1	1	5, 9, 6, 3		5	5	0	8	0.0	0.0	2.0	0.0
33	33	1/2	1/2	2/2	4	1	ii%43					a	i		ii%43		ii	%	43					%7	1	1	-1, 3, 5, 2		5	-1	0	9	0.0	0.0	2.0	0.0
34	34	0	0	2/2	4	1	V(64)					a	i		V(64)		V			64				M	1	1	4, 3, 0		4	4	0	9	0.0	0.0	2.0	0.0
34	34	1/2	1/2	2/2	4	1	V2/iv					a	i		V2/iv		V		2		iv			Mm7	1	1	1, 3, 7, 4		3	1	0	9	0.0	0.0	2.0	0.0
35	35	0	0	2/2	4	1	viio65/V					a	i		viio65/V		vii	o	65		V			o7	1	1	6, 3, 0, 9		9	6	0	7	0.0	0.0	1.75	0.0
35	35	1/2	1/2	2/2	4	1	viio65(9)/V					a	i		viio65(9)/V		vii	o	65	9	V			o7	1	1	6, 3, 0, 9	4	9	6	0	5	0.0	0.0	1.5	0.0
35	35	7/8	7/8	2/2	4	1	viio65/V	0	-8	/		a	i		viio65/V		vii	o	65		V			o7	1	1	6, 3, 0, 9		9	6	0	2	0.0	0.0	0.25	0.0
36	36	0	0	2/2	4	1	ii%43					a	i		ii%43		ii	%	43					%7	1	1	-1, 3, 5, 2		5	-1	0	7	0.0	0.0	2.0	0.0
36	36	1/2	1/2	2/2	4	1	V7					a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	4	8	0.3333333333333333	0.5	1.375	0.26666666666666666
37	37	0	0	2/2	4	1	i					a	i		i		i							m	1	1	3, 0, 4		3	3	0	9	0.0	0.0	2.0	0.0
37	37	1/2	1/2	2/2	4	1	V43					a	i		V43		V		43					Mm7	1	1	5, 2, 4, 8		4	5	0	8	0.0	0.0	1.875	0.0
38	38	0	0	2/2	4	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	8	0.0	0.0	1.875	0.0
38	38	1/2	1/2	2/2	4	1	V65					a	i		V65		V		65					Mm7	1	1	8, 5, 2, 4		4	8	0	7	0.0	0.0	1.875	0.0
39	39	0	0	2/2	4	1	i					a	i		i		i							m	1	1	3, 0, 4		3	3	2	7	0.2222222222222222	0.25	1.625	0.13333333333333333
39	39	1/2	1/2	2/2	4	1	V6/iv					a	i		V6/iv		V		6		iv			M	1	1	7, 4, 3		3	7	1	2	0.3333333333333333	0.125	0.375	0.25
39	39	3/4	3/4	2/2	4	1	V7/iv					a	i		V7/iv		V		7		iv			Mm7	1	1	3, 7, 4, 1		3	3	1	4	0.2	0.125	0.875	0.125
40	40	0	0	2/2	4	1	iv					a	i		iv		iv							m	1	1	2, -1, 3		2	2	4	6	0.4	0.5	1.75	0.2222222222222222
40	40	1/2	1/2	2/2	4	1	VIM7/iv					a	i		VIM7/iv		VI	M	7		iv			MM7	1	1	-2, 2, -1, 3		-2	-2	0	8	0.0	0.0	3.5	0.0
41	41	1/2	1/2	2/2	4	1	VIM43/iv	0	-8	/		a	i		VIM43/iv		VI	M	43		iv			MM7	1	1	-1, 3, -2, 2		-2	-1	1	1	0.5	0.25	0.25	0.5
42	42	0	0	2/2	4	1	iio/iv					a	i		iio/iv		ii	o			iv			o	1	1	4, 1, -2		4	4	1	3	0.25	0.25	1.75	0.125
42	42	1/2	1/2	2/2	4	1	V65/iv					a	i		V65/iv		V		65		iv			Mm7	1	1	7, 4, 1, 3		3	7	0	2	0.0	0.0	0.75	0.0
42	42	3/4	3/4	2/2	4	1	V7/iv					a	i		V7/iv		V		7		iv			Mm7	1	1	3, 7, 4, 1		3	3	0	2	0.0	0.0	0.5	0.0
43	43	0	0	2/2	4	1	iv					a	i		iv		iv							m	1	1	2, -1, 3		2	2	2	4	0.3333333333333333	0.5	2.0	0.2
43	43	1/2	1/2	2/2	4	1	#viio65					a	i		#viio65		#vii	o	65					o7	1	1	5, 2, -1, 8		8	5	2	3	0.4	0.5	1.0	0.3333333333333333
44	44	0	0	2/2	4	1	#viio7					a	i		#viio7		#vii	o	7					o7	1	1	8, 5, 2, -1		8	8	0	4	0.0	0.0	1.5	0.0
44	44	1/4	1/4	2/2	4	1	iio6					a	i		iio6		ii	o	6					o	1	1	2, -1, 5		5	2	0	1	0.0	0.0	0.25	0.0
44	44	1/2	1/2	2/2	4	1	V					a	i		V		V							M	1	1	4, 8, 5		4	4	3	5	0.375	0.75	1.75	0.3
45	45	0	0	2/2	4	1	i					a	i		i		i							m	1	1	3, 0, 4		3	3	0	8	0.0	0.0	1.75	0.0
45	45	1/2	1/2	2/2	4	1	V43					a	i		V43		V		43					Mm7	1	1	5, 2, 4, 8		4	5	0	7	0.0	0.0	1.875	0.0
46	46	0	0	2/2	4	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	5	0.0	0.0	1.375	0.0
46	46	3/8	3/8	2/2	4	1	i					a	i		i		i							m	1	1	3, 0, 4		3	3	0	4	0.0	0.0	0.5	0.0
46	46	1/2	1/2	2/2	4	1	iv7(9)					a	i		iv7(9)		iv		7	9				mm7	1	1	2, -1, 3, 0	4	2	2	2	7	0.2222222222222222	0.25	1.75	0.125
47	47	0	0	2/2	4	1	V(64)					a	i		V(64)		V			64				M	1	1	4, 3, 0		4	4	2	9	0.18181818181818182	0.25	1.5	0.14285714285714285
47	47	1/2	1/2	2/2	4	1	V2					a	i		V2		V		2					Mm7	1	1	2, 4, 8, 5		4	2	2	9	0.18181818181818182	0.25	1.75	0.125
48	48	0	0	2/2	4	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3	0	3	8	0.2727272727272727	0.375	1.625	0.1875
48	48	1/2	1/2	2/2	4	1	V65					a	i		V65		V		65					Mm7	1	1	8, 5, 2, 4		4	8	4	10	0.2857142857142857	0.5	1.5	0.25
49	49	0	0	2/2	4	1	i					a	i		i		i							m	1	1	3, 0, 4		3	3	0	10	0.0	0.0	2.0	0.0
49	49	1/2	1/2	2/2	4	1	V43					a	i		V43		V		43					Mm7	1	1	5, 2, 4, 8		4	5	0	9	0.0	0.0	2.0	0.0
50	50	0	0	2/2	4	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	9	0.0	0.0	1.625	0.0
50	50	3/8	3/8	2/2	4	1	i					a	i		i		i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.375	0.0
50	50	1/2	1/2	2/2	4	1	iv7(9)					a	i		iv7(9)		iv		7	9				mm7	1	1	2, -1, 3, 0	4	2	2	2	7	0.2222222222222222	0.25	1.75	0.125
51	51	0	0	2/2	4	1	V(64)					a	i		V(64)		V			64				M	1	1	4, 3, 0		4	4	2	10	0.16666666666666666	0.25	2.25	0.1
51	51	1/2	1/2	2/2	4	1	V7					a	i		V7		V		7					Mm7	1	1	4, 8, 5, 2		4	4	2	10	0.16666666666666666	0.25	2.25	0.1
52	52	0	0	2/2	4	1	i\\					a	i		i		i						\\	m	1	1	3, 0, 4		3	3	1	4	0.2	0.125	0.875	0.125
52	52	1/4	1/4	2/2	4	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	3	0.0	0.0	0.375	0.0
52	52	3/8	3/8	2/2	4	1	iio6					a	i		iio6		ii	o	6					o	1	1	2, -1, 5		5	2	0	6	0.0	0.0	0.75	0.0
52	52	5/8	5/8	2/2	4	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	6	0.0	0.0	0.75	0.0
52	52	7/8	7/8	2/2	4	1	#viio7					a	i		#viio7		#vii	o	7					o7	1	1	8, 5, 2, -1		8	8	0	6	0.0	0.0	0.75	0.0
53	53	1/8	1/8	2/2	4	1	i					a	i		i		i							m	1	1	3, 0, 4		3	3	0	6	0.0	0.0	0.75	0.0
53	53	3/8	3/8	2/2	4	1	#viio2					a	i		#viio2		#vii	o	2					o7	1	1	-1, 8, 5, 2		8	-1	0	6	0.0	0.0	0.75	0.0
53	53	5/8	5/8	2/2	4	1	i64					a	i		i64		i		64					m	1	1	4, 3, 0		3	4	0	6	0.0	0.0	0.75	0.0
53	53	7/8	7/8	2/2	4	1	iio6					a	i		iio6		ii	o	6					o	1	1	2, -1, 5		5	2	0	3	0.0	0.0	0.375	0.0
54	54	0	0	2/2	4	1	i(964)					a	i		i(964)		i			964				m	1	1	3, 2, -1	5	3	3	0	4	0.0	0.0	0.625	0.0
54	54	1/8	1/8	2/2	4	1	i					a	i		i		i							m	1	1	3, 0, 4		3	3	0	3	0.0	0.0	0.375	0.0
54	54	1/4	1/4	2/2	4	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3	0	0	3	0.0	0.0	0.375	0.0
54	54	3/8	3/8	2/2	4	1	#viio7					a	i		#viio7		#vii	o	7					o7	1	1	8, 5, 2, -1		8	8	0	6	0.0	0.0	0.75	0.0
54	54	5/8	5/8	2/2	4	1	i					a	i		i		i							m	1	1	3, 0, 4		3	3	0	6	0.0	0.0	0.75	0.0
54	54	7/8	7/8	2/2	4	1	iio64					a	i		iio64		ii	o	64					o	1	1	-1, 5, 2		5	-1	0	6	0.0	0.0	0.75	0.0
55	55	1/8	1/8	2/2	4	1	i64					a	i		i64		i		64					m	1	1	4, 3, 0		3	4	0	6	0.0	0.0	0.75	0.0
55	55	3/8	3/8	2/2	4	1	#viio64					a	i		#viio64		#vii	o	64					o	1	1	2, 8, 5		8	2	0	6	0.0	0.0	0.75	0.0
55	55	5/8	5/8	2/2	4	1	i6					a	i		i6		i		6					m	1	1	0, 4, 3		3	0	1	8	0.1111111111111111	0.125	1.0	0.1111111111111111
56	56	0	0	2/2	4	1	i					a	i		i		i							m	1	1	3, 0, 4		3	3	4	7	0.36363636363636365	0.5	3.5	0.125
57	57	0	0	2/2	4	1	V2/iv					a	i		V2/iv		V		2		iv			Mm7	1	1	1, 3, 7, 4		3	1	0	11	0.0	0.0	4.0	0.0
58	58	0	0	2/2	4	1	#viio2(+2)					a	i		#viio2(+2)		#vii	o	2	+2				o7	1	1	-1, 8, 5, 2	3	8	-1	0	11	0.0	0.0	4.0	0.0
59	59	0	0	2/2	4	1	V43/iv					a	i		V43/iv		V		43		iv			Mm7	1	1	4, 1, 3, 7		3	4	0	12	0.0	0.0	5.0	0.0
60	60	0	0	2/2	4	1	iv\\					a	i		iv		iv						\\	m	1	1	2, -1, 3		2	2	0	8	0.0	0.0	1.625	0.0
60	60	3/8	3/8	2/2	4	1	#viio7/iv					a	i		#viio7/iv		#vii	o	7		iv			o7	1	1	7, 4, 1, -2		7	7	0	6	0.0	0.0	0.75	0.0
60	60	5/8	5/8	2/2	4	1	iv					a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	6	0.0	0.0	0.75	0.0
60	60	7/8	7/8	2/2	4	1	iio64/iv					a	i		iio64/iv		ii	o	64		iv			o	1	1	-2, 4, 1		4	-2	0	6	0.0	0.0	0.75	0.0
61	61	1/8	1/8	2/2	4	1	iv64					a	i		iv64		iv		64					m	1	1	3, 2, -1		2	3	0	6	0.0	0.0	0.75	0.0
61	61	3/8	3/8	2/2	4	1	iio6/iv					a	i		iio6/iv		ii	o	6		iv			o	1	1	1, -2, 4		4	1	0	6	0.0	0.0	0.75	0.0
61	61	5/8	5/8	2/2	4	1	iv6					a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	6	0.0	0.0	0.75	0.0
61	61	7/8	7/8	2/2	4	1	#viio7/iv	0	-8	/		a	i		#viio7/iv		#vii	o	7		iv			o7	1	1	7, 4, 1, -2		7	7	0	3	0.0	0.0	0.375	0.0
62	62	0	0	2/2	4	1	iv(#7b64)					a	i		iv(#7b64)		iv			#7b64				m	1	1	2, 1, -2	7	2	2	0	5	0.0	0.0	0.875	0.0
62	62	1/8	1/8	2/2	4	1	iv					a	i		iv		iv							m	1	1	2, -1, 3		2	2	0	6	0.0	0.0	0.75	0.0
62	62	3/8	3/8	2/2	4	1	iio64/iv					a	i		iio64/iv		ii	o	64		iv			o	1	1	-2, 4, 1		4	-2	0	6	0.0	0.0	0.75	0.0
62	62	5/8	5/8	2/2	4	1	iv64					a	i		iv64		iv		64					m	1	1	3, 2, -1		2	3	0	6	0.0	0.0	0.75	0.0
62	62	7/8	7/8	2/2	4	1	iio6/iv					a	i		iio6/iv		ii	o	6		iv			o	1	1	1, -2, 4		4	1	0	6	0.0	0.0	0.75	0.0
63	63	1/8	1/8	2/2	4	1	iv6					a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	6	0.0	0.0	0.75	0.0
63	63	3/8	3/8	2/2	4	1	iio/iv					a	i		iio/iv		ii	o			iv			o	1	1	4, 1, -2		4	4	0	6	0.0	0.0	0.75	0.0
63	63	5/8	5/8	2/2	4	1	iv6					a	i		iv6		iv		6					m	1	1	-1, 3, 2		2	-1	0	9	0.0	0.0	1.125	0.0
64	64	0	0	2/2	4	1	v.V					a	v		V		V							M	1	1	5, 9, 6		5	5	4	7	0.36363636363636365	0.5	3.5	0.125
65	65	0	0	2/2	4	1	V2					a	v		V2		V		2					Mm7	1	1	3, 5, 9, 6		5	3	0	11	0.0	0.0	4.0	0.0
66	66	0	0	2/2	4	1	viio2/V					a	v		viio2/V		vii	o	2		V			o7	1	1	1, 10, 7, 4		10	1	4	7	0.36363636363636365	0.5	3.5	0.125
67	67	0	0	2/2	4	1	#viio6					a	v		#viio6		#vii	o	6					o	1	1	6, 3, 9		9	6	4	7	0.36363636363636365	0.5	3.5	0.125
68	68	0	0	2/2	4	1	i					a	v		i		i							m	1	1	4, 1, 5		4	4	0	7	0.0	0.0	2.0	0.0
68	68	1/2	1/2	2/2	4	1	V/iv					a	v		V/iv		V				iv			M	1	1	4, 8, 5		4	4	2	5	0.2857142857142857	0.25	1.75	0.125
69	69	0	0	2/2	4	1	iv					a	v		iv		iv							m	1	1	3, 0, 4		3	3	0	7	0.0	0.0	2.0	0.0
69	69	1/2	1/2	2/2	4	1	V/vii					a	v		V/vii		V				vii			M	1	1	3, 7, 4		3	3	2	6	0.25	0.25	2.25	0.1
70	70	0	0	2/2	4	1	#viio7					a	v		#viio7		#vii	o	7					o7	1	1	9, 6, 3, 0		9	9	1	13	0.07142857142857142	0.125	3.875	0.03125
71	71	0	0	2/2	4	1	i6					a	v		i6		i		6					m	1	1	1, 5, 4		4	1	1	5	0.16666666666666666	0.125	2.0	0.058823529411764705
71	71	1/4	1/4	2/2	4	1	i64					a	v		i64		i		64					m	1	1	5, 4, 1		4	5	1	9	0.1	0.125	1.625	0.07142857142857142
71	71	3/4	3/4	2/2	4	1	i6					a	v		i6		i		6					m	1	1	1, 5, 4		4	1	0	6	0.0	0.0	0.875	0.0
72	72	0	0	2/2	4	1	ii%65					a	v		ii%65		ii	%	65					%7	1	1	3, 0, 4, 6		6	3	0	7	0.0	0.0	2.0	0.0
72	72	1/2	1/2	2/2	4	1	VI6					a	v		VI6		VI		6					M	1	1	4, 1, 0		0	4	3	5	0.375	0.375	1.625	0.1875
73	73	0	0	2/2	4	1	iv					a	v		iv		iv							m	1	1	3, 0, 4		3	3	0	5	0.0	0.0	1.75	0.0
73	73	1/4	1/4	2/2	4	1	iv6					a	v		iv6		iv		6					m	1	1	0, 4, 3		3	0	0	2	0.0	0.0	0.25	0.0
73	73	1/2	1/2	2/2	4	1	VI6					a	v		VI6		VI		6					M	1	1	4, 1, 0		0	4	2	6	0.25	0.25	1.75	0.125
74	74	0	0	2/2	4	1	viio7/V					a	v		viio7/V		vii	o	7		V			o7	1	1	10, 7, 4, 1		10	10	0	6	0.0	0.0	1.75	0.0
74	74	3/8	3/8	2/2	4	1	V65/V					a	v		V65/V		V		65		V			Mm7	1	1	10, 7, 4, 6		6	10	0	2	0.0	0.0	0.25	0.0
74	74	1/2	1/2	2/2	4	1	V43/V					a	v		V43/V		V		43		V			Mm7	1	1	7, 4, 6, 10		6	7	1	12	0.07692307692307693	0.125	3.375	0.03571428571428571
75	75	1/4	1/4	2/2	4	1	V2/V					a	v		V2/V		V		2		V			Mm7	1	1	4, 6, 10, 7		6	4	0	3	0.0	0.0	0.5	0.0
75	75	1/2	1/2	2/2	4	1	V43/V					a	v		V43/V		V		43		V			Mm7	1	1	7, 4, 6, 10		6	7	0	5	0.0	0.0	1.375	0.0
75	75	3/4	3/4	2/2	4	1	V43(9)					a	v		V43(9)		V		43	9				Mm7	1	1	6, 3, 5, 9	0	5	6	4	0	1.0	0.625	0.0	1.0
76	76	0	0	2/2	4	1	V7(9)/V					a	v		V7(9)/V		V		7	9	V			Mm7	1	1	6, 10, 7, 4	8	6	6	1	5	0.16666666666666666	0.25	1.75	0.125
76	76	1/4	1/4	2/2	4	1	V7/V					a	v		V7/V		V		7		V			Mm7	1	1	6, 10, 7, 4		6	6	0	3	0.0	0.0	0.5	0.0
