mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
15	15	3/8	3/8	12/8	4	1	#viio6				c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2	0	4	0.0	0.0	1.0	0.0
15	15	3/4	3/4	12/8	4	1	i6				c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	0	9	0.0	0.0	1.5	0.0
15	15	9/8	9/8	12/8	4	1	V43				c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	0	5	0.0	0.0	1.0	0.0
15	15	11/8	11/8	12/8	4	1	i				c	i		i		i							m	1	1	0, -3, 1		0	0	0	4	0.0	0.0	0.5	0.0
16	16	0	0	12/8	4	1	ii65(2)/III				c	i		ii65(2)/III		ii		65	2	III			mm7	1	1	-4, 0, -3, 1		-1	-4	0	11	0.0	0.0	3.625	0.0
16	16	5/8	5/8	12/8	4	1	ii65/III				c	i		ii65/III		ii		65		III			mm7	1	1	-4, 0, -3, -1		-1	-4	0	1	0.0	0.0	0.125	0.0
16	16	3/4	3/4	12/8	4	1	V2(11)/III				c	i		V2(11)/III		V		2	11	III			Mm7	1	1	-4, -2, 2, -1	-3	-2	-4	0	5	0.0	0.0	0.75	0.0
16	16	1	1	12/8	4	1	V2/III				c	i		V2/III		V		2		III			Mm7	1	1	-4, -2, 2, -1		-2	-4	0	3	0.0	0.0	0.375	0.0
16	16	9/8	9/8	12/8	4	1	V2(9)/III				c	i		V2(9)/III		V		2	9	III			Mm7	1	1	-4, -2, 2, -1	0	-2	-4	0	3	0.0	0.0	1.0	0.0
16	16	11/8	11/8	12/8	4	1	V2/III	0	-8	/	c	i		V2/III		V		2		III			Mm7	1	1	-4, -2, 2, -1		-2	-4	0	1	0.0	0.0	0.125	0.0
17	17	0	0	12/8	4	1	III6(9)				c	i		III6(9)		III		6	9				M	1	1	1, -2, -3	-1	-3	1	0	11	0.0	0.0	2.875	0.0
17	17	5/8	5/8	12/8	4	1	III6				c	i		III6		III		6					M	1	1	1, -2, -3		-3	1	0	1	0.0	0.0	0.125	0.0
17	17	3/4	3/4	12/8	4	1	ii%65				c	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1	1	16	0.058823529411764705	0.25	2.75	0.08333333333333333
18	18	0	0	12/8	4	1	V(64)				c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	0	8	0.0	0.0	1.875	0.0
18	18	3/8	3/8	12/8	4	1	V7				c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	9	0.0	0.0	1.125	0.0
18	18	3/4	3/4	12/8	4	1	i				c	i		i		i							m	1	1	0, -3, 1		0	0	0	8	0.0	0.0	1.5	0.0
18	18	9/8	9/8	12/8	4	1	V(64)				c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	1	9	0.1	0.125	1.375	0.08333333333333333
19	19	0	0	12/8	4	1	V43				c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	0	8	0.0	0.0	1.5	0.0
19	19	3/8	3/8	12/8	4	1	V7				c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	9	0.0	0.0	1.375	0.0
19	19	3/4	3/4	12/8	4	1	i6				c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	0	9	0.0	0.0	1.5	0.0
19	19	9/8	9/8	12/8	4	1	V43				c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	0	6	0.0	0.0	1.0	0.0
19	19	11/8	11/8	12/8	4	1	i				c	i		i		i							m	1	1	0, -3, 1		0	0	0	4	0.0	0.0	0.5	0.0
20	20	0	0	12/8	4	1	III.ii65(2)				c	III		ii65(2)		ii		65	2				mm7	1	0	-4, 0, -3, 1		-1	-4	0	13	0.0	0.0	3.375	0.0
20	20	5/8	5/8	12/8	4	1	ii65				c	III		ii65		ii		65					mm7	1	0	-4, 0, -3, -1		-1	-4	0	3	0.0	0.0	0.375	0.0
20	20	3/4	3/4	12/8	4	1	V2(11)				c	III		V2(11)		V		2	11				Mm7	1	0	-4, -2, 2, -1	-3	-2	-4	0	5	0.0	0.0	0.75	0.0
20	20	1	1	12/8	4	1	V2				c	III		V2		V		2					Mm7	1	0	-4, -2, 2, -1		-2	-4	0	11	0.0	0.0	1.5	0.0
21	21	0	0	12/8	4	1	I6(9)				c	III		I6(9)		I		6	9				M	1	0	1, -2, -3	-1	-3	1	0	6	0.0	0.0	1.125	0.0
21	21	1/4	1/4	12/8	4	1	I6				c	III		I6		I		6					M	1	0	1, -2, -3		-3	1	0	3	0.0	0.0	0.375	0.0
21	21	3/8	3/8	12/8	4	1	I				c	III		I		I							M	1	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	1.375	0.0
21	21	5/8	5/8	12/8	4	1	vi65				c	III		vi65		vi		65					mm7	1	0	-3, 1, -2, 0		0	-3	0	1	0.0	0.0	0.125	0.0
21	21	3/4	3/4	12/8	4	1	V65				c	III		V65		V		65					Mm7	1	0	2, -1, -4, -2		-2	2	0	8	0.0	0.0	1.5	0.0
21	21	9/8	9/8	12/8	4	1	V7				c	III		V7		V		7					Mm7	1	0	-2, 2, -1, -4		-2	-2	0	5	0.0	0.0	1.5	0.0
22	22	0	0	12/8	4	1	I				c	III		I		I							M	1	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	1.0	0.0
22	22	3/8	3/8	12/8	4	1	I6(11)				c	III		I6(11)		I		6	11				M	1	0	1, -2, -3	-4	-3	1	0	4	0.0	0.0	1.125	0.0
22	22	5/8	5/8	12/8	4	1	I6				c	III		I6		I		6					M	1	0	1, -2, -3		-3	1	0	3	0.0	0.0	0.375	0.0
22	22	3/4	3/4	12/8	4	1	V2(13)				c	III		V2(13)		V		2	13				Mm7	1	0	-4, -2, 2, -1	1	-2	-4	0	4	0.0	0.0	1.5	0.0
22	22	1	1	12/8	4	1	V2				c	III		V2		V		2					Mm7	1	0	-4, -2, 2, -1		-2	-4	0	3	0.0	0.0	0.375	0.0
22	22	9/8	9/8	12/8	4	1	V2(11)				c	III		V2(11)		V		2	11				Mm7	1	0	-4, -2, 2, -1	-3	-2	-4	0	3	0.0	0.0	0.75	0.0
22	22	11/8	11/8	12/8	4	1	V2				c	III		V2		V		2					Mm7	1	0	-4, -2, 2, -1		-2	-4	0	3	0.0	0.0	0.375	0.0
23	23	0	0	12/8	4	1	I6(9)				c	III		I6(9)		I		6	9				M	1	0	1, -2, -3	-1	-3	1	0	4	0.0	0.0	1.125	0.0
23	23	1/4	1/4	12/8	4	1	I6				c	III		I6		I		6					M	1	0	1, -2, -3		-3	1	0	3	0.0	0.0	0.375	0.0
23	23	3/8	3/8	12/8	4	1	I				c	III		I		I							M	1	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	1.125	0.0
23	23	5/8	5/8	12/8	4	1	vi65				c	III		vi65		vi		65					mm7	1	0	-3, 1, -2, 0		0	-3	0	3	0.0	0.0	0.375	0.0
23	23	3/4	3/4	12/8	4	1	V65				c	III		V65		V		65					Mm7	1	0	2, -1, -4, -2		-2	2	0	6	0.0	0.0	1.5	0.0
23	23	9/8	9/8	12/8	4	1	V7				c	III		V7		V		7					Mm7	1	0	-2, 2, -1, -4		-2	-2	0	7	0.0	0.0	1.5	0.0
24	24	0	0	12/8	4	1	I\\				c	III		I		I						\\	M	1	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.875	0.0
24	24	3/8	3/8	12/8	4	1	I6				c	III		I6		I		6					M	1	0	1, -2, -3		-3	1	0	3	0.0	0.0	0.375	0.0
24	24	3/4	3/4	12/8	4	1	I				c	III		I		I							M	1	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	2.25	0.0
24	24	9/8	9/8	12/8	4	1	I6				c	III		I6		I		6					M	1	0	1, -2, -3		-3	1	1	3	0.25	0.125	0.625	0.16666666666666666
25	25	0	0	12/8	4	1	IV(94)				c	III		IV(94)		IV			94				M	1	0	-4, 2, -3	-2	-4	-4	0	4	0.0	0.0	2.25	0.0
25	25	3/8	3/8	12/8	4	1	IV				c	III		IV		IV							M	1	0	-4, 0, -3		-4	-4	0	3	0.0	0.0	0.5	0.0
25	25	5/8	5/8	12/8	4	1	ii65				c	III		ii65		ii		65					mm7	1	0	-4, 0, -3, -1		-1	-4	0	1	0.0	0.0	0.125	0.0
25	25	3/4	3/4	12/8	4	1	ii				c	III		ii		ii							m	1	0	-1, -4, 0		-1	-1	0	4	0.0	0.0	2.25	0.0
25	25	9/8	9/8	12/8	4	1	ii6				c	III		ii6		ii		6					m	1	0	-4, 0, -1		-1	-4	1	3	0.25	0.125	0.625	0.16666666666666666
26	26	0	0	12/8	4	1	vi(64)				c	III		vi(64)		vi			64				m	1	0	0, -1, -4		0	0	0	4	0.0	0.0	1.875	0.0
26	26	3/8	3/8	12/8	4	1	vi				c	III		vi		vi							m	1	0	0, -3, 1		0	0	0	7	0.0	0.0	1.0	0.0
26	26	3/4	3/4	12/8	4	1	IV				c	III		IV		IV							M	1	0	-4, 0, -3		-4	-4	0	4	0.0	0.0	1.875	0.0
26	26	9/8	9/8	12/8	4	1	IV6				c	III		IV6		IV		6					M	1	0	0, -3, -4		-4	0	2	5	0.2857142857142857	0.25	0.875	0.2222222222222222
27	27	0	0	12/8	4	1	I(64)				c	III		I(64)		I			64				M	1	0	-3, -4, 0		-3	-3	0	4	0.0	0.0	1.875	0.0
27	27	3/8	3/8	12/8	4	1	I				c	III		I		I							M	1	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	0.875	0.0
27	27	3/4	3/4	12/8	4	1	iv				c	III		iv		iv							m	1	0	-4, -7, -3		-4	-4	0	4	0.0	0.0	1.875	0.0
27	27	9/8	9/8	12/8	4	1	iv6				c	III		iv6		iv		6					m	1	0	-7, -3, -4		-4	-7	2	5	0.2857142857142857	0.25	0.875	0.2222222222222222
28	28	0	0	12/8	4	1	I(b64)				c	III		I(b64)		I			b64				M	1	0	-3, -4, -7		-3	-3	0	4	0.0	0.0	1.875	0.0
28	28	3/8	3/8	12/8	4	1	I				c	III		I		I							M	1	0	-3, 1, -2		-3	-3	0	5	0.0	0.0	0.625	0.0
28	28	3/4	3/4	12/8	4	1	#viio43/iii				c	III		#viio43/iii		#vii	o	43		iii			o7	1	0	0, -3, 6, 3		6	0	0	4	0.0	0.0	1.5	0.0
28	28	9/8	9/8	12/8	4	1	#viio65/iii				c	III		#viio65/iii		#vii	o	65		iii			o7	1	0	3, 0, -3, 6		6	3	2	10	0.16666666666666666	0.25	1.25	0.16666666666666666
29	29	0	0	12/8	4	1	I64				c	III		I64		I		64					M	1	0	-2, -3, 1		-3	-2	1	11	0.08333333333333333	0.125	1.375	0.08333333333333333
29	29	3/8	3/8	12/8	4	1	#viio65/iii				c	III		#viio65/iii		#vii	o	65		iii			o7	1	0	3, 0, -3, 6		6	3	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
29	29	3/4	3/4	12/8	4	1	V2				c	III		V2		V		2					Mm7	1	0	-4, -2, 2, -1		-2	-4	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
29	29	9/8	9/8	12/8	4	1	I6				c	III		I6		I		6					M	1	0	1, -2, -3		-3	1	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
30	30	0	0	12/8	4	1	i.#viio43/iv				c	i		#viio43/iv		#vii	o	43		iv			o7	1	1	-2, -5, 4, 1		4	-2	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
30	30	3/8	3/8	12/8	4	1	iv6				c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
30	30	3/4	3/4	12/8	4	1	V64/iv				c	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0	1	1	5	0.16666666666666666	0.125	1.75	0.06666666666666667
30	30	9/8	9/8	12/8	4	1	iv				c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1	1	4	0.2	0.125	1.0	0.1111111111111111
31	31	0	0	12/8	4	1	#viio43				c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
31	31	3/8	3/8	12/8	4	1	i6				c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	3	7	0.3	0.375	1.125	0.25
31	31	3/4	3/4	12/8	4	1	V43				c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	2	8	0.2	0.25	1.25	0.16666666666666666
31	31	9/8	9/8	12/8	4	1	i				c	i		i		i							m	1	1	0, -3, 1		0	0	3	7	0.3	0.375	1.125	0.25
32	32	0	0	12/8	4	1	#viio65/iv				c	i		#viio65/iv		#vii	o	65		iv			o7	1	1	1, -2, -5, 4		4	1	1	15	0.0625	0.125	5.375	0.022727272727272728
33	33	3/8	3/8	12/8	4	1	IV6				c	i		IV6		IV		6					M	1	1	3, 0, -1		-1	3	0	4	0.0	0.0	0.5	0.0
33	33	3/4	3/4	12/8	4	1	Ger6				c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4	1	5	0.16666666666666666	0.0	3.0	0.0
34	34	0	0	12/8	4	1	V(64)				c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	0	8	0.0	0.0	1.25	0.0
34	34	9/8	9/8	12/8	4	1	V7				c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1	0	7	0.0	0.0	0.875	0.0
35	35	0	0	12/8	4	1	i\\				c	i		i		i						\\	m	1	1	0, -3, 1		0	0	2	10	0.16666666666666666	0.25	1.25	0.16666666666666666
35	35	3/4	3/4	12/8	4	1	V				c	i		V		V							M	1	1	1, 5, 2		1	1	1	3	0.25	0.125	1.0	0.1111111111111111
35	35	9/8	9/8	12/8	4	1	V43				c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
36	36	0	0	12/8	4	1	i				c	i		i		i							m	1	1	0, -3, 1		0	0	3	7	0.3	0.375	1.625	0.1875
36	36	3/4	3/4	12/8	4	1	V				c	i		V		V							M	1	1	1, 5, 2		1	1	2	5	0.2857142857142857	0.25	1.25	0.16666666666666666
36	36	9/8	9/8	12/8	4	1	V43				c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
37	37	0	0	12/8	4	1	i6				c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	4	9	0.3076923076923077	0.5	2.375	0.17391304347826086
37	37	3/4	3/4	12/8	4	1	#viio				c	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5	3	6	0.3333333333333333	0.375	1.375	0.21428571428571427
37	37	9/8	9/8	12/8	4	1	#viio43				c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1	3	6	0.3333333333333333	0.375	0.75	0.3333333333333333
38	38	0	0	12/8	4	1	i6				c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	2	6	0.25	0.25	1.25	0.16666666666666666
38	38	3/8	3/8	12/8	4	1	iv.V65				c	iv		V65		V		65					Mm7	1	1	4, 1, -2, 0		0	4	5	15	0.25	0.625	3.25	0.16129032258064516
39	39	0	0	12/8	4	1	i\\				c	iv		i		i						\\	m	1	1	-1, -4, 0		-1	-1	2	6	0.25	0.25	1.125	0.18181818181818182
39	39	3/4	3/4	12/8	4	1	V				c	iv		V		V							M	1	1	0, 4, 1		0	0	1	3	0.25	0.125	1.0	0.1111111111111111
39	39	9/8	9/8	12/8	4	1	V43				c	iv		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
40	40	0	0	12/8	4	1	i				c	iv		i		i							m	1	1	-1, -4, 0		-1	-1	3	7	0.3	0.375	1.5	0.2
40	40	3/4	3/4	12/8	4	1	V				c	iv		V		V							M	1	1	0, 4, 1		0	0	2	5	0.2857142857142857	0.25	1.25	0.16666666666666666
40	40	9/8	9/8	12/8	4	1	V43				c	iv		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
41	41	0	0	12/8	4	1	i				c	iv		i		i							m	1	1	-1, -4, 0		-1	-1	3	11	0.21428571428571427	0.375	2.0	0.15789473684210525
41	41	3/4	3/4	12/8	4	1	#vii%7				c	iv		#vii%7		#vii	%	7					%7	1	1	4, 1, -2, 2		4	4	3	7	0.3	0.375	1.5	0.2
41	41	9/8	9/8	12/8	4	1	#viio43				c	iv		#viio43		#vii	o	43					o7	1	1	-2, -5, 4, 1		4	-2	3	6	0.3333333333333333	0.375	0.75	0.3333333333333333
42	42	0	0	12/8	4	1	i6				c	iv		i6		i		6					m	1	1	-4, 0, -1		-1	-4	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
42	42	3/8	3/8	12/8	4	1	V43				c	iv		V43		V		43					Mm7	1	1	1, -2, 0, 4		0	1	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
42	42	3/4	3/4	12/8	4	1	i				c	iv		i		i							m	1	1	-1, -4, 0		-1	-1	0	4	0.0	0.0	1.375	0.0
42	42	9/8	9/8	12/8	4	1	v.iv6				c	v		iv6		iv		6					m	1	1	-3, 1, 0		0	-3	0	4	0.0	0.0	1.375	0.0
43	43	0	0	12/8	4	1	V7				c	v		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	16	28	0.36363636363636365	2.0	4.0	0.3333333333333333
44	44	0	0	12/8	4	1	i				c	v		i		i							m	1	1	1, -2, 2		1	1	3	13	0.1875	0.375	2.625	0.125
44	44	3/4	3/4	12/8	4	1	i6				c	v		i6		i		6					m	1	1	-2, 2, 1		1	-2	2	14	0.125	0.25	2.75	0.08333333333333333
45	45	0	0	12/8	4	1	#viio65				c	v		#viio65		#vii	o	65					o7	1	1	3, 0, -3, 6		6	3	3	13	0.1875	0.375	2.625	0.125
45	45	3/4	3/4	12/8	4	1	V7(9)				c	v		V7(9)		V		7	9				Mm7	1	1	2, 6, 3, 0	-3	2	2	1	11	0.08333333333333333	0.125	2.375	0.05
45	45	11/8	11/8	12/8	4	1	V7				c	v		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	4	0.0	0.0	0.5	0.0
46	46	0	0	12/8	4	1	i				c	v		i		i							m	1	1	1, -2, 2		1	1	3	13	0.1875	0.375	2.625	0.125
46	46	3/4	3/4	12/8	4	1	i6				c	v		i6		i		6					m	1	1	-2, 2, 1		1	-2	2	14	0.125	0.25	2.75	0.08333333333333333
47	47	0	0	12/8	4	1	#viio65				c	v		#viio65		#vii	o	65					o7	1	1	3, 0, -3, 6		6	3	3	13	0.1875	0.375	2.625	0.125
47	47	3/4	3/4	12/8	4	1	V7(9)				c	v		V7(9)		V		7	9				Mm7	1	1	2, 6, 3, 0	-3	2	2	1	11	0.08333333333333333	0.125	2.375	0.05
47	47	11/8	11/8	12/8	4	1	V7				c	v		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	0	4	0.0	0.0	0.5	0.0
48	48	0	0	12/8	4	1	V2/iv				c	v		V2/iv		V		2		iv			Mm7	1	1	-1, 1, 5, 2		1	-1	0	20	0.0	0.0	3.75	0.0
48	48	3/4	3/4	12/8	4	1	iv6				c	v		iv6		iv		6					m	1	1	-3, 1, 0		0	-3	0	20	0.0	0.0	3.75	0.0
49	49	0	0	12/8	4	1	V65/iv				c	v		V65/iv		V		65		iv			Mm7	1	1	5, 2, -1, 1		1	5	0	20	0.0	0.0	3.75	0.0
49	49	3/4	3/4	12/8	4	1	iv				c	v		iv		iv							m	1	1	0, -3, 1		0	0	0	20	0.0	0.0	3.75	0.0
50	50	0	0	12/8	4	1	#viio65				c	v		#viio65		#vii	o	65					o7	1	1	3, 0, -3, 6		6	3	0	5	0.0	0.0	1.875	0.0
50	50	3/8	3/8	12/8	4	1	iv64				c	v		iv64		iv		64					m	1	1	1, 0, -3		0	1	0	5	0.0	0.0	1.875	0.0
50	50	3/4	3/4	12/8	4	1	#viio7				c	v		#viio7		#vii	o	7					o7	1	1	6, 3, 0, -3		6	6	2	9	0.18181818181818182	0.25	3.5	0.06666666666666667
51	51	0	0	12/8	4	1	#viio65				c	v		#viio65		#vii	o	65					o7	1	1	3, 0, -3, 6		6	3	0	5	0.0	0.0	1.875	0.0
51	51	3/8	3/8	12/8	4	1	iv64				c	v		iv64		iv		64					m	1	1	1, 0, -3		0	1	0	5	0.0	0.0	1.875	0.0
51	51	3/4	3/4	12/8	4	1	#viio7				c	v		#viio7		#vii	o	7					o7	1	1	6, 3, 0, -3		6	6	2	9	0.18181818181818182	0.25	3.5	0.06666666666666667
52	52	0	0	12/8	4	1	#viio65				c	v		#viio65		#vii	o	65					o7	1	1	3, 0, -3, 6		6	3	0	6	0.0	0.0	2.25	0.0
52	52	3/8	3/8	12/8	4	1	iv43				c	v		iv43		iv		43					mm7	1	1	1, -2, 0, -3		0	1	0	6	0.0	0.0	2.25	0.0
52	52	3/4	3/4	12/8	4	1	#viio7				c	v		#viio7		#vii	o	7					o7	1	1	6, 3, 0, -3		6	6	6	27	0.18181818181818182	0.75	10.5	0.06666666666666667
54	54	0	0	12/8	4	1	V7				c	v		V7		V		7					Mm7	1	1	2, 6, 3, 0		2	2	5	12	0.29411764705882354	0.625	4.625	0.11904761904761904
55	55	0	0	12/8	4	1	i6				c	v		i6		i		6					m	1	1	-2, 2, 1		1	-2	0	3	0.0	0.0	0.625	0.0
55	55	3/8	3/8	12/8	4	1	i				c	v		i		i							m	1	1	1, -2, 2		1	1	0	7	0.0	0.0	1.125	0.0
55	55	3/4	3/4	12/8	4	1	i6				c	v		i6		i		6					m	1	1	-2, 2, 1		1	-2	0	5	0.0	0.0	1.125	0.0
