mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
13	13	25	0.25	1/4	1/4	2/4	1	1	1/16			1/16	1		0	72	C5	5	72
13	13	101/4	0.25	5/16	5/16	2/4	3	1	1/16			1/16	1		1	67	G4	4	81
13	13	101/4	0.25	5/16	5/16	2/4	2	1	1/16			1/16	1		-2	70	Bb4	4	77
13	13	101/4	0.25	5/16	5/16	2/4	1	1	1/16			1/16	1		-5	73	Db5	5	73
13	13	51/2	0.25	3/8	3/8	2/4	3	1	1/16			1/16	1		4	64	E4	4	82
13	13	51/2	0.25	3/8	3/8	2/4	2	1	1/16			1/16	1		1	67	G4	4	78
13	13	51/2	0.25	3/8	3/8	2/4	1	1	1/16			1/16	1		0	72	C5	5	74
13	13	103/4	0.25	7/16	7/16	2/4	3	1	1/16			1/16	1		1	67	G4	4	83
13	13	103/4	0.25	7/16	7/16	2/4	2	1	1/16			1/16	1		-2	70	Bb4	4	79
13	13	103/4	0.25	7/16	7/16	2/4	1	1	1/16			1/16	1		-5	73	Db5	5	75
14	14	26	0.25	0	0	2/4	4	1	1/16			1/16	1		0	36	C2	2	100
14	14	105/4	0.25	1/16	1/16	2/4	4	1	1/16			1/16	1		1	43	G2	2	101
14	14	53/2	0.25	1/8	1/8	2/4	4	1	1/16			1/16	1		0	36	C2	2	102
14	14	107/4	0.25	3/16	3/16	2/4	4	1	1/16			1/16	1		1	43	G2	2	103
14	14	27	0.25	1/4	1/4	2/4	3	1	1/16			1/16	1		4	64	E4	4	96
14	14	27	0.25	1/4	1/4	2/4	2	1	1/16			1/16	1		1	67	G4	4	92
14	14	27	0.25	1/4	1/4	2/4	1	1	1/16			1/16	1		0	72	C5	5	88
14	14	109/4	0.25	5/16	5/16	2/4	3	1	1/16			1/16	1		1	67	G4	4	97
14	14	109/4	0.25	5/16	5/16	2/4	2	1	1/16			1/16	1		-2	70	Bb4	4	93
14	14	109/4	0.25	5/16	5/16	2/4	1	1	1/16			1/16	1		-5	73	Db5	5	89
14	14	55/2	0.25	3/8	3/8	2/4	3	1	1/16			1/16	1		4	64	E4	4	98
14	14	55/2	0.25	3/8	3/8	2/4	2	1	1/16			1/16	1		1	67	G4	4	94
14	14	55/2	0.25	3/8	3/8	2/4	1	1	1/16			1/16	1		0	72	C5	5	90
14	14	111/4	0.25	7/16	7/16	2/4	3	1	1/16			1/16	1		1	67	G4	4	99
14	14	111/4	0.25	7/16	7/16	2/4	2	1	1/16			1/16	1		-2	70	Bb4	4	95
14	14	111/4	0.25	7/16	7/16	2/4	1	1	1/16			1/16	1		-5	73	Db5	5	91
15	15	28	1.0	0	0	2/4	4	1	1/4			1/4	1		0	48	C3	3	111
15	15	113/4	0.25	1/16	1/16	2/4	3	1	1/16			1/16	1		0	60	C4	4	104
15	15	57/2	0.25	1/8	1/8	2/4	3	1	1/16			1/16	1		0	48	C3	3	105
15	15	115/4	0.25	3/16	3/16	2/4	3	1	1/16			1/16	1		0	60	C4	4	106
15	15	29	1.0	1/4	1/4	2/4	4	1	1/4			1/4	1		-2	46	Bb2	2	112
15	15	29	0.25	1/4	1/4	2/4	3	1	1/16			1/16	1		0	48	C3	3	107
15	15	117/4	0.25	5/16	5/16	2/4	3	1	1/16			1/16	1		0	60	C4	4	108
15	15	59/2	0.25	3/8	3/8	2/4	3	1	1/16			1/16	1		0	48	C3	3	109
15	15	119/4	0.25	7/16	7/16	2/4	3	1	1/16			1/16	1		0	60	C4	4	110
16	16	30	1.0	0	0	2/4	4	1	1/4			1/4	1		-4	44	Ab2	2	121
16	16	30	0.25	0	0	2/4	3	1	1/16			1/16	1		0	48	C3	3	113
16	16	121/4	0.25	1/16	1/16	2/4	3	1	1/16			1/16	1		0	60	C4	4	114
16	16	61/2	0.25	1/8	1/8	2/4	3	1	1/16			1/16	1		0	48	C3	3	115
16	16	123/4	0.25	3/16	3/16	2/4	3	1	1/16			1/16	1		0	60	C4	4	116
16	16	31	1.0	1/4	1/4	2/4	4	1	1/4			1/4	1		1	43	G2	2	122
16	16	31	0.25	1/4	1/4	2/4	3	1	1/16			1/16	1		0	48	C3	3	117
16	16	125/4	0.25	5/16	5/16	2/4	3	1	1/16			1/16	1		0	60	C4	4	118
16	16	63/2	0.25	3/8	3/8	2/4	3	1	1/16			1/16	1		0	48	C3	3	119
16	16	127/4	0.25	7/16	7/16	2/4	3	1	1/16			1/16	1		0	60	C4	4	120
17	17	32	2.0	0	0	2/4	4	1	1/2		1/4_c16_1	1/2	1		-1	41	F2	2	124
17	17	32	2.0	0	0	2/4	4	1	1/2		1/4_c16_2	1/2	1		0	48	C3	3	125
17	17	67/2	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		0	60	C4	4	123
18	18	34	2.0	0	0	2/4	4	1	1/2		1/4_c16_1	1/2	1		-1	41	F2	2	130
18	18	34	2.0	0	0	2/4	4	1	1/2		1/4_c16_2	1/2	1		0	48	C3	3	131
18	18	34	0.5	0	0	2/4	1	1	1/8			1/8	1		-4	56	Ab3	3	126
18	18	69/2	1.0	1/8	1/8	2/4	1	1	1/4			1/4	1		0	60	C4	4	127
18	18	71/2	0.5	3/8	3/8	2/4	2	1	1/8			1/8	1		-4	56	Ab3	3	129
18	18	71/2	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		-1	65	F4	4	128
19	19	36	2.0	0	0	2/4	4	1	1/2		1/4_c16_1	1/2	1		-1	41	F2	2	139
19	19	36	2.0	0	0	2/4	4	1	1/2		1/4_c16_2	1/2	1		0	48	C3	3	140
19	19	36	0.5	0	0	2/4	2	1	1/8			1/8	1		0	60	C4	4	135
19	19	36	0.5	0	0	2/4	1	1	1/8			1/8	1		-4	68	Ab4	4	132
19	19	73/2	1.0	1/8	1/8	2/4	2	1	1/4			1/4	1		-2	58	Bb3	3	136
19	19	73/2	1.0	1/8	1/8	2/4	1	1	1/4			1/4	1		1	67	G4	4	133
19	19	75/2	0.5	3/8	3/8	2/4	3	1	1/8			1/8	1		-1	53	F3	3	138
19	19	75/2	0.5	3/8	3/8	2/4	2	1	1/8			1/8	1		-4	56	Ab3	3	137
19	19	75/2	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		-1	65	F4	4	134
20	20	38	2.0	0	0	2/4	4	1	1/2		1/4_c16_1	1/2	1		-1	41	F2	2	146
20	20	38	2.0	0	0	2/4	4	1	1/2		1/4_c16_2	1/2	1		0	48	C3	3	147
20	20	38	2.0	0	0	2/4	3	1	1/2			1/2	1		1	55	G3	3	145
20	20	38	2.0	0	0	2/4	2	1	1/2			1/2	1		-2	58	Bb3	3	144
20	20	38	0.5	0	0	2/4	1	1	1/8			1/8	1		4	64	E4	4	141
20	20	77/2	1.0	1/8	1/8	2/4	1	1	1/4			1/4	1		1	67	G4	4	142
20	20	79/2	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		0	72	C5	5	143
21	21	40	2.0	0	0	2/4	4	1	1/2		1/4_c16_1	1/2	1		-1	41	F2	2	153
21	21	40	2.0	0	0	2/4	4	1	1/2		1/4_c16_2	1/2	1		0	48	C3	3	154
21	21	40	1.0	0	0	2/4	3	1	1/4			1/4	1		-4	56	Ab3	3	152
21	21	40	1.0	0	0	2/4	2	1	1/4			1/4	1		0	60	C4	4	151
21	21	40	0.5	0	0	2/4	1	1	1/8			1/8	1		0	72	C5	5	148
21	21	81/2	1.0	1/8	1/8	2/4	1	1	1/4			1/4	1		-4	68	Ab4	4	149
21	21	83/2	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		-1	65	F4	4	150
22	22	42	2.0	0	0	2/4	4	1	1/2		1/4_c16_1	1/2	1		-1	41	F2	2	160
22	22	42	2.0	0	0	2/4	4	1	1/2		1/4_c16_2	1/2	1		0	48	C3	3	161
22	22	42	2.0	0	0	2/4	3	1	1/2			1/2	1		1	55	G3	3	159
22	22	42	2.0	0	0	2/4	2	1	1/2			1/2	1		-2	58	Bb3	3	158
22	22	42	0.5	0	0	2/4	1	1	1/8			1/8	1		4	64	E4	4	155
22	22	85/2	1.0	1/8	1/8	2/4	1	1	1/4			1/4	1		1	67	G4	4	156
22	22	87/2	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		0	72	C5	5	157
23	23	44	2.0	0	0	2/4	4	1	1/2		1/4_c16_1	1/2	1		-1	41	F2	2	167
23	23	44	2.0	0	0	2/4	4	1	1/2		1/4_c16_2	1/2	1		0	48	C3	3	168
23	23	44	1.0	0	0	2/4	3	1	1/4			1/4	1		-4	56	Ab3	3	166
23	23	44	1.0	0	0	2/4	2	1	1/4			1/4	1		0	60	C4	4	165
23	23	44	0.5	0	0	2/4	1	1	1/8			1/8	1		0	72	C5	5	162
23	23	89/2	1.0	1/8	1/8	2/4	1	1	1/4			1/4	1		-4	68	Ab4	4	163
23	23	91/2	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		-1	65	F4	4	164
24	24	46	2.0	0	0	2/4	4	1	1/2		1/4_c16_1	1/2	1		-1	41	F2	2	174
24	24	46	2.0	0	0	2/4	4	1	1/2		1/4_c16_2	1/2	1		-2	46	Bb2	2	175
24	24	46	2.0	0	0	2/4	3	1	1/2			1/2	1	1	-2	58	Bb3	3	173
24	24	46	2.0	0	0	2/4	3	1	1/2			1/2	1		2	62	D4	4	173
24	24	46	2.0	0	0	2/4	2	1	1/2			1/2	1		-4	68	Ab4	4	172
24	24	46	0.5	0	0	2/4	1	1	1/8			1/8	1		2	74	D5	5	169
24	24	93/2	1.0	1/8	1/8	2/4	1	1	1/4			1/4	1		-1	77	F5	5	170
24	24	95/2	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		-2	82	Bb5	5	171
25	25	48	2.0	0	0	2/4	4	1	1/2		1/4_c16_1	1/2	1		-3	39	Eb2	2	181
25	25	48	2.0	0	0	2/4	4	1	1/2		1/4_c16_2	1/2	1		-2	46	Bb2	2	182
25	25	48	1.0	0	0	2/4	3	1	1/4			1/4	1	-1	-2	58	Bb3	3	180
25	25	48	1.0	0	0	2/4	3	1	1/4			1/4	1		-3	63	Eb4	4	180
25	25	48	1.0	0	0	2/4	2	1	1/4			1/4	1		1	67	G4	4	178
25	25	48	1.5	0	0	2/4	1	1	3/8			1/4	3/2		-2	82	Bb5	5	176
25	25	99/2	0.5	3/8	3/8	2/4	2	1	1/8			1/8	1		-3	63	Eb4	4	179
25	25	99/2	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		-3	75	Eb5	5	177
26	26	50	2.0	0	0	2/4	4	1	1/2		1/4_c16_1	1/2	1		-1	41	F2	2	192
26	26	50	2.0	0	0	2/4	4	1	1/2		1/4_c16_2	1/2	1		-2	46	Bb2	2	193
26	26	50	2.0	0	0	2/4	3	2	1/2			1/2	1	1	-2	58	Bb3	3	191
26	26	50	0.5	0	0	2/4	2	1	1/8			1/8	1		2	62	D4	4	186
26	26	50	1.5	0	0	2/4	3	1	3/8			1/4	3/2		-4	68	Ab4	4	189
26	26	50	0.5	0	0	2/4	1	1	1/8			1/8	1		2	74	D5	5	183
26	26	101/2	1.0	1/8	1/8	2/4	2	1	1/4			1/4	1		-1	65	F4	4	187
26	26	101/2	1.0	1/8	1/8	2/4	1	1	1/4			1/4	1		-1	77	F5	5	184
26	26	103/2	0.5	3/8	3/8	2/4	3	1	1/8			1/8	1		2	62	D4	4	190
26	26	103/2	0.5	3/8	3/8	2/4	2	1	1/8			1/8	1		-4	68	Ab4	4	188
26	26	103/2	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		-2	82	Bb5	5	185
27	27	52	2.0	0	0	2/4	4	1	1/2		1/4_c16_1	1/2	1		-3	39	Eb2	2	201
27	27	52	2.0	0	0	2/4	4	1	1/2		1/4_c16_2	1/2	1		-2	46	Bb2	2	202
27	27	52	1.0	0	0	2/4	3	1	1/4			1/4	1	-1	-2	58	Bb3	3	200
27	27	52	1.0	0	0	2/4	3	1	1/4			1/4	1		-3	63	Eb4	4	200
27	27	52	0.5	0	0	2/4	2	1	1/8			1/8	1		1	67	G4	4	197
27	27	52	0.5	0	0	2/4	1	1	1/8			1/8	1		-2	82	Bb5	5	194
27	27	105/2	1.0	1/8	1/8	2/4	2	1	1/4			1/4	1		-3	63	Eb4	4	198
27	27	105/2	1.0	1/8	1/8	2/4	1	1	1/4			1/4	1		-3	75	Eb5	5	195
27	27	107/2	0.5	3/8	3/8	2/4	2	1	1/8			1/8	1		-5	61	Db4	4	199
27	27	107/2	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		-5	73	Db5	5	196
28	28	54	2.0	0	0	2/4	4	1	1/2		1/4_c16_1	1/2	1		-3	39	Eb2	2	208
28	28	54	2.0	0	0	2/4	4	1	1/2		1/4_c16_2	1/2	1		-4	44	Ab2	2	209
28	28	54	2.0	0	0	2/4	3	1	1/2			1/2	1		-6	54	Gb3	3	207
28	28	54	2.0	0	0	2/4	2	1	1/2			1/2	1		0	60	C4	4	206
28	28	54	0.5	0	0	2/4	1	1	1/8			1/8	1		0	72	C5	5	203
28	28	109/2	1.0	1/8	1/8	2/4	1	1	1/4			1/4	1		-3	75	Eb5	5	204
28	28	111/2	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		-4	80	Ab5	5	205
29	29	56	2.0	0	0	2/4	4	1	1/2		1/4_c16_1	1/2	1		-5	37	Db2	2	213
29	29	56	2.0	0	0	2/4	4	1	1/2		1/4_c16_2	1/2	1		-4	44	Ab2	2	214
29	29	56	2.0	0	0	2/4	3	1	1/2			1/2	1		-1	53	F3	3	212
29	29	56	2.0	0	0	2/4	2	1	1/2			1/2	1		-5	61	Db4	4	211
29	29	56	2.0	0	0	2/4	1	1	1/2			1/2	1		-4	80	Ab5	5	210
30	30	58	2.0	0	0	2/4	3	1	1/2		1/4_c16_1	1/2	1		-1	65	F4	4	219
30	30	58	2.0	0	0	2/4	2	1	1/2		1/4_c16_1	1/2	1		-4	68	Ab4	4	217
30	30	58	2.0	0	0	2/4	3	1	1/2		1/4_c16_2	1/2	1		-4	68	Ab4	4	220
30	30	58	2.0	0	0	2/4	1	1	1/2		1/4_c16_1	1/2	1		0	72	C5	5	215
30	30	58	2.0	0	0	2/4	1	1	1/2		1/4_c16_2	1/2	1		-5	73	Db5	5	216
30	30	58	2.0	0	0	2/4	2	1	1/2		1/4_c16_2	1/2	1		-5	73	Db5	5	218
31	31	60	2.0	0	0	2/4	4	1	1/2		1/4_c16_1	1/2	1		-5	37	Db2	2	221
31	31	60	2.0	0	0	2/4	4	1	1/2		1/4_c16_2	1/2	1		-4	44	Ab2	2	222
32	32	62	2.0	0	0	2/4	3	1	1/2		1/4_c16_1	1/2	1		-1	65	F4	4	227
32	32	62	2.0	0	0	2/4	2	1	1/2		1/4_c16_1	1/2	1		-4	68	Ab4	4	225
32	32	62	2.0	0	0	2/4	3	1	1/2		1/4_c16_2	1/2	1		-4	68	Ab4	4	228
32	32	62	2.0	0	0	2/4	1	1	1/2		1/4_c16_1	1/2	1		0	72	C5	5	223
32	32	62	2.0	0	0	2/4	1	1	1/2		1/4_c16_2	1/2	1		-5	73	Db5	5	224
32	32	62	2.0	0	0	2/4	2	1	1/2		1/4_c16_2	1/2	1		-5	73	Db5	5	226
33	33	64	0.25	0	0	2/4	4	1	1/16			1/16	1		-5	37	Db2	2	241
33	33	257/4	0.25	1/16	1/16	2/4	4	1	1/16			1/16	1		-4	44	Ab2	2	242
33	33	129/2	0.25	1/8	1/8	2/4	4	1	1/16			1/16	1		-5	37	Db2	2	243
33	33	259/4	0.25	3/16	3/16	2/4	4	1	1/16			1/16	1		-4	44	Ab2	2	244
33	33	65	0.25	1/4	1/4	2/4	3	1	1/16			1/16	1		-8	64	Fb4	4	237
33	33	65	0.25	1/4	1/4	2/4	2	1	1/16			1/16	1		-4	68	Ab4	4	233
33	33	65	0.25	1/4	1/4	2/4	1	1	1/16			1/16	1		0	72	C5	5	229
33	33	261/4	0.25	5/16	5/16	2/4	3	1	1/16			1/16	1		-4	68	Ab4	4	238
33	33	261/4	0.25	5/16	5/16	2/4	1	1	1/16			1/16	1		-5	73	Db5	5	230
33	33	261/4	0.25	5/16	5/16	2/4	2	1	1/16			1/16	1		-5	73	Db5	5	234
33	33	131/2	0.25	3/8	3/8	2/4	3	1	1/16			1/16	1		-8	64	Fb4	4	239
33	33	131/2	0.25	3/8	3/8	2/4	2	1	1/16			1/16	1		-4	68	Ab4	4	235
33	33	131/2	0.25	3/8	3/8	2/4	1	1	1/16			1/16	1		0	72	C5	5	231
33	33	263/4	0.25	7/16	7/16	2/4	3	1	1/16			1/16	1		-4	68	Ab4	4	240
33	33	263/4	0.25	7/16	7/16	2/4	1	1	1/16			1/16	1		-5	73	Db5	5	232
33	33	263/4	0.25	7/16	7/16	2/4	2	1	1/16			1/16	1		-5	73	Db5	5	236
34	34	66	0.25	0	0	2/4	4	1	1/16			1/16	1		-5	37	Db2	2	257
34	34	265/4	0.25	1/16	1/16	2/4	4	1	1/16			1/16	1		-4	44	Ab2	2	258
34	34	133/2	0.25	1/8	1/8	2/4	4	1	1/16			1/16	1		-5	37	Db2	2	259
34	34	267/4	0.25	3/16	3/16	2/4	4	1	1/16			1/16	1		-4	44	Ab2	2	260
34	34	67	0.25	1/4	1/4	2/4	3	1	1/16			1/16	1		-8	64	Fb4	4	253
34	34	67	0.25	1/4	1/4	2/4	2	1	1/16			1/16	1		-4	68	Ab4	4	249
34	34	67	0.25	1/4	1/4	2/4	1	1	1/16			1/16	1		0	72	C5	5	245
34	34	269/4	0.25	5/16	5/16	2/4	3	1	1/16			1/16	1		-4	68	Ab4	4	254
34	34	269/4	0.25	5/16	5/16	2/4	1	1	1/16			1/16	1		-5	73	Db5	5	246
34	34	269/4	0.25	5/16	5/16	2/4	2	1	1/16			1/16	1		-5	73	Db5	5	250
34	34	135/2	0.25	3/8	3/8	2/4	3	1	1/16			1/16	1		-8	64	Fb4	4	255
34	34	135/2	0.25	3/8	3/8	2/4	2	1	1/16			1/16	1		-4	68	Ab4	4	251
34	34	135/2	0.25	3/8	3/8	2/4	1	1	1/16			1/16	1		0	72	C5	5	247
34	34	271/4	0.25	7/16	7/16	2/4	3	1	1/16			1/16	1		-4	68	Ab4	4	256
34	34	271/4	0.25	7/16	7/16	2/4	1	1	1/16			1/16	1		-5	73	Db5	5	248
34	34	271/4	0.25	7/16	7/16	2/4	2	1	1/16			1/16	1		-5	73	Db5	5	252
35	35	68	1.0	0	0	2/4	4	1	1/4			1/4	1		-5	49	Db3	3	269
35	35	273/4	0.25	1/16	1/16	2/4	3	1	1/16			1/16	1		-8	52	Fb3	3	262
35	35	137/2	0.25	1/8	1/8	2/4	3	1	1/16			1/16	1		-5	49	Db3	3	263
35	35	275/4	0.25	3/16	3/16	2/4	3	1	1/16			1/16	1		-8	52	Fb3	3	264
35	35	69	1.0	1/4	1/4	2/4	4	1	1/4			1/4	1		-7	47	Cb3	3	270
35	35	69	0.25	1/4	1/4	2/4	3	1	1/16			1/16	1		-5	49	Db3	3	265
35	35	277/4	0.25	5/16	5/16	2/4	3	1	1/16			1/16	1		-8	52	Fb3	3	266
35	35	139/2	0.25	3/8	3/8	2/4	3	1	1/16			1/16	1		-5	49	Db3	3	267
35	35	139/2	0.5	3/8	3/8	2/4	1	1	1/8			1/8	1		-4	68	Ab4	4	261
35	35	279/4	0.25	7/16	7/16	2/4	3	1	1/16			1/16	1		-8	52	Fb3	3	268
36	36	70	1.0	0	0	2/4	4	1	1/4			1/4	1		-2	46	Bb2	2	282
