mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
8	7	19	19	1.0		0	0	3/4	3	1	1/4		1/4	1		3	57	A3	3	53
8	7	19	19	1.0		0	0	3/4	2	1	1/4		1/4	1		6	66	F#4	4	50
8	7	19	19	2.0		0	0	3/4	1	1	1/2		1/2	1	-1	2	74	D5	5	48
8	7	20	20	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		5	59	B3	3	54
8	7	20	20	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		1	67	G4	4	51
8	7	21	21	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		1	55	G3	3	55
8	7	21	21	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	64	E4	4	52
8	7	21	21	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		7	73	C#5	5	49
9	8	22	22	2.0		0	0	3/4	4	1	1/2		1/2	1		2	38	D2	2	61
9	8	22	22	2.0		0	0	3/4	3	1	1/2		1/2	1		6	54	F#3	3	60
9	8	22	22	3.0		0	0	3/4	2	1	3/4		1/2	3/2		2	62	D4	4	59
9	8	22	22	2.0		0	0	3/4	1	1	1/2		1/2	1		2	74	D5	5	57
9	8	24	24	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		4	64	E4	4	58
10	9	25	25	3.0		0	0	3/4	4	1	3/4		1/2	3/2	1	3	57	A3	3	67
10	9	25	25	2.0		0	0	3/4	2	1	1/2		1/2	1		7	61	C#4	4	64
10	9	25	25	2.0		0	0	3/4	1	1	1/2		1/2	1		3	69	A4	4	62
10	9	25	25	3.0		0	0	3/4	3	1	3/4		1/2	3/2	1	3	69	A4	4	66
10	9	27	27	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	64	E4	4	65
10	9	27	27	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		7	73	C#5	5	63
11	10	28	28	3.0		0	0	3/4	4	1	3/4		1/2	3/2	0	3	57	A3	3	73
11	10	28	28	2.0		0	0	3/4	2	1	1/2		1/2	1		1	67	G4	4	70
11	10	28	28	3.0		0	0	3/4	3	1	3/4		1/2	3/2	0	3	69	A4	4	72
11	10	28	28	2.0		0	0	3/4	1	1	1/2		1/2	1		4	76	E5	5	68
11	10	30	30	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65	F4	4	71
11	10	30	30	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		2	74	D5	5	69
12	11	31	31	3.0		0	0	3/4	4	1	3/4		1/2	3/2	0	3	57	A3	3	82
12	11	31	31	1.0		0	0	3/4	2	1	1/4		1/4	1		4	64	E4	4	77
12	11	31	31	2.0		0	0	3/4	3	1	1/2		1/2	1	-1	3	69	A4	4	80
12	11	31	31	1.0		0	0	3/4	1	1	1/4		1/4	1		7	73	C#5	5	74
12	11	32	32	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65	F4	4	78
12	11	32	32	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		2	74	D5	5	75
12	11	33	33	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	79
12	11	33	33	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		8	68	G#4	4	81
12	11	33	33	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	B4	4	76
13	12	34	34	3.0		0	0	3/4	4	1	3/4		1/2	3/2	-1	3	57	A3	3	90
13	12	34	34	1.0		0	0	3/4	2	1	1/4		1/4	1		7	61	C#4	4	84
13	12	34	34	1.0		0	0	3/4	3	1	1/4		1/4	1		3	69	A4	4	87
13	12	34	34	3.0		0	0	3/4	1	1	3/4		1/2	3/2	1	3	69	A4	4	83
13	12	35	35	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		4	64	E4	4	88
13	12	35	35	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		1	67	G4	4	85
13	12	36	36	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		2	62	D4	4	89
13	12	36	36	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		-1	65	F4	4	86
14	13	37	37	3.0		0	0	3/4	4	1	3/4		1/2	3/2		4	52	E3	3	99
14	13	37	37	1.0		0	0	3/4	3	1	1/4		1/4	1		7	61	C#4	4	96
14	13	37	37	1.0		0	0	3/4	2	1	1/4		1/4	1		4	64	E4	4	93
14	13	37	37	2.0		0	0	3/4	1	1	1/2		1/2	1	-1	3	69	A4	4	91
14	13	38	38	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		2	62	D4	4	97
14	13	38	38	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		-1	65	F4	4	94
14	13	39	39	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		5	59	B3	3	98
14	13	39	39	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	95
14	13	39	39	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		8	68	G#4	4	92
15	14	40	40	3.0		0	0	3/4	4	1	3/4		1/2	3/2		3	45	A2	2	107
15	14	40	40	1.0		0	0	3/4	3	1	1/4		1/4	1		3	57	A3	3	104
15	14	40	40	1.0		0	0	3/4	2	1	1/4		1/4	1		7	61	C#4	4	101
15	14	40	40	3.0		0	0	3/4	1	1	3/4		1/2	3/2	1	3	69	A4	4	100
15	14	41	41	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		1	55	G3	3	105
15	14	41	41	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		4	64	E4	4	102
15	14	42	42	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		-1	53	F3	3	106
15	14	42	42	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	62	D4	4	103
16	15	43	43	3.0		0	0	3/4	4	1	3/4		1/2	3/2		4	40	E2	2	116
16	15	43	43	1.0		0	0	3/4	3	1	1/4		1/4	1		4	52	E3	3	113
16	15	43	43	1.0		0	0	3/4	2	1	1/4		1/4	1		7	61	C#4	4	110
16	15	43	43	2.0		0	0	3/4	1	1	1/2		1/2	1	-1	3	69	A4	4	108
16	15	44	44	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		-1	53	F3	3	114
16	15	44	44	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		2	62	D4	4	111
16	15	45	45	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		2	50	D3	3	115
16	15	45	45	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		5	59	B3	3	112
16	15	45	45	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		8	68	G#4	4	109
17	16	46	46	2.0		0	0	3/4	4	1	1/2		1/2	1		3	45	A2	2	120
17	16	46	46	2.0		0	0	3/4	3	1	1/2		1/2	1		7	49	C#3	3	119
17	16	46	46	2.0		0	0	3/4	2	1	1/2		1/2	1		3	57	A3	3	118
17	16	46	46	2.0		0	0	3/4	1	1	1/2		1/2	1		3	69	A4	4	117
18	16	48	48	1.0		0	1/2	3/4	3	1	1/4		1/4	1		7	49	C#3	3	122
18	16	48	48	1.0		0	1/2	3/4	1	1	1/4		1/4	1		3	57	A3	3	121
19	17	49	49	3.0		0	0	3/4	4	1	3/4		1/2	3/2		3	45	A2	2	128
19	17	49	49	2.0		0	0	3/4	3	1	1/2		1/2	1		4	52	E3	3	126
19	17	49	49	3.0		0	0	3/4	2	1	3/4		1/2	3/2	1	3	57	A3	3	125
19	17	49	49	2.0		0	0	3/4	1	1	1/2		1/2	1		7	61	C#4	4	123
19	17	51	51	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		1	55	G3	3	127
19	17	51	51	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		4	64	E4	4	124
20	18	52	52	3.0		0	0	3/4	4	1	3/4		1/2	3/2		2	50	D3	3	134
20	18	52	52	2.0		0	0	3/4	3	1	1/2		1/2	1		1	55	G3	3	132
20	18	52	52	3.0		0	0	3/4	2	1	3/4		1/2	3/2	0	3	57	A3	3	131
20	18	52	52	2.0		0	0	3/4	1	1	1/2		1/2	1		4	64	E4	4	129
20	18	54	54	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		6	54	F#3	3	133
20	18	54	54	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		2	62	D4	4	130
21	19	55	55	3.0		0	0	3/4	4	1	3/4		1/2	3/2		3	45	A2	2	142
21	19	55	55	1.0		0	0	3/4	3	1	1/4		1/4	1		4	52	E3	3	139
21	19	55	55	3.0		0	0	3/4	2	1	3/4		1/2	3/2	0	3	57	A3	3	138
21	19	55	55	1.0		0	0	3/4	1	1	1/4		1/4	1		7	61	C#4	4	135
21	19	56	56	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		7	61	C#4	4	140
21	19	56	56	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		4	64	E4	4	136
21	19	57	57	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		4	64	E4	4	141
21	19	57	57	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		1	67	G4	4	137
22	20	58	58	3.0		0	0	3/4	4	1	3/4		1/2	3/2		2	50	D3	3	148
22	20	58	58	3.0		0	0	3/4	2	1	3/4		1/2	3/2	0	3	57	A3	3	145
22	20	58	58	2.0		0	0	3/4	3	1	1/2		1/2	1		4	64	E4	4	146
22	20	58	58	2.0		0	0	3/4	1	1	1/2		1/2	1		1	67	G4	4	143
22	20	60	60	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		2	62	D4	4	147
22	20	60	60	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		6	66	F#4	4	144
23	21	61	61	3.0		0	0	3/4	4	1	3/4		1/2	3/2		3	45	A2	2	156
23	21	61	61	3.0		0	0	3/4	2	1	3/4		1/2	3/2	0	3	57	A3	3	152
23	21	61	61	1.0		0	0	3/4	3	1	1/4		1/4	1		7	61	C#4	4	153
23	21	61	61	1.0		0	0	3/4	1	1	1/4		1/4	1		4	64	E4	4	149
23	21	62	62	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		4	64	E4	4	154
23	21	62	62	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		1	67	G4	4	150
23	21	63	63	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		1	67	G4	4	155
23	21	63	63	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		5	71	B4	4	151
24	22	64	64	2.0		0	0	3/4	4	1	1/2		1/2	1		3	45	A2	2	162
24	22	64	64	3.0		0	0	3/4	2	1	3/4		1/2	3/2	-1	3	57	A3	3	159
24	22	64	64	2.0		0	0	3/4	3	1	1/2		1/2	1		1	67	G4	4	160
24	22	64	64	2.0		0	0	3/4	1	1	1/2		1/2	1		5	71	B4	4	157
24	22	66	66	1.0		1/2	1/2	3/4	4	1	1/4		1/4	1		3	45	A2	2	163
24	22	66	66	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		6	66	F#4	4	161
24	22	66	66	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	158
25	23	67	67	2.0		0	0	3/4	4	1	1/2		1/2	1		5	47	B2	2	172
25	23	67	67	2.0		0	0	3/4	2	1	1/2		1/2	1		3	57	A3	3	167
25	23	67	67	1.0		0	0	3/4	3	1	1/4		1/4	1		-1	65	F4	4	169
25	23	67	67	1.0		0	0	3/4	1	1	1/4		1/4	1		8	68	G#4	4	164
25	23	68	68	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		2	62	D4	4	170
25	23	68	68	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	A4	4	165
25	23	69	69	1.0		1/2	1/2	3/4	4	1	1/4		1/4	1		7	49	C#3	3	173
25	23	69	69	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		4	64	E4	4	168
25	23	69	69	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		4	64	E4	4	171
25	23	69	69	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		1	67	G4	4	166
26	24	70	70	2.0		0	0	3/4	4	1	1/2		1/2	1		2	50	D3	3	179
26	24	70	70	2.0		0	0	3/4	3	1	1/2		1/2	1		3	57	A3	3	177
26	24	70	70	2.0		0	0	3/4	2	1	1/2		1/2	1		2	62	D4	4	176
26	24	70	70	2.0		0	0	3/4	1	1	1/2		1/2	1		6	66	F#4	4	174
26	24	72	72	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		2	50	D3	3	178
26	24	72	72	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		2	62	D4	4	175
27	25	73	73	3.0		0	0	3/4	4	1	3/4		1/2	3/2		2	50	D3	3	186
27	25	73	73	2.0		0	0	3/4	3	1	1/2		1/2	1		6	54	F#3	3	184
27	25	73	73	2.0		0	0	3/4	2	1	1/2		1/2	1		2	62	D4	4	182
27	25	73	73	2.0		0	0	3/4	1	1	1/2		1/2	1		6	66	F#4	4	180
27	25	75	75	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		3	57	A3	3	185
27	25	75	75	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		6	66	F#4	4	183
27	25	75	75	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	181
28	26	76	76	3.0		0	0	3/4	4	1	3/4		1/2	3/2		7	49	C#3	3	193
28	26	76	76	2.0		0	0	3/4	3	1	1/2		1/2	1		7	61	C#4	4	191
28	26	76	76	2.0		0	0	3/4	2	1	1/2		1/2	1		3	69	A4	4	189
28	26	76	76	2.0		0	0	3/4	1	1	1/2		1/2	1		7	73	C#5	5	187
28	26	78	78	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		3	57	A3	3	192
28	26	78	78	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		6	66	F#4	4	190
28	26	78	78	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	188
29	27	79	79	3.0		0	0	3/4	4	1	3/4		1/2	3/2		2	50	D3	3	203
29	27	79	79	1.0		0	0	3/4	3	1	1/4		1/4	1		6	54	F#3	3	200
29	27	79	79	1.0		0	0	3/4	2	1	1/4		1/4	1		2	62	D4	4	197
29	27	79	79	1.0		0	0	3/4	1	1	1/4		1/4	1		6	66	F#4	4	194
29	27	80	80	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		8	56	G#3	3	201
29	27	80	80	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		11	65	E#4	4	198
29	27	80	80	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		8	68	G#4	4	195
29	27	81	81	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		3	57	A3	3	202
29	27	81	81	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		6	66	F#4	4	199
29	27	81	81	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	196
30	28	82	82	3.0		0	0	3/4	4	1	3/4		1/2	3/2		7	49	C#3	3	210
30	28	82	82	2.0		0	0	3/4	3	1	1/2		1/2	1		7	61	C#4	4	208
30	28	82	82	2.0		0	0	3/4	2	1	1/2		1/2	1		3	69	A4	4	206
30	28	82	82	2.0		0	0	3/4	1	1	1/2		1/2	1		7	73	C#5	5	204
30	28	84	84	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		3	57	A3	3	209
30	28	84	84	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		6	66	F#4	4	207
30	28	84	84	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	205
31	29	85	85	3.0		0	0	3/4	4	1	3/4		1/2	3/2		2	50	D3	3	220
31	29	85	85	1.0		0	0	3/4	3	1	1/4		1/4	1		6	54	F#3	3	217
31	29	85	85	1.0		0	0	3/4	2	1	1/4		1/4	1		2	62	D4	4	214
31	29	85	85	1.0		0	0	3/4	1	1	1/4		1/4	1		6	66	F#4	4	211
31	29	86	86	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		8	56	G#3	3	218
31	29	86	86	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		11	65	E#4	4	215
31	29	86	86	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		8	68	G#4	4	212
31	29	87	87	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		3	57	A3	3	219
31	29	87	87	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		6	66	F#4	4	216
31	29	87	87	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	213
32	30	88	88	3.0		0	0	3/4	4	1	3/4		1/2	3/2	1	5	47	B2	2	227
32	30	88	88	2.0		0	0	3/4	3	1	1/2		1/2	1		2	62	D4	4	225
32	30	88	88	2.0		0	0	3/4	2	1	1/2		1/2	1		5	71	B4	4	223
32	30	88	88	2.0		0	0	3/4	1	1	1/2		1/2	1		2	74	D5	5	221
32	30	90	90	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		7	61	C#4	4	226
32	30	90	90	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	69	A4	4	224
32	30	90	90	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		7	73	C#5	5	222
33	31	91	91	0.0		0	0	3/4	1	1	0	grace16	1/16	1		7	73	C#5	5	228
33	31	91	91	3.0		0	0	3/4	4	1	3/4		1/2	3/2	-1	5	47	B2	2	238
33	31	91	91	1.0		0	0	3/4	3	1	1/4		1/4	1		5	59	B3	3	235
33	31	91	91	1.0		0	0	3/4	2	1	1/4		1/4	1		8	68	G#4	4	232
33	31	91	91	1.0		0	0	3/4	1	1	1/4		1/4	1		5	71	B4	4	229
33	31	92	92	1.0		1/4	1/4	3/4	3	1	1/4		1/4	1		3	57	A3	3	236
33	31	92	92	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		6	66	F#4	4	233
33	31	92	92	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	A4	4	230
33	31	93	93	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		8	56	G#3	3	237
33	31	93	93	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		11	65	E#4	4	234
33	31	93	93	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		8	68	G#4	4	231
34	32	94	94	3.0		0	0	3/4	4	1	3/4		1/2	3/2		3	45	A2	2	244
34	32	94	94	3.0		0	0	3/4	3	1	3/4		1/2	3/2		7	61	C#4	4	243
34	32	94	94	2.0		0	0	3/4	2	1	1/2		1/2	1		3	69	A4	4	241
34	32	94	94	2.0		0	0	3/4	1	1	1/2		1/2	1		7	73	C#5	5	239
34	32	96	96	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		6	66	F#4	4	242
34	32	96	96	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	240
35	33	97	97	3.0		0	0	3/4	4	1	3/4		1/2	3/2		2	50	D3	3	252
35	33	97	97	3.0		0	0	3/4	3	1	3/4		1/2	3/2		2	62	D4	4	251
35	33	97	97	1.0		0	0	3/4	1	1	1/4		1/4	1		6	66	F#4	4	245
35	33	97	97	1.0		0	0	3/4	2	1	1/4		1/4	1		6	66	F#4	4	248
35	33	98	98	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		11	65	E#4	4	249
35	33	98	98	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		8	68	G#4	4	246
35	33	99	99	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		6	66	F#4	4	250
35	33	99	99	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	247
36	34	100	100	3.0		0	0	3/4	4	1	3/4		1/2	3/2		5	47	B2	2	258
36	34	100	100	3.0		0	0	3/4	3	1	3/4		1/2	3/2	1	2	62	D4	4	257
36	34	100	100	2.0		0	0	3/4	2	1	1/2		1/2	1		5	71	B4	4	255
36	34	100	100	2.0		0	0	3/4	1	1	1/2		1/2	1		2	74	D5	5	253
36	34	102	102	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		3	69	A4	4	256
36	34	102	102	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		7	73	C#5	5	254
37	35	103	103	0.0		0	0	3/4	1	1	0	grace16	1/16	1		7	73	C#5	5	259
37	35	103	103	3.0		0	0	3/4	4	1	3/4		1/2	3/2	1	5	59	B3	3	267
37	35	103	103	3.0		0	0	3/4	3	1	3/4		1/2	3/2	0	2	62	D4	4	266
37	35	103	103	1.0		0	0	3/4	2	1	1/4		1/4	1		8	68	G#4	4	263
37	35	103	103	1.0		0	0	3/4	1	1	1/4		1/4	1		5	71	B4	4	260
37	35	104	104	1.0		1/4	1/4	3/4	2	1	1/4		1/4	1		6	66	F#4	4	264
37	35	104	104	1.0		1/4	1/4	3/4	1	1	1/4		1/4	1		3	69	A4	4	261
37	35	105	105	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		11	65	E#4	4	265
37	35	105	105	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		8	68	G#4	4	262
38	36	106	106	3.0		0	0	3/4	4	1	3/4		1/2	3/2	0	5	59	B3	3	271
38	36	106	106	3.0		0	0	3/4	3	1	3/4		1/2	3/2	0	2	62	D4	4	270
38	36	106	106	3.0		0	0	3/4	2	1	3/4		1/2	3/2	1	11	65	E#4	4	269
38	36	106	106	3.0		0	0	3/4	1	1	3/4		1/2	3/2	1	8	68	G#4	4	268
39	37	109	109	3.0		0	0	3/4	4	1	3/4		1/2	3/2	-1	5	59	B3	3	275
39	37	109	109	3.0		0	0	3/4	3	1	3/4		1/2	3/2	-1	2	62	D4	4	274
39	37	109	109	3.0		0	0	3/4	2	1	3/4		1/2	3/2	-1	11	65	E#4	4	273
39	37	109	109	3.0		0	0	3/4	1	1	3/4		1/2	3/2	-1	8	68	G#4	4	272
40	38	112	112	3.0		0	0	3/4	4	1	3/4		1/2	3/2		7	61	C#4	4	281
40	38	112	112	3.0		0	0	3/4	2	1	3/4		1/2	3/2		4	64	E4	4	278
40	38	112	112	2.0		0	0	3/4	1	1	1/2		1/2	1		1	67	G4	4	276
40	38	112	112	2.0		0	0	3/4	3	1	1/2		1/2	1		3	69	A4	4	279
40	38	114	114	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		1	67	G4	4	280
40	38	114	114	1.0		1/2	1/2	3/4	1	1	1/4		1/4	1		3	69	A4	4	277
41	39	115	115	2.0		0	0	3/4	2	1	1/2		1/2	1		2	62	D4	4	284
41	39	115	115	3.0		0	0	3/4	4	1	3/4		1/2	3/2	1	2	62	D4	4	288
41	39	115	115	2.0		0	0	3/4	3	1	1/2		1/2	1		6	66	F#4	4	286
41	39	115	115	2.0		0	0	3/4	1	1	1/2		1/2	1		2	74	D5	5	282
41	39	117	117	1.0		1/2	1/2	3/4	3	1	1/4		1/4	1		3	69	A4	4	287
41	39	117	117	1.0		1/2	1/2	3/4	2	1	1/4		1/4	1		2	74	D5	5	285
