mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.5		0	3/8	2/4	2	1	1/8		1/8	1		0	60	C4	4	1
1	0	0	0	0.5		0	3/8	2/4	1	1	1/8		1/8	1		2	62	D4	4	0
2	1	1/2	1/2	1.0		0	0	2/4	4	1	1/4		1/4	1		1	43	G2	2	14
2	1	1/2	1/2	0.5		0	0	2/4	2	1	1/8		1/8	1		-2	58	Bb3	3	6
2	1	1/2	1/2	0.5		0	0	2/4	3	1	1/8		1/8	1		2	62	D4	4	10
2	1	1/2	1/2	0.5		0	0	2/4	1	1	1/8		1/8	1		1	67	G4	4	2
2	1	1	1	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		2	62	D4	4	11
2	1	1	1	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		6	66	F#4	4	7
2	1	1	1	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	3
2	1	3/2	3/2	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		2	62	D4	4	12
2	1	3/2	3/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		1	67	G4	4	8
2	1	3/2	3/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		-2	70	Bb4	4	4
2	1	2	2	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		2	62	D4	4	13
2	1	2	2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	9
2	1	2	2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		0	72	C5	5	5
3	2	5/2	5/2	0.5		0	0	2/4	3	1	1/8		1/8	1		2	62	D4	4	23
3	2	5/2	5/2	0.75		0	0	2/4	2	1	3/16		1/8	3/2		-2	70	Bb4	4	19
3	2	5/2	5/2	0.75		0	0	2/4	1	1	3/16		1/8	3/2		2	74	D5	5	15
3	2	3	3	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		2	62	D4	4	24
3	2	13/4	13/4	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		0	72	C5	5	20
3	2	13/4	13/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		-3	75	Eb5	5	16
3	2	7/2	7/2	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		2	62	D4	4	25
3	2	7/2	7/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		-2	70	Bb4	4	21
3	2	7/2	7/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	D5	5	17
3	2	4	4	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		-2	46	Bb2	2	27
3	2	4	4	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		2	62	D4	4	26
3	2	4	4	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		1	67	G4	4	22
3	2	4	4	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		-2	70	Bb4	4	18
4	3	9/2	9/2	0.5		0	0	2/4	4	1	1/8		1/8	1		0	48	C3	3	40
4	3	9/2	9/2	0.5		0	0	2/4	3	1	1/8		1/8	1		-3	63	Eb4	4	36
4	3	9/2	9/2	0.5		0	0	2/4	2	1	1/8		1/8	1		1	67	G4	4	32
4	3	9/2	9/2	0.5		0	0	2/4	1	1	1/8		1/8	1		3	69	A4	4	28
4	3	5	5	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		-2	46	Bb2	2	41
4	3	5	5	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		2	62	D4	4	37
4	3	5	5	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		1	67	G4	4	33
4	3	5	5	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		-2	70	Bb4	4	29
4	3	11/2	11/2	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		0	48	C3	3	42
4	3	11/2	11/2	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		-3	63	Eb4	4	38
4	3	11/2	11/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		1	67	G4	4	34
4	3	11/2	11/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	69	A4	4	30
4	3	6	6	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		2	50	D3	3	43
4	3	6	6	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		2	62	D4	4	39
4	3	6	6	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		6	66	F#4	4	35
4	3	6	6	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	31
5	4	13/2	13/2	1.0		0	0	2/4	4	1	1/4		1/4	1		1	55	G3	3	58
5	4	13/2	13/2	0.5		0	0	2/4	3	1	1/8		1/8	1		2	62	D4	4	55
5	4	13/2	13/2	0.5		0	0	2/4	2	1	1/8		1/8	1		1	67	G4	4	49
5	4	13/2	13/2	0.5		0	0	2/4	1	1	1/8		1/8	1		-2	70	Bb4	4	44
5	4	7	7	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		-3	63	Eb4	4	56
5	4	7	7	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		3	69	A4	4	50
5	4	7	7	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		0	72	C5	5	45
5	4	29/4	29/4	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		6	66	F#4	4	51
5	4	29/4	29/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		3	69	A4	4	46
5	4	15/2	15/2	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		2	62	D4	4	57
5	4	15/2	15/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		1	67	G4	4	52
5	4	15/2	15/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		-2	70	Bb4	4	47
5	4	8	8	0.25		3/8	3/8	2/4	2	1	1/16		1/16	1		0	60	C4	4	53
5	4	8	8	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	62	D4	4	48
5	4	33/4	33/4	0.25		7/16	7/16	2/4	2	1	1/16		1/16	1		2	62	D4	4	54
6	5	17/2	17/2	1.0		0	0	2/4	4	1	1/4		1/4	1		1	43	G2	2	71
6	5	17/2	17/2	0.5		0	0	2/4	2	1	1/8		1/8	1		-2	58	Bb3	3	63
6	5	17/2	17/2	0.5		0	0	2/4	3	1	1/8		1/8	1		2	62	D4	4	67
6	5	17/2	17/2	0.5		0	0	2/4	1	1	1/8		1/8	1		1	67	G4	4	59
6	5	9	9	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		2	62	D4	4	68
6	5	9	9	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		6	66	F#4	4	64
6	5	9	9	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	60
6	5	19/2	19/2	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		2	62	D4	4	69
6	5	19/2	19/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		1	67	G4	4	65
6	5	19/2	19/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		-2	70	Bb4	4	61
6	5	10	10	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		2	62	D4	4	70
6	5	10	10	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	66
6	5	10	10	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		0	72	C5	5	62
7	6	21/2	21/2	0.5		0	0	2/4	3	1	1/8		1/8	1		2	62	D4	4	80
7	6	21/2	21/2	0.75		0	0	2/4	2	1	3/16		1/8	3/2		-2	70	Bb4	4	76
7	6	21/2	21/2	0.75		0	0	2/4	1	1	3/16		1/8	3/2		2	74	D5	5	72
7	6	11	11	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		2	62	D4	4	81
7	6	45/4	45/4	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		0	72	C5	5	77
7	6	45/4	45/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		-3	75	Eb5	5	73
7	6	23/2	23/2	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		2	62	D4	4	82
7	6	23/2	23/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		-2	70	Bb4	4	78
7	6	23/2	23/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	D5	5	74
7	6	12	12	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		1	43	G2	2	83
7	6	12	12	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		1	79	G5	5	79
7	6	12	12	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		-2	82	Bb5	5	75
8	7	25/2	25/2	1.0		0	0	2/4	4	1	1/4		1/4	1		2	38	D2	2	95
8	7	25/2	25/2	2.0		0	0	2/4	3	1	1/2		1/2	1	1	3	69	A4	4	94
8	7	25/2	25/2	0.5		0	0	2/4	2	1	1/8		1/8	1		-1	77	F5	5	89
8	7	25/2	25/2	0.5		0	0	2/4	1	1	1/8		1/8	1		3	81	A5	5	84
8	7	13	13	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		4	76	E5	5	90
8	7	13	13	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		1	79	G5	5	85
8	7	53/4	53/4	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		2	74	D5	5	91
8	7	53/4	53/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		-1	77	F5	5	86
8	7	27/2	27/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	76	E5	5	92
8	7	27/2	27/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		1	79	G5	5	87
8	7	14	14	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		7	73	C#5	5	93
8	7	14	14	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	88
9	8	29/2	29/2	1.0		0	0	2/4	4	1	1/4		1/4	1		2	38	D2	2	108
9	8	29/2	29/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	69	A4	4	101
9	8	29/2	29/2	1.5		0	0	2/4	3	1	3/8		1/4	3/2	-1	3	69	A4	4	106
9	8	29/2	29/2	0.5		0	0	2/4	1	1	1/8		1/8	1		-1	77	F5	5	96
9	8	15	15	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		1	67	G4	4	102
9	8	15	15	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	97
9	8	61/4	61/4	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		-1	65	F4	4	103
9	8	61/4	61/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		2	74	D5	5	98
9	8	31/2	31/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		1	67	G4	4	104
9	8	31/2	31/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		4	76	E5	5	99
9	8	16	16	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	105
9	8	16	16	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		-2	70	Bb4	4	107
9	8	16	16	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	100
10	9	33/2	33/2	1.0		0	0	2/4	4	1	1/4		1/4	1		2	38	D2	2	123
10	9	33/2	33/2	0.5		0	0	2/4	2	1	1/8		1/8	1		-1	65	F4	4	113
10	9	33/2	33/2	0.5		0	0	2/4	3	1	1/8		1/8	1		3	69	A4	4	118
10	9	33/2	33/2	0.5		0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	109
10	9	17	17	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		4	64	E4	4	114
10	9	17	17	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		1	67	G4	4	119
10	9	17	17	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	110
10	9	69/4	69/4	0.25		3/16	3/16	2/4	2	1	1/16		1/16	1		2	62	D4	4	115
10	9	69/4	69/4	0.25		3/16	3/16	2/4	3	1	1/16		1/16	1		-1	65	F4	4	120
10	9	35/2	35/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		4	64	E4	4	116
10	9	35/2	35/2	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		1	67	G4	4	121
10	9	35/2	35/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		3	69	A4	4	111
10	9	18	18	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		3	57	A3	3	124
10	9	18	18	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		7	61	C#4	4	117
10	9	18	18	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		4	64	E4	4	122
10	9	18	18	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	112
11	10	37/2	37/2	0.5		0	0	2/4	4	1	1/8		1/8	1		2	62	D4	4	129
11	10	37/2	37/2	2.0		0	0	2/4	2	1	1/2		1/2	1	1	2	62	D4	4	127
11	10	37/2	37/2	2.0		0	0	2/4	3	1	1/2		1/2	1	1	-1	65	F4	4	128
11	10	37/2	37/2	1.5		0	0	2/4	1	1	3/8		1/4	3/2		3	69	A4	4	125
11	10	19	19	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		0	60	C4	4	130
11	10	77/4	77/4	0.25		3/16	3/16	2/4	4	1	1/16		1/16	1		-2	58	Bb3	3	131
11	10	39/2	39/2	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		0	60	C4	4	132
11	10	20	20	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		3	57	A3	3	133
11	10	20	20	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	126
12	11	41/2	41/2	0.5		0	0	2/4	4	1	1/8		1/8	1		-2	58	Bb3	3	145
12	11	41/2	41/2	2.0		0	0	2/4	2	1	1/2		1/2	1	0	2	62	D4	4	139
12	11	41/2	41/2	0.5		0	0	2/4	3	1	1/8		1/8	1	-1	-1	65	F4	4	140
12	11	41/2	41/2	0.5		0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	134
12	11	21	21	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		3	57	A3	3	146
12	11	21	21	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		6	66	F#4	4	141
12	11	21	21	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		0	72	C5	5	135
12	11	85/4	85/4	0.25		3/16	3/16	2/4	4	1	1/16		1/16	1		1	55	G3	3	147
12	11	85/4	85/4	0.25		3/16	3/16	2/4	3	1	1/16		1/16	1		1	67	G4	4	142
12	11	85/4	85/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		-2	70	Bb4	4	136
12	11	43/2	43/2	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		3	57	A3	3	148
12	11	43/2	43/2	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		6	66	F#4	4	143
12	11	43/2	43/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		0	72	C5	5	137
12	11	22	22	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		6	54	F#3	3	149
12	11	22	22	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		0	60	C4	4	144
12	11	22	22	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	138
13	12	45/2	45/2	0.5		0	0	2/4	4	1	1/8		1/8	1		1	55	G3	3	165
13	12	45/2	45/2	0.5		0	0	2/4	3	1	1/8		1/8	1		-2	58	Bb3	3	159
13	12	45/2	45/2	0.5		0	0	2/4	2	1	1/8		1/8	1	-1	2	62	D4	4	155
13	12	45/2	45/2	0.5		0	0	2/4	1	1	1/8		1/8	1		-2	70	Bb4	4	150
13	12	23	23	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		4	52	E3	3	166
13	12	23	23	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		3	69	A4	4	160
13	12	23	23	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		-2	70	Bb4	4	156
13	12	23	23	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		-1	77	F5	5	151
13	12	93/4	93/4	0.25		3/16	3/16	2/4	3	1	1/16		1/16	1		1	67	G4	4	161
13	12	93/4	93/4	0.25		3/16	3/16	2/4	1	1	1/16		1/16	1		4	76	E5	5	152
13	12	47/2	47/2	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		3	57	A3	3	167
13	12	47/2	47/2	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		-1	65	F4	4	162
13	12	47/2	47/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	69	A4	4	157
13	12	47/2	47/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	D5	5	153
13	12	24	24	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		3	57	A3	3	168
13	12	24	24	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		1	67	G4	4	163
13	12	24	24	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		3	69	A4	4	158
13	12	24	24	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	154
13	12	97/4	97/4	0.25		7/16	7/16	2/4	3	1	1/16		1/16	1		4	64	E4	4	164
14	13	49/2	49/2	0.5		0	0	2/4	4	1	1/8		1/8	1		2	50	D3	3	182
14	13	49/2	49/2	0.5		0	0	2/4	3	1	1/8		1/8	1		6	66	F#4	4	178
14	13	49/2	49/2	0.5		0	0	2/4	2	1	1/8		1/8	1		3	69	A4	4	174
14	13	49/2	49/2	0.5		0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	169
14	13	25	25	0.5		1/8	1/8	2/4	4	1	1/8		1/8	1		1	43	G2	2	183
14	13	25	25	0.5		1/8	1/8	2/4	3	1	1/8		1/8	1		1	67	G4	4	179
14	13	25	25	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		-2	70	Bb4	4	175
14	13	25	25	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	170
14	13	51/2	51/2	0.5		1/4	1/4	2/4	4	1	1/8		1/8	1		2	38	D2	2	184
14	13	51/2	51/2	0.5		1/4	1/4	2/4	3	1	1/8		1/8	1		6	66	F#4	4	180
14	13	51/2	51/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		3	69	A4	4	176
14	13	51/2	51/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		2	74	D5	5	171
14	13	26	26	0.5		3/8	3/8	2/4	4	1	1/8		1/8	1		1	43	G2	2	185
14	13	26	26	0.5		3/8	3/8	2/4	3	1	1/8		1/8	1		1	67	G4	4	181
14	13	26	26	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		-2	70	Bb4	4	177
14	13	26	26	0.25		3/8	3/8	2/4	1	1	1/16		1/16	1		-3	75	Eb5	5	172
14	13	105/4	105/4	0.25		7/16	7/16	2/4	1	1	1/16		1/16	1		7	73	C#5	5	173
15	14	53/2	53/2	1.0		0	0	2/4	4	1	1/4		1/4	1		2	38	D2	2	189
15	14	53/2	53/2	1.0		0	0	2/4	3	1	1/4		1/4	1		6	66	F#4	4	188
15	14	53/2	53/2	1.0		0	0	2/4	2	1	1/4		1/4	1		3	69	A4	4	187
15	14	53/2	53/2	1.0		0	0	2/4	1	1	1/4		1/4	1		2	74	D5	5	186
16	14	28	28	0.5		0	3/8	2/4	4	1	1/8		1/8	1		2	50	D3	3	193
16	14	28	28	0.5		0	3/8	2/4	3	1	1/8		1/8	1		2	62	D4	4	192
16	14	28	28	0.5		0	3/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	190
16	14	28	28	0.5		0	3/8	2/4	2	1	1/8		1/8	1		2	74	D5	5	191
17	15	57/2	57/2	0.0		0	0	2/4	1	1	0	grace32	1/32	1		2	74	D5	5	194
17	15	57/2	57/2	0.0		0	0	2/4	2	1	0	grace32	1/32	1		2	74	D5	5	200
17	15	57/2	57/2	0.0		0	0	2/4	3	1	0	grace32	1/32	1		2	62	D4	4	206
17	15	57/2	57/2	0.0		0	0	2/4	4	1	0	grace32	1/32	1		2	50	D3	3	212
17	15	57/2	57/2	0.5		0	0	2/4	4	1	1/8		1/8	1		-1	53	F3	3	213
17	15	57/2	57/2	0.5		0	0	2/4	3	1	1/8		1/8	1		-1	65	F4	4	207
17	15	57/2	57/2	0.5		0	0	2/4	1	1	1/8		1/8	1		-1	77	F5	5	195
17	15	57/2	57/2	0.5		0	0	2/4	2	1	1/8		1/8	1		-1	77	F5	5	201
17	15	29	29	0.25		1/8	1/8	2/4	4	1	1/16		1/16	1		-3	51	Eb3	3	214
17	15	29	29	0.25		1/8	1/8	2/4	3	1	1/16		1/16	1		-3	63	Eb4	4	208
17	15	29	29	0.25		1/8	1/8	2/4	1	1	1/16		1/16	1		-3	75	Eb5	5	196
17	15	29	29	0.25		1/8	1/8	2/4	2	1	1/16		1/16	1		-3	75	Eb5	5	202
17	15	117/4	117/4	0.25		3/16	3/16	2/4	4	1	1/16		1/16	1		2	50	D3	3	215
