mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
3	2	8	8	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1		-2	58	Bb3	3	16
3	2	33/4	33/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		0	60	C4	4	17
3	2	17/2	17/2	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		-2	58	Bb3	3	18
3	2	35/4	35/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		1	55	G3	3	19
4	3	9	9	4.0	0	0	4/4	1	1	1			1	1	1	-3	63	Eb4	4	29
4	3	10	10	1.0	1/4	1/4	4/4	4	1	1/4			1/4	1		0	48	C3	3	35
4	3	10	10	2.0	1/4	1/4	4/4	3	1	1/2			1/2	1		-3	51	Eb3	3	33
4	3	10	10	2.0	1/4	1/4	4/4	3	1	1/2			1/2	1		1	55	G3	3	33
4	3	10	10	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		-3	63	Eb4	4	30
4	3	11	11	1.0	1/2	1/2	4/4	4	1	1/4			1/4	1		-2	46	Bb2	2	36
4	3	11	11	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		2	62	D4	4	31
4	3	12	12	1.0	3/4	3/4	4/4	4	1	1/4			1/4	1		-4	44	Ab2	2	37
4	3	12	12	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		-4	56	Ab3	3	34
4	3	12	12	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		0	60	C4	4	32
5	4	13	13	1.0	0	0	4/4	4	1	1/4			1/4	1		1	43	G2	2	51
5	4	13	13	1.0	0	0	4/4	3	1	1/4			1/4	1		-3	51	Eb3	3	48
5	4	13	13	1.0	0	0	4/4	2	1	1/4			1/4	1		-2	58	Bb3	3	45
5	4	13	13	1.0	0	0	4/4	1	1	1/4			1/4	1	-1	-3	63	Eb4	4	38
5	4	14	14	1.0	1/4	1/4	4/4	4	1	1/4			1/4	1		-4	44	Ab2	2	52
5	4	14	14	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		-4	56	Ab3	3	49
5	4	14	14	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		2	62	D4	4	46
5	4	14	14	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		0	72	C5	5	39
5	4	15	15	2.0	1/2	1/2	4/4	4	1	1/2			1/2	1		-3	39	Eb2	2	53
5	4	15	15	2.0	1/2	1/2	4/4	3	1	1/2			1/2	1		1	55	G3	3	50
5	4	15	15	2.0	1/2	1/2	4/4	2	1	1/2			1/2	1		-3	63	Eb4	4	47
5	4	15	15	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		-2	70	Bb4	4	40
5	4	16	16	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1		-3	63	Eb4	4	41
5	4	65/4	65/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		-1	65	F4	4	42
5	4	33/2	33/2	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		-3	63	Eb4	4	43
5	4	67/4	67/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		-2	58	Bb3	3	44
6	5	17	17	0.75	0	0	4/4	4	1	3/16			1/8	3/2		-3	51	Eb3	3	67
6	5	17	17	0.75	0	0	4/4	2	1	3/16			1/8	3/2		1	55	G3	3	61
6	5	17	17	0.75	0	0	4/4	3	1	3/16			1/8	3/2		-2	58	Bb3	3	64
6	5	17	17	0.75	0	0	4/4	2	1	3/16			1/8	3/2		-3	63	Eb4	4	61
6	5	17	17	0.75	0	0	4/4	1	1	3/16			1/8	3/2		1	67	G4	4	54
6	5	71/4	71/4	0.25	3/16	3/16	4/4	4	1	1/16			1/16	1		2	50	D3	3	68
6	5	71/4	71/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		-2	58	Bb3	3	62
6	5	71/4	71/4	0.25	3/16	3/16	4/4	3	1	1/16			1/16	1		-2	58	Bb3	3	65
6	5	71/4	71/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		-1	65	F4	4	55
6	5	71/4	71/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		-1	65	F4	4	62
6	5	18	18	1.0	1/4	1/4	4/4	4	1	1/4			1/4	1		2	50	D3	3	69
6	5	18	18	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		-2	58	Bb3	3	63
6	5	18	18	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		-2	58	Bb3	3	66
6	5	18	18	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		-1	65	F4	4	56
6	5	18	18	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		-1	65	F4	4	63
6	5	20	20	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1		-1	65	F4	4	57
6	5	81/4	81/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		1	67	G4	4	58
6	5	41/2	41/2	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		-1	65	F4	4	59
6	5	83/4	83/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		2	62	D4	4	60
7	6	21	21	0.75	0	0	4/4	4	1	3/16			1/8	3/2		2	50	D3	3	83
7	6	21	21	0.75	0	0	4/4	3	1	3/16			1/8	3/2		-1	53	F3	3	80
7	6	21	21	0.75	0	0	4/4	2	1	3/16			1/8	3/2		-2	58	Bb3	3	77
7	6	21	21	0.75	0	0	4/4	2	1	3/16			1/8	3/2		-1	65	F4	4	77
7	6	21	21	0.75	0	0	4/4	1	1	3/16			1/8	3/2		-2	70	Bb4	4	70
7	6	87/4	87/4	0.25	3/16	3/16	4/4	4	1	1/16			1/16	1		0	48	C3	3	84
7	6	87/4	87/4	0.25	3/16	3/16	4/4	3	1	1/16			1/16	1		0	60	C4	4	81
7	6	87/4	87/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		-3	63	Eb4	4	78
7	6	87/4	87/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		3	69	A4	4	71
7	6	22	22	1.0	1/4	1/4	4/4	4	1	1/4			1/4	1		0	48	C3	3	85
7	6	22	22	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		0	60	C4	4	82
7	6	22	22	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		-3	63	Eb4	4	79
7	6	22	22	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		3	69	A4	4	72
7	6	24	24	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1		3	69	A4	4	73
7	6	97/4	97/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		-2	70	Bb4	4	74
7	6	49/2	49/2	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		3	69	A4	4	75
7	6	99/4	99/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		-1	65	F4	4	76
8	7	25	25	0.75	0	0	4/4	4	1	3/16			1/8	3/2		0	60	C4	4	110
8	7	25	25	0.75	0	0	4/4	3	1	3/16			1/8	3/2		-3	63	Eb4	4	102
8	7	25	25	0.75	0	0	4/4	2	1	3/16			1/8	3/2		3	69	A4	4	94
8	7	25	25	0.75	0	0	4/4	1	1	3/16			1/8	3/2		-3	75	Eb5	5	86
8	7	103/4	103/4	0.25	3/16	3/16	4/4	4	1	1/16			1/16	1		-2	58	Bb3	3	111
8	7	103/4	103/4	0.25	3/16	3/16	4/4	3	1	1/16			1/16	1		-1	65	F4	4	103
8	7	103/4	103/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		-2	70	Bb4	4	95
8	7	103/4	103/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		2	74	D5	5	87
8	7	26	26	0.75	1/4	1/4	4/4	4	1	3/16			1/8	3/2		-2	58	Bb3	3	112
8	7	26	26	0.75	1/4	1/4	4/4	3	1	3/16			1/8	3/2		-1	65	F4	4	104
8	7	26	26	0.75	1/4	1/4	4/4	2	1	3/16			1/8	3/2		-2	70	Bb4	4	96
8	7	26	26	0.75	1/4	1/4	4/4	1	1	3/16			1/8	3/2		2	74	D5	5	88
8	7	107/4	107/4	0.25	7/16	7/16	4/4	4	1	1/16			1/16	1		-3	63	Eb4	4	113
8	7	107/4	107/4	0.25	7/16	7/16	4/4	3	1	1/16			1/16	1		3	69	A4	4	105
8	7	107/4	107/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		0	72	C5	5	97
8	7	107/4	107/4	0.25	7/16	7/16	4/4	1	1	1/16			1/16	1		1	79	G5	5	89
8	7	27	27	0.75	1/2	1/2	4/4	4	1	3/16			1/8	3/2		-3	63	Eb4	4	114
8	7	27	27	0.75	1/2	1/2	4/4	3	1	3/16			1/8	3/2		3	69	A4	4	106
8	7	27	27	0.75	1/2	1/2	4/4	2	1	3/16			1/8	3/2		0	72	C5	5	98
8	7	27	27	0.75	1/2	1/2	4/4	1	1	3/16			1/8	3/2		1	79	G5	5	90
8	7	111/4	111/4	0.25	11/16	11/16	4/4	4	1	1/16			1/16	1		2	62	D4	4	115
8	7	111/4	111/4	0.25	11/16	11/16	4/4	3	1	1/16			1/16	1		-2	70	Bb4	4	107
8	7	111/4	111/4	0.25	11/16	11/16	4/4	1	1	1/16			1/16	1		-1	77	F5	5	91
8	7	111/4	111/4	0.25	11/16	11/16	4/4	2	1	1/16			1/16	1		-1	77	F5	5	99
8	7	28	28	0.75	3/4	3/4	4/4	4	1	3/16			1/8	3/2		2	62	D4	4	116
8	7	28	28	0.75	3/4	3/4	4/4	3	1	3/16			1/8	3/2		-2	70	Bb4	4	108
8	7	28	28	0.75	3/4	3/4	4/4	1	1	3/16			1/8	3/2		-1	77	F5	5	92
8	7	28	28	0.75	3/4	3/4	4/4	2	1	3/16			1/8	3/2		-1	77	F5	5	100
8	7	115/4	115/4	0.25	15/16	15/16	4/4	4	1	1/16			1/16	1		-4	68	Ab4	4	117
8	7	115/4	115/4	0.25	15/16	15/16	4/4	3	1	1/16			1/16	1		2	74	D5	5	109
8	7	115/4	115/4	0.25	15/16	15/16	4/4	2	1	1/16			1/16	1		-1	77	F5	5	101
8	7	115/4	115/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		0	84	C6	6	93
9	8	29	29	0.75	0	0	4/4	4	1	3/16			1/8	3/2		-4	68	Ab4	4	136
9	8	29	29	0.75	0	0	4/4	3	1	3/16			1/8	3/2		2	74	D5	5	130
9	8	29	29	0.75	0	0	4/4	2	1	3/16			1/8	3/2		-1	77	F5	5	124
9	8	29	29	0.75	0	0	4/4	1	1	3/16			1/8	3/2		0	84	C6	6	118
9	8	119/4	119/4	0.25	3/16	3/16	4/4	4	1	1/16			1/16	1		1	67	G4	4	137
9	8	119/4	119/4	0.25	3/16	3/16	4/4	3	1	1/16			1/16	1		-3	75	Eb5	5	131
9	8	119/4	119/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		-2	82	Bb5	5	119
9	8	119/4	119/4	0.25	3/16	3/16	4/4	2	1	1/16			1/16	1		-2	82	Bb5	5	125
9	8	30	30	1.5	1/4	1/4	4/4	4	1	3/8			1/4	3/2		1	67	G4	4	138
9	8	30	30	1.5	1/4	1/4	4/4	3	1	3/8			1/4	3/2		-3	75	Eb5	5	132
9	8	30	30	1.5	1/4	1/4	4/4	1	1	3/8			1/4	3/2		-2	82	Bb5	5	120
9	8	30	30	1.5	1/4	1/4	4/4	2	1	3/8			1/4	3/2		-2	82	Bb5	5	126
9	8	63/2	63/2	0.5	5/8	5/8	4/4	3	1	1/8			1/8	1		1	67	G4	4	133
9	8	63/2	63/2	0.5	5/8	5/8	4/4	4	1	1/8			1/8	1		1	67	G4	4	139
9	8	63/2	63/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		1	79	G5	5	121
9	8	63/2	63/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		1	79	G5	5	127
9	8	32	32	0.5	3/4	3/4	4/4	3	1	1/8			1/8	1		-3	63	Eb4	4	134
9	8	32	32	0.5	3/4	3/4	4/4	4	1	1/8			1/8	1		-3	63	Eb4	4	140
9	8	32	32	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		-3	75	Eb5	5	122
9	8	32	32	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		-3	75	Eb5	5	128
9	8	65/2	65/2	0.5	7/8	7/8	4/4	3	1	1/8			1/8	1		0	60	C4	4	135
9	8	65/2	65/2	0.5	7/8	7/8	4/4	4	1	1/8			1/8	1		0	60	C4	4	141
9	8	65/2	65/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		0	72	C5	5	123
9	8	65/2	65/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		0	72	C5	5	129
10	9	33	33	0.5	0	0	4/4	3	1	1/8			1/8	1		-2	58	Bb3	3	158
10	9	33	33	0.5	0	0	4/4	4	1	1/8			1/8	1		-2	58	Bb3	3	166
10	9	33	33	0.5	0	0	4/4	1	1	1/8			1/8	1		-2	70	Bb4	4	142
10	9	33	33	0.5	0	0	4/4	2	1	1/8			1/8	1		-2	70	Bb4	4	150
10	9	67/2	67/2	0.5	1/8	1/8	4/4	3	1	1/8			1/8	1		1	55	G3	3	159
10	9	67/2	67/2	0.5	1/8	1/8	4/4	4	1	1/8			1/8	1		1	55	G3	3	167
10	9	67/2	67/2	0.5	1/8	1/8	4/4	1	1	1/8			1/8	1		1	67	G4	4	143
10	9	67/2	67/2	0.5	1/8	1/8	4/4	2	1	1/8			1/8	1		1	67	G4	4	151
10	9	34	34	0.5	1/4	1/4	4/4	3	1	1/8			1/8	1		-3	51	Eb3	3	160
10	9	34	34	0.5	1/4	1/4	4/4	4	1	1/8			1/8	1		-3	51	Eb3	3	168
10	9	34	34	0.5	1/4	1/4	4/4	1	1	1/8			1/8	1		-3	63	Eb4	4	144
10	9	34	34	0.5	1/4	1/4	4/4	2	1	1/8			1/8	1		-3	63	Eb4	4	152
10	9	69/2	69/2	0.5	3/8	3/8	4/4	3	1	1/8			1/8	1		0	48	C3	3	161
10	9	69/2	69/2	0.5	3/8	3/8	4/4	4	1	1/8			1/8	1		0	48	C3	3	169
10	9	69/2	69/2	0.5	3/8	3/8	4/4	1	1	1/8			1/8	1		0	60	C4	4	145
10	9	69/2	69/2	0.5	3/8	3/8	4/4	2	1	1/8			1/8	1		0	60	C4	4	153
10	9	35	35	0.5	1/2	1/2	4/4	4	1	1/8			1/8	1		-2	46	Bb2	2	170
10	9	35	35	0.5	1/2	1/2	4/4	1	1	1/8			1/8	1		-2	58	Bb3	3	146
10	9	35	35	0.5	1/2	1/2	4/4	2	1	1/8			1/8	1		-2	58	Bb3	3	154
10	9	35	35	0.5	1/2	1/2	4/4	3	1	1/8			1/8	1		-2	58	Bb3	3	162
10	9	71/2	71/2	0.5	5/8	5/8	4/4	4	1	1/8			1/8	1		1	43	G2	2	171
10	9	71/2	71/2	0.5	5/8	5/8	4/4	2	1	1/8			1/8	1		-2	58	Bb3	3	155
10	9	71/2	71/2	0.5	5/8	5/8	4/4	3	1	1/8			1/8	1		-2	58	Bb3	3	163
10	9	71/2	71/2	0.5	5/8	5/8	4/4	1	1	1/8			1/8	1		-3	63	Eb4	4	147
10	9	36	36	0.5	3/4	3/4	4/4	4	1	1/8			1/8	1		-1	41	F2	2	172
10	9	36	36	0.5	3/4	3/4	4/4	3	1	1/8			1/8	1		-4	56	Ab3	3	164
10	9	36	36	0.5	3/4	3/4	4/4	2	1	1/8			1/8	1		-2	58	Bb3	3	156
10	9	36	36	0.5	3/4	3/4	4/4	1	1	1/8			1/8	1		2	62	D4	4	148
10	9	73/2	73/2	0.5	7/8	7/8	4/4	4	1	1/8			1/8	1		-3	39	Eb2	2	173
10	9	73/2	73/2	0.5	7/8	7/8	4/4	3	1	1/8			1/8	1		1	55	G3	3	165
10	9	73/2	73/2	0.5	7/8	7/8	4/4	2	1	1/8			1/8	1		-2	58	Bb3	3	157
10	9	73/2	73/2	0.5	7/8	7/8	4/4	1	1	1/8			1/8	1		-3	63	Eb4	4	149
11	10	37	37	1.0	0	0	4/4	4	1	1/4			1/4	1		-2	46	Bb2	2	184
11	10	37	37	1.0	0	0	4/4	3	1	1/4			1/4	1		-1	53	F3	3	182
11	10	37	37	1.0	0	0	4/4	2	1	1/4			1/4	1		-2	58	Bb3	3	180
11	10	37	37	1.0	0	0	4/4	2	1	1/4			1/4	1		2	62	D4	4	180
11	10	37	37	1.0	0	0	4/4	1	1	1/4			1/4	1		-1	65	F4	4	174
11	10	38	38	1.0	1/4	1/4	4/4	4	1	1/4			1/4	1		-2	46	Bb2	2	185
11	10	38	38	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		-1	53	F3	3	183
11	10	38	38	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		-2	58	Bb3	3	175
11	10	38	38	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		-2	58	Bb3	3	181
11	10	38	38	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		-2	58	Bb3	3	183
11	10	38	38	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		2	62	D4	4	175
11	10	38	38	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		2	62	D4	4	181
11	10	38	38	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		-2	70	Bb4	4	175
11	10	40	40	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1		-2	58	Bb3	3	176
11	10	161/4	161/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		0	60	C4	4	177
11	10	81/2	81/2	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		-2	58	Bb3	3	178
11	10	163/4	163/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		1	55	G3	3	179
12	11	41	41	4.0	0	0	4/4	1	1	1			1	1	1	-5	61	Db4	4	186
12	11	42	42	1.0	1/4	1/4	4/4	4	1	1/4			1/4	1		-4	44	Ab2	2	193
12	11	42	42	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		-1	53	F3	3	190
12	11	42	42	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		0	60	C4	4	187
12	11	43	43	1.0	1/2	1/2	4/4	4	1	1/4			1/4	1		1	43	G2	2	194
12	11	43	43	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		4	52	E3	3	191
12	11	43	43	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		-2	58	Bb3	3	188
12	11	44	44	1.0	3/4	3/4	4/4	4	1	1/4			1/4	1		-1	41	F2	2	195
12	11	44	44	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		-1	53	F3	3	192
12	11	44	44	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	189
13	12	45	45	1.0	0	0	4/4	4	1	1/4			1/4	1		4	40	E2	2	209
13	12	45	45	1.0	0	0	4/4	2	1	1/4			1/4	1		1	55	G3	3	203
13	12	45	45	1.0	0	0	4/4	3	1	1/4			1/4	1		1	55	G3	3	206
13	12	45	45	1.0	0	0	4/4	1	1	1/4			1/4	1	-1	-5	61	Db4	4	196
13	12	46	46	1.0	1/4	1/4	4/4	4	1	1/4			1/4	1		-1	41	F2	2	210
13	12	46	46	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		-4	56	Ab3	3	207
13	12	46	46	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		5	59	B3	3	204
13	12	46	46	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		-1	65	F4	4	197
13	12	47	47	2.0	1/2	1/2	4/4	4	1	1/2			1/2	1		0	36	C2	2	211
13	12	47	47	2.0	1/2	1/2	4/4	3	1	1/2			1/2	1		1	55	G3	3	208
13	12	47	47	2.0	1/2	1/2	4/4	2	1	1/2			1/2	1		0	60	C4	4	205
13	12	47	47	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		4	64	E4	4	198
13	12	48	48	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1		-2	58	Bb3	3	199
13	12	193/4	193/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		0	60	C4	4	200
13	12	97/2	97/2	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		-2	58	Bb3	3	201
13	12	195/4	195/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		1	55	G3	3	202
14	13	49	49	4.0	0	0	4/4	1	1	1			1	1	1	-5	61	Db4	4	212
14	13	50	50	1.0	1/4	1/4	4/4	4	1	1/4			1/4	1		-4	44	Ab2	2	219
14	13	50	50	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		-1	53	F3	3	216
14	13	50	50	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		0	60	C4	4	213
14	13	51	51	1.0	1/2	1/2	4/4	4	1	1/4			1/4	1		1	43	G2	2	220
14	13	51	51	1.0	1/2	1/2	4/4	3	1	1/4			1/4	1		4	52	E3	3	217
14	13	51	51	1.0	1/2	1/2	4/4	2	1	1/4			1/4	1		-2	58	Bb3	3	214
14	13	52	52	1.0	3/4	3/4	4/4	4	1	1/4			1/4	1		-1	41	F2	2	221
14	13	52	52	1.0	3/4	3/4	4/4	3	1	1/4			1/4	1		-1	53	F3	3	218
14	13	52	52	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		-4	56	Ab3	3	215
15	14	53	53	1.0	0	0	4/4	4	1	1/4			1/4	1		4	40	E2	2	235
15	14	53	53	1.0	0	0	4/4	2	1	1/4			1/4	1		1	55	G3	3	229
15	14	53	53	1.0	0	0	4/4	3	1	1/4			1/4	1		1	55	G3	3	232
15	14	53	53	1.0	0	0	4/4	1	1	1/4			1/4	1	-1	-5	61	Db4	4	222
15	14	54	54	1.0	1/4	1/4	4/4	4	1	1/4			1/4	1		-1	41	F2	2	236
15	14	54	54	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		-1	53	F3	3	233
15	14	54	54	1.0	1/4	1/4	4/4	2	1	1/4			1/4	1		5	59	B3	3	230
15	14	54	54	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		-4	68	Ab4	4	223
15	14	55	55	2.0	1/2	1/2	4/4	4	1	1/2			1/2	1		0	36	C2	2	237
15	14	55	55	2.0	1/2	1/2	4/4	3	1	1/2			1/2	1		4	52	E3	3	234
15	14	55	55	2.0	1/2	1/2	4/4	2	1	1/2			1/2	1		0	60	C4	4	231
15	14	55	55	1.0	1/2	1/2	4/4	1	1	1/4			1/4	1		1	67	G4	4	224
15	14	56	56	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1		4	64	E4	4	225
15	14	225/4	225/4	0.25	13/16	13/16	4/4	1	1	1/16			1/16	1		-1	65	F4	4	226
15	14	113/2	113/2	0.25	7/8	7/8	4/4	1	1	1/16			1/16	1		4	64	E4	4	227
15	14	227/4	227/4	0.25	15/16	15/16	4/4	1	1	1/16			1/16	1		0	60	C4	4	228
16	15	57	57	0.75	0	0	4/4	4	1	3/16			1/8	3/2		4	40	E2	2	255
16	15	57	57	0.75	0	0	4/4	3	1	3/16			1/8	3/2		0	48	C3	3	252
16	15	57	57	0.75	0	0	4/4	3	1	3/16			1/8	3/2		1	55	G3	3	252
16	15	57	57	0.75	0	0	4/4	1	1	3/16			1/8	3/2		-2	70	Bb4	4	238
16	15	231/4	231/4	0.25	3/16	3/16	4/4	4	1	1/16			1/16	1		-1	41	F2	2	256
16	15	231/4	231/4	0.25	3/16	3/16	4/4	3	1	1/16			1/16	1		0	48	C3	3	253
16	15	231/4	231/4	0.25	3/16	3/16	4/4	3	1	1/16			1/16	1		-4	56	Ab3	3	253
16	15	231/4	231/4	0.25	3/16	3/16	4/4	1	1	1/16			1/16	1		-4	68	Ab4	4	239
16	15	58	58	1.0	1/4	1/4	4/4	4	1	1/4			1/4	1		-1	41	F2	2	257
16	15	58	58	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		0	48	C3	3	254
16	15	58	58	1.0	1/4	1/4	4/4	3	1	1/4			1/4	1		-4	56	Ab3	3	254
16	15	58	58	0.25	1/4	1/4	4/4	2	1	1/16			1/16	1		0	60	C4	4	245
16	15	58	58	1.0	1/4	1/4	4/4	1	1	1/4			1/4	1		-4	68	Ab4	4	240
16	15	233/4	233/4	0.25	5/16	5/16	4/4	2	1	1/16			1/16	1		-5	61	Db4	4	246
16	15	117/2	117/2	0.25	3/8	3/8	4/4	2	1	1/16			1/16	1		0	60	C4	4	247
16	15	235/4	235/4	0.25	7/16	7/16	4/4	2	1	1/16			1/16	1		-4	56	Ab3	3	248
16	15	59	59	0.75	1/2	1/2	4/4	2	1	3/16			1/8	3/2		-3	63	Eb4	4	249
16	15	239/4	239/4	0.25	11/16	11/16	4/4	2	1	1/16			1/16	1		2	62	D4	4	250
16	15	60	60	1.0	3/4	3/4	4/4	2	1	1/4			1/4	1		2	62	D4	4	251
16	15	60	60	0.25	3/4	3/4	4/4	1	1	1/16			1/16	1		-1	65	F4	4	241
