mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
310	310	0	2/2	1	0							311
311	311	0	2/2	1	0							312
312	312	0	2/2	1	0							313
313	313	0	2/2	1	0							314
314	314	0	2/2	1	0							315
315	315	0	2/2	1	0					line		316
316	316	0	2/2	1	0							317
317	317	0	2/2	1	0							318
318	318	0	2/2	1	0							319
319	319	0	2/2	1	0							320
320	320	0	2/2	1	0							321
321	321	0	2/2	1	0							322
322	322	0	2/2	1	0							323
323	323	0	2/2	1	0					line		324
324	324	0	2/2	1	0							325
325	325	0	2/2	1	0							326
326	326	0	2/2	1	0							327
327	327	0	2/2	1	0							328
328	328	0	2/2	1	0							329
329	329	0	2/2	1	0							330
330	330	0	2/2	1	0							331
331	331	0	2/2	1	0					page		332
332	332	0	2/2	1	0							333
333	333	0	2/2	1	0							334
334	334	0	2/2	1	0							335
335	335	0	2/2	1	0							336
336	336	0	2/2	1	0							337
337	337	0	2/2	1	0							338
338	338	0	2/2	1	0							339
339	339	0	2/2	1	0							340
340	340	0	2/2	1	0							341
341	341	0	2/2	1	0							342
342	342	0	2/2	1	0							343
343	343	0	2/2	1	0							344
344	344	0	2/2	1	0							345
345	345	0	2/2	1	0							346
346	346	0	2/2	1	0					line		347
347	347	0	2/2	1	0							348
348	348	0	2/2	1	0							349
349	349	0	2/2	1	0							350
350	350	0	2/2	1	0							351
351	351	0	2/2	1	0							352
352	352	0	2/2	1	0							353
353	353	0	2/2	1	0							354
354	354	0	2/2	1	0							355
355	355	0	2/2	1	0							356
356	356	0	2/2	1	0							357
357	357	0	2/2	1	0							358
358	358	0	2/2	1	0							359
359	359	0	2/2	1	0							360
360	360	0	2/2	1	0							361
361	361	0	2/2	1	0							362
362	362	0	2/2	1	0							363
363	363	0	2/2	1	0							364
364	364	0	2/2	1	0				double	line		365
365	365	-1	3/4	3/4	0							366
366	366	-1	3/4	3/4	0							367
367	367	-1	3/4	3/4	0				double			368
368	368	0	4/4	1	0							369
369	369	0	4/4	1	0							370
370	370	0	4/4	1	0							371
371	371	0	4/4	1	0							372
372	372	0	4/4	7/8	0				double			373
373	372	3	3/4	1/8	5/8			1				374
374	373	3	3/4	3/4	0							375
375	374	3	3/4	3/4	0							376
376	375	3	3/4	3/4	0							377
377	376	3	3/4	3/4	0							378
378	377	3	3/4	3/4	0							379
379	378	3	3/4	3/4	0							380
380	379	3	3/4	3/4	0							381
381	380	3	3/4	3/4	0							382
382	381	3	3/4	3/4	0							383
383	382	3	3/4	3/4	0							384
384	383	3	3/4	3/4	0							385
385	384	3	3/4	3/4	0							386
386	385	3	3/4	3/4	0							387
387	386	3	3/4	3/4	0							388
388	387	3	3/4	3/4	0							389
389	388	3	3/4	3/4	0							390
390	389	3	3/4	3/4	0							391
391	390	3	3/4	3/4	0							392
392	391	3	3/4	3/4	0							393
393	392	3	3/4	3/4	0							394
394	393	3	3/4	3/4	0							395
395	394	3	3/4	3/4	0							396
396	395	3	3/4	3/4	0							397
397	396	3	3/4	3/4	0							398
398	397	3	3/4	3/4	0				end		lastMeasure	-1
