mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	5/4	0.25	5/16	5/16	2/2	2	1	1/16			1/16	1		1	55	G3	3	5
1	1	5/4	0.25	5/16	5/16	2/2	3	1	1/16			1/16	1		1	55	G3	3	14
1	1	5/4	0.25	5/16	5/16	2/2	2	1	1/16			1/16	1		4	64	E4	4	5
1	1	3/2	0.25	3/8	3/8	2/2	4	1	1/16			1/16	1		7	37	C#2	2	24
1	1	3/2	0.25	3/8	3/8	2/2	4	1	1/16			1/16	1		-2	46	Bb2	2	24
1	1	3/2	0.25	3/8	3/8	2/2	3	1	1/16			1/16	1		4	52	E3	3	15
1	1	3/2	0.25	3/8	3/8	2/2	2	1	1/16			1/16	1		1	55	G3	3	6
1	1	3/2	0.25	3/8	3/8	2/2	3	1	1/16			1/16	1		1	55	G3	3	15
1	1	3/2	0.25	3/8	3/8	2/2	2	1	1/16			1/16	1		4	64	E4	4	6
1	1	7/4	0.25	7/16	7/16	2/2	4	1	1/16			1/16	1		7	37	C#2	2	25
1	1	7/4	0.25	7/16	7/16	2/2	4	1	1/16			1/16	1		-2	46	Bb2	2	25
1	1	7/4	0.25	7/16	7/16	2/2	3	1	1/16			1/16	1		4	52	E3	3	16
1	1	7/4	0.25	7/16	7/16	2/2	2	1	1/16			1/16	1		1	55	G3	3	7
1	1	7/4	0.25	7/16	7/16	2/2	3	1	1/16			1/16	1		1	55	G3	3	16
1	1	7/4	0.25	7/16	7/16	2/2	2	1	1/16			1/16	1		4	64	E4	4	7
1	1	2	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		7	37	C#2	2	26
1	1	2	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		-2	46	Bb2	2	26
1	1	2	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		4	52	E3	3	17
1	1	2	2.0	1/2	1/2	2/2	2	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	8
1	1	2	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	17
1	1	2	2.0	1/2	1/2	2/2	2	1	1/2		1/2_r16_0	1/2	1		4	64	E4	4	8
2	2	4	2.0	0	0	2/2	4	1	1/2		1/2_r16_0	1/2	1		7	37	C#2	2	35
2	2	4	2.0	0	0	2/2	4	1	1/2		1/2_r16_0	1/2	1		-2	46	Bb2	2	35
2	2	4	2.0	0	0	2/2	3	1	1/2		1/2_r16_0	1/2	1		4	52	E3	3	33
2	2	4	2.0	0	0	2/2	2	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	31
2	2	4	2.0	0	0	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	33
2	2	4	2.0	0	0	2/2	2	1	1/2		1/2_r16_0	1/2	1		4	64	E4	4	31
2	2	4	1.0	0	0	2/2	1	1	1/4			1/4	1		-2	70	Bb4	4	27
2	2	6	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		7	37	C#2	2	36
2	2	6	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		-2	46	Bb2	2	36
2	2	6	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		4	52	E3	3	34
2	2	6	2.0	1/2	1/2	2/2	2	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	32
2	2	6	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	34
2	2	6	2.0	1/2	1/2	2/2	2	1	1/2		1/2_r16_0	1/2	1		4	64	E4	4	32
2	2	13/2	0.5	5/8	5/8	2/2	1	1	1/8			1/8	1		-2	70	Bb4	4	28
2	2	7	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		3	69	A4	4	29
2	2	15/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		-2	70	Bb4	4	30
3	3	8	2.0	0	0	2/2	4	1	1/2		1/2_r16_0	1/2	1		7	37	C#2	2	44
3	3	8	2.0	0	0	2/2	4	1	1/2		1/2_r16_0	1/2	1		-2	46	Bb2	2	44
3	3	8	2.0	0	0	2/2	3	1	1/2		1/2_r16_0	1/2	1		4	52	E3	3	42
3	3	8	2.0	0	0	2/2	2	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	40
3	3	8	2.0	0	0	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	42
3	3	8	2.0	0	0	2/2	2	1	1/2		1/2_r16_0	1/2	1		4	64	E4	4	40
3	3	8	1.0	0	0	2/2	1	1	1/4			1/4	1		3	69	A4	4	37
3	3	9	1.0	1/4	1/4	2/2	1	1	1/4			1/4	1		1	67	G4	4	38
3	3	10	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		7	37	C#2	2	45
3	3	10	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		-2	46	Bb2	2	45
3	3	10	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		4	52	E3	3	43
3	3	10	2.0	1/2	1/2	2/2	2	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	41
3	3	10	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	43
3	3	10	2.0	1/2	1/2	2/2	2	1	1/2		1/2_r16_0	1/2	1		4	64	E4	4	41
3	3	11	1.0	3/4	3/4	2/2	1	1	1/4			1/4	1		1	67	G4	4	39
4	4	12	2.0	0	0	2/2	4	1	1/2		1/2_r16_0	1/2	1		7	37	C#2	2	52
4	4	12	2.0	0	0	2/2	4	1	1/2		1/2_r16_0	1/2	1		-2	46	Bb2	2	52
4	4	12	2.0	0	0	2/2	3	1	1/2		1/2_r16_0	1/2	1		4	52	E3	3	50
4	4	12	2.0	0	0	2/2	2	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	48
4	4	12	2.0	0	0	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	50
4	4	12	2.0	0	0	2/2	2	1	1/2		1/2_r16_0	1/2	1		4	64	E4	4	48
4	4	12	3.0	0	0	2/2	1	1	3/4			1/2	3/2		4	76	E5	5	46
4	4	14	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		7	37	C#2	2	53
4	4	14	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		-2	46	Bb2	2	53
4	4	14	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		4	52	E3	3	51
4	4	14	2.0	1/2	1/2	2/2	2	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	49
4	4	14	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	51
4	4	14	2.0	1/2	1/2	2/2	2	1	1/2		1/2_r16_0	1/2	1		4	64	E4	4	49
4	4	15	1.0	3/4	3/4	2/2	1	1	1/4			1/4	1		2	74	D5	5	47
5	5	16	2.0	0	0	2/2	4	1	1/2		1/2_r16_0	1/2	1		7	37	C#2	2	61
5	5	16	2.0	0	0	2/2	4	1	1/2		1/2_r16_0	1/2	1		-2	46	Bb2	2	61
5	5	16	2.0	0	0	2/2	3	1	1/2		1/2_r16_0	1/2	1		4	52	E3	3	59
5	5	16	2.0	0	0	2/2	2	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	57
5	5	16	2.0	0	0	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	59
5	5	16	2.0	0	0	2/2	2	1	1/2		1/2_r16_0	1/2	1		4	64	E4	4	57
5	5	16	1.0	0	0	2/2	1	1	1/4			1/4	1		2	74	D5	5	54
5	5	17	1.0	1/4	1/4	2/2	1	1	1/4			1/4	1		7	73	C#5	5	55
5	5	18	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		7	37	C#2	2	62
5	5	18	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		-2	46	Bb2	2	62
5	5	18	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		4	52	E3	3	60
5	5	18	2.0	1/2	1/2	2/2	2	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	58
5	5	18	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	60
5	5	18	2.0	1/2	1/2	2/2	2	1	1/2		1/2_r16_0	1/2	1		4	64	E4	4	58
5	5	19	1.0	3/4	3/4	2/2	1	1	1/4			1/4	1		4	76	E5	5	56
6	6	20	2.0	0	0	2/2	4	1	1/2		1/2_r16_0	1/2	1		7	37	C#2	2	72
6	6	20	2.0	0	0	2/2	4	1	1/2		1/2_r16_0	1/2	1		-2	46	Bb2	2	72
6	6	20	2.0	0	0	2/2	3	1	1/2		1/2_r16_0	1/2	1		4	52	E3	3	70
6	6	20	2.0	0	0	2/2	2	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	68
6	6	20	2.0	0	0	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	70
6	6	20	2.0	0	0	2/2	2	1	1/2		1/2_r16_0	1/2	1		4	64	E4	4	68
6	6	20	1.0	0	0	2/2	1	1	1/4			1/4	1		2	74	D5	5	63
6	6	21	1.0	1/4	1/4	2/2	1	1	1/4			1/4	1		7	73	C#5	5	64
6	6	22	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		7	37	C#2	2	73
6	6	22	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		-2	46	Bb2	2	73
6	6	22	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		4	52	E3	3	71
6	6	22	2.0	1/2	1/2	2/2	2	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	69
6	6	22	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	71
6	6	22	2.0	1/2	1/2	2/2	2	1	1/2		1/2_r16_0	1/2	1		4	64	E4	4	69
6	6	45/2	0.5	5/8	5/8	2/2	1	1	1/8			1/8	1		7	73	C#5	5	65
6	6	23	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		-2	82	Bb5	5	66
6	6	47/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		-2	82	Bb5	5	67
7	7	24	2.0	0	0	2/2	4	1	1/2		1/2_r16_0	1/2	1		7	37	C#2	2	80
7	7	24	2.0	0	0	2/2	4	1	1/2		1/2_r16_0	1/2	1		-2	46	Bb2	2	80
7	7	24	2.0	0	0	2/2	3	1	1/2		1/2_r16_0	1/2	1		4	52	E3	3	78
7	7	24	2.0	0	0	2/2	2	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	76
7	7	24	2.0	0	0	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	78
7	7	24	2.0	0	0	2/2	2	1	1/2		1/2_r16_0	1/2	1		4	64	E4	4	76
7	7	24	2.0	0	0	2/2	1	1	1/2			1/2	1		4	88	E6	6	74
7	7	26	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		7	37	C#2	2	81
7	7	26	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		-2	46	Bb2	2	81
7	7	26	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		4	52	E3	3	79
7	7	26	2.0	1/2	1/2	2/2	2	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	77
7	7	26	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	79
7	7	26	2.0	1/2	1/2	2/2	2	1	1/2		1/2_r16_0	1/2	1		4	64	E4	4	77
7	7	26	2.0	1/2	1/2	2/2	1	1	1/2			1/2	1	1	-2	82	Bb5	5	75
8	8	28	2.0	0	0	2/2	4	1	1/2		1/2_r16_0	1/2	1		7	37	C#2	2	94
8	8	28	2.0	0	0	2/2	4	1	1/2		1/2_r16_0	1/2	1		-2	46	Bb2	2	94
8	8	28	2.0	0	0	2/2	3	1	1/2		1/2_r16_0	1/2	1		4	52	E3	3	92
8	8	28	2.0	0	0	2/2	2	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	90
8	8	28	2.0	0	0	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	92
8	8	28	2.0	0	0	2/2	2	1	1/2		1/2_r16_0	1/2	1		4	64	E4	4	90
8	8	28	0.3333333333333333	0	0	2/2	1	1	1/12			1/8	2/3	-1	-2	82	Bb5	5	82
8	8	85/3	0.3333333333333333	1/12	1/12	2/2	1	1	1/12			1/8	2/3		7	73	C#5	5	83
8	8	86/3	0.3333333333333333	1/6	1/6	2/2	1	1	1/12			1/8	2/3		4	64	E4	4	84
8	8	29	0.3333333333333333	1/4	1/4	2/2	1	1	1/12			1/8	2/3		1	55	G3	3	85
8	8	88/3	0.3333333333333333	1/3	1/3	2/2	1	1	1/12			1/8	2/3		4	64	E4	4	86
8	8	89/3	0.3333333333333333	5/12	5/12	2/2	1	1	1/12			1/8	2/3		7	73	C#5	5	87
8	8	30	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		7	37	C#2	2	95
8	8	30	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		-2	46	Bb2	2	95
8	8	30	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		4	52	E3	3	93
8	8	30	2.0	1/2	1/2	2/2	2	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	91
8	8	30	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	93
8	8	30	2.0	1/2	1/2	2/2	2	1	1/2		1/2_r16_0	1/2	1		4	64	E4	4	91
8	8	30	1.5	1/2	1/2	2/2	1	1	3/8			1/4	3/2		-2	82	Bb5	5	88
8	8	63/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		3	81	A5	5	89
9	9	32	1.0	0	0	2/2	4	1	1/4			1/4	1		2	38	D2	2	108
9	9	32	1.0	0	0	2/2	3	1	1/4			1/4	1		-1	53	F3	3	107
9	9	32	1.0	0	0	2/2	2	1	1/4			1/4	1		3	57	A3	3	104
9	9	32	1.0	0	0	2/2	2	1	1/4			1/4	1		2	62	D4	4	104
9	9	32	0.5	0	0	2/2	1	1	1/8			1/8	1		1	79	G5	5	96
9	9	65/2	0.5	1/8	1/8	2/2	1	1	1/8			1/8	1		-1	77	F5	5	97
9	9	33	0.5	1/4	1/4	2/2	1	1	1/8			1/8	1		3	81	A5	5	98
9	9	67/2	0.5	3/8	3/8	2/2	1	1	1/8			1/8	1		-2	82	Bb5	5	99
9	9	34	0.5	1/2	1/2	2/2	1	1	1/8			1/8	1		-2	82	Bb5	5	100
9	9	69/2	0.5	5/8	5/8	2/2	1	1	1/8			1/8	1		3	81	A5	5	101
9	9	35	0.5	3/4	3/4	2/2	2	1	1/8			1/8	1		-1	77	F5	5	105
9	9	35	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		3	81	A5	5	102
9	9	71/2	0.5	7/8	7/8	2/2	2	1	1/8			1/8	1		4	76	E5	5	106
9	9	71/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		1	79	G5	5	103
10	10	36	0.5	0	0	2/2	2	1	1/8			1/8	1		4	76	E5	5	117
10	10	36	0.5	0	0	2/2	1	1	1/8			1/8	1		1	79	G5	5	109
10	10	73/2	0.5	1/8	1/8	2/2	2	1	1/8			1/8	1		2	74	D5	5	118
10	10	73/2	0.5	1/8	1/8	2/2	1	1	1/8			1/8	1		-1	77	F5	5	110
10	10	37	0.5	1/4	1/4	2/2	3	1	1/8			1/8	1		3	69	A4	4	125
10	10	37	0.5	1/4	1/4	2/2	2	1	1/8			1/8	1		2	74	D5	5	119
10	10	37	0.5	1/4	1/4	2/2	1	1	1/8			1/8	1		-1	77	F5	5	111
10	10	75/2	0.5	3/8	3/8	2/2	3	1	1/8			1/8	1		-2	70	Bb4	4	126
10	10	75/2	0.5	3/8	3/8	2/2	2	1	1/8			1/8	1		4	76	E5	5	120
10	10	75/2	0.5	3/8	3/8	2/2	1	1	1/8			1/8	1		1	79	G5	5	112
10	10	38	0.5	1/2	1/2	2/2	3	1	1/8			1/8	1		-2	70	Bb4	4	127
10	10	38	0.5	1/2	1/2	2/2	2	1	1/8			1/8	1		4	76	E5	5	121
10	10	38	0.5	1/2	1/2	2/2	1	1	1/8			1/8	1		1	79	G5	5	113
10	10	77/2	0.5	5/8	5/8	2/2	3	1	1/8			1/8	1		3	69	A4	4	128
10	10	77/2	0.5	5/8	5/8	2/2	2	1	1/8			1/8	1		2	74	D5	5	122
10	10	77/2	0.5	5/8	5/8	2/2	1	1	1/8			1/8	1		-1	77	F5	5	114
10	10	39	0.5	3/4	3/4	2/2	3	1	1/8			1/8	1		3	69	A4	4	129
10	10	39	0.5	3/4	3/4	2/2	2	1	1/8			1/8	1		2	74	D5	5	123
10	10	39	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		-1	77	F5	5	115
10	10	79/2	0.5	7/8	7/8	2/2	3	1	1/8			1/8	1		1	67	G4	4	130
10	10	79/2	0.5	7/8	7/8	2/2	2	1	1/8			1/8	1		-2	70	Bb4	4	124
10	10	79/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		4	76	E5	5	116
11	11	40	1.0	0	0	2/2	4	1	1/4			1/4	1		2	50	D3	3	155
11	11	40	0.5	0	0	2/2	3	1	1/8			1/8	1		1	67	G4	4	147
11	11	40	0.5	0	0	2/2	2	1	1/8			1/8	1		-2	70	Bb4	4	139
11	11	40	0.5	0	0	2/2	1	1	1/8			1/8	1		4	76	E5	5	131
11	11	81/2	0.5	1/8	1/8	2/2	3	1	1/8			1/8	1		-1	65	F4	4	148
11	11	81/2	0.5	1/8	1/8	2/2	2	1	1/8			1/8	1		3	69	A4	4	140
11	11	81/2	0.5	1/8	1/8	2/2	1	1	1/8			1/8	1		2	74	D5	5	132
11	11	41	0.5	1/4	1/4	2/2	3	1	1/8			1/8	1		-1	65	F4	4	149
11	11	41	0.5	1/4	1/4	2/2	2	1	1/8			1/8	1		3	69	A4	4	141
11	11	41	0.5	1/4	1/4	2/2	1	1	1/8			1/8	1		2	74	D5	5	133
11	11	83/2	0.5	3/8	3/8	2/2	3	1	1/8			1/8	1		7	61	C#4	4	150
11	11	83/2	0.5	3/8	3/8	2/2	2	1	1/8			1/8	1		1	67	G4	4	142
11	11	83/2	0.5	3/8	3/8	2/2	1	1	1/8			1/8	1		-2	70	Bb4	4	134
11	11	42	0.5	1/2	1/2	2/2	3	1	1/8			1/8	1		7	61	C#4	4	151
11	11	42	0.5	1/2	1/2	2/2	2	1	1/8			1/8	1		1	67	G4	4	143
11	11	42	0.5	1/2	1/2	2/2	1	1	1/8			1/8	1		-2	70	Bb4	4	135
11	11	85/2	0.5	5/8	5/8	2/2	3	1	1/8			1/8	1		2	62	D4	4	152
11	11	85/2	0.5	5/8	5/8	2/2	2	1	1/8			1/8	1		-1	65	F4	4	144
11	11	85/2	0.5	5/8	5/8	2/2	1	1	1/8			1/8	1		3	69	A4	4	136
11	11	43	0.5	3/4	3/4	2/2	3	1	1/8			1/8	1		2	62	D4	4	153
11	11	43	0.5	3/4	3/4	2/2	2	1	1/8			1/8	1		-1	65	F4	4	145
11	11	43	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		3	69	A4	4	137
11	11	87/2	0.5	7/8	7/8	2/2	3	1	1/8			1/8	1		-2	58	Bb3	3	154
11	11	87/2	0.5	7/8	7/8	2/2	2	1	1/8			1/8	1		4	64	E4	4	146
11	11	87/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		1	67	G4	4	138
12	12	44	0.5	0	0	2/2	3	1	1/8			1/8	1		-2	58	Bb3	3	172
12	12	44	0.5	0	0	2/2	2	1	1/8			1/8	1		4	64	E4	4	164
12	12	44	0.5	0	0	2/2	1	1	1/8			1/8	1		1	67	G4	4	156
12	12	89/2	0.5	1/8	1/8	2/2	3	1	1/8			1/8	1		3	57	A3	3	173
12	12	89/2	0.5	1/8	1/8	2/2	2	1	1/8			1/8	1		2	62	D4	4	165
12	12	89/2	0.5	1/8	1/8	2/2	1	1	1/8			1/8	1		-1	65	F4	4	157
12	12	45	0.5	1/4	1/4	2/2	3	1	1/8			1/8	1		3	57	A3	3	174
12	12	45	0.5	1/4	1/4	2/2	2	1	1/8			1/8	1		2	62	D4	4	166
12	12	45	0.5	1/4	1/4	2/2	1	1	1/8			1/8	1		-1	65	F4	4	158
12	12	91/2	0.5	3/8	3/8	2/2	3	1	1/8			1/8	1		1	55	G3	3	175
12	12	91/2	0.5	3/8	3/8	2/2	2	1	1/8			1/8	1		-2	58	Bb3	3	167
12	12	91/2	0.5	3/8	3/8	2/2	1	1	1/8			1/8	1		4	64	E4	4	159
12	12	46	0.5	1/2	1/2	2/2	3	1	1/8			1/8	1		1	55	G3	3	176
12	12	46	0.5	1/2	1/2	2/2	2	1	1/8			1/8	1		-2	58	Bb3	3	168
12	12	46	0.5	1/2	1/2	2/2	1	1	1/8			1/8	1		4	64	E4	4	160
12	12	93/2	0.5	5/8	5/8	2/2	3	1	1/8			1/8	1		-1	53	F3	3	177
12	12	93/2	0.5	5/8	5/8	2/2	2	1	1/8			1/8	1		3	57	A3	3	169
12	12	93/2	0.5	5/8	5/8	2/2	1	1	1/8			1/8	1		2	62	D4	4	161
12	12	47	0.5	3/4	3/4	2/2	3	1	1/8			1/8	1		4	52	E3	3	178
12	12	47	0.5	3/4	3/4	2/2	2	1	1/8			1/8	1		1	55	G3	3	170
12	12	47	0.5	3/4	3/4	2/2	1	1	1/8			1/8	1		7	61	C#4	4	162
12	12	95/2	0.5	7/8	7/8	2/2	3	1	1/8			1/8	1		-1	53	F3	3	179
12	12	95/2	0.5	7/8	7/8	2/2	2	1	1/8			1/8	1		3	57	A3	3	171
12	12	95/2	0.5	7/8	7/8	2/2	1	1	1/8			1/8	1		2	62	D4	4	163
13	13	48	2.0	0	0	2/2	4	1	1/2		1/2_r16_0	1/2	1		4	40	E2	2	185
13	13	48	2.0	0	0	2/2	3	1	1/2		1/2_r16_0	1/2	1		0	48	C3	3	183
13	13	48	2.0	0	0	2/2	4	1	1/2		1/2_r16_0	1/2	1		0	48	C3	3	185
13	13	48	2.0	0	0	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	183
13	13	48	4.0	0	0	2/2	2	1	1			1	1	1	-2	58	Bb3	3	182
13	13	48	2.0	0	0	2/2	1	1	1/2			1/2	1		0	72	C5	5	180
13	13	50	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		4	40	E2	2	186
13	13	50	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		0	48	C3	3	184
13	13	50	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		0	48	C3	3	186
13	13	50	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	184
13	13	50	2.0	1/2	1/2	2/2	1	1	1/2			1/2	1	1	1	67	G4	4	181
14	14	52	2.0	0	0	2/2	4	1	1/2		1/2_r16_0	1/2	1		4	40	E2	2	193
14	14	52	2.0	0	0	2/2	3	1	1/2		1/2_r16_0	1/2	1		0	48	C3	3	191
14	14	52	2.0	0	0	2/2	4	1	1/2		1/2_r16_0	1/2	1		0	48	C3	3	193
14	14	52	2.0	0	0	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	191
14	14	52	4.0	0	0	2/2	2	1	1			1	1	-1	-2	58	Bb3	3	190
14	14	52	2.0	0	0	2/2	1	1	1/2			1/2	1	-1	1	67	G4	4	187
14	14	54	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		4	40	E2	2	194
14	14	54	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		0	48	C3	3	192
14	14	54	2.0	1/2	1/2	2/2	4	1	1/2		1/2_r16_0	1/2	1		0	48	C3	3	194
14	14	54	2.0	1/2	1/2	2/2	3	1	1/2		1/2_r16_0	1/2	1		1	55	G3	3	192
14	14	54	1.0	1/2	1/2	2/2	1	1	1/4			1/4	1		-1	65	F4	4	188
