mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
7	7	1/4	1/4	2/4	1	1	iio6(2)		b	i		iio6(2)		ii	o	6	2			o	1	1	-1, -4, -3		2	-1
7	7	3/8	3/8	2/4	1	1	iio6		b	i		iio6		ii	o	6				o	1	1	-1, -4, 2		2	-1
8	8	0	0	2/4	1	1	V(64)		b	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
8	8	1/8	1/8	2/4	1	1	V7		b	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
8	8	1/4	1/4	2/4	1	1	I		b	i		I		I						M	1	1	0, 4, 1		0	0
8	8	5/16	5/16	2/4	1	1	i\\		b	i		i		i					\\	m	1	1	0, -3, 1		0	0
9	9	0	0	2/4	1	1	V65		b	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
9	9	1/4	1/4	2/4	1	1	i		b	i		i		i						m	1	1	0, -3, 1		0	0
10	10	0	0	2/4	1	1	#vi%43		b	i		#vi%43		#vi	%	43				%7	1	1	-3, 1, 3, 0		3	-3
10	10	1/4	1/4	2/4	1	1	V(4)		b	i		V(4)		V			4			M	1	1	1, 0, 2		1	1
10	10	3/8	3/8	2/4	1	1	V7		b	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
11	11	0	0	2/4	1	1	V65		b	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
11	11	1/4	1/4	2/4	1	1	i		b	i		i		i						m	1	1	0, -3, 1		0	0
12	12	0	0	2/4	1	1	#vi%43		b	i		#vi%43		#vi	%	43				%7	1	1	-3, 1, 3, 0		3	-3
12	12	1/4	1/4	2/4	1	1	V		b	i		V		V						M	1	1	1, 5, 2		1	1
12	12	3/8	3/8	2/4	1	1	V2		b	i		V2		V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
13	13	0	0	2/4	1	1	i6		b	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
13	13	1/4	1/4	2/4	1	1	iv(9)		b	i		iv(9)		iv			9			m	1	1	-1, -4, 0	1	-1	-1
13	13	3/8	3/8	2/4	1	1	iv		b	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
14	14	0	0	2/4	1	1	V7/III		b	i		V7/III		V		7		III		Mm7	1	1	-2, 2, -1, -4		-2	-2
14	14	1/4	1/4	2/4	1	1	III(9)		b	i		III(9)		III			9			M	1	1	-3, 1, -2	-1	-3	-3
14	14	3/8	3/8	2/4	1	1	III+		b	i		III+		III	+					+	1	1	-3, 1, 5		-3	-3
15	15	0	0	2/4	1	1	i6		b	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
15	15	1/4	1/4	2/4	1	1	iio6(2)		b	i		iio6(2)		ii	o	6	2			o	1	1	-1, -4, -3		2	-1
15	15	3/8	3/8	2/4	1	1	iio6		b	i		iio6		ii	o	6				o	1	1	-1, -4, 2		2	-1
16	16	0	0	2/4	1	1	V(64)		b	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
16	16	1/8	1/8	2/4	1	1	V7		b	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
16	16	1/4	1/4	2/4	1	1	I		b	i		I		I						M	1	1	0, 4, 1		0	0
16	16	5/16	5/16	2/4	1	1	i\\		b	i		i		i					\\	m	1	1	0, -3, 1		0	0
17	17	0	0	2/4	1	1	V65		b	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
17	17	1/8	1/8	2/4	1	1	V7		b	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
17	17	1/4	1/4	2/4	1	1	i		b	i		i		i						m	1	1	0, -3, 1		0	0
18	18	0	0	2/4	1	1	viio2/V		b	i		viio2/V		vii	o	2		V		o7	1	1	-3, 6, 3, 0		6	-3
18	18	1/8	1/8	2/4	1	1	viio43/V		b	i		viio43/V		vii	o	43		V		o7	1	1	0, -3, 6, 3		6	0
18	18	1/4	1/4	2/4	1	1	V(4)		b	i		V(4)		V			4			M	1	1	1, 0, 2		1	1
18	18	3/8	3/8	2/4	1	1	V7		b	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
19	19	0	0	2/4	1	1	V65		b	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
19	19	1/8	1/8	2/4	1	1	V7		b	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
19	19	1/4	1/4	2/4	1	1	i		b	i		i		i						m	1	1	0, -3, 1		0	0
19	19	3/8	3/8	2/4	1	1	V		b	i		V		V						M	1	1	1, 5, 2		1	1
20	20	0	0	2/4	1	1	viio2/V		b	i		viio2/V		vii	o	2		V		o7	1	1	-3, 6, 3, 0		6	-3
20	20	1/8	1/8	2/4	1	1	viio43/V		b	i		viio43/V		vii	o	43		V		o7	1	1	0, -3, 6, 3		6	0
20	20	1/4	1/4	2/4	1	1	V\\		b	i		V		V					\\	M	1	1	1, 5, 2		1	1
20	20	3/8	3/8	2/4	1	1	V2		b	i		V2		V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
21	21	0	0	2/4	1	1	V65/iv		b	i		V65/iv		V		65		iv		Mm7	1	1	4, 1, -2, 0		0	4
21	21	1/4	1/4	2/4	1	1	iv(9)		b	i		iv(9)		iv			9			m	1	1	-1, -4, 0	1	-1	-1
21	21	3/8	3/8	2/4	1	1	iv		b	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
22	22	0	0	2/4	1	1	V7/III		b	i		V7/III		V		7		III		Mm7	1	1	-2, 2, -1, -4		-2	-2
22	22	1/4	1/4	2/4	1	1	III(9)		b	i		III(9)		III			9			M	1	1	-3, 1, -2	-1	-3	-3
22	22	3/8	3/8	2/4	1	1	III+		b	i		III+		III	+					+	1	1	-3, 1, 5		-3	-3
23	23	0	0	2/4	1	1	i6		b	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
23	23	1/4	1/4	2/4	1	1	iio6(2)		b	i		iio6(2)		ii	o	6	2			o	1	1	-1, -4, -3		2	-1
23	23	3/8	3/8	2/4	1	1	iio6		b	i		iio6		ii	o	6				o	1	1	-1, -4, 2		2	-1
24	24	0	0	2/4	1	1	V(64)		b	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
24	24	1/8	1/8	2/4	1	1	V7		b	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
24	24	1/4	1/4	2/4	1	1	i\\		b	i		i		i					\\	m	1	1	0, -3, 1		0	0
25	25	0	0	2/4	1	1	V65		b	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
25	25	1/4	1/4	2/4	1	1	i		b	i		i		i						m	1	1	0, -3, 1		0	0
26	26	0	0	2/4	1	1	V65/III		b	i		V65/III		V		65		III		Mm7	1	1	2, -1, -4, -2		-2	2
26	26	1/4	1/4	2/4	1	1	III		b	i		III		III						M	1	1	-3, 1, -2		-3	-3
27	27	0	0	2/4	1	1	viio7/III		b	i		viio7/III		vii	o	7		III		o7	1	1	2, -1, -4, -7		2	2
27	27	1/16	1/16	2/4	1	1	III		b	i		III		III						M	1	1	-3, 1, -2		-3	-3
27	27	1/8	1/8	2/4	1	1	viio7/III		b	i		viio7/III		vii	o	7		III		o7	1	1	2, -1, -4, -7		2	2
27	27	3/16	3/16	2/4	1	1	III		b	i		III		III						M	1	1	-3, 1, -2		-3	-3
27	27	1/4	1/4	2/4	1	1	viio7/III		b	i		viio7/III		vii	o	7		III		o7	1	1	2, -1, -4, -7		2	2
27	27	5/16	5/16	2/4	1	1	III		b	i		III		III						M	1	1	-3, 1, -2		-3	-3
27	27	3/8	3/8	2/4	1	1	#viio65		b	i		#viio65		#vii	o	65				o7	1	1	2, -1, -4, 5		5	2
27	27	7/16	7/16	2/4	1	1	i6		b	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
28	28	0	0	2/4	1	1	iio6		b	i		iio6		ii	o	6				o	1	1	-1, -4, 2		2	-1
28	28	1/8	1/8	2/4	1	1	V(64)		b	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
28	28	3/16	3/16	2/4	1	1	V7		b	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
28	28	1/4	1/4	2/4	1	1	i\\		b	i		i		i					\\	m	1	1	0, -3, 1		0	0
29	29	0	0	2/4	1	1	V65		b	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
29	29	1/4	1/4	2/4	1	1	i		b	i		i		i						m	1	1	0, -3, 1		0	0
30	30	0	0	2/4	1	1	III.V65		b	III		V65		V		65				Mm7	1	0	5, 2, -1, 1		1	5
30	30	1/4	1/4	2/4	1	1	I		b	III		I		I						M	1	0	0, 4, 1		0	0
31	31	0	0	2/4	1	1	viio7		b	III		viio7		vii	o	7				o7	1	0	5, 2, -1, -4		5	5
31	31	1/16	1/16	2/4	1	1	I		b	III		I		I						M	1	0	0, 4, 1		0	0
31	31	1/8	1/8	2/4	1	1	viio7		b	III		viio7		vii	o	7				o7	1	0	5, 2, -1, -4		5	5
31	31	3/16	3/16	2/4	1	1	I		b	III		I		I						M	1	0	0, 4, 1		0	0
31	31	1/4	1/4	2/4	1	1	viio7		b	III		viio7		vii	o	7				o7	1	0	5, 2, -1, -4		5	5
31	31	5/16	5/16	2/4	1	1	I		b	III		I		I						M	1	0	0, 4, 1		0	0
31	31	3/8	3/8	2/4	1	1	viio7		b	III		viio7		vii	o	7				o7	1	0	5, 2, -1, -4		5	5
31	31	7/16	7/16	2/4	1	1	I		b	III		I		I						M	1	0	0, 4, 1		0	0
32	32	0	0	2/4	1	1	V43/V		b	III		V43/V		V		43		V		Mm7	1	0	3, 0, 2, 6		2	3
32	32	1/4	1/4	2/4	1	1	V6		b	III		V6		V		6				M	1	0	5, 2, 1		1	5
32	32	3/8	3/8	2/4	1	1	V65		b	III		V65		V		65				Mm7	1	0	5, 2, -1, 1		1	5
33	33	0	0	2/4	1	1	viio7		b	III		viio7		vii	o	7				o7	1	0	5, 2, -1, -4		5	5
33	33	1/16	1/16	2/4	1	1	I		b	III		I		I						M	1	0	0, 4, 1		0	0
33	33	1/8	1/8	2/4	1	1	viio7		b	III		viio7		vii	o	7				o7	1	0	5, 2, -1, -4		5	5
33	33	3/16	3/16	2/4	1	1	I		b	III		I		I						M	1	0	0, 4, 1		0	0
33	33	1/4	1/4	2/4	1	1	viio7		b	III		viio7		vii	o	7				o7	1	0	5, 2, -1, -4		5	5
33	33	5/16	5/16	2/4	1	1	I		b	III		I		I						M	1	0	0, 4, 1		0	0
33	33	3/8	3/8	2/4	1	1	viio7		b	III		viio7		vii	o	7				o7	1	0	5, 2, -1, -4		5	5
33	33	7/16	7/16	2/4	1	1	I		b	III		I		I						M	1	0	0, 4, 1		0	0
34	34	0	0	2/4	1	1	V43/V		b	III		V43/V		V		43		V		Mm7	1	0	3, 0, 2, 6		2	3
34	34	1/4	1/4	2/4	1	1	V6		b	III		V6		V		6				M	1	0	5, 2, 1		1	5
34	34	3/8	3/8	2/4	1	1	V65		b	III		V65		V		65				Mm7	1	0	5, 2, -1, 1		1	5
35	35	0	0	2/4	1	1	V43/V		b	III		V43/V		V		43		V		Mm7	1	0	3, 0, 2, 6		2	3
35	35	1/4	1/4	2/4	1	1	V6		b	III		V6		V		6				M	1	0	5, 2, 1		1	5
35	35	3/8	3/8	2/4	1	1	V65		b	III		V65		V		65				Mm7	1	0	5, 2, -1, 1		1	5
36	36	0	0	2/4	1	1	V43/V		b	III		V43/V		V		43		V		Mm7	1	0	3, 0, 2, 6		2	3
36	36	1/4	1/4	2/4	1	1	V		b	III		V		V						M	1	0	1, 5, 2		1	1
36	36	3/8	3/8	2/4	1	1	V43		b	III		V43		V		43				Mm7	1	0	2, -1, 1, 5		1	2
37	37	0	0	2/4	1	1	V[I6		b	III	V	I6		I		6				M	1	0	4, 1, 0		0	4
37	37	1/8	1/8	2/4	1	1	viio6		b	III	V	viio6		vii	o	6				o	1	0	2, -1, 5		5	2
37	37	1/4	1/4	2/4	1	1	vi6		b	III	V	vi6		vi		6				m	1	0	0, 4, 3		3	0
37	37	3/8	3/8	2/4	1	1	V6		b	III	V	V6		V		6				M	1	0	5, 2, 1		1	5
38	38	0	0	2/4	1	1	viio65/V		b	III	V	viio65/V		vii	o	65		V		o7	1	0	3, 0, -3, 6		6	3
38	38	1/8	1/8	2/4	1	1	V		b	III	V	V		V						M	1	0	1, 5, 2		1	1
38	38	1/4	1/4	2/4	1	1	viio65/V		b	III	V	viio65/V		vii	o	65		V		o7	1	0	3, 0, -3, 6		6	3
38	38	3/8	3/8	2/4	1	1	V\\		b	III	V	V		V					\\	M	1	0	1, 5, 2		1	1
39	39	0	0	2/4	1	1	I6		b	III	V	I6		I		6				M	1	0	4, 1, 0		0	4
39	39	1/8	1/8	2/4	1	1	viio6		b	III	V	viio6		vii	o	6				o	1	0	2, -1, 5		5	2
39	39	1/4	1/4	2/4	1	1	vi6		b	III	V	vi6		vi		6				m	1	0	0, 4, 3		3	0
39	39	3/8	3/8	2/4	1	1	V6		b	III	V	V6		V		6				M	1	0	5, 2, 1		1	5
40	40	0	0	2/4	1	1	viio65/V		b	III	V	viio65/V		vii	o	65		V		o7	1	0	3, 0, -3, 6		6	3
40	40	1/8	1/8	2/4	1	1	V		b	III	V	V		V						M	1	0	1, 5, 2		1	1
40	40	1/4	1/4	2/4	1	1	viio65/V		b	III	V	viio65/V		vii	o	65		V		o7	1	0	3, 0, -3, 6		6	3
40	40	3/8	3/8	2/4	1	1	V]		b	III	V	V		V						M	1	0	1, 5, 2		1	1
40	40	7/16	7/16	2/4	1	1	V2		b	III		V2		V		2				Mm7	1	0	-1, 1, 5, 2		1	-1
41	41	0	0	2/4	1	1	I6		b	III		I6		I		6				M	1	0	4, 1, 0		0	4
41	41	1/8	1/8	2/4	1	1	viio6		b	III		viio6		vii	o	6				o	1	0	2, -1, 5		5	2
41	41	1/4	1/4	2/4	1	1	vi6		b	III		vi6		vi		6				m	1	0	0, 4, 3		3	0
41	41	3/8	3/8	2/4	1	1	V6		b	III		V6		V		6				M	1	0	5, 2, 1		1	5
42	42	0	0	2/4	1	1	IV6		b	III		IV6		IV		6				M	1	0	3, 0, -1		-1	3
42	42	1/8	1/8	2/4	1	1	iii6		b	III		iii6		iii		6				m	1	0	1, 5, 4		4	1
42	42	1/4	1/4	2/4	1	1	ii6		b	III		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
42	42	3/8	3/8	2/4	1	1	#viio65/ii		b	III		#viio65/ii		#vii	o	65		ii		o7	1	0	4, 1, -2, 7		7	4
43	43	0	0	2/4	1	1	ii6		b	III		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
43	43	1/8	1/8	2/4	1	1	#viio65/ii		b	III		#viio65/ii		#vii	o	65		ii		o7	1	0	4, 1, -2, 7		7	4
43	43	1/4	1/4	2/4	1	1	ii6		b	III		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
43	43	3/8	3/8	2/4	1	1	#viio65/ii		b	III		#viio65/ii		#vii	o	65		ii		o7	1	0	4, 1, -2, 7		7	4
44	44	0	0	2/4	1	1	ii6		b	III		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
44	44	3/8	3/8	2/4	1	1	#viio65/iii		b	III		#viio65/iii		#vii	o	65		iii		o7	1	0	6, 3, 0, 9		9	6
45	45	0	0	2/4	1	1	V(64)		b	III		V(64)		V			64			M	1	0	1, 0, 4		1	1
45	45	1/4	1/4	2/4	1	1	V7		b	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
46	46	0	0	2/4	1	1	I\\		b	III		I		I					\\	M	1	0	0, 4, 1		0	0
46	46	1/4	1/4	2/4	1	1	viio65/V		b	III		viio65/V		vii	o	65		V		o7	1	0	3, 0, -3, 6		6	3
46	46	3/8	3/8	2/4	1	1	V7		b	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
47	47	0	0	2/4	1	1	I		b	III		I		I						M	1	0	0, 4, 1		0	0
47	47	1/4	1/4	2/4	1	1	viio65/V		b	III		viio65/V		vii	o	65		V		o7	1	0	3, 0, -3, 6		6	3
47	47	3/8	3/8	2/4	1	1	V7		b	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
48	48	0	0	2/4	1	1	I		b	III		I		I						M	1	0	0, 4, 1		0	0
48	48	1/4	1/4	2/4	1	1	viio65/V		b	III		viio65/V		vii	o	65		V		o7	1	0	3, 0, -3, 6		6	3
48	48	3/8	3/8	2/4	1	1	V65		b	III		V65		V		65				Mm7	1	0	5, 2, -1, 1		1	5
49	49	0	0	2/4	1	1	viio43/IV		b	III		viio43/IV		vii	o	43		IV		o7	1	0	-2, -5, 4, 1		4	-2
49	49	1/8	1/8	2/4	1	1	IV		b	III		IV		IV						M	1	0	-1, 3, 0		-1	-1
49	49	1/4	1/4	2/4	1	1	ii%65		b	III		ii%65		ii	%	65				%7	1	0	-1, -4, 0, 2		2	-1
49	49	3/8	3/8	2/4	1	1	V7(6)		b	III		V7(6)		V		7	6			Mm7	1	0	1, 5, 4, -1		1	1
50	50	0	0	2/4	1	1	I\\		b	III		I		I					\\	M	1	0	0, 4, 1		0	0
50	50	1/4	1/4	2/4	1	1	viio64/V		b	III		viio64/V		vii	o	64		V		o	1	0	0, 6, 3		6	0
50	50	3/8	3/8	2/4	1	1	V7		b	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
51	51	0	0	2/4	1	1	I		b	III		I		I						M	1	0	0, 4, 1		0	0
51	51	1/4	1/4	2/4	1	1	viio64/V		b	III		viio64/V		vii	o	64		V		o	1	0	0, 6, 3		6	0
51	51	3/8	3/8	2/4	1	1	V7		b	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
52	52	0	0	2/4	1	1	V7/IV		b	III		V7/IV		V		7		IV		Mm7	1	0	0, 4, 1, -2		0	0
52	52	1/4	1/4	2/4	1	1	viio43/IV		b	III		viio43/IV		vii	o	43		IV		o7	1	0	-2, -5, 4, 1		4	-2
52	52	3/8	3/8	2/4	1	1	IV		b	III		IV		IV						M	1	0	-1, 3, 0		-1	-1
53	53	0	0	2/4	1	1	i.viio43/V		b	i		viio43/V		vii	o	43		V		o7	1	1	0, -3, 6, 3		6	0
53	53	1/8	1/8	2/4	1	1	V		b	i		V		V						M	1	1	1, 5, 2		1	1
53	53	1/4	1/4	2/4	1	1	viio43/IV		b	i		viio43/IV		vii	o	43		IV		o7	1	1	-2, -5, 4, 1		4	-2
53	53	3/8	3/8	2/4	1	1	IV6		b	i		IV6		IV		6				M	1	1	3, 0, -1		-1	3
54	54	0	0	2/4	1	1	iv6		b	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
54	54	1/4	1/4	2/4	1	1	iv6(#7)		b	i		iv6(#7)		iv		6	#7			m	1	1	-4, 0, 4		-1	-4
54	54	3/8	3/8	2/4	1	1	iv6		b	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
55	55	0	0	2/4	1	1	VI		b	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
55	55	1/4	1/4	2/4	1	1	.Ger6(7)		b	i		Ger6(7)	Ger	vii	o	65	7b3	V		Ger	1	1	-4, 0, -3, 6		6	-4
55	55	3/8	3/8	2/4	1	1	.Ger6		b	i		Ger6	Ger	vii	o	65	b3	V		Ger	1	1	-4, 0, -3, 6		6	-4
56	56	0	0	2/4	1	1	V[V\\		b	i	V	V		V					\\	M	1	1	1, 5, 2		1	1
56	56	1/4	1/4	2/4	1	1	V65/V		b	i	V	V65/V		V		65		V		Mm7	1	1	6, 3, 0, 2		2	6
56	56	3/8	3/8	2/4	1	1	#viio43		b	i	V	#viio43		#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
57	57	0	0	2/4	1	1	I6		b	i	V	I6		I		6				M	1	1	4, 1, 0		0	4
57	57	1/8	1/8	2/4	1	1	i6		b	i	V	i6		i		6				m	1	1	-3, 1, 0		0	-3
57	57	1/4	1/4	2/4	1	1	V7/V		b	i	V	V7/V		V		7		V		Mm7	1	1	2, 6, 3, 0		2	2
58	58	0	0	2/4	1	1	V		b	i	V	V		V						M	1	1	1, 5, 2		1	1
58	58	1/4	1/4	2/4	1	1	V65/V		b	i	V	V65/V		V		65		V		Mm7	1	1	6, 3, 0, 2		2	6
58	58	3/8	3/8	2/4	1	1	#viio43		b	i	V	#viio43		#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
59	59	0	0	2/4	1	1	I6		b	i	V	I6		I		6				M	1	1	4, 1, 0		0	4
59	59	1/8	1/8	2/4	1	1	i6		b	i	V	i6		i		6				m	1	1	-3, 1, 0		0	-3
59	59	1/4	1/4	2/4	1	1	V65/V		b	i	V	V65/V		V		65		V		Mm7	1	1	6, 3, 0, 2		2	6
59	59	7/16	7/16	2/4	1	1	viio43/V]		b	i	V	viio43/V		vii	o	43		V		o7	1	1	0, -3, 6, 3		6	0
60	60	0	0	2/4	1	1	V65		b	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
60	60	1/8	1/8	2/4	1	1	#viio2/iv		b	i		#viio2/iv		#vii	o	2		iv		o7	1	1	-5, 4, 1, -2		4	-5
60	60	1/4	1/4	2/4	1	1	viio65/VII		b	i		viio65/VII		vii	o	65		VII		o7	1	1	0, -3, -6, 3		3	0
60	60	3/8	3/8	2/4	1	1	viio2/III		b	i		viio2/III		vii	o	2		III		o7	1	1	-7, 2, -1, -4		2	-7
61	61	0	0	2/4	1	1	V7/III		b	i		V7/III		V		7		III		Mm7	1	1	-2, 2, -1, -4		-2	-2
61	61	1/8	1/8	2/4	1	1	III		b	i		III		III						M	1	1	-3, 1, -2		-3	-3
61	61	1/4	1/4	2/4	1	1	#vi%7		b	i		#vi%7		#vi	%	7				%7	1	1	3, 0, -3, 1		3	3
61	61	3/8	3/8	2/4	1	1	ii%7		b	i		ii%7		ii	%	7				%7	1	1	2, -1, -4, 0		2	2
62	62	0	0	2/4	1	1	V7		b	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
62	62	1/8	1/8	2/4	1	1	i		b	i		i		i						m	1	1	0, -3, 1		0	0
62	62	1/4	1/4	2/4	1	1	.Ger6		b	i		Ger6	Ger	vii	o	65	b3	V		Ger	1	1	-4, 0, -3, 6		6	-4
62	62	3/8	3/8	2/4	1	1	i64		b	i		i64		i		64				m	1	1	1, 0, -3		0	1
63	63	0	0	2/4	1	1	viio7/V		b	i		viio7/V		vii	o	7		V		o7	1	1	6, 3, 0, -3		6	6
65	65	0	0	2/4	1	1	V7(9)		b	i		V7(9)		V		7	9			Mm7	1	1	1, 5, 2, -1	-4	1	1
67	67	0	0	2/4	1	1	V7		b	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
69	69	0	0	2/4	1	1	i6		b	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
69	69	1/4	1/4	2/4	1	1	V6		b	i		V6		V		6				M	1	1	5, 2, 1		1	5
70	70	0	0	2/4	1	1	i6\\		b	i		i6		i		6			\\	m	1	1	-3, 1, 0		0	-3
70	70	1/4	1/4	2/4	1	1	iv(9)		b	i		iv(9)		iv			9			m	1	1	-1, -4, 0	1	-1	-1
70	70	3/8	3/8	2/4	1	1	iv		b	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
71	71	0	0	2/4	1	1	V65/III		b	i		V65/III		V		65		III		Mm7	1	1	2, -1, -4, -2		-2	2
71	71	1/4	1/4	2/4	1	1	III(9)		b	i		III(9)		III			9			M	1	1	-3, 1, -2	-1	-3	-3
71	71	3/8	3/8	2/4	1	1	III+		b	i		III+		III	+					+	1	1	-3, 1, 5		-3	-3
72	72	0	0	2/4	1	1	i6		b	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
72	72	1/4	1/4	2/4	1	1	iio6(2)		b	i		iio6(2)		ii	o	6	2			o	1	1	-1, -4, -3		2	-1
72	72	3/8	3/8	2/4	1	1	iio6		b	i		iio6		ii	o	6				o	1	1	-1, -4, 2		2	-1
73	73	0	0	2/4	1	1	iio		b	i		iio		ii	o					o	1	1	2, -1, -4		2	2
73	73	1/4	1/4	2/4	1	1	V7\\		b	i		V7		V		7			\\	Mm7	1	1	1, 5, 2, -1		1	1
74	74	0	0	2/4	1	1	i		b	i		i		i						m	1	1	0, -3, 1		0	0
74	74	1/4	1/4	2/4	1	1	iv(9)		b	i		iv(9)		iv			9			m	1	1	-1, -4, 0	1	-1	-1
74	74	3/8	3/8	2/4	1	1	iv6		b	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
74	74	7/16	7/16	2/4	1	1	V65/VII		b	i		V65/VII		V		65		VII		Mm7	1	1	3, 0, -3, -1		-1	3
75	75	0	0	2/4	1	1	V/III		b	i		V/III		V				III		M	1	1	-2, 2, -1		-2	-2
75	75	1/8	1/8	2/4	1	1	V7/III		b	i		V7/III		V		7		III		Mm7	1	1	-2, 2, -1, -4		-2	-2
75	75	1/4	1/4	2/4	1	1	III(9)		b	i		III(9)		III			9			M	1	1	-3, 1, -2	-1	-3	-3
75	75	3/8	3/8	2/4	1	1	III6		b	i		III6		III		6				M	1	1	1, -2, -3		-3	1
75	75	7/16	7/16	2/4	1	1	V64		b	i		V64		V		64				M	1	1	2, 1, 5		1	2
76	76	0	0	2/4	1	1	i6		b	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
76	76	1/4	1/4	2/4	1	1	iio6(2)		b	i		iio6(2)		ii	o	6	2			o	1	1	-1, -4, -3		2	-1
