mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
8	8	22	22	3.0	1/4	1/4	3/4	4	1	V\\		F	I		V		V						\\	M	0	0	1, 5, 2		1	1
9	9	25	25	1.0	1/4	1/4	3/4	4	1	viio64		F	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
9	9	26	26	1.0	1/2	1/2	3/4	4	1	V/ii		F	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
10	10	27	27	1.0	0	0	3/4	4	1	ii(9#74)		F	I		ii(9#74)		ii			9#74				m	0	0	2, 1, 3	4, 7	2	2
10	10	28	28	1.0	1/4	1/4	3/4	4	1	ii\\		F	I		ii		ii						\\	m	0	0	2, -1, 3		2	2
10	10	29	29	1.0	1/2	1/2	3/4	4	1	viio		F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
11	11	30	30	1.0	0	0	3/4	4	1	viio6		F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
11	11	31	31	1.0	1/4	1/4	3/4	4	1	viio(2)		F	I		viio(2)		vii	o		2				o	0	0	0, 2, -1		5	0
11	11	32	32	0.5	1/2	1/2	3/4	4	1	V7/IV		F	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
11	11	65/2	65/2	0.5	5/8	5/8	3/4	4	1	V/IV		F	I		V/IV		V				IV			M	0	0	0, 4, 1		0	0
12	12	33	33	1.0	0	0	3/4	4	1	IV(97b4)		F	I		IV(97b4)		IV			97b4				M	0	0	-1, -2, 0	1, 4	-1	-1
12	12	34	34	1.0	1/4	1/4	3/4	4	1	IV\\		F	I		IV		IV						\\	M	0	0	-1, 3, 0		-1	-1
12	12	35	35	1.0	1/2	1/2	3/4	4	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
13	13	36	36	1.0	0	0	3/4	4	1	ii65(13)		F	I		ii65(13)		ii		65	13				mm7	0	0	-1, 3, 0, 2	5	2	-1
13	13	37	37	2.0	1/4	1/4	3/4	4	1	ii65		F	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
14	14	39	39	1.0	0	0	3/4	4	1	V2(13)		F	I		V2(13)		V		2	13				Mm7	0	0	-1, 1, 5, 2	4	1	-1
14	14	40	40	1.0	1/4	1/4	3/4	4	1	V2		F	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
14	14	41	41	1.0	1/2	1/2	3/4	4	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
15	15	42	42	1.0	0	0	3/4	4	1	ii65		F	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
15	15	43	43	1.0	1/4	1/4	3/4	4	1	V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
15	15	44	44	1.0	1/2	1/2	3/4	4	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
16	16	45	45	1.0	0	0	3/4	4	1	vi7		F	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
16	16	46	46	0.5	1/4	1/4	3/4	4	1	V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
16	16	93/2	93/2	0.5	3/8	3/8	3/4	4	1	V65		F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
16	16	47	47	1.0	1/2	1/2	3/4	4	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
17	17	48	48	1.0	0	0	3/4	4	1	vi7		F	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
17	17	49	49	0.5	1/4	1/4	3/4	4	1	V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
17	17	99/2	99/2	0.5	3/8	3/8	3/4	4	1	V65		F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
17	17	50	50	1.0	1/2	1/2	3/4	4	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
18	18	51	51	1.0	0	0	3/4	4	1	vi	IV6	F	I		vi		vi							m	0	0	3, 0, 4		3	3
18	18	52	52	1.0	1/4	1/4	3/4	4	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
18	18	53	53	1.0	1/2	1/2	3/4	4	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	19	54	54	3.0	0	0	3/4	4	1	I\\		F	I		I		I						\\	M	0	0	0, 4, 1		0	0
20	20	57	57	1.0	0	0	3/4	4	1	vi.V		F	vi		V		V							M	0	1	1, 5, 2		1	1
20	20	58	58	1.5	1/4	1/4	3/4	4	1	VI	iv6	F	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
20	20	119/2	119/2	1.0	5/8	5/8	3/4	4	1	V		F	vi		V		V							M	0	1	1, 5, 2		1	1
21	21	121/2	121/2	1.0	1/8	1/8	3/4	4	1	viio/V		F	vi		viio/V		vii	o			V			o	0	1	6, 3, 0		6	6
21	21	123/2	123/2	1.5	3/8	3/8	3/4	4	1	V43		F	vi		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
22	22	63	63	0.5	0	0	3/4	4	1	i6(4)		F	vi		i6(4)		i		6	4				m	0	1	-1, 1, 0		0	-1
22	22	127/2	127/2	1.0	1/8	1/8	3/4	4	1	i6		F	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
22	22	129/2	129/2	0.5	3/8	3/8	3/4	4	1	i		F	vi		i		i							m	0	1	0, -3, 1		0	0
22	22	65	65	0.5	1/2	1/2	3/4	4	1	V(6)		F	vi		V(6)		V			6				M	0	1	1, 5, -3		1	1
22	22	131/2	131/2	1.0	5/8	5/8	3/4	4	1	V		F	vi		V		V							M	0	1	1, 5, 2		1	1
23	23	133/2	133/2	1.5	1/8	1/8	3/4	4	1	V2/ii		F	vi		V2/ii		V		2		ii			Mm7	0	1	1, 3, 7, 4		3	1
23	23	68	68	0.5	1/2	1/2	3/4	4	1	viio(2)/V		F	vi		viio(2)/V		vii	o		2	V			o	0	1	1, 3, 0		6	1
23	23	137/2	137/2	0.5	5/8	5/8	3/4	4	1	V65/V		F	vi		V65/V		V		65		V			Mm7	0	1	6, 3, 0, 2		2	6
24	24	69	69	0.5	0	0	3/4	4	1	V2(4)		F	vi		V2(4)		V		2	4				Mm7	0	1	-1, 1, 0, 2		1	-1
24	24	139/2	139/2	0.5	1/8	1/8	3/4	4	1	V2		F	vi		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
24	24	70	70	1.0	1/4	1/4	3/4	4	1	#viio43		F	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
24	24	71	71	0.5	1/2	1/2	3/4	4	1	V6(6)/iv		F	vi		V6(6)/iv		V		6	6	iv			M	0	1	4, -4, 0		0	4
24	24	143/2	143/2	0.5	5/8	5/8	3/4	4	1	viio/IV		F	vi		viio/IV		vii	o			IV			o	0	1	4, 1, -2		4	4
25	25	72	72	0.5	0	0	3/4	4	1	IV(9)		F	vi		IV(9)		IV			9				M	0	1	-1, 3, 0	1	-1	-1
25	25	145/2	145/2	0.5	1/8	1/8	3/4	4	1	V2/VII		F	vi		V2/VII		V		2		VII			Mm7	0	1	-3, -1, 3, 0		-1	-3
25	25	73	73	0.5	1/4	1/4	3/4	4	1	iio		F	vi		iio		ii	o						o	0	1	2, -1, -4		2	2
25	25	147/2	147/2	0.5	3/8	3/8	3/4	4	1	VI6		F	vi		VI6		VI		6					M	0	1	0, -3, -4		-4	0
25	25	74	74	0.5	1/2	1/2	3/4	4	1	V65(4)		F	vi		V65(4)		V		65	4				Mm7	0	1	0, 2, -1, 1		1	0
25	25	149/2	149/2	0.5	5/8	5/8	3/4	4	1	V65		F	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
26	26	75	75	0.5	0	0	3/4	4	1	i(#74)		F	vi		i(#74)		i			#74				m	0	1	0, -1, 1	5	0	0
26	26	151/2	151/2	0.5	1/8	1/8	3/4	4	1	i		F	vi		i		i							m	0	1	0, -3, 1		0	0
26	26	76	76	0.5	1/4	1/4	3/4	4	1	i6		F	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
26	26	153/2	153/2	0.5	3/8	3/8	3/4	4	1	III		F	vi		III		III							M	0	1	-3, 1, -2		-3	-3
26	26	77	77	0.5	1/2	1/2	3/4	4	1	#viio43/v		F	vi		#viio43/v		#vii	o	43		v			o7	0	1	0, -3, 6, 3		6	0
26	26	155/2	155/2	0.5	5/8	5/8	3/4	4	1	v64		F	vi		v64		v		64					m	0	1	2, 1, -2		1	2
27	27	78	78	0.5	0	0	3/4	4	1	V6(42)/ii		F	vi		V6(42)/ii		V		6	42	ii			M	0	1	2, 4, -2		3	2
27	27	157/2	157/2	0.5	1/8	1/8	3/4	4	1	V65/ii		F	vi		V65/ii		V		65		ii			Mm7	0	1	7, 4, 1, 3		3	7
27	27	79	79	0.5	1/4	1/4	3/4	4	1	V64/ii		F	vi		V64/ii		V		64		ii			M	0	1	4, 3, 7		3	4
27	27	159/2	159/2	0.5	3/8	3/8	3/4	4	1	V7/ii		F	vi		V7/ii		V		7		ii			Mm7	0	1	3, 7, 4, 1		3	3
27	27	80	80	0.5	1/2	1/2	3/4	4	1	ii65/V		F	vi		ii65/V		ii		65		V			mm7	0	1	0, 4, 1, 3		3	0
27	27	161/2	161/2	0.5	5/8	5/8	3/4	4	1	V2/V		F	vi		V2/V		V		2		V			Mm7	0	1	0, 2, 6, 3		2	0
28	28	81	81	0.5	0	0	3/4	4	1	V6(4b2)		F	vi		V6(4b2)		V		6	4b2				M	0	1	0, 2, -11		1	0
28	28	163/2	163/2	0.5	1/8	1/8	3/4	4	1	V6		F	vi		V6		V		6					M	0	1	5, 2, 1		1	5
28	28	82	82	0.5	1/4	1/4	3/4	4	1	V43		F	vi		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
28	28	165/2	165/2	0.5	3/8	3/8	3/4	4	1	V7		F	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
28	28	83	83	0.5	1/2	1/2	3/4	4	1	ii65/IV		F	vi		ii65/IV		ii		65		IV			mm7	0	1	-2, 2, -1, 1		1	-2
28	28	167/2	167/2	0.5	5/8	5/8	3/4	4	1	V2/IV		F	vi		V2/IV		V		2		IV			Mm7	0	1	-2, 0, 4, 1		0	-2
29	29	84	84	0.5	0	0	3/4	4	1	IV6		F	vi		IV6		IV		6					M	0	1	3, 0, -1		-1	3
29	29	169/2	169/2	0.5	1/8	1/8	3/4	4	1	vii%43/III		F	vi		vii%43/III		vii	%	43		III			%7	0	1	-4, 0, 2, -1		2	-4
29	29	85	85	0.5	1/4	1/4	3/4	4	1	III6(6)		F	vi		III6(6)		III		6	6				M	0	1	1, 0, -3		-3	1
29	29	171/2	171/2	0.5	3/8	3/8	3/4	4	1	III6		F	vi		III6		III		6					M	0	1	1, -2, -3		-3	1
29	29	86	86	0.5	1/2	1/2	3/4	4	1	iio/iv		F	vi		iio/iv		ii	o			iv			o	0	1	1, -2, -5		1	1
29	29	173/2	173/2	0.5	5/8	5/8	3/4	4	1	ii%7/iv		F	vi		ii%7/iv		ii	%	7		iv			%7	0	1	1, -2, -5, -1		1	1
30	30	87	87	0.5	0	0	3/4	4	1	V(4)/iv		F	vi		V(4)/iv		V			4	iv			M	0	1	0, -1, 1		0	0
30	30	175/2	175/2	0.5	1/8	1/8	3/4	4	1	V(b9)/iv		F	vi		V(b9)/iv		V			b9	iv			M	0	1	0, 4, 1	-12	0	0
30	30	88	88	0.5	1/4	1/4	3/4	4	1	V/iv		F	vi		V/iv		V				iv			M	0	1	0, 4, 1		0	0
30	30	177/2	177/2	0.5	3/8	3/8	3/4	4	1	ii%43/VII		F	vi		ii%43/VII		ii	%	43		VII			%7	0	1	-6, -2, 0, -3		0	-6
30	30	89	89	0.5	1/2	1/2	3/4	4	1	V7/VII		F	vi		V7/VII		V		7		VII			Mm7	0	1	-1, 3, 0, -3		-1	-1
30	30	179/2	179/2	0.5	5/8	5/8	3/4	4	1	V65/VII		F	vi		V65/VII		V		65		VII			Mm7	0	1	3, 0, -3, -1		-1	3
31	31	90	90	0.5	0	0	3/4	4	1	VII(4)		F	vi		VII(4)		VII			4				M	0	1	-2, -3, -1		-2	-2
31	31	181/2	181/2	0.5	1/8	1/8	3/4	4	1	VII		F	vi		VII		VII							M	0	1	-2, 2, -1		-2	-2
31	31	91	91	1.0	1/4	1/4	3/4	4	1	VI		F	vi		VI		VI							M	0	1	-4, 0, -3		-4	-4
31	31	92	92	0.5	1/2	1/2	3/4	4	1	VI64		F	vi		VI64		VI		64					M	0	1	-3, -4, 0		-4	-3
31	31	185/2	185/2	0.5	5/8	5/8	3/4	4	1	iv/VII		F	vi		iv/VII		iv				VII			m	0	1	-3, -6, -2		-3	-3
32	32	93	93	0.5	0	0	3/4	4	1	V7(b94)/VII		F	vi		V7(b94)/VII		V		7	b94	VII			Mm7	0	1	-1, -2, 0, -3	-6	-1	-1
32	32	187/2	187/2	0.5	1/8	1/8	3/4	4	1	V7/VII		F	vi		V7/VII		V		7		VII			Mm7	0	1	-1, 3, 0, -3		-1	-1
32	32	94	94	0.5	1/4	1/4	3/4	4	1	V(64)/VII		F	vi		V(64)/VII		V			64	VII			M	0	1	-1, -2, 2		-1	-1
32	32	189/2	189/2	0.5	3/8	3/8	3/4	4	1	V7/VII		F	vi		V7/VII		V		7		VII			Mm7	0	1	-1, 3, 0, -3		-1	-1
32	32	95	95	0.5	1/2	1/2	3/4	4	1	V7(4)/III		F	vi		V7(4)/III		V		7	4	III			Mm7	0	1	-2, -3, -1, -4		-2	-2
32	32	191/2	191/2	0.5	5/8	5/8	3/4	4	1	V7/III		F	vi		V7/III		V		7		III			Mm7	0	1	-2, 2, -1, -4		-2	-2
33	33	96	96	0.5	0	0	3/4	4	1	III(4)		F	vi		III(4)		III			4				M	0	1	-3, -4, -2		-3	-3
33	33	193/2	193/2	0.5	1/8	1/8	3/4	4	1	III		F	vi		III		III							M	0	1	-3, 1, -2		-3	-3
33	33	97	97	1.0	1/4	1/4	3/4	4	1	V7/VI		F	vi		V7/VI		V		7		VI			Mm7	0	1	-3, 1, -2, -5		-3	-3
33	33	98	98	0.5	1/2	1/2	3/4	4	1	viio7(4)/VII		F	vi		viio7(4)/VII		vii	o	7	4	VII			o7	0	1	3, 2, -3, -6		3	3
33	33	197/2	197/2	0.5	5/8	5/8	3/4	4	1	viio7/VII		F	vi		viio7/VII		vii	o	7		VII			o7	0	1	3, 0, -3, -6		3	3
34	34	99	99	0.5	0	0	3/4	4	1	iv6		F	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
34	34	199/2	199/2	0.5	1/8	1/8	3/4	4	1	ii%43		F	vi		ii%43		ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
34	34	100	100	0.5	1/4	1/4	3/4	4	1	V(64)		F	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
34	34	201/2	201/2	0.5	3/8	3/8	3/4	4	1	#vi%65		F	vi		#vi%65		#vi	%	65					%7	0	1	0, -3, 1, 3		3	0
34	34	101	101	0.5	1/2	1/2	3/4	4	1	V6		F	vi		V6		V		6					M	0	1	5, 2, 1		1	5
34	34	203/2	203/2	0.5	5/8	5/8	3/4	4	1	V7		F	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
35	35	102	102	0.5	0	0	3/4	4	1	i(94)		F	vi		i(94)		i			94				m	0	1	0, -1, 1	2	0	0
35	35	205/2	205/2	0.5	1/8	1/8	3/4	4	1	i		F	vi		i		i							m	0	1	0, -3, 1		0	0
35	35	103	103	1.0	1/4	1/4	3/4	4	1	VI64		F	vi		VI64		VI		64					M	0	1	-3, -4, 0		-4	-3
35	35	104	104	0.5	1/2	1/2	3/4	4	1	VI6		F	vi		VI6		VI		6					M	0	1	0, -3, -4		-4	0
35	35	209/2	209/2	0.5	5/8	5/8	3/4	4	1	i		F	vi		i		i							m	0	1	0, -3, 1		0	0
36	36	105	105	0.5	0	0	3/4	4	1	V7(94)/v		F	vi		V7(94)/v		V		7	94	v			Mm7	0	1	2, 1, 3, 0	-3	2	2
36	36	211/2	211/2	0.5	1/8	1/8	3/4	4	1	V/v		F	vi		V/v		V				v			M	0	1	2, 6, 3		2	2
36	36	106	106	0.5	1/4	1/4	3/4	4	1	iio64/v		F	vi		iio64/v		ii	o	64		v			o	0	1	-3, 3, 0		3	-3
36	36	213/2	213/2	0.5	3/8	3/8	3/4	4	1	VI/v		F	vi		VI/v		VI				v			M	0	1	-3, 1, -2		-3	-3
36	36	107	107	0.5	1/2	1/2	3/4	4	1	Ger6		F	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
36	36	215/2	215/2	0.25	5/8	5/8	3/4	4	1	V7		F	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
36	36	431/4	431/4	0.25	11/16	11/16	3/4	4	1	V(64)		F	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
37	37	108	108	0.5	0	0	3/4	4	1	ii%2/ii		F	vi		ii%2/ii		ii	%	2		ii			%7	0	1	2, 4, 1, -2		4	2
37	37	217/2	217/2	0.5	1/8	1/8	3/4	4	1	V6/ii		F	vi		V6/ii		V		6		ii			M	0	1	7, 4, 3		3	7
37	37	109	109	0.5	1/4	1/4	3/4	4	1	V7/ii		F	vi		V7/ii		V		7		ii			Mm7	0	1	3, 7, 4, 1		3	3
37	37	219/2	219/2	0.5	3/8	3/8	3/4	4	1	viio65/V		F	vi		viio65/V		vii	o	65		V			o7	0	1	3, 0, -3, 6		6	3
37	37	110	110	1.0	1/2	1/2	3/4	4	1	V2/V		F	vi		V2/V		V		2		V			Mm7	0	1	0, 2, 6, 3		2	0
38	38	111	111	0.5	0	0	3/4	4	1	v6(9)		F	vi		v6(9)		v		6	9				m	0	1	-2, 2, 1	-4	1	-2
38	38	223/2	223/2	0.5	1/8	1/8	3/4	4	1	V65		F	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
38	38	112	112	0.5	1/4	1/4	3/4	4	1	i(94)		F	vi		i(94)		i			94				m	0	1	0, -1, 1	2	0	0
38	38	225/2	225/2	0.25	3/8	3/8	3/4	4	1	i		F	vi		i		i							m	0	1	0, -3, 1		0	0
38	38	451/4	451/4	0.5	7/16	7/16	3/4	4	1	i7(9)		F	vi		i7(9)		i		7	9				mm7	0	1	0, -3, 1, -2	2	0	0
38	38	453/4	453/4	0.25	9/16	9/16	3/4	4	1	i7		F	vi		i7		i		7					mm7	0	1	0, -3, 1, -2		0	0
38	38	227/2	227/2	0.5	5/8	5/8	3/4	4	1	iii.viio7/V		F	iii		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
39	39	114	114	1.0	0	0	3/4	4	1	V[V		F	iii	V	V		V							M	0	1	1, 5, 2		1	1
39	39	115	115	0.5	1/4	1/4	3/4	4	1	iv6(2)		F	iii	V	iv6(2)		iv		6	2				m	0	1	-4, 0, 1		-1	-4
39	39	231/2	231/2	1.0	3/8	3/8	3/4	4	1	iv6		F	iii	V	iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
39	39	233/2	233/2	0.5	5/8	5/8	3/4	4	1	i43		F	iii	V	i43		i		43					mm7	0	1	1, -2, 0, -3		0	1
40	40	117	117	0.5	0	0	3/4	4	1	viio(42)/V		F	iii	V	viio(42)/V		vii	o		42	V			o	0	1	1, 5, 0		6	1
40	40	235/2	235/2	0.5	1/8	1/8	3/4	4	1	viio/V		F	iii	V	viio/V		vii	o			V			o	0	1	6, 3, 0		6	6
40	40	118	118	1.0	1/4	1/4	3/4	4	1	ii7		F	iii	V	ii7		ii		7					mm7	0	1	2, -1, 3, 0		2	2
40	40	119	119	1.0	1/2	1/2	3/4	4	1	#viio43		F	iii	V	#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
41	41	120	120	0.5	0	0	3/4	4	1	#viio(112)/iv		F	iii	V	#viio(112)/iv		#vii	o		112	iv			o	0	1	-1, 1, -2	-4	4	-1
41	41	241/2	241/2	0.5	1/8	1/8	3/4	4	1	#viio/iv		F	iii	V	#viio/iv		#vii	o			iv			o	0	1	4, 1, -2		4	4
41	41	121	121	1.0	1/4	1/4	3/4	4	1	i		F	iii	V	i		i							m	0	1	0, -3, 1		0	0
41	41	122	122	1.0	1/2	1/2	3/4	4	1	viio43/VII		F	iii	V	viio43/VII		vii	o	43		VII			o7	0	1	-3, -6, 3, 0		3	-3
42	42	123	123	1.0	0	0	3/4	4	1	iio		F	iii	V	iio		ii	o						o	0	1	2, -1, -4		2	2
42	42	124	124	1.0	1/4	1/4	3/4	4	1	V6		F	iii	V	V6		V		6					M	0	1	5, 2, 1		1	5
42	42	125	125	0.5	1/2	1/2	3/4	4	1	V		F	iii	V	V		V							M	0	1	1, 5, 2		1	1
42	42	251/2	251/2	0.5	5/8	5/8	3/4	4	1	V7]		F	iii	V	V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
43	43	126	126	0.5	0	0	3/4	4	1	iv6		F	iii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
43	43	253/2	253/2	0.5	1/8	1/8	3/4	4	1	III		F	iii		III		III							M	0	1	-3, 1, -2		-3	-3
43	43	127	127	0.5	1/4	1/4	3/4	4	1	iio(2)/iv		F	iii		iio(2)/iv		ii	o		2	iv			o	0	1	-4, -2, -5		1	-4
43	43	255/2	255/2	0.5	3/8	3/8	3/4	4	1	#viio65/iv		F	iii		#viio65/iv		#vii	o	65		iv			o7	0	1	1, -2, -5, 4		4	1
43	43	128	128	0.5	1/2	1/2	3/4	4	1	#viio7/iv		F	iii		#viio7/iv		#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
43	43	257/2	257/2	0.5	5/8	5/8	3/4	4	1	V65/iv		F	iii		V65/iv		V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
44	44	129	129	0.5	0	0	3/4	4	1	iv6(11#7b62)		F	iii		iv6(11#7b62)		iv		6	11#7b62				m	0	1	-4, -5, 1, 4	-2	-1	-4
44	44	259/2	259/2	0.5	1/8	1/8	3/4	4	1	iv6		F	iii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
44	44	130	130	0.5	1/4	1/4	3/4	4	1	iv6(11)		F	iii		iv6(11)		iv		6	11				m	0	1	-4, 0, -1	-2	-1	-4
44	44	261/2	261/2	0.5	3/8	3/8	3/4	4	1	iv6		F	iii		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
44	44	131	131	0.5	1/2	1/2	3/4	4	1	vii%7/VII		F	iii		vii%7/VII		vii	%	7		VII			%7	0	1	3, 0, -3, 1		3	3
44	44	263/2	263/2	0.5	5/8	5/8	3/4	4	1	V65/VII		F	iii		V65/VII		V		65		VII			Mm7	0	1	3, 0, -3, -1		-1	3
45	45	132	132	0.5	0	0	3/4	4	1	VII		F	iii		VII		VII							M	0	1	-2, 2, -1		-2	-2
45	45	265/2	265/2	1.0	1/8	1/8	3/4	4	1	VII(9)		F	iii		VII(9)		VII			9				M	0	1	-2, 2, -1	0	-2	-2
45	45	267/2	267/2	0.5	3/8	3/8	3/4	4	1	V7/III		F	iii		V7/III		V		7		III			Mm7	0	1	-2, 2, -1, -4		-2	-2
45	45	134	134	0.5	1/2	1/2	3/4	4	1	#viio7		F	iii		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
45	45	269/2	269/2	0.5	5/8	5/8	3/4	4	1	V65		F	iii		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
46	46	135	135	0.75	0	0	4/4	4	1	i(9)		F	iii		i(9)		i			9				m	0	1	0, -3, 1	2	0	0
46	46	543/4	543/4	1.25	3/16	3/16	4/4	4	1	i		F	iii		i		i							m	0	1	0, -3, 1		0	0
