mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
120	116	346	3.0	0	0	3/4	4	1		i]	D	vi	i	i	i							m	0	1	0, -3, 1		0	0
121	117	349	2.0	0	0	3/4	4	1		iv[iv	D	vi	iv	iv	iv							m	0	1	-1, -4, 0		-1	-1
121	117	351	1.0	1/2	1/2	3/4	4	1		#viio/iv	D	vi	iv	#viio/iv	#vii	o			iv			o	0	1	4, 1, -2		4	4
122	118	352	2.0	0	0	3/4	4	1		iv	D	vi	iv	iv	iv							m	0	1	-1, -4, 0		-1	-1
122	118	354	1.0	1/2	1/2	3/4	4	1		#viio/iv	D	vi	iv	#viio/iv	#vii	o			iv			o	0	1	4, 1, -2		4	4
123	119	355	1.0	0	0	3/4	4	1		iv	D	vi	iv	iv	iv							m	0	1	-1, -4, 0		-1	-1
123	119	356	2.0	1/4	1/4	3/4	4	1		#viio/iv	D	vi	iv	#viio/iv	#vii	o			iv			o	0	1	4, 1, -2		4	4
124	120	358	3.0	0	0	3/4	4	1		iv]	D	vi	iv	iv	iv							m	0	1	-1, -4, 0		-1	-1
125	121	361	2.0	0	0	3/4	4	1		bII[bII	D	vi	bII	bII	bII							M	0	1	-5, -1, -4		-5	-5
125	121	363	1.0	1/2	1/2	3/4	4	1		viio/bII	D	vi	bII	viio/bII	vii	o			bII			o	0	1	0, -3, -6		0	0
126	122	364	6.0	0	0	3/4	4	1		bII]	D	vi	bII	bII	bII							M	0	1	-5, -1, -4		-5	-5
128	124	370	3.0	0	0	3/4	4	1		bII6	D	vi		bII6	bII		6					M	0	1	-1, -4, -5		-5	-1
129	125	373	3.0	0	0	3/4	4	1		V(64)	D	vi		V(64)	V			64				M	0	1	1, 0, -3		1	1
130	126	376	3.0	0	0	3/4	4	1		V7	D	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
131	127	379	3.0	0	0	3/4	4	1		i[i\\	D	vi	i	i	i						\\	m	0	1	0, -3, 1		0	0
132	128	382	3.0	0	0	3/4	4	1		ii%65	D	vi	i	ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
133	129	385	3.0	0	0	3/4	4	1		i	D	vi	i	i	i							m	0	1	0, -3, 1		0	0
134	130	388	3.0	0	0	3/4	4	1		ii%65	D	vi	i	ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
135	131	391	1.5	0	0	3/4	4	1		i]	D	vi	i	i	i							m	0	1	0, -3, 1		0	0
135	131	785/2	0.5	3/8	3/8	3/4	4	1		#viio2	D	vi		#viio2	#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
135	131	393	0.5	1/2	1/2	3/4	4	1		i64	D	vi		i64	i		64					m	0	1	1, 0, -3		0	1
135	131	787/2	0.5	5/8	5/8	3/4	4	1		#viio43	D	vi		#viio43	#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
136	132	394	0.5	0	0	3/4	4	1		i6	D	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
136	132	789/2	0.5	1/8	1/8	3/4	4	1		#viio6	D	vi		#viio6	#vii	o	6					o	0	1	2, -1, 5		5	2
136	132	395	0.5	1/4	1/4	3/4	4	1		i	D	vi		i	i							m	0	1	0, -3, 1		0	0
136	132	791/2	0.5	3/8	3/8	3/4	4	1		#viio2	D	vi		#viio2	#vii	o	2					o7	0	1	-4, 5, 2, -1		5	-4
136	132	396	0.5	1/2	1/2	3/4	4	1		i64	D	vi		i64	i		64					m	0	1	1, 0, -3		0	1
136	132	793/2	0.5	5/8	5/8	3/4	4	1		#viio43	D	vi		#viio43	#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
137	133	397	15.0	0	0	3/4	4	1		i\\	D	vi		i	i						\\	m	0	1	0, -3, 1		0	0
142	138	412	3.0	0	0	3/4	4	1		i6	D	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
143	139	415	3.0	0	0	3/4	4	1		i	D	vi		i	i							m	0	1	0, -3, 1		0	0
144	140	418	5.0	0	0	3/4	4	1		i64	D	vi		i64	i		64					m	0	1	1, 0, -3		0	1
145	141	423	1.0	1/2	1/2	3/4	4	1		I.V65	D	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
146	142	424	3.0	0	0	3/4	4	1		I[I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
147	143	427	2.0	0	0	3/4	4	1		V7/IV	D	I	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
147	143	429	1.0	1/2	1/2	3/4	4	1		IV6	D	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
148	144	430	1.0	0	0	3/4	4	1		I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
148	144	431	1.0	1/4	1/4	3/4	4	1		IV6	D	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
148	144	432	1.0	1/2	1/2	3/4	4	1		viio64	D	I	I	viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
149	145	433	1.0	0	0	3/4	4	1		I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
149	145	434	1.0	1/4	1/4	3/4	4	1		V(+4)	D	I	I	V(+4)	V			+4				M	0	0	1, 5, 2	0	1	1
149	145	435	1.0	1/2	1/2	3/4	4	1		IV]	D	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
150	146	436	1.0	0	0	3/4	4	1		V[V(64)	D	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
150	146	437	1.0	1/4	1/4	3/4	4	1		IV	D	I	V	IV	IV							M	0	0	-1, 3, 0		-1	-1
150	146	438	1.0	1/2	1/2	3/4	4	1		V7]	D	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
151	147	439	1.0	0	0	3/4	4	1		I[I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
151	147	440	1.0	1/4	1/4	3/4	4	1		V6(+4)	D	I	I	V6(+4)	V		6	+4				M	0	0	5, 2, 1	0	1	5
151	147	441	1.0	1/2	1/2	3/4	4	1		IV6]	D	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
152	148	442	1.0	0	0	3/4	4	1		V[V(64)	D	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
152	148	443	1.0	1/4	1/4	3/4	4	1		IV6	D	I	V	IV6	IV		6					M	0	0	3, 0, -1		-1	3
152	148	444	1.0	1/2	1/2	3/4	4	1		V7]	D	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
153	149	445	2.0	0	0	3/4	4	1		I\\	D	I		I	I						\\	M	0	0	0, 4, 1		0	0
153	149	447	1.0	1/2	1/2	3/4	4	1		V.V2	D	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
154	150	448	3.0	0	0	3/4	4	1		I[I	D	V	I	I	I							M	0	0	0, 4, 1		0	0
155	151	451	2.0	0	0	3/4	4	1		V7/IV	D	V	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
155	151	453	1.0	1/2	1/2	3/4	4	1		iv6	D	V	I	iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
156	152	454	1.0	0	0	3/4	4	1		I	D	V	I	I	I							M	0	0	0, 4, 1		0	0
156	152	455	1.0	1/4	1/4	3/4	4	1		iv6	D	V	I	iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
156	152	456	1.0	1/2	1/2	3/4	4	1		viio64	D	V	I	viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
157	153	457	1.0	0	0	3/4	4	1		I	D	V	I	I	I							M	0	0	0, 4, 1		0	0
157	153	458	1.0	1/4	1/4	3/4	4	1		V43/IV	D	V	I	V43/IV	V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
157	153	459	1.0	1/2	1/2	3/4	4	1		iv]	D	V	I	iv	iv							m	0	0	-1, -4, 0		-1	-1
158	154	460	1.0	0	0	3/4	4	1		V[V(64)	D	V	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
158	154	461	1.0	1/4	1/4	3/4	4	1		iv	D	V	V	iv	iv							m	0	0	-1, -4, 0		-1	-1
158	154	462	1.0	1/2	1/2	3/4	4	1		V7]	D	V	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
159	155	463	1.0	0	0	3/4	4	1		I	D	V		I	I							M	0	0	0, 4, 1		0	0
159	155	464	1.0	1/4	1/4	3/4	4	1		V7/IV	D	V		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
159	155	465	1.0	1/2	1/2	3/4	4	1		iv64	D	V		iv64	iv		64					m	0	0	0, -1, -4		-1	0
160	156	466	1.0	0	0	3/4	4	1		V[V(64)	D	V	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
160	156	467	1.0	1/4	1/4	3/4	4	1		iv6	D	V	V	iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
160	156	468	1.0	1/2	1/2	3/4	4	1		V7]	D	V	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
161	157	469	2.0	0	0	3/4	4	1		I\\	D	V		I	I						\\	M	0	0	0, 4, 1		0	0
162	157	471	1.0	0	1/2	3/4	4	1		I.V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
163	158	472	2.0	0	0	3/4	4	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
163	158	474	1.0	1/2	1/2	3/4	4	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
164	159	475	2.0	0	0	3/4	4	1		I(94)	D	I		I(94)	I			94				M	0	0	0, -1, 1	2	0	0
164	159	477	1.0	1/2	1/2	3/4	4	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
165	160	478	2.0	0	0	3/4	4	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
165	160	480	1.0	1/2	1/2	3/4	4	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
166	161	481	2.0	0	0	3/4	4	1		I(94)	D	I		I(94)	I			94				M	0	0	0, -1, 1	2	0	0
166	161	483	1.0	1/2	1/2	3/4	4	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
167	162	484	1.0	0	0	3/4	4	1		V	D	I		V	V							M	0	0	1, 5, 2		1	1
167	162	485	1.0	1/4	1/4	3/4	4	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
167	162	486	3.0	1/2	1/2	3/4	4	1		V7(9)	D	I		V7(9)	V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1
168	163	489	1.0	1/2	1/2	3/4	4	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
169	164	490	1.0	0	0	3/4	4	1		viio65(+2)/V	D	I		viio65(+2)/V	vii	o	65	+2	V			o7	0	0	3, 0, -3, 6	1	6	3
169	164	491	1.0	1/4	1/4	3/4	4	1		vi%7	D	I		vi%7	vi	%	7					%7	0	0	3, 0, -3, 1		3	3
169	164	492	1.0	1/2	1/2	3/4	4	1		viio	D	I		viio	vii	o						o	0	0	5, 2, -1		5	5
170	165	493	6.0	0	0	3/4	4	1		I\\	D	I		I	I						\\	M	0	0	0, 4, 1		0	0
172	167	499	3.0	0	0	3/4	4	1		V(64)/iii	D	I		V(64)/iii	V			64	iii			M	0	0	5, 4, 1		5	5
173	168	502	3.0	0	0	3/4	4	1		VI/iii	D	I		VI/iii	VI				iii			M	0	0	0, 4, 1		0	0
174	169	505	3.0	0	0	3/4	4	1		V(64)/iii	D	I		V(64)/iii	V			64	iii			M	0	0	5, 4, 1		5	5
175	170	508	3.0	0	0	3/4	4	1		VI/iii	D	I		VI/iii	VI				iii			M	0	0	0, 4, 1		0	0
176	171	511	3.0	0	0	3/4	4	1		iv/iii	D	I		iv/iii	iv				iii			m	0	0	3, 0, 4		3	3
177	172	514	3.0	0	0	3/4	4	1		#viio43/iii	D	I		#viio43/iii	#vii	o	43		iii			o7	0	0	3, 0, 9, 6		9	3
178	173	517	3.0	0	0	3/4	4	1		iii6	D	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
179	174	520	3.0	0	0	3/4	4	1		VI/iii	D	I		VI/iii	VI				iii			M	0	0	0, 4, 1		0	0
180	175	523	3.0	0	0	3/4	4	1		iv/iii	D	I		iv/iii	iv				iii			m	0	0	3, 0, 4		3	3
181	176	526	9.0	0	0	3/4	4	1		#viio43/iii	D	I		#viio43/iii	#vii	o	43		iii			o7	0	0	3, 0, 9, 6		9	3
184	179	535	3.0	0	0	3/4	4	1		V65\\	D	I		V65	V		65				\\	Mm7	0	0	5, 2, -1, 1		1	5
185	180	538	3.0	0	0	3/4	4	1		I[I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
186	181	541	2.0	0	0	3/4	4	1		V7/IV	D	I	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
186	181	543	1.0	1/2	1/2	3/4	4	1		IV6]	D	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
187	182	544	1.0	0	0	3/4	4	1		V[V(64)	D	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
187	182	545	1.0	1/4	1/4	3/4	4	1		IV6	D	I	V	IV6	IV		6					M	0	0	3, 0, -1		-1	3
187	182	546	1.0	1/2	1/2	3/4	4	1		V7]	D	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
188	183	547	1.0	0	0	3/4	4	1		vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
188	183	548	1.0	1/4	1/4	3/4	4	1		V(+4)	D	I		V(+4)	V			+4				M	0	0	1, 5, 2	0	1	1
188	183	549	1.0	1/2	1/2	3/4	4	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
189	184	550	1.0	0	0	3/4	4	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
189	184	551	1.0	1/4	1/4	3/4	4	1		V7(94)	D	I		V7(94)	V		7	94				Mm7	0	0	1, 0, 2, -1	3	1	1
189	184	552	1.0	1/2	1/2	3/4	4	1		#viio7/vi	D	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
190	185	553	1.0	0	0	3/4	4	1		vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
190	185	554	1.0	1/4	1/4	3/4	4	1		V6(+4)	D	I		V6(+4)	V		6	+4				M	0	0	5, 2, 1	0	1	5
190	185	555	1.0	1/2	1/2	3/4	4	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
191	186	556	1.0	0	0	3/4	4	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
191	186	557	1.0	1/4	1/4	3/4	4	1		V7(94)	D	I		V7(94)	V		7	94				Mm7	0	0	1, 0, 2, -1	3	1	1
191	186	558	1.0	1/2	1/2	3/4	4	1		#viio7/vi	D	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
192	187	559	3.0	0	0	3/4	4	1		vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
193	188	562	2.0	0	0	3/4	4	1		V(64)/V	D	I		V(64)/V	V			64	V			M	0	0	2, 1, 5		2	2
193	188	564	1.0	1/2	1/2	3/4	4	1		V2/V	D	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
194	189	565	1.0	0	0	3/4	4	1		V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
194	189	566	1.0	1/4	1/4	3/4	4	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
194	189	567	1.0	1/2	1/2	3/4	4	1		ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
195	190	568	1.0	0	0	3/4	4	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
195	190	569	1.0	1/4	1/4	3/4	4	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
195	190	570	1.0	1/2	1/2	3/4	4	1		V2	D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
196	191	571	3.0	0	0	3/4	4	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
197	192	574	1.0	0	0	3/4	4	1		V(64)/V	D	I		V(64)/V	V			64	V			M	0	0	2, 1, 5		2	2
197	192	575	1.0	1/4	1/4	3/4	4	1		IV/V	D	I		IV/V	IV				V			M	0	0	0, 4, 1		0	0
197	192	576	1.0	1/2	1/2	3/4	4	1		V/V	D	I		V/V	V				V			M	0	0	2, 6, 3		2	2
198	193	577	1.0	0	0	3/4	4	1		V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
198	193	578	1.0	1/4	1/4	3/4	4	1		V6/ii	D	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
198	193	579	1.0	1/2	1/2	3/4	4	1		ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
199	194	580	1.0	0	0	3/4	4	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
199	194	581	1.0	1/4	1/4	3/4	4	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
199	194	582	1.0	1/2	1/2	3/4	4	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
200	195	583	2.0	0	0	3/4	4	1		I\\	D	I		I	I						\\	M	0	0	0, 4, 1		0	0
200	195	585	1.0	1/2	1/2	3/4	4	1		I64	D	I		I64	I		64					M	0	0	1, 0, 4		0	1
201	196	586	2.0	0	0	3/4	4	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
201	196	588	1.0	1/2	1/2	3/4	4	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
202	197	589	9.0	0	0	3/4	4	1		I64	D	I		I64	I		64					M	0	0	1, 0, 4		0	1
205	200	598	1.0	0	0	3/4	4	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
205	200	599	1.0	1/4	1/4	3/4	4	1		viio6(+2)	D	I		viio6(+2)	vii	o	6	+2				o	0	0	2, -1, 5	0	5	2
205	200	600	1.0	1/2	1/2	3/4	4	1		vi64	D	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
206	201	601	1.0	0	0	3/4	4	1		V[V	D	I	V	V	V							M	0	0	1, 5, 2		1	1
206	201	602	1.0	1/4	1/4	3/4	4	1		viio6/V	D	I	V	viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
206	201	603	1.0	1/2	1/2	3/4	4	1		viio2	D	I	V	viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
207	202	604	1.0	0	0	3/4	4	1		V(64)]	D	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
207	202	605	1.0	1/4	1/4	3/4	4	1		V65(+4)/V	D	I		V65(+4)/V	V		65	+4	V			Mm7	0	0	6, 3, 0, 2	1	2	6
207	202	606	1.0	1/2	1/2	3/4	4	1		V2(64)	D	I		V2(64)	V		2	64				Mm7	0	0	-1, 1, 0, 4		1	-1
208	203	607	3.0	0	0	3/4	4	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
209	204	610	3.0	0	0	3/4	4	1		I\\	D	I		I	I						\\	M	0	0	0, 4, 1		0	0
210	205	613	2.0	0	0	3/4	4	1		iv[iv	D	I	iv	iv	iv							m	0	0	-1, -4, 0		-1	-1
210	205	615	1.0	1/2	1/2	3/4	4	1		#viio/iv	D	I	iv	#viio/iv	#vii	o			iv			o	0	0	4, 1, -2		4	4
211	206	616	2.0	0	0	3/4	4	1		iv	D	I	iv	iv	iv							m	0	0	-1, -4, 0		-1	-1
211	206	618	1.0	1/2	1/2	3/4	4	1		#viio/iv	D	I	iv	#viio/iv	#vii	o			iv			o	0	0	4, 1, -2		4	4
212	207	619	1.0	0	0	3/4	4	1		iv	D	I	iv	iv	iv							m	0	0	-1, -4, 0		-1	-1
212	207	620	2.0	1/4	1/4	3/4	4	1		#viio/iv	D	I	iv	#viio/iv	#vii	o			iv			o	0	0	4, 1, -2		4	4
213	208	622	3.0	0	0	3/4	4	1		iv]	D	I	iv	iv	iv							m	0	0	-1, -4, 0		-1	-1
214	209	625	2.0	0	0	3/4	4	1		III[I6	D	I	III	I6	I		6					M	0	0	4, 1, 0		0	4
214	209	627	1.0	1/2	1/2	3/4	4	1		viio	D	I	III	viio	vii	o						o	0	0	5, 2, -1		5	5
215	210	628	2.0	0	0	3/4	4	1		I6	D	I	III	I6	I		6					M	0	0	4, 1, 0		0	4
215	210	630	1.0	1/2	1/2	3/4	4	1		viio	D	I	III	viio	vii	o						o	0	0	5, 2, -1		5	5
216	211	631	1.0	0	0	3/4	4	1		I6	D	I	III	I6	I		6					M	0	0	4, 1, 0		0	4
216	211	632	2.0	1/4	1/4	3/4	4	1		viio	D	I	III	viio	vii	o						o	0	0	5, 2, -1		5	5
217	212	634	2.0	0	0	3/4	4	1		I6]	D	I	III	I6	I		6					M	0	0	4, 1, 0		0	4
217	212	636	1.0	1/2	1/2	3/4	4	1		V7/IV	D	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
218	213	637	2.0	0	0	3/4	4	1		iv[iv	D	I	iv	iv	iv							m	0	0	-1, -4, 0		-1	-1
218	213	639	1.0	1/2	1/2	3/4	4	1		#viio/iv	D	I	iv	#viio/iv	#vii	o			iv			o	0	0	4, 1, -2		4	4
219	214	640	2.0	0	0	3/4	4	1		iv	D	I	iv	iv	iv							m	0	0	-1, -4, 0		-1	-1
219	214	642	1.0	1/2	1/2	3/4	4	1		#viio/iv]	D	I	iv	#viio/iv	#vii	o			iv			o	0	0	4, 1, -2		4	4
220	215	643	1.0	0	0	3/4	4	1		iv6	D	I		iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
220	215	644	1.0	1/4	1/4	3/4	4	1		V(+6+4)/iv	D	I		V(+6+4)/iv	V			+6+4	iv			M	0	0	0, 4, 1	-4, -1	0	0
220	215	645	1.0	1/2	1/2	3/4	4	1		iv64	D	I		iv64	iv		64					m	0	0	0, -1, -4		-1	0
221	216	646	3.0	0	0	3/4	4	1		iv	D	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
222	217	649	27.0	0	0	3/4	4	1		I\\	D	I		I	I						\\	M	0	0	0, 4, 1		0	0
