mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	11	0	0	3/4	1	1	viio6		F	I		viio6		vii	o	6				o	0	0	2, -1, 5		5	2
11	11	1/4	1/4	3/4	1	1	viio(2)		F	I		viio(2)		vii	o		2			o	0	0	0, 2, -1		5	0
11	11	1/2	1/2	3/4	1	1	V7/IV		F	I		V7/IV		V		7		IV		Mm7	0	0	0, 4, 1, -2		0	0
11	11	5/8	5/8	3/4	1	1	V/IV		F	I		V/IV		V				IV		M	0	0	0, 4, 1		0	0
12	12	0	0	3/4	1	1	IV(97b4)		F	I		IV(97b4)		IV			97b4			M	0	0	-1, -2, 0	1, 4	-1	-1
12	12	1/4	1/4	3/4	1	1	IV\\		F	I		IV		IV					\\	M	0	0	-1, 3, 0		-1	-1
12	12	1/2	1/2	3/4	1	1	I		F	I		I		I						M	0	0	0, 4, 1		0	0
13	13	0	0	3/4	1	1	ii65(13)		F	I		ii65(13)		ii		65	13			mm7	0	0	-1, 3, 0, 2	5	2	-1
13	13	1/4	1/4	3/4	1	1	ii65		F	I		ii65		ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
14	14	0	0	3/4	1	1	V2(13)		F	I		V2(13)		V		2	13			Mm7	0	0	-1, 1, 5, 2	4	1	-1
14	14	1/4	1/4	3/4	1	1	V2		F	I		V2		V		2				Mm7	0	0	-1, 1, 5, 2		1	-1
14	14	1/2	1/2	3/4	1	1	I6		F	I		I6		I		6				M	0	0	4, 1, 0		0	4
15	15	0	0	3/4	1	1	ii65		F	I		ii65		ii		65				mm7	0	0	-1, 3, 0, 2		2	-1
15	15	1/4	1/4	3/4	1	1	V(64)		F	I		V(64)		V			64			M	0	0	1, 0, 4		1	1
15	15	1/2	1/2	3/4	1	1	V		F	I		V		V						M	0	0	1, 5, 2		1	1
16	16	0	0	3/4	1	1	vi7		F	I		vi7		vi		7				mm7	0	0	3, 0, 4, 1		3	3
16	16	1/4	1/4	3/4	1	1	V6		F	I		V6		V		6				M	0	0	5, 2, 1		1	5
16	16	3/8	3/8	3/4	1	1	V65		F	I		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
16	16	1/2	1/2	3/4	1	1	I		F	I		I		I						M	0	0	0, 4, 1		0	0
17	17	0	0	3/4	1	1	vi7		F	I		vi7		vi		7				mm7	0	0	3, 0, 4, 1		3	3
17	17	1/4	1/4	3/4	1	1	V6		F	I		V6		V		6				M	0	0	5, 2, 1		1	5
17	17	3/8	3/8	3/4	1	1	V65		F	I		V65		V		65				Mm7	0	0	5, 2, -1, 1		1	5
17	17	1/2	1/2	3/4	1	1	I		F	I		I		I						M	0	0	0, 4, 1		0	0
18	18	0	0	3/4	1	1	vi	IV6	F	I		vi		vi						m	0	0	3, 0, 4		3	3
18	18	1/4	1/4	3/4	1	1	V		F	I		V		V						M	0	0	1, 5, 2		1	1
18	18	1/2	1/2	3/4	1	1	V7		F	I		V7		V		7				Mm7	0	0	1, 5, 2, -1		1	1
19	19	0	0	3/4	1	1	I\\		F	I		I		I					\\	M	0	0	0, 4, 1		0	0
20	20	0	0	3/4	1	1	vi.V		F	vi		V		V						M	0	1	1, 5, 2		1	1
20	20	1/4	1/4	3/4	1	1	VI	iv6	F	vi		VI		VI						M	0	1	-4, 0, -3		-4	-4
20	20	5/8	5/8	3/4	1	1	V		F	vi		V		V						M	0	1	1, 5, 2		1	1
21	21	1/8	1/8	3/4	1	1	viio/V		F	vi		viio/V		vii	o			V		o	0	1	6, 3, 0		6	6
21	21	3/8	3/8	3/4	1	1	V43		F	vi		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
22	22	0	0	3/4	1	1	i6(4)		F	vi		i6(4)		i		6	4			m	0	1	-1, 1, 0		0	-1
22	22	1/8	1/8	3/4	1	1	i6		F	vi		i6		i		6				m	0	1	-3, 1, 0		0	-3
22	22	3/8	3/8	3/4	1	1	i		F	vi		i		i						m	0	1	0, -3, 1		0	0
22	22	1/2	1/2	3/4	1	1	V(6)		F	vi		V(6)		V			6			M	0	1	1, 5, -3		1	1
22	22	5/8	5/8	3/4	1	1	V		F	vi		V		V						M	0	1	1, 5, 2		1	1
23	23	1/8	1/8	3/4	1	1	V2/ii		F	vi		V2/ii		V		2		ii		Mm7	0	1	1, 3, 7, 4		3	1
23	23	1/2	1/2	3/4	1	1	viio(2)/V		F	vi		viio(2)/V		vii	o		2	V		o	0	1	1, 3, 0		6	1
23	23	5/8	5/8	3/4	1	1	V65/V		F	vi		V65/V		V		65		V		Mm7	0	1	6, 3, 0, 2		2	6
24	24	0	0	3/4	1	1	V2(4)		F	vi		V2(4)		V		2	4			Mm7	0	1	-1, 1, 0, 2		1	-1
24	24	1/8	1/8	3/4	1	1	V2		F	vi		V2		V		2				Mm7	0	1	-1, 1, 5, 2		1	-1
24	24	1/4	1/4	3/4	1	1	#viio43		F	vi		#viio43		#vii	o	43				o7	0	1	-1, -4, 5, 2		5	-1
24	24	1/2	1/2	3/4	1	1	V6(6)/iv		F	vi		V6(6)/iv		V		6	6	iv		M	0	1	4, -4, 0		0	4
24	24	5/8	5/8	3/4	1	1	viio/IV		F	vi		viio/IV		vii	o			IV		o	0	1	4, 1, -2		4	4
25	25	0	0	3/4	1	1	IV(9)		F	vi		IV(9)		IV			9			M	0	1	-1, 3, 0	1	-1	-1
25	25	1/8	1/8	3/4	1	1	V2/VII		F	vi		V2/VII		V		2		VII		Mm7	0	1	-3, -1, 3, 0		-1	-3
25	25	1/4	1/4	3/4	1	1	iio		F	vi		iio		ii	o					o	0	1	2, -1, -4		2	2
25	25	3/8	3/8	3/4	1	1	VI6		F	vi		VI6		VI		6				M	0	1	0, -3, -4		-4	0
25	25	1/2	1/2	3/4	1	1	V65(4)		F	vi		V65(4)		V		65	4			Mm7	0	1	0, 2, -1, 1		1	0
25	25	5/8	5/8	3/4	1	1	V65		F	vi		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
26	26	0	0	3/4	1	1	i(#74)		F	vi		i(#74)		i			#74			m	0	1	0, -1, 1	5	0	0
26	26	1/8	1/8	3/4	1	1	i		F	vi		i		i						m	0	1	0, -3, 1		0	0
26	26	1/4	1/4	3/4	1	1	i6		F	vi		i6		i		6				m	0	1	-3, 1, 0		0	-3
26	26	3/8	3/8	3/4	1	1	III		F	vi		III		III						M	0	1	-3, 1, -2		-3	-3
26	26	1/2	1/2	3/4	1	1	#viio43/v		F	vi		#viio43/v		#vii	o	43		v		o7	0	1	0, -3, 6, 3		6	0
26	26	5/8	5/8	3/4	1	1	v64		F	vi		v64		v		64				m	0	1	2, 1, -2		1	2
27	27	0	0	3/4	1	1	V6(42)/ii		F	vi		V6(42)/ii		V		6	42	ii		M	0	1	2, 4, -2		3	2
27	27	1/8	1/8	3/4	1	1	V65/ii		F	vi		V65/ii		V		65		ii		Mm7	0	1	7, 4, 1, 3		3	7
27	27	1/4	1/4	3/4	1	1	V64/ii		F	vi		V64/ii		V		64		ii		M	0	1	4, 3, 7		3	4
27	27	3/8	3/8	3/4	1	1	V7/ii		F	vi		V7/ii		V		7		ii		Mm7	0	1	3, 7, 4, 1		3	3
27	27	1/2	1/2	3/4	1	1	ii65/V		F	vi		ii65/V		ii		65		V		mm7	0	1	0, 4, 1, 3		3	0
27	27	5/8	5/8	3/4	1	1	V2/V		F	vi		V2/V		V		2		V		Mm7	0	1	0, 2, 6, 3		2	0
28	28	0	0	3/4	1	1	V6(4b2)		F	vi		V6(4b2)		V		6	4b2			M	0	1	0, 2, -11		1	0
28	28	1/8	1/8	3/4	1	1	V6		F	vi		V6		V		6				M	0	1	5, 2, 1		1	5
28	28	1/4	1/4	3/4	1	1	V43		F	vi		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
28	28	3/8	3/8	3/4	1	1	V7		F	vi		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
28	28	1/2	1/2	3/4	1	1	ii65/IV		F	vi		ii65/IV		ii		65		IV		mm7	0	1	-2, 2, -1, 1		1	-2
28	28	5/8	5/8	3/4	1	1	V2/IV		F	vi		V2/IV		V		2		IV		Mm7	0	1	-2, 0, 4, 1		0	-2
29	29	0	0	3/4	1	1	IV6		F	vi		IV6		IV		6				M	0	1	3, 0, -1		-1	3
29	29	1/8	1/8	3/4	1	1	vii%43/III		F	vi		vii%43/III		vii	%	43		III		%7	0	1	-4, 0, 2, -1		2	-4
29	29	1/4	1/4	3/4	1	1	III6(6)		F	vi		III6(6)		III		6	6			M	0	1	1, 0, -3		-3	1
29	29	3/8	3/8	3/4	1	1	III6		F	vi		III6		III		6				M	0	1	1, -2, -3		-3	1
29	29	1/2	1/2	3/4	1	1	iio/iv		F	vi		iio/iv		ii	o			iv		o	0	1	1, -2, -5		1	1
29	29	5/8	5/8	3/4	1	1	ii%7/iv		F	vi		ii%7/iv		ii	%	7		iv		%7	0	1	1, -2, -5, -1		1	1
30	30	0	0	3/4	1	1	V(4)/iv		F	vi		V(4)/iv		V			4	iv		M	0	1	0, -1, 1		0	0
30	30	1/8	1/8	3/4	1	1	V(b9)/iv		F	vi		V(b9)/iv		V			b9	iv		M	0	1	0, 4, 1	-12	0	0
30	30	1/4	1/4	3/4	1	1	V/iv		F	vi		V/iv		V				iv		M	0	1	0, 4, 1		0	0
30	30	3/8	3/8	3/4	1	1	ii%43/VII		F	vi		ii%43/VII		ii	%	43		VII		%7	0	1	-6, -2, 0, -3		0	-6
30	30	1/2	1/2	3/4	1	1	V7/VII		F	vi		V7/VII		V		7		VII		Mm7	0	1	-1, 3, 0, -3		-1	-1
30	30	5/8	5/8	3/4	1	1	V65/VII		F	vi		V65/VII		V		65		VII		Mm7	0	1	3, 0, -3, -1		-1	3
31	31	0	0	3/4	1	1	VII(4)		F	vi		VII(4)		VII			4			M	0	1	-2, -3, -1		-2	-2
31	31	1/8	1/8	3/4	1	1	VII		F	vi		VII		VII						M	0	1	-2, 2, -1		-2	-2
31	31	1/4	1/4	3/4	1	1	VI		F	vi		VI		VI						M	0	1	-4, 0, -3		-4	-4
31	31	1/2	1/2	3/4	1	1	VI64		F	vi		VI64		VI		64				M	0	1	-3, -4, 0		-4	-3
31	31	5/8	5/8	3/4	1	1	iv/VII		F	vi		iv/VII		iv				VII		m	0	1	-3, -6, -2		-3	-3
32	32	0	0	3/4	1	1	V7(b94)/VII		F	vi		V7(b94)/VII		V		7	b94	VII		Mm7	0	1	-1, -2, 0, -3	-6	-1	-1
32	32	1/8	1/8	3/4	1	1	V7/VII		F	vi		V7/VII		V		7		VII		Mm7	0	1	-1, 3, 0, -3		-1	-1
32	32	1/4	1/4	3/4	1	1	V(64)/VII		F	vi		V(64)/VII		V			64	VII		M	0	1	-1, -2, 2		-1	-1
32	32	3/8	3/8	3/4	1	1	V7/VII		F	vi		V7/VII		V		7		VII		Mm7	0	1	-1, 3, 0, -3		-1	-1
32	32	1/2	1/2	3/4	1	1	V7(4)/III		F	vi		V7(4)/III		V		7	4	III		Mm7	0	1	-2, -3, -1, -4		-2	-2
32	32	5/8	5/8	3/4	1	1	V7/III		F	vi		V7/III		V		7		III		Mm7	0	1	-2, 2, -1, -4		-2	-2
33	33	0	0	3/4	1	1	III(4)		F	vi		III(4)		III			4			M	0	1	-3, -4, -2		-3	-3
33	33	1/8	1/8	3/4	1	1	III		F	vi		III		III						M	0	1	-3, 1, -2		-3	-3
33	33	1/4	1/4	3/4	1	1	V7/VI		F	vi		V7/VI		V		7		VI		Mm7	0	1	-3, 1, -2, -5		-3	-3
33	33	1/2	1/2	3/4	1	1	viio7(4)/VII		F	vi		viio7(4)/VII		vii	o	7	4	VII		o7	0	1	3, 2, -3, -6		3	3
33	33	5/8	5/8	3/4	1	1	viio7/VII		F	vi		viio7/VII		vii	o	7		VII		o7	0	1	3, 0, -3, -6		3	3
34	34	0	0	3/4	1	1	iv6		F	vi		iv6		iv		6				m	0	1	-4, 0, -1		-1	-4
34	34	1/8	1/8	3/4	1	1	ii%43		F	vi		ii%43		ii	%	43				%7	0	1	-4, 0, 2, -1		2	-4
34	34	1/4	1/4	3/4	1	1	V(64)		F	vi		V(64)		V			64			M	0	1	1, 0, -3		1	1
34	34	3/8	3/8	3/4	1	1	#vi%65		F	vi		#vi%65		#vi	%	65				%7	0	1	0, -3, 1, 3		3	0
34	34	1/2	1/2	3/4	1	1	V6		F	vi		V6		V		6				M	0	1	5, 2, 1		1	5
34	34	5/8	5/8	3/4	1	1	V7		F	vi		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
35	35	0	0	3/4	1	1	i(94)		F	vi		i(94)		i			94			m	0	1	0, -1, 1	2	0	0
35	35	1/8	1/8	3/4	1	1	i		F	vi		i		i						m	0	1	0, -3, 1		0	0
35	35	1/4	1/4	3/4	1	1	VI64		F	vi		VI64		VI		64				M	0	1	-3, -4, 0		-4	-3
35	35	1/2	1/2	3/4	1	1	VI6		F	vi		VI6		VI		6				M	0	1	0, -3, -4		-4	0
35	35	5/8	5/8	3/4	1	1	i		F	vi		i		i						m	0	1	0, -3, 1		0	0
36	36	0	0	3/4	1	1	V7(94)/v		F	vi		V7(94)/v		V		7	94	v		Mm7	0	1	2, 1, 3, 0	-3	2	2
36	36	1/8	1/8	3/4	1	1	V/v		F	vi		V/v		V				v		M	0	1	2, 6, 3		2	2
36	36	1/4	1/4	3/4	1	1	iio64/v		F	vi		iio64/v		ii	o	64		v		o	0	1	-3, 3, 0		3	-3
36	36	3/8	3/8	3/4	1	1	VI/v		F	vi		VI/v		VI				v		M	0	1	-3, 1, -2		-3	-3
36	36	1/2	1/2	3/4	1	1	.Ger6		F	vi		Ger6	Ger	vii	o	65	b3	V		M	0	1	-4, 0, -3, 6		6	-4
36	36	5/8	5/8	3/4	1	1	V7		F	vi		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
36	36	11/16	11/16	3/4	1	1	V(64)		F	vi		V(64)		V			64			M	0	1	1, 0, -3		1	1
37	37	0	0	3/4	1	1	ii%2/ii		F	vi		ii%2/ii		ii	%	2		ii		%7	0	1	2, 4, 1, -2		4	2
37	37	1/8	1/8	3/4	1	1	V6/ii		F	vi		V6/ii		V		6		ii		M	0	1	7, 4, 3		3	7
37	37	1/4	1/4	3/4	1	1	V7/ii		F	vi		V7/ii		V		7		ii		Mm7	0	1	3, 7, 4, 1		3	3
37	37	3/8	3/8	3/4	1	1	viio65/V		F	vi		viio65/V		vii	o	65		V		o7	0	1	3, 0, -3, 6		6	3
37	37	1/2	1/2	3/4	1	1	V2/V		F	vi		V2/V		V		2		V		Mm7	0	1	0, 2, 6, 3		2	0
38	38	0	0	3/4	1	1	v6(9)		F	vi		v6(9)		v		6	9			m	0	1	-2, 2, 1	-4	1	-2
38	38	1/8	1/8	3/4	1	1	V65		F	vi		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
38	38	1/4	1/4	3/4	1	1	i(94)		F	vi		i(94)		i			94			m	0	1	0, -1, 1	2	0	0
38	38	3/8	3/8	3/4	1	1	i		F	vi		i		i						m	0	1	0, -3, 1		0	0
38	38	7/16	7/16	3/4	1	1	i7(9)		F	vi		i7(9)		i		7	9			mm7	0	1	0, -3, 1, -2	2	0	0
38	38	9/16	9/16	3/4	1	1	i7		F	vi		i7		i		7				mm7	0	1	0, -3, 1, -2		0	0
38	38	5/8	5/8	3/4	1	1	iii.viio7/V		F	iii		viio7/V		vii	o	7		V		o7	0	1	6, 3, 0, -3		6	6
39	39	0	0	3/4	1	1	V[V		F	iii	V	V		V						M	0	1	1, 5, 2		1	1
39	39	1/4	1/4	3/4	1	1	iv6(2)		F	iii	V	iv6(2)		iv		6	2			m	0	1	-4, 0, 1		-1	-4
39	39	3/8	3/8	3/4	1	1	iv6		F	iii	V	iv6		iv		6				m	0	1	-4, 0, -1		-1	-4
39	39	5/8	5/8	3/4	1	1	i43		F	iii	V	i43		i		43				mm7	0	1	1, -2, 0, -3		0	1
40	40	0	0	3/4	1	1	viio(42)/V		F	iii	V	viio(42)/V		vii	o		42	V		o	0	1	1, 5, 0		6	1
40	40	1/8	1/8	3/4	1	1	viio/V		F	iii	V	viio/V		vii	o			V		o	0	1	6, 3, 0		6	6
40	40	1/4	1/4	3/4	1	1	ii7		F	iii	V	ii7		ii		7				mm7	0	1	2, -1, 3, 0		2	2
40	40	1/2	1/2	3/4	1	1	#viio43		F	iii	V	#viio43		#vii	o	43				o7	0	1	-1, -4, 5, 2		5	-1
41	41	0	0	3/4	1	1	#viio(112)/iv		F	iii	V	#viio(112)/iv		#vii	o		112	iv		o	0	1	-1, 1, -2	-4	4	-1
41	41	1/8	1/8	3/4	1	1	#viio/iv		F	iii	V	#viio/iv		#vii	o			iv		o	0	1	4, 1, -2		4	4
41	41	1/4	1/4	3/4	1	1	i		F	iii	V	i		i						m	0	1	0, -3, 1		0	0
41	41	1/2	1/2	3/4	1	1	viio43/VII		F	iii	V	viio43/VII		vii	o	43		VII		o7	0	1	-3, -6, 3, 0		3	-3
42	42	0	0	3/4	1	1	iio		F	iii	V	iio		ii	o					o	0	1	2, -1, -4		2	2
42	42	1/4	1/4	3/4	1	1	V6		F	iii	V	V6		V		6				M	0	1	5, 2, 1		1	5
42	42	1/2	1/2	3/4	1	1	V		F	iii	V	V		V						M	0	1	1, 5, 2		1	1
42	42	5/8	5/8	3/4	1	1	V7]		F	iii	V	V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
43	43	0	0	3/4	1	1	iv6		F	iii		iv6		iv		6				m	0	1	-4, 0, -1		-1	-4
43	43	1/8	1/8	3/4	1	1	III		F	iii		III		III						M	0	1	-3, 1, -2		-3	-3
43	43	1/4	1/4	3/4	1	1	iio(2)/iv		F	iii		iio(2)/iv		ii	o		2	iv		o	0	1	-4, -2, -5		1	-4
43	43	3/8	3/8	3/4	1	1	#viio65/iv		F	iii		#viio65/iv		#vii	o	65		iv		o7	0	1	1, -2, -5, 4		4	1
43	43	1/2	1/2	3/4	1	1	#viio7/iv		F	iii		#viio7/iv		#vii	o	7		iv		o7	0	1	4, 1, -2, -5		4	4
43	43	5/8	5/8	3/4	1	1	V65/iv		F	iii		V65/iv		V		65		iv		Mm7	0	1	4, 1, -2, 0		0	4
44	44	0	0	3/4	1	1	iv6(11#7b62)		F	iii		iv6(11#7b62)		iv		6	11#7b62			m	0	1	-4, -5, 4, 1	-2	-1	-4
44	44	1/8	1/8	3/4	1	1	iv6		F	iii		iv6		iv		6				m	0	1	-4, 0, -1		-1	-4
44	44	1/4	1/4	3/4	1	1	iv6(11)		F	iii		iv6(11)		iv		6	11			m	0	1	-4, 0, -1	-2	-1	-4
44	44	3/8	3/8	3/4	1	1	iv6		F	iii		iv6		iv		6				m	0	1	-4, 0, -1		-1	-4
44	44	1/2	1/2	3/4	1	1	vii%7/VII		F	iii		vii%7/VII		vii	%	7		VII		%7	0	1	3, 0, -3, 1		3	3
44	44	5/8	5/8	3/4	1	1	V65/VII		F	iii		V65/VII		V		65		VII		Mm7	0	1	3, 0, -3, -1		-1	3
45	45	0	0	3/4	1	1	VII		F	iii		VII		VII						M	0	1	-2, 2, -1		-2	-2
45	45	1/8	1/8	3/4	1	1	VII(9)		F	iii		VII(9)		VII			9			M	0	1	-2, 2, -1	0	-2	-2
45	45	3/8	3/8	3/4	1	1	V7/III		F	iii		V7/III		V		7		III		Mm7	0	1	-2, 2, -1, -4		-2	-2
45	45	1/2	1/2	3/4	1	1	#viio7		F	iii		#viio7		#vii	o	7				o7	0	1	5, 2, -1, -4		5	5
45	45	5/8	5/8	3/4	1	1	V65		F	iii		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
46	46	0	0	4/4	1	1	i(9)		F	iii		i(9)		i			9			m	0	1	0, -3, 1	2	0	0
46	46	3/16	3/16	4/4	1	1	i		F	iii		i		i						m	0	1	0, -3, 1		0	0
46	46	1/2	1/2	4/4	1	1	VI6(11)		F	iii		VI6(11)		VI		6	11			M	0	1	0, -3, -4	2	-4	0
46	46	5/8	5/8	4/4	1	1	VI6		F	iii		VI6		VI		6				M	0	1	0, -3, -4		-4	0
46	46	3/4	3/4	4/4	1	1	V7(6)/iv		F	iii		V7(6)/iv		V		7	6	iv		Mm7	0	1	0, 4, -4, -2		0	0
46	46	7/8	7/8	4/4	1	1	V(6)/iv		F	iii		V(6)/iv		V			6	iv		M	0	1	0, 4, -4		0	0
47	47	0	0	4/4	1	1	.bII		F	iii		bII		bII						M	0	1	-5, -1, -4		-5	-5
47	47	1/4	1/4	4/4	1	1	V64(6)/vii		F	iii		V64(6)/vii		V		64	6	vii		M	0	1	-5, -1, 3		-1	-5
47	47	1/2	1/2	4/4	1	1	vii6(11)		F	iii		vii6(11)		vii		6	11			m	0	1	-5, -1, -2	-3	-2	-5
47	47	5/8	5/8	4/4	1	1	vii6		F	iii		vii6		vii		6				m	0	1	-5, -1, -2		-2	-5
47	47	3/4	3/4	4/4	1	1	V7(6)/v		F	iii		V7(6)/v		V		7	6	v		Mm7	0	1	2, 6, -2, 0		2	2
47	47	7/8	7/8	4/4	1	1	V(6)/v		F	iii		V(6)/v		V			6	v		M	0	1	2, 6, -2		2	2
48	48	0	0	4/4	1	1	III		F	iii		III		III						M	0	1	-3, 1, -2		-3	-3
48	48	1/8	1/8	4/4	1	1	V64(6)		F	iii		V64(6)		V		64	6			M	0	1	-3, 1, 5		1	-3
48	48	1/4	1/4	4/4	1	1	i6		F	iii		i6		i		6				m	0	1	-3, 1, 0		0	-3
48	48	1/2	1/2	4/4	1	1	ii%65		F	iii		ii%65		ii	%	65				%7	0	1	-1, -4, 0, 2		2	-1
48	48	5/8	5/8	4/4	1	1	iv		F	iii		iv		iv						m	0	1	-1, -4, 0		-1	-1
48	48	3/4	3/4	4/4	1	1	V(64)		F	iii		V(64)		V			64			M	0	1	1, 0, -3		1	1
49	49	0	0	4/4	1	1	ii%43		F	iii		ii%43		ii	%	43				%7	0	1	-4, 0, 2, -1		2	-4
49	49	1/8	1/8	4/4	1	1	iv6		F	iii		iv6		iv		6				m	0	1	-4, 0, -1		-1	-4
49	49	1/4	1/4	4/4	1	1	i6		F	iii		i6		i		6				m	0	1	-3, 1, 0		0	-3
49	49	1/2	1/2	4/4	1	1	ii%65		F	iii		ii%65		ii	%	65				%7	0	1	-1, -4, 0, 2		2	-1
49	49	3/4	3/4	4/4	1	1	V(64)		F	iii		V(64)		V			64			M	0	1	1, 0, -3		1	1
49	49	7/8	7/8	4/4	1	1	V		F	iii		V		V						M	0	1	1, 5, 2		1	1
50	50	0	0	4/4	1	1	i(9#7)		F	iii		i(9#7)		i			9#7			m	0	1	0, -3, 1	2, 5	0	0
50	50	1/8	1/8	4/4	1	1	i\\		F	iii		i		i					\\	m	0	1	0, -3, 1		0	0
50	50	1/4	1/4	4/4	1	1	i6		F	iii		i6		i		6				m	0	1	-3, 1, 0		0	-3
50	50	1/2	1/2	4/4	1	1	ii%65		F	iii		ii%65		ii	%	65				%7	0	1	-1, -4, 0, 2		2	-1
50	50	3/4	3/4	4/4	1	1	V(134)		F	iii		V(134)		V			134			M	0	1	1, 0, 2	-3	1	1
50	50	7/8	7/8	4/4	1	1	V(64)		F	iii		V(64)		V			64			M	0	1	1, 0, -3		1	1
51	51	0	0	4/4	1	1	ii%43		F	iii		ii%43		ii	%	43				%7	0	1	-4, 0, 2, -1		2	-4
51	51	1/4	1/4	4/4	1	1	i6		F	iii		i6		i		6				m	0	1	-3, 1, 0		0	-3
51	51	1/2	1/2	4/4	1	1	vi.VI6		F	vi		VI6		VI		6				M	0	1	0, -3, -4		-4	0
52	52	5/8	5/8	4/4	1	1	VI		F	vi		VI		VI						M	0	1	-4, 0, -3		-4	-4
