mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
7	6	22	22	0.5	1/4	1/4	4/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
7	6	45/2	45/2	0.5	3/8	3/8	4/4	4	1	I6(#4#2)	Eb	I		I6(#4#2)		I		6	#4#2				M	0	0	9, 6, 0		0	9
7	6	23	23	0.5	1/2	1/2	4/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
7	6	47/2	47/2	0.5	5/8	5/8	4/4	4	1	V(964)	Eb	I		V(964)		V			964				M	0	0	1, 0, 4	3	1	1
7	6	24	24	0.5	3/4	3/4	4/4	4	1	V7(4)	Eb	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
7	6	49/2	49/2	0.5	7/8	7/8	4/4	4	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
8	7	25	25	1.0	0	0	4/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
8	7	26	26	0.5	1/4	1/4	4/4	4	1	viio6(+2)	Eb	I		viio6(+2)		vii	o	6	+2				o	0	0	2, -1, 5	0	5	2
8	7	53/2	53/2	0.5	3/8	3/8	4/4	4	1	V65/IV	Eb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
8	7	27	27	0.5	1/2	1/2	4/4	4	1	IV64	Eb	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
8	7	55/2	55/2	0.5	5/8	5/8	4/4	4	1	V+/IV	Eb	I		V+/IV		V	+			IV			+	0	0	0, 4, 8		0	0
8	7	28	28	1.0	3/4	3/4	4/4	4	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
9	8	29	29	0.5	0	0	4/4	4	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
9	8	59/2	59/2	0.5	1/8	1/8	4/4	4	1	V+(#74)	Eb	I		V+(#74)		V	+		#74				+	0	0	1, 0, 9	6	1	1
9	8	30	30	0.5	1/4	1/4	4/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
9	8	61/2	61/2	0.5	3/8	3/8	4/4	4	1	I6(#4#2)	Eb	I		I6(#4#2)		I		6	#4#2				M	0	0	9, 6, 0		0	9
9	8	31	31	0.5	1/2	1/2	4/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
9	8	63/2	63/2	0.5	5/8	5/8	4/4	4	1	V(964)	Eb	I		V(964)		V			964				M	0	0	1, 0, 4	3	1	1
9	8	32	32	0.5	3/4	3/4	4/4	4	1	V7(4)	Eb	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
9	8	65/2	65/2	0.5	7/8	7/8	4/4	4	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
10	9	33	33	1.0	0	0	4/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
10	9	34	34	0.5	1/4	1/4	4/4	4	1	viio6(+2)/III	Eb	I		viio6(+2)/III		vii	o	6	+2	III			o	0	0	6, 3, 9	4	9	6
10	9	69/2	69/2	0.5	3/8	3/8	4/4	4	1	V65/vi	Eb	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
10	9	35	35	0.5	1/2	1/2	4/4	4	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
10	9	71/2	71/2	0.5	5/8	5/8	4/4	4	1	V65/vi	Eb	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
10	9	36	36	0.5	3/4	3/4	4/4	4	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
10	9	73/2	73/2	0.5	7/8	7/8	4/4	4	1	vi6	Eb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
11	10	37	37	0.5	0	0	4/4	4	1	V/vi	Eb	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
11	10	75/2	75/2	0.5	1/8	1/8	4/4	4	1	V7/vi	Eb	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
11	10	38	38	0.5	1/4	1/4	4/4	4	1	viio2(+2)/III	Eb	I		viio2(+2)/III		vii	o	2	+2	III			o7	0	0	0, 9, 6, 3	4	9	0
11	10	77/2	77/2	0.5	3/8	3/8	4/4	4	1	V43/vi	Eb	I		V43/vi		V		43		vi			Mm7	0	0	5, 2, 4, 8		4	5
11	10	39	39	0.5	1/2	1/2	4/4	4	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
11	10	79/2	79/2	0.5	5/8	5/8	4/4	4	1	V2/vi	Eb	I		V2/vi		V		2		vi			Mm7	0	0	2, 4, 8, 5		4	2
11	10	40	40	0.5	3/4	3/4	4/4	4	1	vi6	Eb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
11	10	81/2	81/2	0.5	7/8	7/8	4/4	4	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
12	11	41	41	0.5	0	0	4/4	4	1	V/vi	Eb	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
12	11	83/2	83/2	0.5	1/8	1/8	4/4	4	1	V7/vi	Eb	I		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
12	11	42	42	0.5	1/4	1/4	4/4	4	1	viio65(+2)/III	Eb	I		viio65(+2)/III		vii	o	65	+2	III			o7	0	0	6, 3, 0, 9	4	9	6
12	11	85/2	85/2	0.5	3/8	3/8	4/4	4	1	V65/vi	Eb	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
12	11	43	43	0.5	1/2	1/2	4/4	4	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
12	11	87/2	87/2	0.5	5/8	5/8	4/4	4	1	V65/vi	Eb	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
12	11	44	44	0.5	3/4	3/4	4/4	4	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
12	11	89/2	89/2	1.0	7/8	7/8	4/4	4	1	vi6	Eb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
13	12	91/2	91/2	0.5	1/8	1/8	4/4	4	1	V65/vi	Eb	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
13	12	46	46	0.5	1/4	1/4	4/4	4	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
13	12	93/2	93/2	1.0	3/8	3/8	4/4	4	1	vi6	Eb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
13	12	95/2	95/2	0.5	5/8	5/8	4/4	4	1	V65/vi	Eb	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
13	12	48	48	0.5	3/4	3/4	4/4	4	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
13	12	97/2	97/2	0.5	7/8	7/8	4/4	4	1	vi6	Eb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
14	13	49	49	0.5	0	0	4/4	4	1	V/vi	Eb	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
14	13	99/2	99/2	0.5	1/8	1/8	4/4	4	1	viio43/III	Eb	I		viio43/III		vii	o	43		III			o7	0	0	3, 0, 9, 6		9	3
14	13	50	50	0.5	1/4	1/4	4/4	4	1	V/vi	Eb	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
14	13	101/2	101/2	0.5	3/8	3/8	4/4	4	1	viio43/III	Eb	I		viio43/III		vii	o	43		III			o7	0	0	3, 0, 9, 6		9	3
14	13	51	51	0.5	1/2	1/2	4/4	4	1	V/vi	Eb	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
14	13	103/2	103/2	0.5	5/8	5/8	4/4	4	1	viio43/III	Eb	I		viio43/III		vii	o	43		III			o7	0	0	3, 0, 9, 6		9	3
14	13	52	52	0.5	3/4	3/4	4/4	4	1	V/vi	Eb	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
14	13	105/2	105/2	0.5	7/8	7/8	4/4	4	1	viio43/III	Eb	I		viio43/III		vii	o	43		III			o7	0	0	3, 0, 9, 6		9	3
15	14	53	53	3.0	0	0	4/4	4	1	V/vi\\	Eb	I		V/vi		V				vi		\\	M	0	0	4, 8, 5		4	4
15	14	56	56	1.0	3/4	3/4	4/4	4	1	vi6	Eb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
16	15	57	57	1.0	0	0	4/4	4	1	viio6(2)	Eb	I		viio6(2)		vii	o	6	2				o	0	0	2, -1, 0		5	2
16	15	58	58	1.0	1/4	1/4	4/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
16	15	59	59	1.0	1/2	1/2	4/4	4	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
16	15	60	60	1.0	3/4	3/4	4/4	4	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
17	16	61	61	1.0	0	0	4/4	4	1	viio6(2)/V	Eb	I		viio6(2)/V		vii	o	6	2	V			o	0	0	3, 0, 1		6	3
17	16	62	62	2.0	1/4	1/4	4/4	4	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
17	16	64	64	1.0	3/4	3/4	4/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
18	17	65	65	1.0	0	0	4/4	4	1	viio6(2)	Eb	I		viio6(2)		vii	o	6	2				o	0	0	2, -1, 0		5	2
18	17	66	66	1.0	1/4	1/4	4/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
18	17	67	67	1.0	1/2	1/2	4/4	4	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
18	17	68	68	1.0	3/4	3/4	4/4	4	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
19	18	69	69	1.0	0	0	4/4	4	1	viio6(2)/V	Eb	I		viio6(2)/V		vii	o	6	2	V			o	0	0	3, 0, 1		6	3
19	18	70	70	1.0	1/4	1/4	4/4	4	1	V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
19	18	71	71	1.0	1/2	1/2	4/4	4	1	V65\\	Eb	I		V65		V		65				\\	Mm7	0	0	5, 2, -1, 1		1	5
19	18	72	72	1.0	3/4	3/4	4/4	4	1	V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
20	19	73	73	1.0	0	0	4/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
20	19	74	74	1.0	1/4	1/4	4/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
20	19	75	75	2.0	1/2	1/2	4/4	4	1	V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
21	20	77	77	2.0	0	0	4/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
21	20	79	79	2.0	1/2	1/2	4/4	4	1	V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
22	21	81	81	2.0	0	0	4/4	4	1	viio7/V	Eb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
22	21	83	83	1.0	1/2	1/2	4/4	4	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	21	84	84	1.0	3/4	3/4	4/4	4	1	V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
23	22	85	85	2.0	0	0	4/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
23	22	87	87	2.0	1/2	1/2	4/4	4	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
24	23	89	89	2.0	0	0	4/4	4	1	viio7/V	Eb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
24	23	91	91	1.0	1/2	1/2	4/4	4	1	V7(4)	Eb	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
24	23	92	92	1.0	3/4	3/4	4/4	4	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	24	93	93	1.0	0	0	4/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
25	24	94	94	0.5	1/4	1/4	4/4	4	1	viio(+2)	Eb	I		viio(+2)		vii	o		+2				o	0	0	5, 2, -1	0	5	5
25	24	189/2	189/2	0.5	3/8	3/8	4/4	4	1	V2/IV	Eb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
25	24	95	95	0.5	1/2	1/2	4/4	4	1	IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
25	24	191/2	191/2	0.5	5/8	5/8	4/4	4	1	V+64/IV	Eb	I		V+64/IV		V	+	64		IV			+	0	0	8, 0, 4		0	8
25	24	96	96	0.5	3/4	3/4	4/4	4	1	IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
25	24	193/2	193/2	0.5	7/8	7/8	4/4	4	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
26	25	97	97	2.0	0	0	4/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
26	25	99	99	1.0	1/2	1/2	4/4	4	1	viio6	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
26	25	100	100	1.0	3/4	3/4	4/4	4	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	26	101	101	1.0	0	0	4/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
27	26	102	102	0.5	1/4	1/4	4/4	4	1	viio(+2)	Eb	I		viio(+2)		vii	o		+2				o	0	0	5, 2, -1	0	5	5
27	26	205/2	205/2	0.5	3/8	3/8	4/4	4	1	V2/IV	Eb	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
27	26	103	103	0.5	1/2	1/2	4/4	4	1	IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
27	26	207/2	207/2	0.5	5/8	5/8	4/4	4	1	V+64/IV	Eb	I		V+64/IV		V	+	64		IV			+	0	0	8, 0, 4		0	8
27	26	104	104	0.5	3/4	3/4	4/4	4	1	IV6	Eb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
27	26	209/2	209/2	0.5	7/8	7/8	4/4	4	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
28	27	105	105	2.0	0	0	4/4	4	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
28	27	107	107	1.0	1/2	1/2	4/4	4	1	V65	Eb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
28	27	108	108	1.0	3/4	3/4	4/4	4	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	28	109	109	2.0	0	0	4/4	4	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
29	28	111	111	2.0	1/2	1/2	4/4	4	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
30	29	113	113	2.0	0	0	4/4	4	1	V.V65/vi	Eb	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
30	29	115	115	0.5	1/2	1/2	4/4	4	1	V6/vi	Eb	V		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
30	29	231/2	231/2	1.5	5/8	5/8	4/4	4	1	V/vi	Eb	V		V/vi		V				vi			M	0	0	4, 8, 5		4	4
31	30	117	117	1.5	0	0	4/4	4	1	vi64	Eb	V		vi64		vi		64					m	0	0	4, 3, 0		3	4
31	30	237/2	237/2	0.5	3/8	3/8	4/4	4	1	vi6	Eb	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
31	30	119	119	0.5	1/2	1/2	4/4	4	1	IV6	Eb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
31	30	239/2	239/2	0.5	5/8	5/8	4/4	4	1	IV	Eb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
31	30	120	120	0.5	3/4	3/4	4/4	4	1	IV64	Eb	V		IV64		IV		64					M	0	0	0, -1, 3		-1	0
31	30	241/2	241/2	0.5	7/8	7/8	4/4	4	1	IV6	Eb	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
32	31	121	121	1.5	0	0	4/4	4	1	viio64	Eb	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
32	31	245/2	245/2	0.5	3/8	3/8	4/4	4	1	viio6	Eb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
32	31	123	123	0.5	1/2	1/2	4/4	4	1	V6	Eb	V		V6		V		6					M	0	0	5, 2, 1		1	5
32	31	247/2	247/2	0.5	5/8	5/8	4/4	4	1	V	Eb	V		V		V							M	0	0	1, 5, 2		1	1
32	31	124	124	0.5	3/4	3/4	4/4	4	1	V64	Eb	V		V64		V		64					M	0	0	2, 1, 5		1	2
32	31	249/2	249/2	0.5	7/8	7/8	4/4	4	1	V6	Eb	V		V6		V		6					M	0	0	5, 2, 1		1	5
33	32	125	125	1.5	0	0	4/4	4	1	I64	Eb	V		I64		I		64					M	0	0	1, 0, 4		0	1
33	32	253/2	253/2	0.5	3/8	3/8	4/4	4	1	I6	Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
33	32	127	127	2.0	1/2	1/2	4/4	4	1	I	Eb	V		I		I							M	0	0	0, 4, 1		0	0
34	33	129	129	2.0	0	0	4/4	4	1	vii%7	Eb	V		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
34	33	131	131	0.5	1/2	1/2	4/4	4	1	I	Eb	V		I		I							M	0	0	0, 4, 1		0	0
34	33	263/2	263/2	0.5	5/8	5/8	4/4	4	1	I6	Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
34	33	132	132	0.5	3/4	3/4	4/4	4	1	I64	Eb	V		I64		I		64					M	0	0	1, 0, 4		0	1
34	33	265/2	265/2	0.5	7/8	7/8	4/4	4	1	I6	Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
35	34	133	133	6.0	0	0	4/4	4	1	ii65	Eb	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
36	35	139	139	2.0	1/2	1/2	4/4	4	1	viio7/V	Eb	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
37	36	141	141	2.0	0	0	4/4	4	1	V	Eb	V		V		V							M	0	0	1, 5, 2		1	1
37	36	143	143	6.0	1/2	1/2	4/4	4	1	viio7	Eb	V		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
39	38	149	149	2.0	0	0	4/4	4	1	V6	Eb	V		V6		V		6					M	0	0	5, 2, 1		1	5
39	38	151	151	6.0	1/2	1/2	4/4	4	1	viio7	Eb	V		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
41	40	157	157	2.0	0	0	4/4	4	1	V6	Eb	V		V6		V		6					M	0	0	5, 2, 1		1	5
41	40	159	159	3.0	1/2	1/2	4/4	4	1	iio	Eb	V		iio		ii	o						o	0	0	2, -1, -4		2	2
42	41	162	162	3.0	1/4	1/4	4/4	4	1	bIII	Eb	V		bIII		bIII							M	0	0	-3, 1, -2		-3	-3
43	42	165	165	6.0	0	0	4/4	4	1	V65/bII	Eb	V		V65/bII		V		65		bII			Mm7	0	0	0, -3, -6, -4		-4	0
44	43	171	171	2.0	1/2	1/2	4/4	4	1	V	Eb	V		V		V							M	0	0	1, 5, 2		1	1
45	44	173	173	2.0	0	0	4/4	4	1	i\\	Eb	V		i		i						\\	m	0	0	0, -3, 1		0	0
45	44	175	175	2.0	1/2	1/2	4/4	4	1	V7(b9)	Eb	V		V7(b9)		V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
46	45	177	177	2.0	0	0	4/4	4	1	V2(b9)	Eb	V		V2(b9)		V		2	b9				Mm7	0	0	-1, 1, 5, 2	-4	1	-1
46	45	179	179	2.0	1/2	1/2	4/4	4	1	V65	Eb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
47	46	181	181	2.0	0	0	4/4	4	1	i	Eb	V		i		i							m	0	0	0, -3, 1		0	0
47	46	183	183	2.0	1/2	1/2	4/4	4	1	V7(b9)/ii	Eb	V		V7(b9)/ii		V		7	b9	ii			Mm7	0	0	3, 7, 4, 1	-9	3	3
48	47	185	185	2.0	0	0	4/4	4	1	#viio65/ii	Eb	V		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
48	47	187	187	2.0	1/2	1/2	4/4	4	1	V65/ii	Eb	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
49	48	189	189	2.0	0	0	4/4	4	1	ii6	Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
49	48	191	191	2.0	1/2	1/2	4/4	4	1	V2	Eb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
50	49	193	193	2.0	0	0	4/4	4	1	I6	Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
50	49	195	195	2.0	1/2	1/2	4/4	4	1	V2	Eb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
51	50	197	197	2.0	0	0	4/4	4	1	I6	Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
51	50	199	199	1.0	1/2	1/2	4/4	4	1	viio2/V	Eb	V		viio2/V		vii	o	2		V			o7	0	0	-3, 6, 3, 0		6	-3
51	50	200	200	1.0	3/4	3/4	4/4	4	1	iio6/V	Eb	V		iio6/V		ii	o	6		V			o	0	0	0, -3, 3		3	0
52	51	201	201	0.5	0	0	4/4	4	1	V6	Eb	V		V6		V		6					M	0	0	5, 2, 1		1	5
52	51	403/2	403/2	0.5	1/8	1/8	4/4	4	1	V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	51	202	202	0.5	1/4	1/4	4/4	4	1	I	Eb	V		I		I							M	0	0	0, 4, 1		0	0
52	51	405/2	405/2	0.5	3/8	3/8	4/4	4	1	vi	Eb	V		vi		vi							m	0	0	3, 0, 4		3	3
52	51	203	203	0.5	1/2	1/2	4/4	4	1	ii6	Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
52	51	407/2	407/2	0.5	5/8	5/8	4/4	4	1	ii	Eb	V		ii		ii							m	0	0	2, -1, 3		2	2
52	51	204	204	0.5	3/4	3/4	4/4	4	1	V	Eb	V		V		V							M	0	0	1, 5, 2		1	1
52	51	409/2	409/2	0.5	7/8	7/8	4/4	4	1	V2	Eb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
53	52	205	205	2.0	0	0	4/4	4	1	I6	Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
53	52	207	207	2.0	1/2	1/2	4/4	4	1	viio65/V	Eb	V		viio65/V		vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
54	53	209	209	1.0	0	0	4/4	4	1	V65	Eb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
54	53	210	210	1.0	1/4	1/4	4/4	4	1	I	Eb	V		I		I							M	0	0	0, 4, 1		0	0
54	53	211	211	1.0	1/2	1/2	4/4	4	1	ii6	Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
54	53	212	212	1.0	3/4	3/4	4/4	4	1	V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	54	213	213	2.0	0	0	4/4	4	1	I\\	Eb	V		I		I						\\	M	0	0	0, 4, 1		0	0
55	54	215	215	2.0	1/2	1/2	4/4	4	1	iv64	Eb	V		iv64		iv		64					m	0	0	0, -1, -4		-1	0
56	55	217	217	2.0	0	0	4/4	4	1	iv	Eb	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
56	55	219	219	2.0	1/2	1/2	4/4	4	1	viio43(+2)	Eb	V		viio43(+2)		vii	o	43	+2				o7	0	0	-1, -4, 5, 2	0	5	-1
57	56	221	221	1.0	0	0	4/4	4	1	I(4)	Eb	V		I(4)		I			4				M	0	0	0, -1, 1		0	0
57	56	222	222	1.0	1/4	1/4	4/4	4	1	I	Eb	V		I		I							M	0	0	0, 4, 1		0	0
