mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
19	19	36	36	0.5	0	0	2/4	4	1	V7	f	i	i	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
19	19	73/2	73/2	1.5	1/8	1/8	2/4	4	1	i	f	i	i	i		i							m	1	1	0, -3, 1		0	0
20	20	38	38	2.0	0	0	2/4	4	1	V7	f	i	i	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
21	21	40	40	2.0	0	0	2/4	4	1	i	f	i	i	i		i							m	1	1	0, -3, 1		0	0
22	22	42	42	2.0	0	0	2/4	4	1	V7	f	i	i	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
23	23	44	44	2.0	0	0	2/4	4	1	i	f	i	i	i		i							m	1	1	0, -3, 1		0	0
24	24	46	46	2.0	0	0	2/4	4	1	III.V43/V]	f	III	vi	V43/V		V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
25	25	48	48	2.0	0	0	2/4	4	1	V	f	III		V		V							M	1	0	1, 5, 2		1	1
26	26	50	50	2.0	0	0	2/4	4	1	V43/V	f	III		V43/V		V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
27	27	52	52	0.5	0	0	2/4	4	1	V	f	III		V		V							M	1	0	1, 5, 2		1	1
27	27	105/2	105/2	1.5	1/8	1/8	2/4	4	1	V7	f	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
28	28	54	54	2.0	0	0	2/4	4	1	V43/IV	f	III		V43/IV		V		43		IV			Mm7	1	0	1, -2, 0, 4		0	1
29	29	56	56	2.0	0	0	2/4	4	1	IV	f	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
30	30	58	58	2.0	0	0	2/4	4	1	IVM65	f	III		IVM65		IV	M	65					MM7	1	0	3, 0, 4, -1		-1	3
31	31	60	60	2.0	0	0	2/4	4	1	IV	f	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
32	32	62	62	2.0	0	0	2/4	4	1	IVM65	f	III		IVM65		IV	M	65					MM7	1	0	3, 0, 4, -1		-1	3
33	33	64	64	1.0	0	0	2/4	4	1	IV	f	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
33	33	65	65	1.0	1/4	1/4	2/4	4	1	ivM65	f	III		ivM65		iv	M	65					mM7	1	0	-4, 0, 4, -1		-1	-4
34	34	66	66	1.0	0	0	2/4	4	1	iv	f	III		iv		iv							m	1	0	-1, -4, 0		-1	-1
34	34	67	67	1.0	1/4	1/4	2/4	4	1	ivM65	f	III		ivM65		iv	M	65					mM7	1	0	-4, 0, 4, -1		-1	-4
35	35	68	68	1.0	0	0	2/4	4	1	iv	f	III		iv		iv							m	1	0	-1, -4, 0		-1	-1
35	35	69	69	1.0	1/4	1/4	2/4	4	1	iv2	f	III		iv2		iv		2					mm7	1	0	-3, -1, -4, 0		-1	-3
36	36	70	70	1.0	0	0	2/4	4	1	ii%7	f	III		ii%7		ii	%	7					%7	1	0	2, -1, -4, 0		2	2
36	36	71	71	1.0	1/4	1/4	2/4	4	1	iv64	f	III		iv64		iv		64					m	1	0	0, -1, -4		-1	0
37	37	72	72	2.0	0	0	2/4	4	1	viio7	f	III		viio7		vii	o	7					o7	1	0	5, 2, -1, -4		5	5
38	38	74	74	2.0	0	0	2/4	4	1	iio6	f	III		iio6		ii	o	6					o	1	0	-1, -4, 2		2	-1
39	39	76	76	1.0	0	0	2/4	4	1	iv	f	III		iv		iv							m	1	0	-1, -4, 0		-1	-1
39	39	77	77	1.0	1/4	1/4	2/4	4	1	iv2	f	III		iv2		iv		2					mm7	1	0	-3, -1, -4, 0		-1	-3
40	40	78	78	1.0	0	0	2/4	4	1	iio	f	III		iio		ii	o						o	1	0	2, -1, -4		2	2
40	40	79	79	1.0	1/4	1/4	2/4	4	1	ii%2	f	III		ii%2		ii	%	2					%7	1	0	0, 2, -1, -4		2	0
41	41	80	80	1.0	0	0	2/4	4	1	viio7	f	III		viio7		vii	o	7					o7	1	0	5, 2, -1, -4		5	5
41	41	81	81	1.0	1/4	1/4	2/4	4	1	iio6	f	III		iio6		ii	o	6					o	1	0	-1, -4, 2		2	-1
42	42	82	82	1.0	0	0	2/4	4	1	I	f	III		I		I							M	1	0	0, 4, 1		0	0
42	42	83	83	1.0	1/4	1/4	2/4	4	1	I6	f	III		I6		I		6					M	1	0	4, 1, 0		0	4
43	43	84	84	1.0	0	0	2/4	4	1	viio6	f	III		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
43	43	85	85	1.0	1/4	1/4	2/4	4	1	V7	f	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
44	44	86	86	1.0	0	0	2/4	4	1	I6	f	III		I6		I		6					M	1	0	4, 1, 0		0	4
44	44	87	87	1.0	1/4	1/4	2/4	4	1	I64	f	III		I64		I		64					M	1	0	1, 0, 4		0	1
45	45	88	88	1.0	0	0	2/4	4	1	#viio6/ii	f	III		#viio6/ii		#vii	o	6		ii			o	1	0	4, 1, 7		7	4
45	45	89	89	1.0	1/4	1/4	2/4	4	1	iio6/ii	f	III		iio6/ii		ii	o	6		ii			o	1	0	1, -2, 4		4	1
46	46	90	90	2.0	0	0	2/4	4	1	ii6	f	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
47	47	92	92	1.0	0	0	2/4	4	1	V(4)	f	III		V(4)		V			4				M	1	0	1, 0, 2		1	1
47	47	93	93	1.0	1/4	1/4	2/4	4	1	V2	f	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
48	48	94	94	1.0	0	0	2/4	4	1	V	f	III		V		V							M	1	0	1, 5, 2		1	1
48	48	95	95	1.0	1/4	1/4	2/4	4	1	V2	f	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
49	49	96	96	4.0	0	0	2/4	4	1	vi	f	III		vi		vi							m	1	0	3, 0, 4		3	3
51	51	100	100	2.0	0	0	2/4	4	1	V7(4)/V	f	III		V7(4)/V		V		7	4	V			Mm7	1	0	2, 1, 3, 0		2	2
52	52	102	102	2.0	0	0	2/4	4	1	V7/V	f	III		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
53	53	104	104	2.0	0	0	2/4	4	1	V7(4)	f	III		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
54	54	106	106	2.0	0	0	2/4	4	1	V7	f	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
55	55	108	108	2.0	0	0	2/4	4	1	V7(4)	f	III		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
56	56	110	110	2.0	0	0	2/4	4	1	V7	f	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
57	57	112	112	2.0	0	0	2/4	4	1	iv65/ii	f	III		iv65/ii		iv		65		ii			mm7	1	0	-2, 2, -1, 1		1	-2
58	58	114	114	2.0	0	0	2/4	4	1	iio64/ii	f	III		iio64/ii		ii	o	64		ii			o	1	0	-2, 4, 1		4	-2
59	59	116	116	2.0	0	0	2/4	4	1	iv6/ii	f	III		iv6/ii		iv		6		ii			m	1	0	-2, 2, 1		1	-2
60	60	118	118	2.0	0	0	2/4	4	1	#viio2/ii	f	III		#viio2/ii		#vii	o	2		ii			o7	1	0	-2, 7, 4, 1		7	-2
61	61	120	120	1.0	0	0	2/4	4	1	V/ii	f	III		V/ii		V				ii			M	1	0	3, 7, 4		3	3
61	61	121	121	1.0	1/4	1/4	2/4	4	1	V7/ii	f	III		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
62	62	122	122	0.5	0	0	2/4	4	1	ii[#viio2/ii	f	III	ii	#viio2/ii		#vii	o	2		ii			o7	1	0	-2, 7, 4, 1		7	-2
62	62	245/2	245/2	0.5	1/8	1/8	2/4	4	1	ii	f	III	ii	ii		ii							m	1	0	2, -1, 3		2	2
62	62	123	123	0.5	1/4	1/4	2/4	4	1	#viio64/ii	f	III	ii	#viio64/ii		#vii	o	64		ii			o	1	0	1, 7, 4		7	1
62	62	247/2	247/2	0.5	3/8	3/8	2/4	4	1	ii]	f	III	ii	ii		ii							m	1	0	2, -1, 3		2	2
63	63	124	124	1.0	0	0	2/4	4	1	viio	f	III		viio		vii	o						o	1	0	5, 2, -1		5	5
63	63	125	125	3.0	1/4	1/4	2/4	4	1	V7	f	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
65	65	128	128	2.0	0	0	2/4	4	1	I	f	III		I		I							M	1	0	0, 4, 1		0	0
66	66	130	130	1.0	0	0	2/4	4	1	I6	f	III		I6		I		6					M	1	0	4, 1, 0		0	4
66	66	131	131	1.0	1/4	1/4	2/4	4	1	vi	f	III		vi		vi							m	1	0	3, 0, 4		3	3
67	67	132	132	2.0	0	0	2/4	4	1	viio(2)/V	f	III		viio(2)/V		vii	o		2	V			o	1	0	1, 3, 0		6	1
68	68	134	134	2.0	0	0	2/4	4	1	V65/V	f	III		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
69	69	136	136	2.0	0	0	2/4	4	1	viio64	f	III		viio64		vii	o	64					o	1	0	-1, 5, 2		5	-1
70	70	138	138	1.0	0	0	2/4	4	1	vii%2	f	III		vii%2		vii	%	2					%7	1	0	3, 5, 2, -1		5	3
70	70	139	139	1.0	1/4	1/4	2/4	4	1	viio6	f	III		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
71	71	140	140	2.0	0	0	2/4	4	1	viio(2)	f	III		viio(2)		vii	o		2				o	1	0	0, 2, -1		5	0
72	72	142	142	2.0	0	0	2/4	4	1	V65	f	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
73	73	144	144	2.0	0	0	2/4	4	1	iv65/ii	f	III		iv65/ii		iv		65		ii			mm7	1	0	-2, 2, -1, 1		1	-2
74	74	146	146	2.0	0	0	2/4	4	1	#viio2/ii	f	III		#viio2/ii		#vii	o	2		ii			o7	1	0	-2, 7, 4, 1		7	-2
75	75	148	148	2.0	0	0	2/4	4	1	iv6/ii	f	III		iv6/ii		iv		6		ii			m	1	0	-2, 2, 1		1	-2
76	76	150	150	2.0	0	0	2/4	4	1	#viio2/ii	f	III		#viio2/ii		#vii	o	2		ii			o7	1	0	-2, 7, 4, 1		7	-2
77	77	152	152	2.0	0	0	2/4	4	1	V7/ii	f	III		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
78	78	154	154	0.5	0	0	2/4	4	1	ii[#viio2/ii	f	III	ii	#viio2/ii		#vii	o	2		ii			o7	1	0	-2, 7, 4, 1		7	-2
78	78	309/2	309/2	0.5	1/8	1/8	2/4	4	1	ii	f	III	ii	ii		ii							m	1	0	2, -1, 3		2	2
78	78	155	155	0.5	1/4	1/4	2/4	4	1	#viio64/ii	f	III	ii	#viio64/ii		#vii	o	64		ii			o	1	0	1, 7, 4		7	1
78	78	311/2	311/2	0.5	3/8	3/8	2/4	4	1	ii]	f	III	ii	ii		ii							m	1	0	2, -1, 3		2	2
79	79	156	156	1.0	0	0	2/4	4	1	viio	f	III		viio		vii	o						o	1	0	5, 2, -1		5	5
79	79	157	157	3.0	1/4	1/4	2/4	4	1	V7\\	f	III		V7		V		7				\\	Mm7	1	0	1, 5, 2, -1		1	1
81	81	160	160	4.0	0	0	2/4	4	1	bVI	f	III		bVI		bVI							M	1	0	-4, 0, -3		-4	-4
83	83	164	164	4.0	0	0	2/4	4	1	i64	f	III		i64		i		64					m	1	0	1, 0, -3		0	1
85	85	168	168	4.0	0	0	2/4	4	1	bVI	f	III		bVI		bVI							M	1	0	-4, 0, -3		-4	-4
87	87	172	172	4.0	0	0	2/4	4	1	i64	f	III		i64		i		64					m	1	0	1, 0, -3		0	1
89	89	176	176	2.0	0	0	2/4	4	1	bVI	f	III		bVI		bVI							M	1	0	-4, 0, -3		-4	-4
90	90	178	178	2.0	0	0	2/4	4	1	V7/bVI	f	III		V7/bVI		V		7		bVI			Mm7	1	0	-3, 1, -2, -5		-3	-3
91	91	180	180	4.0	0	0	2/4	4	1	bVI	f	III		bVI		bVI							M	1	0	-4, 0, -3		-4	-4
93	93	184	184	2.0	0	0	2/4	4	1	#viio2/#i	f	III		#viio2/#i		#vii	o	2		#i			o7	1	0	3, 12, 9, 6		12	3
94	94	186	186	2.0	0	0	2/4	4	1	V6	f	III		V6		V		6					M	1	0	5, 2, 1		1	5
95	95	188	188	2.0	0	0	2/4	4	1	i	f	III		i		i							m	1	0	0, -3, 1		0	0
96	96	190	190	2.0	0	0	2/4	4	1	iv6	f	III		iv6		iv		6					m	1	0	-4, 0, -1		-1	-4
97	97	192	192	2.0	0	0	2/4	4	1	V65/V	f	III		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
97	97	194	194	2.0	1/2	1/2	2/4	4	1	V43/V	f	III		V43/V		V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
98	98	196	196	2.0	1/2	1/2	2/4	4	1	V65/V	f	III		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
99	99	198	198	2.0	1/2	1/2	2/4	4	1	V43/V	f	III		V43/V		V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
100	100	200	200	0.0	1/2	1/2	2/4	4	1	V65/V	f	III		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
101	101	200	200	6.0	0	0	2/4	4	1	V2	f	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
104	104	206	206	2.0	0	0	2/4	4	1	I6	f	III		I6		I		6					M	1	0	4, 1, 0		0	4
105	105	208	208	1.5	0	0	2/4	4	1	V43/V	f	III		V43/V		V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
105	105	419/2	419/2	2.5	3/8	3/8	2/4	4	1	V65/V	f	III		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
106	106	212	212	2.0	1/2	1/2	2/4	4	1	V43/V	f	III		V43/V		V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
107	107	214	214	2.0	1/2	1/2	2/4	4	1	V65/V	f	III		V65/V		V		65		V			Mm7	1	0	6, 3, 0, 2		2	6
108	108	216	216	0.0	1/2	1/2	2/4	4	1	V43/V	f	III		V43/V		V		43		V			Mm7	1	0	3, 0, 2, 6		2	3
109	109	216	216	6.0	0	0	2/4	4	1	V[V7	f	III	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
112	112	222	222	1.0	0	0	2/4	4	1	I6	f	III	V	I6		I		6					M	1	0	4, 1, 0		0	4
112	112	223	223	1.0	1/4	1/4	2/4	4	1	I	f	III	V	I		I							M	1	0	0, 4, 1		0	0
113	113	224	224	2.0	0	0	2/4	4	1	V7	f	III	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
114	114	226	226	1.0	0	0	2/4	4	1	I6	f	III	V	I6		I		6					M	1	0	4, 1, 0		0	4
114	114	227	227	1.0	1/4	1/4	2/4	4	1	I	f	III	V	I		I							M	1	0	0, 4, 1		0	0
115	115	228	228	4.0	0	0	2/4	4	1	V7]	f	III	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
117	117	232	232	4.0	0	0	2/4	4	1	I	f	III		I		I							M	1	0	0, 4, 1		0	0
119	119	236	236	2.0	0	0	2/4	4	1	I64	f	III		I64		I		64					M	1	0	1, 0, 4		0	1
120	120	238	238	2.0	0	0	2/4	4	1	I6	f	III		I6		I		6					M	1	0	4, 1, 0		0	4
121	121	240	240	1.0	0	0	2/4	4	1	I	f	III		I		I							M	1	0	0, 4, 1		0	0
121	121	241	241	1.0	1/4	1/4	2/4	4	1	I64	f	III		I64		I		64					M	1	0	1, 0, 4		0	1
122	122	242	242	1.0	0	0	2/4	4	1	I6	f	III		I6		I		6					M	1	0	4, 1, 0		0	4
122	122	243	243	1.0	1/4	1/4	2/4	4	1	I	f	III		I		I							M	1	0	0, 4, 1		0	0
123	123	244	244	1.0	0	0	2/4	4	1	I64	f	III		I64		I		64					M	1	0	1, 0, 4		0	1
123	123	245	245	1.0	1/4	1/4	2/4	4	1	I6	f	III		I6		I		6					M	1	0	4, 1, 0		0	4
124	124	246	246	1.0	0	0	2/4	4	1	I	f	III		I		I							M	1	0	0, 4, 1		0	0
124	124	247	247	1.0	1/4	1/4	2/4	4	1	I64	f	III		I64		I		64					M	1	0	1, 0, 4		0	1
125	125	248	248	1.5	0	0	2/4	4	1	iv.V7	f	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
125	125	499/2	499/2	1.5	3/8	3/8	2/4	4	1	#viio6	f	iv		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
126	126	251	251	1.0	1/4	1/4	2/4	4	1	#viio43	f	iv		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
127	127	252	252	1.5	0	0	2/4	4	1	V7	f	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
127	127	507/2	507/2	1.5	3/8	3/8	2/4	4	1	#viio6	f	iv		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
128	128	255	255	1.0	1/4	1/4	2/4	4	1	#viio43	f	iv		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
129	129	256	256	1.0	0	0	2/4	4	1	V7	f	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
129	129	257	257	1.0	1/4	1/4	2/4	4	1	#viio43	f	iv		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
130	130	258	258	1.0	0	0	2/4	4	1	V7	f	iv		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
130	130	259	259	1.0	1/4	1/4	2/4	4	1	#viio43	f	iv		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
131	131	260	260	1.0	0	0	2/4	4	1	#viio6	f	iv		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
131	131	261	261	1.0	1/4	1/4	2/4	4	1	V2	f	iv		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
132	132	262	262	1.0	0	0	2/4	4	1	iv	f	iv		iv		iv							m	1	1	-1, -4, 0		-1	-1
132	132	263	263	1.0	1/4	1/4	2/4	4	1	V2	f	iv		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
133	133	264	264	2.5	0	0	2/4	4	1	i[i	f	iv	i	i		i							m	1	1	0, -3, 1		0	0
134	134	533/2	533/2	1.0	1/8	1/8	2/4	4	1	V7	f	iv	i	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
134	134	535/2	535/2	0.5	3/8	3/8	2/4	4	1	i	f	iv	i	i		i							m	1	1	0, -3, 1		0	0
135	135	268	268	2.0	0	0	2/4	4	1	V7	f	iv	i	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
136	136	270	270	2.0	0	0	2/4	4	1	i	f	iv	i	i		i							m	1	1	0, -3, 1		0	0
137	137	272	272	2.0	0	0	2/4	4	1	V7	f	iv	i	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
138	138	274	274	2.0	0	0	2/4	4	1	i]	f	iv	i	i		i							m	1	1	0, -3, 1		0	0
139	139	276	276	2.0	0	0	2/4	4	1	i64	f	iv		i64		i		64					m	1	1	1, 0, -3		0	1
140	140	278	278	2.0	0	0	2/4	4	1	i6	f	iv		i6		i		6					m	1	1	-3, 1, 0		0	-3
141	141	280	280	1.5	0	0	2/4	4	1	i.V7/v	f	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
141	141	563/2	563/2	1.5	3/8	3/8	2/4	4	1	#viio6/v	f	i		#viio6/v		#vii	o	6		v			o	1	1	3, 0, 6		6	3
142	142	283	283	1.0	1/4	1/4	2/4	4	1	#viio43/v	f	i		#viio43/v		#vii	o	43		v			o7	1	1	0, -3, 6, 3		6	0
143	143	284	284	1.5	0	0	2/4	4	1	V7/v	f	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
143	143	571/2	571/2	1.5	3/8	3/8	2/4	4	1	#viio6/v	f	i		#viio6/v		#vii	o	6		v			o	1	1	3, 0, 6		6	3
144	144	287	287	1.0	1/4	1/4	2/4	4	1	#viio43/v	f	i		#viio43/v		#vii	o	43		v			o7	1	1	0, -3, 6, 3		6	0
145	145	288	288	1.0	0	0	2/4	4	1	V7/v	f	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
145	145	289	289	1.0	1/4	1/4	2/4	4	1	#viio43/v	f	i		#viio43/v		#vii	o	43		v			o7	1	1	0, -3, 6, 3		6	0
146	146	290	290	1.0	0	0	2/4	4	1	V7/v	f	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
146	146	291	291	1.0	1/4	1/4	2/4	4	1	#viio43/v	f	i		#viio43/v		#vii	o	43		v			o7	1	1	0, -3, 6, 3		6	0
147	147	292	292	1.0	0	0	2/4	4	1	V7/v	f	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
147	147	293	293	1.0	1/4	1/4	2/4	4	1	V2/v	f	i		V2/v		V		2		v			Mm7	1	1	0, 2, 6, 3		2	0
148	148	294	294	1.0	0	0	2/4	4	1	iv/v	f	i		iv/v		iv				v			m	1	1	0, -3, 1		0	0
148	148	295	295	1.0	1/4	1/4	2/4	4	1	V2/v	f	i		V2/v		V		2		v			Mm7	1	1	0, 2, 6, 3		2	0
149	149	296	296	6.0	0	0	2/4	4	1	v6	f	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
152	152	302	302	1.0	0	0	2/4	4	1	VI64/v	f	i		VI64/v		VI		64		v			M	1	1	-2, -3, 1		-3	-2
152	152	303	303	1.0	1/4	1/4	2/4	4	1	v6	f	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
153	153	304	304	1.0	0	0	2/4	4	1	V6	f	i		V6		V		6					M	1	1	5, 2, 1		1	5
153	153	305	305	1.0	1/4	1/4	2/4	4	1	V43	f	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
154	154	306	306	1.0	0	0	2/4	4	1	V6	f	i		V6		V		6					M	1	1	5, 2, 1		1	5
154	154	307	307	1.0	1/4	1/4	2/4	4	1	V43	f	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
155	155	308	308	1.0	0	0	2/4	4	1	V6	f	i		V6		V		6					M	1	1	5, 2, 1		1	5
155	155	309	309	1.0	1/4	1/4	2/4	4	1	V43	f	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
156	156	310	310	1.0	0	0	2/4	4	1	V64	f	i		V64		V		64					M	1	1	2, 1, 5		1	2
156	156	311	311	1.0	1/4	1/4	2/4	4	1	V43	f	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
157	157	312	312	4.0	0	0	2/4	4	1	i6	f	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
159	159	316	316	2.0	0	0	2/4	4	1	V65/iv	f	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
160	160	318	318	1.0	0	0	2/4	4	1	V6(6)/iv	f	i		V6(6)/iv		V		6	6	iv			M	1	1	4, -4, 0		0	4
160	160	319	319	1.0	1/4	1/4	2/4	4	1	V/iv	f	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
161	161	320	320	2.0	0	0	2/4	4	1	iv6	f	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
162	162	322	322	2.0	0	0	2/4	4	1	iv	f	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
163	163	324	324	2.0	0	0	2/4	4	1	V65/III	f	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
164	164	326	326	2.0	0	0	2/4	4	1	V/III	f	i		V/III		V				III			M	1	1	-2, 2, -1		-2	-2
165	165	328	328	4.0	0	0	2/4	4	1	III	f	i		III		III							M	1	1	-3, 1, -2		-3	-3
167	167	332	332	2.0	0	0	2/4	4	1	vii%65/VII	f	i		vii%65/VII		vii	%	65		VII			%7	1	1	0, -3, 1, 3		3	0
168	168	334	334	2.0	0	0	2/4	4	1	vii%7/VII	f	i		vii%7/VII		vii	%	7		VII			%7	1	1	3, 0, -3, 1		3	3
169	169	336	336	2.0	0	0	2/4	4	1	V7/v	f	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
170	170	338	338	2.0	0	0	2/4	4	1	V65	f	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
171	171	340	340	2.0	0	0	2/4	4	1	I	f	i		I		I							M	1	1	0, 4, 1		0	0
172	172	342	342	2.0	0	0	2/4	4	1	i	f	i		i		i							m	1	1	0, -3, 1		0	0
173	173	344	344	8.0	0	0	2/4	4	1	iv65	f	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
