mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
28	26	76	76	3.0	0	0	3/4	4	1		V(64)/iii	D	I		V(64)/iii	V			64	iii			M	0	0	5, 4, 1		5	5
29	27	79	79	3.0	0	0	3/4	4	1		VI/iii	D	I		VI/iii	VI				iii			M	0	0	0, 4, 1		0	0
30	28	82	82	3.0	0	0	3/4	4	1		V(64)/iii	D	I		V(64)/iii	V			64	iii			M	0	0	5, 4, 1		5	5
31	29	85	85	3.0	0	0	3/4	4	1		VI/iii	D	I		VI/iii	VI				iii			M	0	0	0, 4, 1		0	0
32	30	88	88	3.0	0	0	3/4	4	1		iv/iii	D	I		iv/iii	iv				iii			m	0	0	3, 0, 4		3	3
33	31	91	91	3.0	0	0	3/4	4	1		#viio43/iii	D	I		#viio43/iii	#vii	o	43		iii			o7	0	0	3, 0, 9, 6		9	3
34	32	94	94	3.0	0	0	3/4	4	1		iii6	D	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
35	33	97	97	3.0	0	0	3/4	4	1		VI/iii	D	I		VI/iii	VI				iii			M	0	0	0, 4, 1		0	0
36	34	100	100	3.0	0	0	3/4	4	1		iv/iii	D	I		iv/iii	iv				iii			m	0	0	3, 0, 4		3	3
37	35	103	103	9.0	0	0	3/4	4	1		#viio43/iii	D	I		#viio43/iii	#vii	o	43		iii			o7	0	0	3, 0, 9, 6		9	3
40	38	112	112	3.0	0	0	3/4	4	1		V65\\	D	I		V65	V		65				\\	Mm7	0	0	5, 2, -1, 1		1	5
41	39	115	115	3.0	0	0	3/4	4	1		I[I	D	I	I	I	I							M	0	0	0, 4, 1		0	0
42	40	118	118	2.0	0	0	3/4	4	1		V7/IV	D	I	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
42	40	120	120	1.0	1/2	1/2	3/4	4	1		IV6]	D	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
43	41	121	121	1.0	0	0	3/4	4	1		V[V(64)	D	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
43	41	122	122	1.0	1/4	1/4	3/4	4	1		IV6	D	I	V	IV6	IV		6					M	0	0	3, 0, -1		-1	3
43	41	123	123	1.0	1/2	1/2	3/4	4	1		V7]	D	I	V	V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	42	124	124	1.0	0	0	3/4	4	1		vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
44	42	125	125	1.0	1/4	1/4	3/4	4	1		V(+4)	D	I		V(+4)	V			+4				M	0	0	1, 5, 2	0	1	1
44	42	126	126	1.0	1/2	1/2	3/4	4	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
45	43	127	127	1.0	0	0	3/4	4	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
45	43	128	128	1.0	1/4	1/4	3/4	4	1		V7(94)	D	I		V7(94)	V		7	94				Mm7	0	0	1, 0, 2, -1	3	1	1
45	43	129	129	1.0	1/2	1/2	3/4	4	1		#viio7/vi	D	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
46	44	130	130	1.0	0	0	3/4	4	1		vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
46	44	131	131	1.0	1/4	1/4	3/4	4	1		V6(+4)	D	I		V6(+4)	V		6	+4				M	0	0	5, 2, 1	0	1	5
46	44	132	132	1.0	1/2	1/2	3/4	4	1		IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
47	45	133	133	1.0	0	0	3/4	4	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
47	45	134	134	1.0	1/4	1/4	3/4	4	1		V7(94)	D	I		V7(94)	V		7	94				Mm7	0	0	1, 0, 2, -1	3	1	1
47	45	135	135	1.0	1/2	1/2	3/4	4	1		#viio7/vi	D	I		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
48	46	136	136	3.0	0	0	3/4	4	1		vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
49	47	139	139	2.0	0	0	3/4	4	1		V(64)/V	D	I		V(64)/V	V			64	V			M	0	0	2, 1, 5		2	2
49	47	141	141	1.0	1/2	1/2	3/4	4	1		V2/V	D	I		V2/V	V		2		V			Mm7	0	0	0, 2, 6, 3		2	0
50	48	142	142	1.0	0	0	3/4	4	1		V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
50	48	143	143	1.0	1/4	1/4	3/4	4	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
50	48	144	144	1.0	1/2	1/2	3/4	4	1		ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
51	49	145	145	1.0	0	0	3/4	4	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
51	49	146	146	1.0	1/4	1/4	3/4	4	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	49	147	147	1.0	1/2	1/2	3/4	4	1		V2	D	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
52	50	148	148	3.0	0	0	3/4	4	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
53	51	151	151	1.0	0	0	3/4	4	1		V(64)/V	D	I		V(64)/V	V			64	V			M	0	0	2, 1, 5		2	2
53	51	152	152	1.0	1/4	1/4	3/4	4	1		IV/V	D	I		IV/V	IV				V			M	0	0	0, 4, 1		0	0
53	51	153	153	1.0	1/2	1/2	3/4	4	1		V/V	D	I		V/V	V				V			M	0	0	2, 6, 3		2	2
54	52	154	154	1.0	0	0	3/4	4	1		V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
54	52	155	155	1.0	1/4	1/4	3/4	4	1		V6/ii	D	I		V6/ii	V		6		ii			M	0	0	7, 4, 3		3	7
54	52	156	156	1.0	1/2	1/2	3/4	4	1		ii	D	I		ii	ii							m	0	0	2, -1, 3		2	2
55	53	157	157	1.0	0	0	3/4	4	1		V(64)	D	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
55	53	158	158	1.0	1/4	1/4	3/4	4	1		ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
55	53	159	159	1.0	1/2	1/2	3/4	4	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	54	160	160	2.0	0	0	3/4	4	1		I\\	D	I		I	I						\\	M	0	0	0, 4, 1		0	0
56	54	162	162	1.0	1/2	1/2	3/4	4	1		I64	D	I		I64	I		64					M	0	0	1, 0, 4		0	1
57	55	163	163	2.0	0	0	3/4	4	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
57	55	165	165	1.0	1/2	1/2	3/4	4	1		I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
58	56	166	166	9.0	0	0	3/4	4	1		I64	D	I		I64	I		64					M	0	0	1, 0, 4		0	1
61	59	175	175	1.0	0	0	3/4	4	1		I	D	I		I	I							M	0	0	0, 4, 1		0	0
61	59	176	176	1.0	1/4	1/4	3/4	4	1		viio6(+2)	D	I		viio6(+2)	vii	o	6	+2				o	0	0	2, -1, 5	0	5	2
61	59	177	177	1.0	1/2	1/2	3/4	4	1		vi64	D	I		vi64	vi		64					m	0	0	4, 3, 0		3	4
62	60	178	178	1.0	0	0	3/4	4	1		V[V	D	I	V	V	V							M	0	0	1, 5, 2		1	1
62	60	179	179	1.0	1/4	1/4	3/4	4	1		viio6/V	D	I	V	viio6/V	vii	o	6		V			o	0	0	3, 0, 6		6	3
62	60	180	180	1.0	1/2	1/2	3/4	4	1		viio2	D	I	V	viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
63	61	181	181	1.0	0	0	3/4	4	1		V(64)]	D	I	V	V(64)	V			64				M	0	0	1, 0, 4		1	1
63	61	182	182	1.0	1/4	1/4	3/4	4	1		V65(+4)/V	D	I		V65(+4)/V	V		65	+4	V			Mm7	0	0	6, 3, 0, 2	1	2	6
63	61	183	183	1.0	1/2	1/2	3/4	4	1		V2(64)	D	I		V2(64)	V		2	64				Mm7	0	0	-1, 1, 0, 4		1	-1
64	62	184	184	3.0	0	0	3/4	4	1		V7	D	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	63		187		0	0	3/4	4	1	1	I\\	D	I		I	I						\\	M	0	0	0, 4, 1		0	0
66	63	187	189	3.0	0	0	3/4	4	1	2	I\\	D	I		I	I						\\	M	0	0	0, 4, 1		0	0
67	64	190	192	2.0	0	0	3/4	4	1		vi.i[i	D	vi	i	i	i							m	0	1	0, -3, 1		0	0
67	64	192	194	1.0	1/2	1/2	3/4	4	1		#viio	D	vi	i	#viio	#vii	o						o	0	1	5, 2, -1		5	5
68	65	193	195	2.0	0	0	3/4	4	1		i	D	vi	i	i	i							m	0	1	0, -3, 1		0	0
68	65	195	197	1.0	1/2	1/2	3/4	4	1		#viio	D	vi	i	#viio	#vii	o						o	0	1	5, 2, -1		5	5
69	66	196	198	1.0	0	0	3/4	4	1		i	D	vi	i	i	i							m	0	1	0, -3, 1		0	0
69	66	197	199	2.0	1/4	1/4	3/4	4	1		#viio	D	vi	i	#viio	#vii	o						o	0	1	5, 2, -1		5	5
70	67	199	201	3.0	0	0	3/4	4	1		i]	D	vi	i	i	i							m	0	1	0, -3, 1		0	0
71	68	202	204	2.0	0	0	3/4	4	1		v[v	D	vi	v	v	v							m	0	1	1, -2, 2		1	1
71	68	204	206	1.0	1/2	1/2	3/4	4	1		#viio/v	D	vi	v	#viio/v	#vii	o			v			o	0	1	6, 3, 0		6	6
72	69	205	207	2.0	0	0	3/4	4	1		v	D	vi	v	v	v							m	0	1	1, -2, 2		1	1
72	69	207	209	1.0	1/2	1/2	3/4	4	1		#viio/v	D	vi	v	#viio/v	#vii	o			v			o	0	1	6, 3, 0		6	6
73	70	208	210	1.0	0	0	3/4	4	1		v	D	vi	v	v	v							m	0	1	1, -2, 2		1	1
73	70	209	211	2.0	1/4	1/4	3/4	4	1		#viio/v	D	vi	v	#viio/v	#vii	o			v			o	0	1	6, 3, 0		6	6
74	71	211	213	3.0	0	0	3/4	4	1		v]	D	vi	v	v	v							m	0	1	1, -2, 2		1	1
75	72	214	216	2.0	0	0	3/4	4	1		ii[ii	D	vi	ii	ii	ii							m	0	1	2, -1, 3		2	2
75	72	216	218	1.0	1/2	1/2	3/4	4	1		#viio/ii	D	vi	ii	#viio/ii	#vii	o			ii			o	0	1	7, 4, 1		7	7
76	73	217	219	2.0	0	0	3/4	4	1		ii	D	vi	ii	ii	ii							m	0	1	2, -1, 3		2	2
76	73	219	221	1.0	1/2	1/2	3/4	4	1		#viio/ii	D	vi	ii	#viio/ii	#vii	o			ii			o	0	1	7, 4, 1		7	7
77	74	220	222	12.0	0	0	3/4	4	1		ii]	D	vi	ii	ii	ii							m	0	1	2, -1, 3		2	2
81	78	232	234	3.0	0	0	3/4	4	1		V7(4)	D	vi		V7(4)	V		7	4				Mm7	0	1	1, 0, 2, -1		1	1
82	79		237		0	0	3/4	4	1	1	V7\\	D	vi		V7	V		7				\\	Mm7	0	1	1, 5, 2, -1		1	1
83	79	235	240	3.0	0	0	3/4	4	1	2	V7\\	D	vi		V7	V		7				\\	Mm7	0	1	1, 5, 2, -1		1	1
84	80	238	243	3.0	0	0	3/4	4	1		V7/iv	D	vi		V7/iv	V		7		iv			Mm7	0	1	0, 4, 1, -2		0	0
85	81	241	246	1.0	0	0	3/4	4	1		iv64	D	vi		iv64	iv		64					m	0	1	0, -1, -4		-1	0
85	81	242	247	2.0	1/4	1/4	3/4	4	1		iv	D	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
86	82	244	249	1.0	0	0	3/4	4	1		#viio65/iv	D	vi		#viio65/iv	#vii	o	65		iv			o7	0	1	1, -2, -5, 4		4	1
86	82	245	250	1.0	1/4	1/4	3/4	4	1		V7(b9)/iv	D	vi		V7(b9)/iv	V		7	b9	iv			Mm7	0	1	0, 4, 1, -2	-12	0	0
86	82	246	251	0.5	1/2	1/2	3/4	4	1		iv6	D	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
86	82	493/2	503/2	0.5	5/8	5/8	3/4	4	1		#viio6/iv	D	vi		#viio6/iv	#vii	o	6		iv			o	0	1	1, -2, 4		4	1
87	83	247	252	1.0	0	0	3/4	4	1		iv	D	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
87	83	248	253	1.0	1/4	1/4	3/4	4	1		iv6	D	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
87	83	249	254	1.0	1/2	1/2	3/4	4	1		VI6/v	D	vi		VI6/v	VI		6		v			M	0	1	1, -2, -3		-3	1
88	84	250	255	3.0	0	0	3/4	4	1		V65/v	D	vi		V65/v	V		65		v			Mm7	0	1	6, 3, 0, 2		2	6
89	85	253	258	1.0	0	0	3/4	4	1		v7	D	vi		v7	v		7					mm7	0	1	1, -2, 2, -1		1	1
89	85	254	259	1.0	1/4	1/4	3/4	4	1		v6(+6)	D	vi		v6(+6)	v		6	+6				m	0	1	-2, 2, 1	-3	1	-2
89	85	255	260	1.0	1/2	1/2	3/4	4	1		#viio7/v	D	vi		#viio7/v	#vii	o	7		v			o7	0	1	6, 3, 0, -3		6	6
90	86	256	261	3.0	0	0	3/4	4	1		VI6/v	D	vi		VI6/v	VI		6		v			M	0	1	1, -2, -3		-3	1
91	87	259	264	1.0	0	0	3/4	4	1		#viio6/v	D	vi		#viio6/v	#vii	o	6		v			o	0	1	3, 0, 6		6	3
91	87	260	265	0.5	1/4	1/4	3/4	4	1		V7/v	D	vi		V7/v	V		7		v			Mm7	0	1	2, 6, 3, 0		2	2
91	87	521/2	531/2	0.5	3/8	3/8	3/4	4	1		#viio2/v	D	vi		#viio2/v	#vii	o	2		v			o7	0	1	-3, 6, 3, 0		6	-3
91	87	261	266	0.5	1/2	1/2	3/4	4	1		V(64)/v	D	vi		V(64)/v	V			64	v			M	0	1	2, 1, -2		2	2
91	87	523/2	533/2	0.5	5/8	5/8	3/4	4	1		iio6/v	D	vi		iio6/v	ii	o	6		v			o	0	1	0, -3, 3		3	0
92	88	262	267	1.0	0	0	3/4	4	1		v6	D	vi		v6	v		6					m	0	1	-2, 2, 1		1	-2
92	88	263	268	1.0	1/4	1/4	3/4	4	1		v	D	vi		v	v							m	0	1	1, -2, 2		1	1
92	88	264	269	0.5	1/2	1/2	3/4	4	1		iio6/v	D	vi		iio6/v	ii	o	6		v			o	0	1	0, -3, 3		3	0
92	88	529/2	539/2	0.5	5/8	5/8	3/4	4	1		V/v	D	vi		V/v	V				v			M	0	1	2, 6, 3		2	2
93	89	265	270	1.0	0	0	3/4	4	1		i	D	vi		i	i							m	0	1	0, -3, 1		0	0
93	89	266	271	1.0	1/4	1/4	3/4	4	1		v[i	D	vi	v	i	i							m	0	1	0, -3, 1		0	0
93	89	267	272	0.5	1/2	1/2	3/4	4	1		III6/v	D	vi	v	III6/v	III		6		v			M	0	1	2, -1, -2		-2	2
93	89	535/2	545/2	0.5	5/8	5/8	3/4	4	1		iio6/v	D	vi	v	iio6/v	ii	o	6		v			o	0	1	0, -3, 3		3	0
94	90	268	273	2.0	0	0	3/4	4	1		v	D	vi	v	v	v							m	0	1	1, -2, 2		1	1
94	90	270	275	0.5	1/2	1/2	3/4	4	1		iio6/v	D	vi	v	iio6/v	ii	o	6		v			o	0	1	0, -3, 3		3	0
94	90	541/2	551/2	0.5	5/8	5/8	3/4	4	1		V/v	D	vi	v	V/v	V				v			M	0	1	2, 6, 3		2	2
95	91	271	276	2.0	0	0	3/4	4	1		i	D	vi	v	i	i							m	0	1	0, -3, 1		0	0
95	91	273	278	0.5	1/2	1/2	3/4	4	1		III6/v	D	vi	v	III6/v	III		6		v			M	0	1	2, -1, -2		-2	2
95	91	547/2	557/2	0.5	5/8	5/8	3/4	4	1		iio6/v	D	vi	v	iio6/v	ii	o	6		v			o	0	1	0, -3, 3		3	0
96	92	274	279	3.0	0	0	3/4	4	1		v]	D	vi	v	v	v							m	0	1	1, -2, 2		1	1
97	93	277	282	1.0	0	0	3/4	4	1		#viio6/iv	D	vi		#viio6/iv	#vii	o	6		iv			o	0	1	1, -2, 4		4	1
97	93	278	283	1.0	1/4	1/4	3/4	4	1		#viio7/ii	D	vi		#viio7/ii	#vii	o	7		ii			o7	0	1	7, 4, 1, -2		7	7
97	93	279	284	1.0	1/2	1/2	3/4	4	1		#viio65/ii	D	vi		#viio65/ii	#vii	o	65		ii			o7	0	1	4, 1, -2, 7		7	4
98	94	280	285	2.0	0	0	3/4	4	1		V(64)/v	D	vi		V(64)/v	V			64	v			M	0	1	2, 1, -2		2	2
98	94	282	287	1.0	1/2	1/2	3/4	4	1		V7/v	D	vi		V7/v	V		7		v			Mm7	0	1	2, 6, 3, 0		2	2
99	95	283	288	3.0	0	0	3/4	4	1		v[v\\	D	vi	v	v	v						\\	m	0	1	1, -2, 2		1	1
100	96	286	291	3.0	0	0	3/4	4	1		ii%65/v	D	vi	v	ii%65/v	ii	%	65		v			%7	0	1	0, -3, 1, 3		3	0
101	97	289	294	3.0	0	0	3/4	4	1		v	D	vi	v	v	v							m	0	1	1, -2, 2		1	1
102	98	292	297	3.0	0	0	3/4	4	1		ii%65/v	D	vi	v	ii%65/v	ii	%	65		v			%7	0	1	0, -3, 1, 3		3	0
103	99	295	300	1.5	0	0	3/4	4	1		v	D	vi	v	v	v							m	0	1	1, -2, 2		1	1
103	99	593/2	603/2	1.5	3/8	3/8	3/4	4	1		ii%65/v	D	vi	v	ii%65/v	ii	%	65		v			%7	0	1	0, -3, 1, 3		3	0
104	100	298	303	3.0	0	0	3/4	4	1		V7]	D	vi	v	V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
105	101	301	306	1.0	0	0	3/4	4	1		V(64)	D	vi		V(64)	V			64				M	0	1	1, 0, -3		1	1
105	101	302	307	1.0	1/4	1/4	3/4	4	1		V2	D	vi		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
105	101	303	308	1.0	1/2	1/2	3/4	4	1		i6	D	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
106	102	304	309	2.0	0	0	3/4	4	1		V65	D	vi		V65	V		65					Mm7	0	1	5, 2, -1, 1		1	5
106	102	306	311	1.0	1/2	1/2	3/4	4	1		i	D	vi		i	i							m	0	1	0, -3, 1		0	0
107	103	307	312	2.0	0	0	3/4	4	1		V[V\\	D	vi	V	V	V						\\	M	0	1	1, 5, 2		1	1
107	103	309	314	1.0	1/2	1/2	3/4	4	1		i	D	vi	V	i	i							m	0	1	0, -3, 1		0	0
108	104	310	315	2.0	0	0	3/4	4	1		V7	D	vi	V	V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
108	104	312	317	1.0	1/2	1/2	3/4	4	1		#viio43/iv	D	vi	V	#viio43/iv	#vii	o	43		iv			o7	0	1	-2, -5, 4, 1		4	-2
109	105	313	318	2.0	0	0	3/4	4	1		V65/VII	D	vi	V	V65/VII	V		65		VII			Mm7	0	1	3, 0, -3, -1		-1	3
109	105	315	320	1.0	1/2	1/2	3/4	4	1		viio7/V	D	vi	V	viio7/V	vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
110	106	316	321	2.0	0	0	3/4	4	1		V	D	vi	V	V	V							M	0	1	1, 5, 2		1	1
110	106	318	323	1.0	1/2	1/2	3/4	4	1		viio2/V]	D	vi	V	viio2/V	vii	o	2		V			o7	0	1	-3, 6, 3, 0		6	-3
111	107	319	324	3.0	0	0	3/4	4	1		V64	D	vi		V64	V		64					M	0	1	2, 1, 5		1	2
112	108	322	327	3.0	0	0	3/4	4	1		V	D	vi		V	V							M	0	1	1, 5, 2		1	1
113	109	325	330	3.0	0	0	3/4	4	1		V2	D	vi		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
114	110	328	333	3.0	0	0	3/4	4	1		V43	D	vi		V43	V		43					Mm7	0	1	2, -1, 1, 5		1	2
115	111	331	336	3.0	0	0	3/4	4	1		V2	D	vi		V2	V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
