mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
174	174	3/4	3/4	12/8	1	1	V65	c	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
175	175	3/8	3/8	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
175	175	3/4	3/4	12/8	1	1	V(64)	c	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
175	175	9/8	9/8	12/8	1	1	V7	c	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
176	176	0	0	12/8	1	1	i\\	c	i		i		i					\\	m	1	1	0, -3, 1		0	0
176	176	3/4	3/4	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
176	176	9/8	9/8	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
177	177	0	0	12/8	1	1	iv7	c	i		iv7		iv		7				mm7	1	1	-1, -4, 0, -3		-1	-1
177	177	3/8	3/8	12/8	1	1	VI6	c	i		VI6		VI		6				M	1	1	0, -3, -4		-4	0
177	177	3/4	3/4	12/8	1	1	i64	c	i		i64		i		64				m	1	1	1, 0, -3		0	1
177	177	9/8	9/8	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
178	178	0	0	12/8	1	1	viio65/V	c	i		viio65/V		vii	o	65		V		o7	1	1	3, 0, -3, 6		6	3
178	178	3/8	3/8	12/8	1	1	viio2/V	c	i		viio2/V		vii	o	2		V		o7	1	1	-3, 6, 3, 0		6	-3
178	178	3/4	3/4	12/8	1	1	V65	c	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
179	179	0	0	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
179	179	3/8	3/8	12/8	1	1	V	c	i		V		V						M	1	1	1, 5, 2		1	1
179	179	9/8	9/8	12/8	1	1	V65	c	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
180	180	0	0	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
180	180	3/8	3/8	12/8	1	1	V	c	i		V		V						M	1	1	1, 5, 2		1	1
180	180	9/8	9/8	12/8	1	1	V65	c	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
181	181	0	0	12/8	1	1	i\\	c	i		i		i					\\	m	1	1	0, -3, 1		0	0
181	181	3/8	3/8	12/8	1	1	V	c	i		V		V						M	1	1	1, 5, 2		1	1
182	182	0	0	12/8	1	1	V2/iv	c	i		V2/iv		V		2		iv		Mm7	1	1	-2, 0, 4, 1		0	-2
182	182	3/8	3/8	12/8	1	1	iv6	c	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
182	182	3/4	3/4	12/8	1	1	V65/iv	c	i		V65/iv		V		65		iv		Mm7	1	1	4, 1, -2, 0		0	4
183	183	0	0	12/8	1	1	iv	c	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
183	183	3/8	3/8	12/8	1	1	V43/iv	c	i		V43/iv		V		43		iv		Mm7	1	1	1, -2, 0, 4		0	1
183	183	3/4	3/4	12/8	1	1	iv6	c	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
183	183	9/8	9/8	12/8	1	1	#viio43(+2)	c	i		#viio43(+2)		#vii	o	43	+2			o7	1	1	-1, -4, 5, 2	0	5	-1
184	184	0	0	12/8	1	1	V/iv	c	i		V/iv		V				iv		M	1	1	0, 4, 1		0	0
184	184	9/8	9/8	12/8	1	1	V6/iv	c	i		V6/iv		V		6		iv		M	1	1	4, 1, 0		0	4
185	185	0	0	12/8	1	1	iv	c	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
185	185	3/8	3/8	12/8	1	1	V43/iv	c	i		V43/iv		V		43		iv		Mm7	1	1	1, -2, 0, 4		0	1
185	185	3/4	3/4	12/8	1	1	iv6	c	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
185	185	9/8	9/8	12/8	1	1	iv	c	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
186	186	0	0	12/8	1	1	V/VI	c	i		V/VI		V				VI		M	1	1	-3, 1, -2		-3	-3
186	186	3/4	3/4	12/8	1	1	V6/VI	c	i		V6/VI		V		6		VI		M	1	1	1, -2, -3		-3	1
186	186	9/8	9/8	12/8	1	1	V/VI	c	i		V/VI		V				VI		M	1	1	-3, 1, -2		-3	-3
187	187	0	0	12/8	1	1	VI	c	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
187	187	3/8	3/8	12/8	1	1	V64/VI	c	i		V64/VI		V		64		VI		M	1	1	-2, -3, 1		-3	-2
187	187	3/4	3/4	12/8	1	1	VI6	c	i		VI6		VI		6				M	1	1	0, -3, -4		-4	0
187	187	9/8	9/8	12/8	1	1	VI	c	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
188	188	0	0	12/8	1	1	iv	c	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
188	188	9/8	9/8	12/8	1	1	#viio43	c	i		#viio43		#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
189	189	0	0	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
189	189	9/8	9/8	12/8	1	1	#viio43	c	i		#viio43		#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
190	190	0	0	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
190	190	9/8	9/8	12/8	1	1	#viio43	c	i		#viio43		#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
191	191	0	0	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
191	191	3/8	3/8	12/8	1	1	V43	c	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
191	191	3/4	3/4	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
191	191	9/8	9/8	12/8	1	1	V(9)	c	i		V(9)		V			9			M	1	1	1, 5, 2	-4	1	1
191	191	11/8	11/8	12/8	1	1	V	c	i		V		V						M	1	1	1, 5, 2		1	1
192	192	0	0	12/8	1	1	i64	c	i		i64		i		64				m	1	1	1, 0, -3		0	1
192	192	3/8	3/8	12/8	1	1	V2	c	i		V2		V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
192	192	3/4	3/4	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
192	192	9/8	9/8	12/8	1	1	V43	c	i		V43		V		43				Mm7	1	1	2, -1, 1, 5		1	2
193	193	0	0	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
193	193	3/8	3/8	12/8	1	1	V65	c	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
193	193	3/4	3/4	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
193	193	9/8	9/8	12/8	1	1	#viio43	c	i		#viio43		#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
194	194	0	0	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
194	194	3/8	3/8	12/8	1	1	V65	c	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
194	194	3/4	3/4	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
194	194	9/8	9/8	12/8	1	1	iv	c	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
195	195	0	0	12/8	1	1	V6/iv	c	i		V6/iv		V		6		iv		M	1	1	4, 1, 0		0	4
195	195	3/8	3/8	12/8	1	1	V65/iv	c	i		V65/iv		V		65		iv		Mm7	1	1	4, 1, -2, 0		0	4
195	195	3/4	3/4	12/8	1	1	V6(6)/iv	c	i		V6(6)/iv		V		6	6	iv		M	1	1	4, -4, 0		0	4
195	195	9/8	9/8	12/8	1	1	V6/iv	c	i		V6/iv		V		6		iv		M	1	1	4, 1, 0		0	4
196	196	0	0	12/8	1	1	iv(4)	c	i		iv(4)		iv			4			m	1	1	-1, -2, 0		-1	-1
196	196	3/8	3/8	12/8	1	1	iv	c	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
196	196	3/4	3/4	12/8	1	1	iv(94)	c	i		iv(94)		iv			94			m	1	1	-1, -2, 0	1	-1	-1
196	196	9/8	9/8	12/8	1	1	iv	c	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
197	197	0	0	12/8	1	1	V(64)	c	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
197	197	3/4	3/4	12/8	1	1	V(134)	c	i		V(134)		V			134			M	1	1	1, 0, 2	-3	1	1
197	197	11/8	11/8	12/8	1	1	V(64)	c	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
198	198	0	0	12/8	1	1	V7	c	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
198	198	3/4	3/4	12/8	1	1	V(64)	c	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
199	199	0	0	12/8	1	1	iv65(2)	c	i		iv65(2)		iv		65	2			mm7	1	1	-4, 0, -3, 1		-1	-4
199	199	3/4	3/4	12/8	1	1	iv6(9#7)	c	i		iv6(9#7)		iv		6	9#7			m	1	1	-4, 0, 4	1	-1	-4
200	200	0	0	12/8	1	1	iv6(9)	c	i		iv6(9)		iv		6	9			m	1	1	-4, 0, -1	1	-1	-4
200	200	1/4	1/4	12/8	1	1	iv6	c	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
200	200	3/4	3/4	12/8	1	1	iv	c	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
200	200	9/8	9/8	12/8	1	1	iv6	c	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
201	201	0	0	12/8	1	1	V7	c	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
201	201	3/8	3/8	12/8	1	1	V(64)	c	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
202	202	0	0	12/8	1	1	iv7	c	i		iv7		iv		7				mm7	1	1	-1, -4, 0, -3		-1	-1
202	202	3/8	3/8	12/8	1	1	#viio43	c	i		#viio43		#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
204	204	0	0	12/8	1	1	#viio	c	i		#viio		#vii	o					o	1	1	5, 2, -1		5	5
204	204	3/8	3/8	12/8	1	1	iio	c	i		iio		ii	o					o	1	1	2, -1, -4		2	2
204	204	9/8	9/8	12/8	1	1	#viio	c	i		#viio		#vii	o					o	1	1	5, 2, -1		5	5
206	206	3/8	3/8	12/8	1	1	iio	c	i		iio		ii	o					o	1	1	2, -1, -4		2	2
208	208	0	0	12/8	1	1	#viio7	c	i		#viio7		#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
210	210	0	0	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
210	210	3/4	3/4	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
211	211	0	0	12/8	1	1	i64	c	i		i64		i		64				m	1	1	1, 0, -3		0	1
211	211	3/4	3/4	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
212	212	0	0	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
212	212	3/4	3/4	12/8	1	1	i64	c	i		i64		i		64				m	1	1	1, 0, -3		0	1
212	212	9/8	9/8	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
213	213	3/8	3/8	12/8	1	1	VI	c	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
213	213	3/4	3/4	12/8	1	1	iio6	c	i		iio6		ii	o	6				o	1	1	-1, -4, 2		2	-1
213	213	9/8	9/8	12/8	1	1	V7	c	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
214	214	0	0	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
214	214	3/8	3/8	12/8	1	1	V	c	i		V		V						M	1	1	1, 5, 2		1	1
214	214	3/4	3/4	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
214	214	11/8	11/8	12/8	1	1	VII6	c	i		VII6		VII		6				M	1	1	2, -1, -2		-2	2
215	215	0	0	12/8	1	1	VI6	c	i		VI6		VI		6				M	1	1	0, -3, -4		-4	0
215	215	3/8	3/8	12/8	1	1	V/iv	c	i		V/iv		V				iv		M	1	1	0, 4, 1		0	0
215	215	3/4	3/4	12/8	1	1	iv6	c	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
215	215	11/8	11/8	12/8	1	1	III6	c	i		III6		III		6				M	1	1	1, -2, -3		-3	1
216	216	0	0	12/8	1	1	iio6	c	i		iio6		ii	o	6				o	1	1	-1, -4, 2		2	-1
216	216	3/4	3/4	12/8	1	1	#viio43	c	i		#viio43		#vii	o	43				o7	1	1	-1, -4, 5, 2		5	-1
217	217	0	0	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
217	217	3/4	3/4	12/8	1	1	V	c	i		V		V						M	1	1	1, 5, 2		1	1
218	218	0	0	12/8	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
218	218	3/4	3/4	12/8	1	1	V	c	i		V		V						M	1	1	1, 5, 2		1	1
219	219	0	0	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
219	219	3/4	3/4	12/8	1	1	iv	c	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
220	220	0	0	12/8	1	1	V/III	c	i		V/III		V				III		M	1	1	-2, 2, -1		-2	-2
220	220	3/4	3/4	12/8	1	1	III	c	i		III		III						M	1	1	-3, 1, -2		-3	-3
220	220	9/8	9/8	12/8	1	1	viio/III	c	i		viio/III		vii	o			III		o	1	1	2, -1, -4		2	2
221	221	0	0	12/8	1	1	III	c	i		III		III						M	1	1	-3, 1, -2		-3	-3
221	221	3/8	3/8	12/8	1	1	#viio	c	i		#viio		#vii	o					o	1	1	5, 2, -1		5	5
221	221	3/4	3/4	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
221	221	9/8	9/8	12/8	1	1	V6/VI	c	i		V6/VI		V		6		VI		M	1	1	1, -2, -3		-3	1
222	222	0	0	12/8	1	1	VI	c	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
222	222	3/8	3/8	12/8	1	1	iio6	c	i		iio6		ii	o	6				o	1	1	-1, -4, 2		2	-1
222	222	3/4	3/4	12/8	1	1	V(64)	c	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
222	222	9/8	9/8	12/8	1	1	V	c	i		V		V						M	1	1	1, 5, 2		1	1
223	223	0	0	12/8	1	1	V6/iv	c	i		V6/iv		V		6		iv		M	1	1	4, 1, 0		0	4
223	223	3/4	3/4	12/8	1	1	V2/iv	c	i		V2/iv		V		2		iv		Mm7	1	1	-2, 0, 4, 1		0	-2
223	223	9/8	9/8	12/8	1	1	V43/iv	c	i		V43/iv		V		43		iv		Mm7	1	1	1, -2, 0, 4		0	1
224	224	0	0	12/8	1	1	iv	c	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
224	224	3/8	3/8	12/8	1	1	V6/iv	c	i		V6/iv		V		6		iv		M	1	1	4, 1, 0		0	4
224	224	3/4	3/4	12/8	1	1	iv	c	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
224	224	9/8	9/8	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
225	225	0	0	12/8	1	1	V65	c	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
225	225	7/8	7/8	12/8	1	1	#viio6	c	i		#viio6		#vii	o	6				o	1	1	2, -1, 5		5	2
226	226	0	0	12/8	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
226	226	3/8	3/8	12/8	1	1	#viio	c	i		#viio		#vii	o					o	1	1	5, 2, -1		5	5
226	226	3/4	3/4	12/8	1	1	iv6	c	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
226	226	9/8	9/8	12/8	1	1	#viio6/iv	c	i		#viio6/iv		#vii	o	6		iv		o	1	1	1, -2, 4		4	1
227	227	0	0	12/8	1	1	iv	c	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
228	228	0	0	12/8	1	1	V	c	i		V		V						M	1	1	1, 5, 2		1	1
228	228	3/4	3/4	12/8	1	1	V7	c	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
229	229	0	0	4/4	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
229	229	1/4	1/4	4/4	1	1	i2	c	i		i2		i		2				mm7	1	1	-2, 0, -3, 1		0	-2
229	229	1/2	1/2	4/4	1	1	VI	c	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
229	229	3/4	3/4	4/4	1	1	i64	c	i		i64		i		64				m	1	1	1, 0, -3		0	1
230	230	0	0	4/4	1	1	VI	c	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
230	230	1/4	1/4	4/4	1	1	i64	c	i		i64		i		64				m	1	1	1, 0, -3		0	1
230	230	1/2	1/2	4/4	1	1	iv7	c	i		iv7		iv		7				mm7	1	1	-1, -4, 0, -3		-1	-1
230	230	3/4	3/4	4/4	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
231	231	0	0	4/4	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
231	231	1/4	1/4	4/4	1	1	i2	c	i		i2		i		2				mm7	1	1	-2, 0, -3, 1		0	-2
231	231	1/2	1/2	4/4	1	1	VI	c	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
231	231	3/4	3/4	4/4	1	1	i64	c	i		i64		i		64				m	1	1	1, 0, -3		0	1
232	232	0	0	4/4	1	1	VI	c	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
232	232	1/4	1/4	4/4	1	1	i64	c	i		i64		i		64				m	1	1	1, 0, -3		0	1
232	232	1/2	1/2	4/4	1	1	iv7	c	i		iv7		iv		7				mm7	1	1	-1, -4, 0, -3		-1	-1
232	232	3/4	3/4	4/4	1	1	i6	c	i		i6		i		6				m	1	1	-3, 1, 0		0	-3
233	233	0	0	4/4	1	1	i	c	i		i		i						m	1	1	0, -3, 1		0	0
234	234	0	0	4/4	1	1	iv	c	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
234	234	1/2	1/2	4/4	1	1	#viio6/iv	c	i		#viio6/iv		#vii	o	6		iv		o	1	1	1, -2, 4		4	1
234	234	7/8	7/8	4/4	1	1	iv6	c	i		iv6		iv		6				m	1	1	-4, 0, -1		-1	-4
235	235	0	0	4/4	1	1	III.V(64)	c	III		V(64)		V			64			M	1	0	1, 0, 4		1	1
236	236	0	0	4/4	1	1	V7	c	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
237	237	0	0	4/4	1	1	I	c	III		I		I						M	1	0	0, 4, 1		0	0
237	237	1/4	1/4	4/4	1	1	IM2	c	III		IM2		I	M	2				MM7	1	0	5, 0, 4, 1		0	5
237	237	1/2	1/2	4/4	1	1	vi	c	III		vi		vi						m	1	0	3, 0, 4		3	3
237	237	3/4	3/4	4/4	1	1	I64	c	III		I64		I		64				M	1	0	1, 0, 4		0	1
238	238	0	0	4/4	1	1	vi	c	III		vi		vi						m	1	0	3, 0, 4		3	3
238	238	1/4	1/4	4/4	1	1	I64	c	III		I64		I		64				M	1	0	1, 0, 4		0	1
238	238	1/2	1/2	4/4	1	1	IVM7	c	III		IVM7		IV	M	7				MM7	1	0	-1, 3, 0, 4		-1	-1
238	238	3/4	3/4	4/4	1	1	I6	c	III		I6		I		6				M	1	0	4, 1, 0		0	4
239	239	0	0	4/4	1	1	I	c	III		I		I						M	1	0	0, 4, 1		0	0
239	239	1/4	1/4	4/4	1	1	IM2	c	III		IM2		I	M	2				MM7	1	0	5, 0, 4, 1		0	5
239	239	1/2	1/2	4/4	1	1	vi	c	III		vi		vi						m	1	0	3, 0, 4		3	3
239	239	3/4	3/4	4/4	1	1	I64	c	III		I64		I		64				M	1	0	1, 0, 4		0	1
240	240	0	0	4/4	1	1	vi	c	III		vi		vi						m	1	0	3, 0, 4		3	3
240	240	1/4	1/4	4/4	1	1	I64	c	III		I64		I		64				M	1	0	1, 0, 4		0	1
240	240	1/2	1/2	4/4	1	1	IVM7	c	III		IVM7		IV	M	7				MM7	1	0	-1, 3, 0, 4		-1	-1
240	240	3/4	3/4	4/4	1	1	I6	c	III		I6		I		6				M	1	0	4, 1, 0		0	4
241	241	0	0	4/4	1	1	ii65	c	III		ii65		ii		65				mm7	1	0	-1, 3, 0, 2		2	-1
242	242	0	0	4/4	1	1	ii65(9)	c	III		ii65(9)		ii		65	9			mm7	1	0	-1, 3, 0, 2	4	2	-1
242	242	1/2	1/2	4/4	1	1	ii65	c	III		ii65		ii		65				mm7	1	0	-1, 3, 0, 2		2	-1
243	243	0	0	4/4	1	1	ii65	c	III		ii65		ii		65				mm7	1	0	-1, 3, 0, 2		2	-1
244	244	0	0	4/4	1	1	ii65(9)	c	III		ii65(9)		ii		65	9			mm7	1	0	-1, 3, 0, 2	4	2	-1
244	244	1/2	1/2	4/4	1	1	ii65	c	III		ii65		ii		65				mm7	1	0	-1, 3, 0, 2		2	-1
245	245	0	0	4/4	1	1	V(64)	c	III		V(64)		V			64			M	1	0	1, 0, 4		1	1
247	247	0	0	4/4	1	1	V7	c	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
248	248	1/2	1/2	4/4	1	1	V2	c	III		V2		V		2				Mm7	1	0	-1, 1, 5, 2		1	-1
249	249	0	0	4/4	1	1	I6	c	III		I6		I		6				M	1	0	4, 1, 0		0	4
251	251	0	0	4/4	1	1	ii6	c	III		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
253	253	0	0	4/4	1	1	ii	c	III		ii		ii						m	1	0	2, -1, 3		2	2
256	256	0	0	4/4	1	1	V/ii	c	III		V/ii		V				ii		M	1	0	3, 7, 4		3	3
257	257	0	0	4/4	1	1	ii	c	III		ii		ii						m	1	0	2, -1, 3		2	2
258	258	0	0	4/4	1	1	V/ii	c	III		V/ii		V				ii		M	1	0	3, 7, 4		3	3
259	259	0	0	4/4	1	1	V(64)/ii	c	III		V(64)/ii		V			64	ii		M	1	0	3, 2, -1		3	3
260	260	0	0	4/4	1	1	V7/ii	c	III		V7/ii		V		7		ii		Mm7	1	0	3, 7, 4, 1		3	3
260	260	1/4	1/4	4/4	1	1	V43/ii	c	III		V43/ii		V		43		ii		Mm7	1	0	4, 1, 3, 7		3	4
260	260	1/2	1/2	4/4	1	1	V65/ii	c	III		V65/ii		V		65		ii		Mm7	1	0	7, 4, 1, 3		3	7
260	260	3/4	3/4	4/4	1	1	V43/ii	c	III		V43/ii		V		43		ii		Mm7	1	0	4, 1, 3, 7		3	4
261	261	0	0	4/4	1	1	V(64)/ii	c	III		V(64)/ii		V			64	ii		M	1	0	3, 2, -1		3	3
262	262	0	0	4/4	1	1	V7/ii	c	III		V7/ii		V		7		ii		Mm7	1	0	3, 7, 4, 1		3	3
262	262	1/4	1/4	4/4	1	1	V43/ii	c	III		V43/ii		V		43		ii		Mm7	1	0	4, 1, 3, 7		3	4
262	262	1/2	1/2	4/4	1	1	V65/ii	c	III		V65/ii		V		65		ii		Mm7	1	0	7, 4, 1, 3		3	7
262	262	3/4	3/4	4/4	1	1	V43/ii	c	III		V43/ii		V		43		ii		Mm7	1	0	4, 1, 3, 7		3	4
263	263	0	0	4/4	1	1	ii	c	III		ii		ii						m	1	0	2, -1, 3		2	2
264	264	0	0	4/4	1	1	#viio7/iii	c	III		#viio7/iii		#vii	o	7		iii		o7	1	0	9, 6, 3, 0		9	9
265	265	0	0	4/4	1	1	iv64/iii	c	III		iv64/iii		iv		64		iii		m	1	0	4, 3, 0		3	4
266	266	0	0	4/4	1	1	ii%7/iii	c	III		ii%7/iii		ii	%	7		iii		%7	1	0	6, 3, 0, 4		6	6
266	266	1/2	1/2	4/4	1	1	#viio65/iii	c	III		#viio65/iii		#vii	o	65		iii		o7	1	0	6, 3, 0, 9		9	6
267	267	0	0	4/4	1	1	iio/iii	c	III		iio/iii		ii	o			iii		o	1	0	6, 3, 0		6	6
267	267	1/2	1/2	4/4	1	1	iv64/iii	c	III		iv64/iii		iv		64		iii		m	1	0	4, 3, 0		3	4
268	268	0	0	4/4	1	1	ii%7/iii	c	III		ii%7/iii		ii	%	7		iii		%7	1	0	6, 3, 0, 4		6	6
268	268	1/2	1/2	4/4	1	1	#viio65/iii	c	III		#viio65/iii		#vii	o	65		iii		o7	1	0	6, 3, 0, 9		9	6
269	269	0	0	4/4	1	1	iio/iii	c	III		iio/iii		ii	o			iii		o	1	0	6, 3, 0		6	6
269	269	1/2	1/2	4/4	1	1	iv64/iii	c	III		iv64/iii		iv		64		iii		m	1	0	4, 3, 0		3	4
270	270	0	0	4/4	1	1	ii%7/iii	c	III		ii%7/iii		ii	%	7		iii		%7	1	0	6, 3, 0, 4		6	6
271	271	0	0	4/4	1	1	#viio65/iii	c	III		#viio65/iii		#vii	o	65		iii		o7	1	0	6, 3, 0, 9		9	6
272	272	3/4	3/4	4/4	1	1	I64	c	III		I64		I		64				M	1	0	1, 0, 4		0	1
273	273	0	0	4/4	1	1	V43/V	c	III		V43/V		V		43		V		Mm7	1	0	3, 0, 2, 6		2	3
273	273	1/2	1/2	4/4	1	1	V	c	III		V		V						M	1	0	1, 5, 2		1	1
274	274	0	0	4/4	1	1	V2	c	III		V2		V		2				Mm7	1	0	-1, 1, 5, 2		1	-1
274	274	1/2	1/2	4/4	1	1	I6	c	III		I6		I		6				M	1	0	4, 1, 0		0	4
275	275	0	0	4/4	1	1	ii7(119)	c	III		ii7(119)		ii		7	119			mm7	1	0	2, -1, 3, 0	1, 4	2	2
275	275	1/2	1/2	4/4	1	1	V7	c	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
276	276	0	0	4/4	1	1	I	c	III		I		I						M	1	0	0, 4, 1		0	0
276	276	1/2	1/2	4/4	1	1	V6	c	III		V6		V		6				M	1	0	5, 2, 1		1	5
277	277	0	0	4/4	1	1	V43/V	c	III		V43/V		V		43		V		Mm7	1	0	3, 0, 2, 6		2	3
277	277	1/2	1/2	4/4	1	1	V	c	III		V		V						M	1	0	1, 5, 2		1	1
278	278	0	0	4/4	1	1	V2	c	III		V2		V		2				Mm7	1	0	-1, 1, 5, 2		1	-1
278	278	1/2	1/2	4/4	1	1	I6	c	III		I6		I		6				M	1	0	4, 1, 0		0	4
279	279	0	0	4/4	1	1	ii7(119)	c	III		ii7(119)		ii		7	119			mm7	1	0	2, -1, 3, 0	1, 4	2	2
279	279	1/2	1/2	4/4	1	1	V7	c	III		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
280	280	0	0	4/4	1	1	I\\	c	III		I		I					\\	M	1	0	0, 4, 1		0	0
280	280	1/2	1/2	4/4	1	1	V43	c	III		V43		V		43				Mm7	1	0	2, -1, 1, 5		1	2
281	281	0	0	4/4	1	1	I6	c	III		I6		I		6				M	1	0	4, 1, 0		0	4
281	281	1/2	1/2	4/4	1	1	#viio65/ii	c	III		#viio65/ii		#vii	o	65		ii		o7	1	0	4, 1, -2, 7		7	4
282	282	0	0	4/4	1	1	ii6	c	III		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
282	282	1/4	1/4	4/4	1	1	ii65	c	III		ii65		ii		65				mm7	1	0	-1, 3, 0, 2		2	-1
282	282	1/2	1/2	4/4	1	1	ii(6)	c	III		ii(6)		ii			6			m	1	0	2, -1, 5		2	2
282	282	3/4	3/4	4/4	1	1	ii	c	III		ii		ii						m	1	0	2, -1, 3		2	2
283	283	0	0	4/4	1	1	V(964)	c	III		V(964)		V			964			M	1	0	1, 0, 4	3	1	1
283	283	1/4	1/4	4/4	1	1	V(64)	c	III		V(64)		V			64			M	1	0	1, 0, 4		1	1
