mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
13	13	48	8.0	0	0	2/2	4	1	V65/VI	a	i		V65/VI		V		65		VI			Mm7	1	1	1, -2, -5, -3		-3	1
15	15	56	8.0	0	0	2/2	4	1	V6/VI	a	i		V6/VI		V		6		VI			M	1	1	1, -2, -3		-3	1
17	17	64	8.0	0	0	2/2	4	1	IV6/VI	a	i		IV6/VI		IV		6		VI			M	1	1	-1, -4, -5		-5	-1
19	19	72	2.0	0	0	2/2	4	1	V7(9)/VI	a	i		V7(9)/VI		V		7	9	VI			Mm7	1	1	-3, 1, -2, -5	-1	-3	-3
19	19	74	6.0	1/2	1/2	2/2	4	1	V7/VI\\	a	i		V7/VI		V		7		VI		\\	Mm7	1	1	-3, 1, -2, -5		-3	-3
21	21	80	1.0	0	0	2/2	4	1	V65/iv	a	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
21	21	81	0.5	1/4	1/4	2/2	4	1	V6/iv	a	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
21	21	163/2	1.0	3/8	3/8	2/2	4	1	iio/iv	a	i		iio/iv		ii	o			iv			o	1	1	1, -2, -5		1	1
21	21	165/2	1.0	5/8	5/8	2/2	4	1	V6/iv	a	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
21	21	167/2	1.0	7/8	7/8	2/2	4	1	iio/iv	a	i		iio/iv		ii	o			iv			o	1	1	1, -2, -5		1	1
22	22	169/2	1.0	1/8	1/8	2/2	4	1	V6/iv	a	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
22	22	171/2	1.0	3/8	3/8	2/2	4	1	#viio2/iv	a	i		#viio2/iv		#vii	o	2		iv			o7	1	1	-5, 4, 1, -2		4	-5
22	22	173/2	1.0	5/8	5/8	2/2	4	1	iio6/iv	a	i		iio6/iv		ii	o	6		iv			o	1	1	-2, -5, 1		1	-2
22	22	175/2	0.5	7/8	7/8	2/2	4	1	#viio6/iv	a	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1
23	23	88	1.5	0	0	2/2	4	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
23	23	179/2	1.0	3/8	3/8	2/2	4	1	#viio7/iv	a	i		#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
23	23	181/2	1.0	5/8	5/8	2/2	4	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
23	23	183/2	1.0	7/8	7/8	2/2	4	1	iio64/iv	a	i		iio64/iv		ii	o	64		iv			o	1	1	-5, 1, -2		1	-5
24	24	185/2	0.5	1/8	1/8	2/2	4	1	iv64	a	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
24	24	93	0.5	1/4	1/4	2/2	4	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
24	24	187/2	1.0	3/8	3/8	2/2	4	1	iv64	a	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
24	24	189/2	1.0	5/8	5/8	2/2	4	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
24	24	191/2	0.5	7/8	7/8	2/2	4	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
25	25	96	1.5	0	0	2/2	4	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
25	25	195/2	1.0	3/8	3/8	2/2	4	1	iio	a	i		iio		ii	o						o	1	1	2, -1, -4		2	2
25	25	197/2	1.0	5/8	5/8	2/2	4	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
25	25	199/2	1.0	7/8	7/8	2/2	4	1	iio	a	i		iio		ii	o						o	1	1	2, -1, -4		2	2
26	26	201/2	1.0	1/8	1/8	2/2	4	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
26	26	203/2	1.0	3/8	3/8	2/2	4	1	iio	a	i		iio		ii	o						o	1	1	2, -1, -4		2	2
26	26	205/2	1.0	5/8	5/8	2/2	4	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
26	26	207/2	1.0	7/8	7/8	2/2	4	1	iio	a	i		iio		ii	o						o	1	1	2, -1, -4		2	2
27	27	209/2	1.0	1/8	1/8	2/2	4	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
27	27	211/2	1.0	3/8	3/8	2/2	4	1	iio	a	i		iio		ii	o						o	1	1	2, -1, -4		2	2
27	27	213/2	1.0	5/8	5/8	2/2	4	1	V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
27	27	215/2	0.5	7/8	7/8	2/2	4	1	iio	a	i		iio		ii	o						o	1	1	2, -1, -4		2	2
28	28	108	4.0	0	0	2/2	4	1	V\\	a	i		V		V						\\	M	1	1	1, 5, 2		1	1
29	29	112	2.0	0	0	2/2	4	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
29	29	114	2.0	1/2	1/2	2/2	4	1	V43	a	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
30	30	116	2.0	0	0	2/2	4	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
30	30	118	2.0	1/2	1/2	2/2	4	1	V65	a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
31	31	120	2.0	0	0	2/2	4	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
31	31	122	1.5	1/2	1/2	2/2	4	1	V65/iv	a	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
31	31	247/2	0.5	7/8	7/8	2/2	4	1	V7/iv	a	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
32	32	124	2.0	0	0	2/2	4	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
32	32	126	2.0	1/2	1/2	2/2	4	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
33	33	128	2.0	0	0	2/2	4	1	V7/V	a	i		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
33	33	130	2.0	1/2	1/2	2/2	4	1	ii%43	a	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
34	34	132	2.0	0	0	2/2	4	1	V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
34	34	134	2.0	1/2	1/2	2/2	4	1	V2/iv	a	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
35	35	136	2.0	0	0	2/2	4	1	viio65/V	a	i		viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
35	35	138	1.5	1/2	1/2	2/2	4	1	viio65(9)/V	a	i		viio65(9)/V		vii	o	65	9	V			o7	1	1	3, 0, -3, 6	1	6	3
35	35	279/2	0.5	7/8	7/8	2/2	4	1	viio65/V	a	i		viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
36	36	140	2.0	0	0	2/2	4	1	ii%43	a	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
36	36	142	2.0	1/2	1/2	2/2	4	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
37	37	144	2.0	0	0	2/2	4	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
37	37	146	2.0	1/2	1/2	2/2	4	1	V43	a	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
38	38	148	2.0	0	0	2/2	4	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
38	38	150	2.0	1/2	1/2	2/2	4	1	V65	a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
39	39	152	2.0	0	0	2/2	4	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
39	39	154	1.0	1/2	1/2	2/2	4	1	V6/iv	a	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
39	39	155	1.0	3/4	3/4	2/2	4	1	V7/iv	a	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
40	40	156	2.0	0	0	2/2	4	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
40	40	158	4.0	1/2	1/2	2/2	4	1	VIM7/iv	a	i		VIM7/iv		VI	M	7		iv			MM7	1	1	-5, -1, -4, 0		-5	-5
41	41	162	2.0	1/2	1/2	2/2	4	1	VIM43/iv	a	i		VIM43/iv		VI	M	43		iv			MM7	1	1	-4, 0, -5, -1		-5	-4
42	42	164	2.0	0	0	2/2	4	1	iio/iv	a	i		iio/iv		ii	o			iv			o	1	1	1, -2, -5		1	1
42	42	166	1.0	1/2	1/2	2/2	4	1	V65/iv	a	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
42	42	167	1.0	3/4	3/4	2/2	4	1	V7/iv	a	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
43	43	168	2.0	0	0	2/2	4	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
43	43	170	2.0	1/2	1/2	2/2	4	1	#viio65	a	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
44	44	172	1.0	0	0	2/2	4	1	#viio7	a	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
44	44	173	1.0	1/4	1/4	2/2	4	1	iio6	a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
44	44	174	2.0	1/2	1/2	2/2	4	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
45	45	176	2.0	0	0	2/2	4	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
45	45	178	2.0	1/2	1/2	2/2	4	1	V43	a	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
46	46	180	1.5	0	0	2/2	4	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
46	46	363/2	0.5	3/8	3/8	2/2	4	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
46	46	182	2.0	1/2	1/2	2/2	4	1	iv7(9)	a	i		iv7(9)		iv		7	9				mm7	1	1	-1, -4, 0, -3	1	-1	-1
47	47	184	2.0	0	0	2/2	4	1	V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
47	47	186	2.0	1/2	1/2	2/2	4	1	V2	a	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
48	48	188	2.0	0	0	2/2	4	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
48	48	190	2.0	1/2	1/2	2/2	4	1	V65	a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
49	49	192	2.0	0	0	2/2	4	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
49	49	194	2.0	1/2	1/2	2/2	4	1	V43	a	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
50	50	196	1.5	0	0	2/2	4	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
50	50	395/2	0.5	3/8	3/8	2/2	4	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
50	50	198	2.0	1/2	1/2	2/2	4	1	iv7(9)	a	i		iv7(9)		iv		7	9				mm7	1	1	-1, -4, 0, -3	1	-1	-1
51	51	200	2.0	0	0	2/2	4	1	V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
51	51	202	2.0	1/2	1/2	2/2	4	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
52	52	204	1.0	0	0	2/2	4	1	i\\	a	i		i		i						\\	m	1	1	0, -3, 1		0	0
52	52	205	0.5	1/4	1/4	2/2	4	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
52	52	411/2	1.0	3/8	3/8	2/2	4	1	iio6	a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
52	52	413/2	1.0	5/8	5/8	2/2	4	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
52	52	415/2	1.0	7/8	7/8	2/2	4	1	#viio7	a	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
53	53	417/2	1.0	1/8	1/8	2/2	4	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
53	53	419/2	1.0	3/8	3/8	2/2	4	1	#viio2	a	i		#viio2		#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
53	53	421/2	1.0	5/8	5/8	2/2	4	1	i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
53	53	423/2	0.5	7/8	7/8	2/2	4	1	iio6	a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
54	54	212	0.5	0	0	2/2	4	1	i(964)	a	i		i(964)		i			964				m	1	1	0, -1, -4	2	0	0
54	54	425/2	0.5	1/8	1/8	2/2	4	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
54	54	213	0.5	1/4	1/4	2/2	4	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
54	54	427/2	1.0	3/8	3/8	2/2	4	1	#viio7	a	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
54	54	429/2	1.0	5/8	5/8	2/2	4	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
54	54	431/2	1.0	7/8	7/8	2/2	4	1	iio64	a	i		iio64		ii	o	64					o	1	1	-4, 2, -1		2	-4
55	55	433/2	1.0	1/8	1/8	2/2	4	1	i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
55	55	435/2	1.0	3/8	3/8	2/2	4	1	#viio64	a	i		#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
55	55	437/2	1.5	5/8	5/8	2/2	4	1	i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
56	56	220	4.0	0	0	2/2	4	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
57	57	224	4.0	0	0	2/2	4	1	V2/iv	a	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
58	58	228	4.0	0	0	2/2	4	1	#viio2(+2)	a	i		#viio2(+2)		#vii	o	2	+2				o7	1	1	-4, 5, 2, -1	0	5	-4
59	59	232	4.0	0	0	2/2	4	1	V43/iv	a	i		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
60	60	236	1.5	0	0	2/2	4	1	iv\\	a	i		iv		iv						\\	m	1	1	-1, -4, 0		-1	-1
60	60	475/2	1.0	3/8	3/8	2/2	4	1	#viio7/iv	a	i		#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
60	60	477/2	1.0	5/8	5/8	2/2	4	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
60	60	479/2	1.0	7/8	7/8	2/2	4	1	iio64/iv	a	i		iio64/iv		ii	o	64		iv			o	1	1	-5, 1, -2		1	-5
61	61	481/2	1.0	1/8	1/8	2/2	4	1	iv64	a	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
61	61	483/2	1.0	3/8	3/8	2/2	4	1	iio6/iv	a	i		iio6/iv		ii	o	6		iv			o	1	1	-2, -5, 1		1	-2
61	61	485/2	1.0	5/8	5/8	2/2	4	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
61	61	487/2	0.5	7/8	7/8	2/2	4	1	#viio7/iv	a	i		#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
62	62	244	0.5	0	0	2/2	4	1	iv(#7b64)	a	i		iv(#7b64)		iv			#7b64				m	1	1	-1, -2, -5	4	-1	-1
62	62	489/2	1.0	1/8	1/8	2/2	4	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
62	62	491/2	1.0	3/8	3/8	2/2	4	1	iio64/iv	a	i		iio64/iv		ii	o	64		iv			o	1	1	-5, 1, -2		1	-5
62	62	493/2	1.0	5/8	5/8	2/2	4	1	iv64	a	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
62	62	495/2	1.0	7/8	7/8	2/2	4	1	iio6/iv	a	i		iio6/iv		ii	o	6		iv			o	1	1	-2, -5, 1		1	-2
63	63	497/2	1.0	1/8	1/8	2/2	4	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
63	63	499/2	1.0	3/8	3/8	2/2	4	1	iio/iv	a	i		iio/iv		ii	o			iv			o	1	1	1, -2, -5		1	1
63	63	501/2	1.5	5/8	5/8	2/2	4	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
64	64	252	4.0	0	0	2/2	4	1	v.V	a	v		V		V							M	1	1	1, 5, 2		1	1
65	65	256	4.0	0	0	2/2	4	1	V2	a	v		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
66	66	260	4.0	0	0	2/2	4	1	viio2/V	a	v		viio2/V		vii	o	2		V			o7	1	1	-3, 6, 3, 0		6	-3
67	67	264	4.0	0	0	2/2	4	1	#viio6	a	v		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
68	68	268	2.0	0	0	2/2	4	1	i	a	v		i		i							m	1	1	0, -3, 1		0	0
68	68	270	2.0	1/2	1/2	2/2	4	1	V/iv	a	v		V/iv		V				iv			M	1	1	0, 4, 1		0	0
69	69	272	2.0	0	0	2/2	4	1	iv	a	v		iv		iv							m	1	1	-1, -4, 0		-1	-1
69	69	274	2.0	1/2	1/2	2/2	4	1	V/vii	a	v		V/vii		V				vii			M	1	1	-1, 3, 0		-1	-1
70	70	276	4.0	0	0	2/2	4	1	#viio7	a	v		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
71	71	280	1.0	0	0	2/2	4	1	i6	a	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
71	71	281	2.0	1/4	1/4	2/2	4	1	i64	a	v		i64		i		64					m	1	1	1, 0, -3		0	1
71	71	283	1.0	3/4	3/4	2/2	4	1	i6	a	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
72	72	284	2.0	0	0	2/2	4	1	ii%65	a	v		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
72	72	286	2.0	1/2	1/2	2/2	4	1	VI6	a	v		VI6		VI		6					M	1	1	0, -3, -4		-4	0
73	73	288	1.0	0	0	2/2	4	1	iv	a	v		iv		iv							m	1	1	-1, -4, 0		-1	-1
73	73	289	1.0	1/4	1/4	2/2	4	1	iv6	a	v		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
73	73	290	2.0	1/2	1/2	2/2	4	1	VI6	a	v		VI6		VI		6					M	1	1	0, -3, -4		-4	0
74	74	292	1.5	0	0	2/2	4	1	viio7/V	a	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
74	74	587/2	0.5	3/8	3/8	2/2	4	1	V65/V	a	v		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
74	74	294	3.0	1/2	1/2	2/2	4	1	V43/V	a	v		V43/V		V		43		V			Mm7	1	1	3, 0, 2, 6		2	3
75	75	297	1.0	1/4	1/4	2/2	4	1	V2/V	a	v		V2/V		V		2		V			Mm7	1	1	0, 2, 6, 3		2	0
75	75	298	1.0	1/2	1/2	2/2	4	1	V43/V	a	v		V43/V		V		43		V			Mm7	1	1	3, 0, 2, 6		2	3
75	75	299	1.0	3/4	3/4	2/2	4	1	V43(9)	a	v		V43(9)		V		43	9				Mm7	1	1	2, -1, 1, 5	-4	1	2
76	76	300	1.0	0	0	2/2	4	1	V7(9)/V	a	v		V7(9)/V		V		7	9	V			Mm7	1	1	2, 6, 3, 0	4	2	2
76	76	301	1.0	1/4	1/4	2/2	4	1	V7/V	a	v		V7/V		V		7		V			Mm7	1	1	2, 6, 3, 0		2	2
76	76	302	1.0	1/2	1/2	2/2	4	1	V43/V	a	v		V43/V		V		43		V			Mm7	1	1	3, 0, 2, 6		2	3
76	76	303	1.0	3/4	3/4	2/2	4	1	V43(9)/V	a	v		V43(9)/V		V		43	9	V			Mm7	1	1	3, 0, 2, 6	4	2	3
77	77	304	4.0	0	0	2/2	4	1	V7(9)/V	a	v		V7(9)/V		V		7	9	V			Mm7	1	1	2, 6, 3, 0	4	2	2
78	78	308	3.0	0	0	2/2	4	1	V\\	a	v		V		V						\\	M	1	1	1, 5, 2		1	1
78	78	311	0.5	3/4	3/4	2/2	4	1	iv6	a	v		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
78	78	623/2	1.5	7/8	7/8	2/2	4	1	III6	a	v		III6		III		6					M	1	1	1, -2, -3		-3	1
79	79	313	0.5	1/4	1/4	2/2	4	1	iio6	a	v		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
79	79	627/2	1.5	3/8	3/8	2/2	4	1	i6	a	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
79	79	315	0.5	3/4	3/4	2/2	4	1	VII6	a	v		VII6		VII		6					M	1	1	2, -1, -2		-2	2
79	79	631/2	1.5	7/8	7/8	2/2	4	1	VI6	a	v		VI6		VI		6					M	1	1	0, -3, -4		-4	0
80	80	317	0.5	1/4	1/4	2/2	4	1	v6	a	v		v6		v		6					m	1	1	-2, 2, 1		1	-2
80	80	635/2	1.5	3/8	3/8	2/2	4	1	iv6	a	v		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
80	80	319	0.5	3/4	3/4	2/2	4	1	III6	a	v		III6		III		6					M	1	1	1, -2, -3		-3	1
80	80	639/2	2.5	7/8	7/8	2/2	4	1	iio6	a	v		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
81	81	322	2.0	1/2	1/2	2/2	4	1	viio7/V	a	v		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
82	82	324	1.0	0	0	2/2	4	1	V\\	a	v		V		V						\\	M	1	1	1, 5, 2		1	1
82	82	325	2.0	1/4	1/4	2/2	4	1	V6	a	v		V6		V		6					M	1	1	5, 2, 1		1	5
82	82	327	0.5	3/4	3/4	2/2	4	1	VIM65	a	v		VIM65		VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
82	82	655/2	1.5	7/8	7/8	2/2	4	1	V6	a	v		V6		V		6					M	1	1	5, 2, 1		1	5
83	83	329	0.5	1/4	1/4	2/2	4	1	iv6(+2)	a	v		iv6(+2)		iv		6	+2				m	1	1	-4, 0, -1	1	-1	-4
83	83	659/2	1.5	3/8	3/8	2/2	4	1	III6	a	v		III6		III		6					M	1	1	1, -2, -3		-3	1
83	83	331	0.5	3/4	3/4	2/2	4	1	iio6(+4)	a	v		iio6(+4)		ii	o	6	+4				o	1	1	-1, -4, 2	1	2	-1
83	83	663/2	1.5	7/8	7/8	2/2	4	1	i6	a	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
84	84	333	0.5	1/4	1/4	2/2	4	1	VII6(+6)	a	v		VII6(+6)		VII		6	+6				M	1	1	2, -1, -2	1	-2	2
84	84	667/2	1.5	3/8	3/8	2/2	4	1	VIM65	a	v		VIM65		VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
84	84	335	0.5	3/4	3/4	2/2	4	1	v6	a	v		v6		v		6					m	1	1	-2, 2, 1		1	-2
84	84	671/2	0.5	7/8	7/8	2/2	4	1	iv6(+2)	a	v		iv6(+2)		iv		6	+2				m	1	1	-4, 0, -1	1	-1	-4
85	85	336	1.0	0	0	2/2	4	1	iv6(9)	a	v		iv6(9)		iv		6	9				m	1	1	-4, 0, -1	1	-1	-4
85	85	337	1.0	1/4	1/4	2/2	4	1	iv6	a	v		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
85	85	338	2.0	1/2	1/2	2/2	4	1	Ger6	a	v		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
86	86	340	3.0	0	0	2/2	4	1	V\\	a	v		V		V						\\	M	1	1	1, 5, 2		1	1
86	86	343	2.0	3/4	3/4	2/2	4	1	iv	a	v		iv		iv							m	1	1	-1, -4, 0		-1	-1
87	87	345	4.0	1/4	1/4	2/2	4	1	iio	a	v		iio		ii	o						o	1	1	2, -1, -4		2	2
88	88	349	2.0	1/4	1/4	2/2	4	1	#viio	a	v		#viio		#vii	o						o	1	1	5, 2, -1		5	5
88	88	351	2.0	3/4	3/4	2/2	4	1	V	a	v		V		V							M	1	1	1, 5, 2		1	1
89	89	353	3.0	1/4	1/4	2/2	4	1	i6	a	v		i6		i		6					m	1	1	-3, 1, 0		0	-3
90	90	356	8.0	0	0	2/2	4	1	i\\	a	v		i		i						\\	m	1	1	0, -3, 1		0	0
92	92	364	4.0	0	0	2/2	4	1	viio43/V	a	v		viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
