mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
22	21	1/2	1/2	4/4	1	1	iio6		A	i		iio6		ii	o	6				o	0	1	-1, -4, 2		2	-1
22	21	3/4	3/4	4/4	1	1	iio		A	i		iio		ii	o					o	0	1	2, -1, -4		2	2
23	22	0	0	4/4	1	1	iio6		A	i		iio6		ii	o	6				o	0	1	-1, -4, 2		2	-1
23	22	1/4	1/4	4/4	1	1	V2		A	i		V2		V		2				Mm7	0	1	-1, 1, 5, 2		1	-1
23	22	1/2	1/2	4/4	1	1	#viio6		A	i		#viio6		#vii	o	6				o	0	1	2, -1, 5		5	2
23	22	3/4	3/4	4/4	1	1	#viio		A	i		#viio		#vii	o					o	0	1	5, 2, -1		5	5
24	23	0	0	4/4	1	1	V7\\		A	i		V7		V		7			\\	Mm7	0	1	1, 5, 2, -1		1	1
24	23	3/4	3/4	4/4	1	1	V		A	i		V		V						M	0	1	1, 5, 2		1	1
25	24	1/4	1/4	4/4	1	1	iv		A	i		iv		iv						m	0	1	-1, -4, 0		-1	-1
25	24	1/2	1/2	4/4	1	1	i6		A	i		i6		i		6				m	0	1	-3, 1, 0		0	-3
25	24	3/4	3/4	4/4	1	1	iio		A	i		iio		ii	o					o	0	1	2, -1, -4		2	2
26	25	0	0	4/4	1	1	VI6		A	i		VI6		VI		6				M	0	1	0, -3, -4		-4	0
26	25	1/4	1/4	4/4	1	1	i		A	i		i		i						m	0	1	0, -3, 1		0	0
26	25	1/2	1/2	4/4	1	1	iio		A	i		iio		ii	o					o	0	1	2, -1, -4		2	2
26	25	3/4	3/4	4/4	1	1	VI		A	i		VI		VI						M	0	1	-4, 0, -3		-4	-4
27	26	0	0	4/4	1	1	ii%43		A	i		ii%43		ii	%	43				%7	0	1	-4, 0, 2, -1		2	-4
27	26	1/4	1/4	4/4	1	1	V(4)		A	i		V(4)		V			4			M	0	1	1, 0, 2		1	1
27	26	1/2	1/2	4/4	1	1	#viio64		A	i		#viio64		#vii	o	64				o	0	1	-1, 5, 2		5	-1
27	26	3/4	3/4	4/4	1	1	V43(6)		A	i		V43(6)		V		43	6			Mm7	0	1	-3, -1, 1, 5		1	-3
27	26	15/16	15/16	4/4	1	1	V43		A	i		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
28	27	0	0	4/4	1	1	i		A	i		i		i						m	0	1	0, -3, 1		0	0
28	27	1/4	1/4	4/4	1	1	i(11)		A	i		i(11)		i			11			m	0	1	0, -3, 1	-1	0	0
28	27	1/2	1/2	4/4	1	1	VI6		A	i		VI6		VI		6				M	0	1	0, -3, -4		-4	0
28	27	3/4	3/4	4/4	1	1	VI6(11)		A	i		VI6(11)		VI		6	11			M	0	1	0, -3, -4	2	-4	0
29	28	0	0	4/4	1	1	ii%7		A	i		ii%7		ii	%	7				%7	0	1	2, -1, -4, 0		2	2
29	28	1/4	1/4	4/4	1	1	#viio65		A	i		#viio65		#vii	o	65				o7	0	1	2, -1, -4, 5		5	2
29	28	1/2	1/2	4/4	1	1	V65		A	i		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
29	28	3/4	3/4	4/4	1	1	V7		A	i		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
30	29	0	0	4/4	1	1	i		A	i		i		i						m	0	1	0, -3, 1		0	0
30	29	1/4	1/4	4/4	1	1	i(11)		A	i		i(11)		i			11			m	0	1	0, -3, 1	-1	0	0
30	29	1/2	1/2	4/4	1	1	VI6		A	i		VI6		VI		6				M	0	1	0, -3, -4		-4	0
30	29	3/4	3/4	4/4	1	1	VI6(11)		A	i		VI6(11)		VI		6	11			M	0	1	0, -3, -4	2	-4	0
31	30	0	0	4/4	1	1	ii%7		A	i		ii%7		ii	%	7				%7	0	1	2, -1, -4, 0		2	2
31	30	1/4	1/4	4/4	1	1	#viio2(9)		A	i		#viio2(9)		#vii	o	2	9			o7	0	1	-4, 5, 2, -1	0	5	-4
31	30	1/2	1/2	4/4	1	1	V65		A	i		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
31	30	3/4	3/4	4/4	1	1	V7		A	i		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
32	31	0	0	4/4	1	1	i		A	i		i		i						m	0	1	0, -3, 1		0	0
32	31	1/2	1/2	4/4	1	1	V65/VI		A	i		V65/VI		V		65		VI		Mm7	0	1	1, -2, -5, -3		-3	1
33	32	0	0	4/4	1	1	VI(9)		A	i		VI(9)		VI			9			M	0	1	-4, 0, -3	-2	-4	-4
33	32	1/4	1/4	4/4	1	1	VI		A	i		VI		VI						M	0	1	-4, 0, -3		-4	-4
34	33	1/4	1/4	4/4	1	1	iv6(#7)		A	i		iv6(#7)		iv		6	#7			m	0	1	-4, 0, 4		-1	-4
34	33	1/2	1/2	4/4	1	1	iv6		A	i		iv6		iv		6				m	0	1	-4, 0, -1		-1	-4
34	33	3/4	3/4	4/4	1	1	.Fr6		A	i		Fr6	Fr	V		7	b5	V		M	0	1	2, 6, -4, 0		2	2
35	34	0	0	4/4	1	1	V(#764)		A	i		V(#764)		V			#764			M	0	1	1, 0, -3	6	1	1
35	34	1/4	1/4	4/4	1	1	V(#7)		A	i		V(#7)		V			#7			M	0	1	1, 5, 2	6	1	1
35	34	1/2	1/2	4/4	1	1	V\\		A	i		V		V					\\	M	0	1	1, 5, 2		1	1
36	35	1/4	1/4	4/4	1	1	iv		A	i		iv		iv						m	0	1	-1, -4, 0		-1	-1
36	35	1/2	1/2	4/4	1	1	i6		A	i		i6		i		6				m	0	1	-3, 1, 0		0	-3
36	35	3/4	3/4	4/4	1	1	iio		A	i		iio		ii	o					o	0	1	2, -1, -4		2	2
37	36	0	0	4/4	1	1	VI6		A	i		VI6		VI		6				M	0	1	0, -3, -4		-4	0
37	36	1/4	1/4	4/4	1	1	i		A	i		i		i						m	0	1	0, -3, 1		0	0
37	36	1/2	1/2	4/4	1	1	iv		A	i		iv		iv						m	0	1	-1, -4, 0		-1	-1
37	36	3/4	3/4	4/4	1	1	VI64		A	i		VI64		VI		64				M	0	1	-3, -4, 0		-4	-3
38	37	0	0	4/4	1	1	ii%7		A	i		ii%7		ii	%	7				%7	0	1	2, -1, -4, 0		2	2
38	37	1/4	1/4	4/4	1	1	V64		A	i		V64		V		64				M	0	1	2, 1, 5		1	2
38	37	1/2	1/2	4/4	1	1	iio		A	i		iio		ii	o					o	0	1	2, -1, -4		2	2
38	37	3/4	3/4	4/4	1	1	i6		A	i		i6		i		6				m	0	1	-3, 1, 0		0	-3
38	37	15/16	15/16	4/4	1	1	V43		A	i		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
39	38	0	0	4/4	1	1	i		A	i		i		i						m	0	1	0, -3, 1		0	0
39	38	1/4	1/4	4/4	1	1	i(11)		A	i		i(11)		i			11			m	0	1	0, -3, 1	-1	0	0
39	38	1/2	1/2	4/4	1	1	VI6		A	i		VI6		VI		6				M	0	1	0, -3, -4		-4	0
39	38	3/4	3/4	4/4	1	1	VI6(11)		A	i		VI6(11)		VI		6	11			M	0	1	0, -3, -4	2	-4	0
40	39	0	0	4/4	1	1	ii%7		A	i		ii%7		ii	%	7				%7	0	1	2, -1, -4, 0		2	2
40	39	1/4	1/4	4/4	1	1	#viio65		A	i		#viio65		#vii	o	65				o7	0	1	2, -1, -4, 5		5	2
40	39	1/2	1/2	4/4	1	1	V6		A	i		V6		V		6				M	0	1	5, 2, 1		1	5
40	39	3/4	3/4	4/4	1	1	V7		A	i		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
41	40	0	0	4/4	1	1	i		A	i		i		i						m	0	1	0, -3, 1		0	0
41	40	1/4	1/4	4/4	1	1	i(11)		A	i		i(11)		i			11			m	0	1	0, -3, 1	-1	0	0
41	40	1/2	1/2	4/4	1	1	VI6		A	i		VI6		VI		6				M	0	1	0, -3, -4		-4	0
41	40	3/4	3/4	4/4	1	1	VI6(11)		A	i		VI6(11)		VI		6	11			M	0	1	0, -3, -4	2	-4	0
42	41	0	0	4/4	1	1	ii%7		A	i		ii%7		ii	%	7				%7	0	1	2, -1, -4, 0		2	2
42	41	1/4	1/4	4/4	1	1	#viio2(9)		A	i		#viio2(9)		#vii	o	2	9			o7	0	1	-4, 5, 2, -1	0	5	-4
42	41	1/2	1/2	4/4	1	1	V65		A	i		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
42	41	3/4	3/4	4/4	1	1	V7		A	i		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
43	42	0	0	4/4	1	1	i		A	i		i		i						m	0	1	0, -3, 1		0	0
44	43	0	0	4/4	1	1	v.iv2		A	v		iv2		iv		2				mm7	0	1	-3, -1, -4, 0		-1	-3
45	44	0	0	4/4	1	1	#viio65		A	v		#viio65		#vii	o	65				o7	0	1	2, -1, -4, 5		5	2
45	44	1/4	1/4	4/4	1	1	ii%7		A	v		ii%7		ii	%	7				%7	0	1	2, -1, -4, 0		2	2
45	44	1/2	1/2	4/4	1	1	VI6		A	v		VI6		VI		6				M	0	1	0, -3, -4		-4	0
46	45	0	0	4/4	1	1	V65(9)		A	v		V65(9)		V		65	9			Mm7	0	1	5, 2, -1, 1	-4	1	5
46	45	1/4	1/4	4/4	1	1	V43(9)		A	v		V43(9)		V		43	9			Mm7	0	1	2, -1, 1, 5	-4	1	2
46	45	1/2	1/2	4/4	1	1	V2(9)		A	v		V2(9)		V		2	9			Mm7	0	1	-1, 1, 5, 2	-4	1	-1
46	45	3/4	3/4	4/4	1	1	#vi%7		A	v		#vi%7		#vi	%	7				%7	0	1	3, 0, -3, 1		3	3
46	45	7/8	7/8	4/4	1	1	V65		A	v		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
47	46	0	0	4/4	1	1	i(94)		A	v		i(94)		i			94			m	0	1	0, -1, 1	2	0	0
47	46	1/8	1/8	4/4	1	1	i6		A	v		i6		i		6				m	0	1	-3, 1, 0		0	-3
47	46	1/4	1/4	4/4	1	1	i64		A	v		i64		i		64				m	0	1	1, 0, -3		0	1
47	46	1/2	1/2	4/4	1	1	i\\		A	v		i		i					\\	m	0	1	0, -3, 1		0	0
47	46	3/4	3/4	4/4	1	1	i6		A	v		i6		i		6				m	0	1	-3, 1, 0		0	-3
48	47	0	0	4/4	1	1	iv		A	v		iv		iv						m	0	1	-1, -4, 0		-1	-1
48	47	1/4	1/4	4/4	1	1	iv(2)		A	v		iv(2)		iv			2			m	0	1	1, -4, 0		-1	1
48	47	1/2	1/2	4/4	1	1	iv6		A	v		iv6		iv		6				m	0	1	-4, 0, -1		-1	-4
48	47	3/4	3/4	4/4	1	1	i64		A	v		i64		i		64				m	0	1	1, 0, -3		0	1
49	48	0	0	4/4	1	1	iv7		A	v		iv7		iv		7				mm7	0	1	-1, -4, 0, -3		-1	-1
49	48	1/4	1/4	4/4	1	1	V(94)		A	v		V(94)		V			94			M	0	1	1, 0, 2	-4	1	1
49	48	1/2	1/2	4/4	1	1	ii%43		A	v		ii%43		ii	%	43				%7	0	1	-4, 0, 2, -1		2	-4
49	48	3/4	3/4	4/4	1	1	i64		A	v		i64		i		64				m	0	1	1, 0, -3		0	1
50	49	0	0	4/4	1	1	viio7/V		A	v		viio7/V		vii	o	7		V		o7	0	1	6, 3, 0, -3		6	6
50	49	1/8	1/8	4/4	1	1	V65/V		A	v		V65/V		V		65		V		Mm7	0	1	6, 3, 0, 2		2	6
50	49	1/4	1/4	4/4	1	1	V(#94)		A	v		V(#94)		V			#94			M	0	1	1, 0, 2	3	1	1
50	49	7/16	7/16	4/4	1	1	V(4)		A	v		V(4)		V			4			M	0	1	1, 0, 2		1	1
50	49	1/2	1/2	4/4	1	1	V43/V		A	v		V43/V		V		43		V		Mm7	0	1	3, 0, 2, 6		2	3
50	49	3/4	3/4	4/4	1	1	#vi%2		A	v		#vi%2		#vi	%	2				%7	0	1	1, 3, 0, -3		3	1
50	49	7/8	7/8	4/4	1	1	i64		A	v		i64		i		64				m	0	1	1, 0, -3		0	1
51	50	0	0	4/4	1	1	viio7/V		A	v		viio7/V		vii	o	7		V		o7	0	1	6, 3, 0, -3		6	6
51	50	1/8	1/8	4/4	1	1	V65/V		A	v		V65/V		V		65		V		Mm7	0	1	6, 3, 0, 2		2	6
51	50	1/4	1/4	4/4	1	1	V(#94)		A	v		V(#94)		V			#94			M	0	1	1, 0, 2	3	1	1
51	50	7/16	7/16	4/4	1	1	V(4)		A	v		V(4)		V			4			M	0	1	1, 0, 2		1	1
51	50	1/2	1/2	4/4	1	1	V43/V		A	v		V43/V		V		43		V		Mm7	0	1	3, 0, 2, 6		2	3
51	50	3/4	3/4	4/4	1	1	.Fr6		A	v		Fr6	Fr	V		7	b5	V		M	0	1	2, 6, -4, 0		2	2
52	51	0	0	4/4	1	1	V\\		A	v		V		V					\\	M	0	1	1, 5, 2		1	1
52	51	3/4	3/4	4/4	1	1	VIM65		A	v		VIM65		VI	M	65				MM7	0	1	0, -3, 1, -4		-4	0
53	52	1/4	1/4	4/4	1	1	.It6		A	v		It6	It	vii	o	6	b3	V		M	0	1	-4, 0, 6		6	-4
53	52	3/4	3/4	4/4	1	1	V(#764)		A	v		V(#764)		V			#764			M	0	1	1, 0, -3	6	1	1
54	53	1/4	1/4	4/4	1	1	V7(64)		A	v		V7(64)		V		7	64			Mm7	0	1	1, 0, -3, -1		1	1
54	53	1/2	1/2	4/4	1	1	V(964)		A	v		V(964)		V			964			M	0	1	1, 0, -3	-4	1	1
54	53	3/4	3/4	4/4	1	1	#viio2		A	v		#viio2		#vii	o	2				o7	0	1	-4, 5, 2, -1		5	-4
55	54	0	0	4/4	1	1	i6(13)		A	v		i6(13)		i		6	13			m	0	1	-3, 1, 0	-4	0	-3
55	54	1/4	1/4	4/4	1	1	#viio65		A	v		#viio65		#vii	o	65				o7	0	1	2, -1, -4, 5		5	2
55	54	1/2	1/2	4/4	1	1	#viio		A	v		#viio		#vii	o					o	0	1	5, 2, -1		5	5
55	54	3/4	3/4	4/4	1	1	V7(64)		A	v		V7(64)		V		7	64			Mm7	0	1	1, 0, -3, -1		1	1
55	54	15/16	15/16	4/4	1	1	V7		A	v		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
56	55	0	0	4/4	1	1	i\\		A	v		i		i					\\	m	0	1	0, -3, 1		0	0
56	55	1/4	1/4	4/4	1	1	v		A	v		v		v						m	0	1	1, -2, 2		1	1
56	55	3/4	3/4	4/4	1	1	#vi%43		A	v		#vi%43		#vi	%	43				%7	0	1	-3, 1, 3, 0		3	-3
57	56	1/4	1/4	4/4	1	1	viio2/V		A	v		viio2/V		vii	o	2		V		o7	0	1	-3, 6, 3, 0		6	-3
57	56	1/2	1/2	4/4	1	1	V2/VII		A	v		V2/VII		V		2		VII		Mm7	0	1	-3, -1, 3, 0		-1	-3
57	56	3/4	3/4	4/4	1	1	ii%43		A	v		ii%43		ii	%	43				%7	0	1	-4, 0, 2, -1		2	-4
58	57	1/4	1/4	4/4	1	1	V		A	v		V		V						M	0	1	1, 5, 2		1	1
58	57	1/2	1/2	4/4	1	1	#viio43		A	v		#viio43		#vii	o	43				o7	0	1	-1, -4, 5, 2		5	-1
58	57	3/4	3/4	4/4	1	1	i6		A	v		i6		i		6				m	0	1	-3, 1, 0		0	-3
59	58	0	0	4/4	1	1	V64		A	v		V64		V		64				M	0	1	2, 1, 5		1	2
59	58	1/4	1/4	4/4	1	1	i		A	v		i		i						m	0	1	0, -3, 1		0	0
59	58	1/2	1/2	4/4	1	1	V(#9)		A	v		V(#9)		V			#9			M	0	1	1, 5, 2	3	1	1
59	58	3/4	3/4	4/4	1	1	V7		A	v		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
60	59	0	0	4/4	1	1	i\\		A	v		i		i					\\	m	0	1	0, -3, 1		0	0
60	59	1/4	1/4	4/4	1	1	v		A	v		v		v						m	0	1	1, -2, 2		1	1
60	59	1/2	1/2	4/4	1	1	i64		A	v		i64		i		64				m	0	1	1, 0, -3		0	1
60	59	3/4	3/4	4/4	1	1	i6		A	v		i6		i		6				m	0	1	-3, 1, 0		0	-3
61	60	0	0	4/4	1	1	V43		A	v		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
61	60	1/2	1/2	4/4	1	1	V6		A	v		V6		V		6				M	0	1	5, 2, 1		1	5
61	60	3/4	3/4	4/4	1	1	V65		A	v		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
62	61	0	0	4/4	1	1	i		A	v		i		i						m	0	1	0, -3, 1		0	0
62	61	1/2	1/2	4/4	1	1	i6		A	v		i6		i		6				m	0	1	-3, 1, 0		0	-3
63	62	0	0	4/4	1	1	V64		A	v		V64		V		64				M	0	1	2, 1, 5		1	2
63	62	1/4	1/4	4/4	1	1	V43		A	v		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
63	62	1/2	1/2	4/4	1	1	V6		A	v		V6		V		6				M	0	1	5, 2, 1		1	5
63	62	3/4	3/4	4/4	1	1	V65		A	v		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
64	63	0	0	4/4	1	1	i\\		A	v		i		i					\\	m	0	1	0, -3, 1		0	0
64	63	1/4	1/4	4/4	1	1	i6		A	v		i6		i		6				m	0	1	-3, 1, 0		0	-3
64	63	1/2	1/2	4/4	1	1	VI		A	v		VI		VI						M	0	1	-4, 0, -3		-4	-4
65	64	0	0	4/4	1	1	.bII		A	v		bII		bII						M	0	1	-5, -1, -4		-5	-5
65	64	1/2	1/2	4/4	1	1	VI		A	v		VI		VI						M	0	1	-4, 0, -3		-4	-4
66	65	0	0	4/4	1	1	.bII		A	v		bII		bII						M	0	1	-5, -1, -4		-5	-5
66	65	1/2	1/2	4/4	1	1	VI		A	v		VI		VI						M	0	1	-4, 0, -3		-4	-4
66	65	3/4	3/4	4/4	1	1	i43		A	v		i43		i		43				mm7	0	1	1, -2, 0, -3		0	1
66	65	7/8	7/8	4/4	1	1	iv		A	v		iv		iv						m	0	1	-1, -4, 0		-1	-1
67	66	0	0	4/4	1	1	i		A	v		i		i						m	0	1	0, -3, 1		0	0
67	66	1/4	1/4	4/4	1	1	V7		A	v		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
67	66	3/8	3/8	4/4	1	1	V(64)		A	v		V(64)		V			64			M	0	1	1, 0, -3		1	1
67	66	1/2	1/2	4/4	1	1	V7		A	v		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
67	66	3/4	3/4	4/4	1	1	V(64)		A	v		V(64)		V			64			M	0	1	1, 0, -3		1	1
67	66	7/8	7/8	4/4	1	1	V7		A	v		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
68	67	0	0	4/4	1	1	i\\		A	v		i		i					\\	m	0	1	0, -3, 1		0	0
68	67	1/4	1/4	4/4	1	1	v		A	v		v		v						m	0	1	1, -2, 2		1	1
68	67	1/2	1/2	4/4	1	1	i		A	v		i		i						m	0	1	0, -3, 1		0	0
69	68	0	0	4/4	1	1	V43		A	v		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
69	68	1/4	1/4	4/4	1	1	V64		A	v		V64		V		64				M	0	1	2, 1, 5		1	2
69	68	1/2	1/2	4/4	1	1	V65		A	v		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
70	69	0	0	4/4	1	1	i\\		A	v		i		i					\\	m	0	1	0, -3, 1		0	0
70	69	1/4	1/4	4/4	1	1	i64		A	v		i64		i		64				m	0	1	1, 0, -3		0	1
70	69	3/4	3/4	4/4	1	1	i6		A	v		i6		i		6				m	0	1	-3, 1, 0		0	-3
71	70	0	0	4/4	1	1	V2		A	v		V2		V		2				Mm7	0	1	-1, 1, 5, 2		1	-1
71	70	1/4	1/4	4/4	1	1	V64		A	v		V64		V		64				M	0	1	2, 1, 5		1	2
71	70	1/2	1/2	4/4	1	1	V43		A	v		V43		V		43				Mm7	0	1	2, -1, 1, 5		1	2
71	70	3/4	3/4	4/4	1	1	V65		A	v		V65		V		65				Mm7	0	1	5, 2, -1, 1		1	5
72	71	0	0	4/4	1	1	i\\		A	v		i		i					\\	m	0	1	0, -3, 1		0	0
72	71	1/4	1/4	4/4	1	1	V65/iv		A	v		V65/iv		V		65		iv		Mm7	0	1	4, 1, -2, 0		0	4
72	71	1/2	1/2	4/4	1	1	iv		A	v		iv		iv						m	0	1	-1, -4, 0		-1	-1
72	71	3/4	3/4	4/4	1	1	V65/iv		A	v		V65/iv		V		65		iv		Mm7	0	1	4, 1, -2, 0		0	4
73	72	0	0	4/4	1	1	iv		A	v		iv		iv						m	0	1	-1, -4, 0		-1	-1
73	72	1/4	1/4	4/4	1	1	V7		A	v		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
73	72	3/8	3/8	4/4	1	1	V(64)		A	v		V(64)		V			64			M	0	1	1, 0, -3		1	1
73	72	1/2	1/2	4/4	1	1	V7		A	v		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
73	72	3/4	3/4	4/4	1	1	V(64)		A	v		V(64)		V			64			M	0	1	1, 0, -3		1	1
73	72	7/8	7/8	4/4	1	1	V7		A	v		V7		V		7				Mm7	0	1	1, 5, 2, -1		1	1
74	73	0	0	4/4	1	1	i\\		A	v		i		i					\\	m	0	1	0, -3, 1		0	0
