mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	11	0	0	2/4	1	1	V(64)		a	v		V(64)		V			64			M	1	1	1, 0, -3		1	1
11	11	1/4	1/4	2/4	1	1	ii%65		a	v		ii%65		ii	%	65				%7	1	1	-1, -4, 0, 2		2	-1
12	12	0	0	2/4	1	1	V7		a	v		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
12	12	1/4	1/4	2/4	1	1	i\\		a	v		i		i					\\	m	1	1	0, -3, 1		0	0
13	13	1/4	1/4	2/4	1	1	ii%65		a	v		ii%65		ii	%	65				%7	1	1	-1, -4, 0, 2		2	-1
14	14	0	0	2/4	1	1	i6		a	v		i6		i		6				m	1	1	-3, 1, 0		0	-3
14	14	1/4	1/4	2/4	1	1	ii%43		a	v		ii%43		ii	%	43				%7	1	1	-4, 0, 2, -1		2	-4
15	15	0	0	2/4	1	1	V(64)		a	v		V(64)		V			64			M	1	1	1, 0, -3		1	1
15	15	1/4	1/4	2/4	1	1	iv		a	v		iv		iv						m	1	1	-1, -4, 0		-1	-1
16	16	0	0	2/4	1	1	V(64)		a	v		V(64)		V			64			M	1	1	1, 0, -3		1	1
16	16	1/4	1/4	2/4	1	1	#viio7		a	v		#viio7		#vii	o	7				o7	1	1	5, 2, -1, -4		5	5
17	17	0	0	2/4	1	1	V(64)		a	v		V(64)		V			64			M	1	1	1, 0, -3		1	1
17	17	1/4	1/4	2/4	1	1	#viio2		a	v		#viio2		#vii	o	2				o7	1	1	-4, 5, 2, -1		5	-4
18	18	0	0	2/4	1	1	V(64)		a	v		V(64)		V			64			M	1	1	1, 0, -3		1	1
18	18	1/4	1/4	2/4	1	1	#viio2		a	v		#viio2		#vii	o	2				o7	1	1	-4, 5, 2, -1		5	-4
19	19	0	0	2/4	1	1	i.V65		a	i		V65		V		65				Mm7	1	1	5, 2, -1, 1		1	5
19	19	1/8	1/8	2/4	1	1	V/iv		a	i		V/iv		V				iv		M	1	1	0, 4, 1		0	0
19	19	1/4	1/4	2/4	1	1	iv		a	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
20	20	0	0	2/4	1	1	V7/III		a	i		V7/III		V		7		III		Mm7	1	1	-2, 2, -1, -4		-2	-2
20	20	1/4	1/4	2/4	1	1	III		a	i		III		III						M	1	1	-3, 1, -2		-3	-3
21	21	0	0	2/4	1	1	VI		a	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
21	21	1/4	1/4	2/4	1	1	iv		a	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
22	22	0	0	2/4	1	1	V(64)		a	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
22	22	1/4	1/4	2/4	1	1	V2		a	i		V2		V		2				Mm7	1	1	-1, 1, 5, 2		1	-1
23	23	0	0	2/4	1	1	V6/iv		a	i		V6/iv		V		6		iv		M	1	1	4, 1, 0		0	4
23	23	1/8	1/8	2/4	1	1	V7/iv		a	i		V7/iv		V		7		iv		Mm7	1	1	0, 4, 1, -2		0	0
23	23	1/4	1/4	2/4	1	1	iv		a	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
24	24	0	0	2/4	1	1	V65/III		a	i		V65/III		V		65		III		Mm7	1	1	2, -1, -4, -2		-2	2
24	24	1/8	1/8	2/4	1	1	V7/III		a	i		V7/III		V		7		III		Mm7	1	1	-2, 2, -1, -4		-2	-2
24	24	1/4	1/4	2/4	1	1	III		a	i		III		III						M	1	1	-3, 1, -2		-3	-3
25	25	0	0	2/4	1	1	VI		a	i		VI		VI						M	1	1	-4, 0, -3		-4	-4
25	25	1/4	1/4	2/4	1	1	iv		a	i		iv		iv						m	1	1	-1, -4, 0		-1	-1
26	26	0	0	2/4	1	1	V(64)		a	i		V(64)		V			64			M	1	1	1, 0, -3		1	1
26	26	1/8	1/8	2/4	1	1	V7		a	i		V7		V		7				Mm7	1	1	1, 5, 2, -1		1	1
26	26	1/4	1/4	2/4	1	1	i\\		a	i		i		i					\\	m	1	1	0, -3, 1		0	0
27	27	0	0	2/4	1	1	I.I		a	I		I		I						M	1	0	0, 4, 1		0	0
27	27	3/8	3/8	2/4	1	1	V		a	I		V		V						M	1	0	1, 5, 2		1	1
28	28	1/4	1/4	2/4	1	1	ii		a	I		ii		ii						m	1	0	2, -1, 3		2	2
29	29	1/8	1/8	2/4	1	1	V		a	I		V		V						M	1	0	1, 5, 2		1	1
29	29	1/4	1/4	2/4	1	1	I		a	I		I		I						M	1	0	0, 4, 1		0	0
29	29	3/8	3/8	2/4	1	1	viio6		a	I		viio6		vii	o	6				o	1	0	2, -1, 5		5	2
30	30	0	0	2/4	1	1	I6		a	I		I6		I		6				M	1	0	4, 1, 0		0	4
30	30	1/8	1/8	2/4	1	1	viio/V		a	I		viio/V		vii	o			V		o	1	0	6, 3, 0		6	6
30	30	1/4	1/4	2/4	1	1	V		a	I		V		V						M	1	0	1, 5, 2		1	1
30	30	3/8	3/8	2/4	1	1	viio6/V		a	I		viio6/V		vii	o	6		V		o	1	0	3, 0, 6		6	3
31	31	0	0	2/4	1	1	V6		a	I		V6		V		6				M	1	0	5, 2, 1		1	5
31	31	1/8	1/8	2/4	1	1	viio6		a	I		viio6		vii	o	6				o	1	0	2, -1, 5		5	2
31	31	1/4	1/4	2/4	1	1	iii		a	I		iii		iii						m	1	0	4, 1, 5		4	4
31	31	3/8	3/8	2/4	1	1	V6/ii		a	I		V6/ii		V		6		ii		M	1	0	7, 4, 3		3	7
32	32	0	0	2/4	1	1	V/V		a	I		V/V		V				V		M	1	0	2, 6, 3		2	2
32	32	1/8	1/8	2/4	1	1	V6		a	I		V6		V		6				M	1	0	5, 2, 1		1	5
32	32	1/4	1/4	2/4	1	1	V6/vi		a	I		V6/vi		V		6		vi		M	1	0	8, 5, 4		4	8
32	32	3/8	3/8	2/4	1	1	vi		a	I		vi		vi						m	1	0	3, 0, 4		3	3
33	33	0	0	2/4	1	1	viio/V		a	I		viio/V		vii	o			V		o	1	0	6, 3, 0		6	6
33	33	1/8	1/8	2/4	1	1	V/V		a	I		V/V		V				V		M	1	0	2, 6, 3		2	2
33	33	1/4	1/4	2/4	1	1	V		a	I		V		V						M	1	0	1, 5, 2		1	1
33	33	3/8	3/8	2/4	1	1	viio/V		a	I		viio/V		vii	o			V		o	1	0	6, 3, 0		6	6
34	34	0	0	2/4	1	1	viio64		a	I		viio64		vii	o	64				o	1	0	-1, 5, 2		5	-1
34	34	1/4	1/4	2/4	1	1	I6		a	I		I6		I		6				M	1	0	4, 1, 0		0	4
34	34	3/8	3/8	2/4	1	1	viio6		a	I		viio6		vii	o	6				o	1	0	2, -1, 5		5	2
35	35	0	0	2/4	1	1	I		a	I		I		I						M	1	0	0, 4, 1		0	0
35	35	1/8	1/8	2/4	1	1	I6		a	I		I6		I		6				M	1	0	4, 1, 0		0	4
35	35	1/4	1/4	2/4	1	1	vi		a	I		vi		vi						m	1	0	3, 0, 4		3	3
35	35	3/8	3/8	2/4	1	1	V6/V		a	I		V6/V		V		6		V		M	1	0	6, 3, 2		2	6
36	36	0	0	2/4	1	1	V		a	I		V		V						M	1	0	1, 5, 2		1	1
36	36	1/8	1/8	2/4	1	1	iii		a	I		iii		iii						m	1	0	4, 1, 5		4	4
36	36	1/4	1/4	2/4	1	1	V65/ii		a	I		V65/ii		V		65		ii		Mm7	1	0	7, 4, 1, 3		3	7
36	36	3/8	3/8	2/4	1	1	ii		a	I		ii		ii						m	1	0	2, -1, 3		2	2
37	37	0	0	2/4	1	1	V65		a	I		V65		V		65				Mm7	1	0	5, 2, -1, 1		1	5
37	37	1/8	1/8	2/4	1	1	V7		a	I		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
37	37	1/4	1/4	2/4	1	1	I		a	I		I		I						M	1	0	0, 4, 1		0	0
37	37	3/8	3/8	2/4	1	1	V		a	I		V		V						M	1	0	1, 5, 2		1	1
38	38	0	0	2/4	1	1	I		a	I		I		I						M	1	0	0, 4, 1		0	0
38	38	1/8	1/8	2/4	1	1	V/iii		a	I		V/iii		V				iii		M	1	0	5, 9, 6		5	5
39	39	0	0	2/4	1	1	iii		a	I		iii		iii						m	1	0	4, 1, 5		4	4
39	39	1/8	1/8	2/4	1	1	V/iii		a	I		V/iii		V				iii		M	1	0	5, 9, 6		5	5
39	39	1/4	1/4	2/4	1	1	iii		a	I		iii		iii						m	1	0	4, 1, 5		4	4
39	39	3/8	3/8	2/4	1	1	iv/iii		a	I		iv/iii		iv				iii		m	1	0	3, 0, 4		3	3
40	40	0	0	2/4	1	1	iii		a	I		iii		iii						m	1	0	4, 1, 5		4	4
40	40	1/8	1/8	2/4	1	1	viio43/II		a	I		viio43/II		vii	o	43		II		o7	1	0	1, -2, 7, 4		7	1
40	40	1/4	1/4	2/4	1	1	iii/II		a	I		iii/II		iii				II		m	1	0	6, 3, 7		6	6
40	40	3/8	3/8	2/4	1	1	viio65/II		a	I		viio65/II		vii	o	65		II		o7	1	0	4, 1, -2, 7		7	4
41	41	0	0	2/4	1	1	V6/V		a	I		V6/V		V		6		V		M	1	0	6, 3, 2		2	6
41	41	1/8	1/8	2/4	1	1	V2(9)/V		a	I		V2(9)/V		V		2	9	V		Mm7	1	0	0, 2, 6, 3	4	2	0
41	41	1/4	1/4	2/4	1	1	iii/V		a	I		iii/V		iii				V		m	1	0	5, 2, 6		5	5
41	41	3/8	3/8	2/4	1	1	V43/V		a	I		V43/V		V		43		V		Mm7	1	0	3, 0, 2, 6		2	3
42	42	0	0	2/4	1	1	V		a	I		V		V						M	1	0	1, 5, 2		1	1
42	42	1/8	1/8	2/4	1	1	V7(9)/iii		a	I		V7(9)/iii		V		7	9	iii		Mm7	1	0	5, 9, 6, 3	0	5	5
42	42	1/4	1/4	2/4	1	1	V(6)/iii		a	I		V(6)/iii		V			6	iii		M	1	0	5, 9, 1		5	5
42	42	3/8	3/8	2/4	1	1	V7/iii		a	I		V7/iii		V		7		iii		Mm7	1	0	5, 9, 6, 3		5	5
43	43	0	0	2/4	1	1	iii		a	I		iii		iii						m	1	0	4, 1, 5		4	4
43	43	1/8	1/8	2/4	1	1	V7(9)		a	I		V7(9)		V		7	9			Mm7	1	0	1, 5, 2, -1	3	1	1
43	43	1/4	1/4	2/4	1	1	V(64)		a	I		V(64)		V			64			M	1	0	1, 0, 4		1	1
43	43	3/8	3/8	2/4	1	1	V7		a	I		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
44	44	0	0	2/4	1	1	I		a	I		I		I						M	1	0	0, 4, 1		0	0
44	44	1/8	1/8	2/4	1	1	V.viio65		a	V		viio65		vii	o	65				o7	1	0	2, -1, -4, 5		5	2
44	44	1/4	1/4	2/4	1	1	I6		a	V		I6		I		6				M	1	0	4, 1, 0		0	4
44	44	3/8	3/8	2/4	1	1	V65/V		a	V		V65/V		V		65		V		Mm7	1	0	6, 3, 0, 2		2	6
45	45	0	0	2/4	1	1	V7		a	V		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
45	45	1/8	1/8	2/4	1	1	vi		a	V		vi		vi						m	1	0	3, 0, 4		3	3
45	45	1/4	1/4	2/4	1	1	ii6		a	V		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
45	45	3/8	3/8	2/4	1	1	V7		a	V		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
46	46	0	0	2/4	1	1	I\\		a	V		I		I					\\	M	1	0	0, 4, 1		0	0
46	46	1/8	1/8	2/4	1	1	V		a	V		V		V						M	1	0	1, 5, 2		1	1
47	47	1/8	1/8	2/4	1	1	I6		a	V		I6		I		6				M	1	0	4, 1, 0		0	4
47	47	1/4	1/4	2/4	1	1	I		a	V		I		I						M	1	0	0, 4, 1		0	0
47	47	3/8	3/8	2/4	1	1	V64		a	V		V64		V		64				M	1	0	2, 1, 5		1	2
48	48	0	0	2/4	1	1	V6		a	V		V6		V		6				M	1	0	5, 2, 1		1	5
48	48	1/8	1/8	2/4	1	1	V		a	V		V		V						M	1	0	1, 5, 2		1	1
48	48	1/4	1/4	2/4	1	1	ii64(+4)		a	V		ii64(+4)		ii		64	+4			m	1	0	3, 2, -1	1	2	3
48	48	3/8	3/8	2/4	1	1	ii6(+4)		a	V		ii6(+4)		ii		6	+4			m	1	0	-1, 3, 2	1	2	-1
49	49	0	0	2/4	1	1	ii(+4)		a	V		ii(+4)		ii			+4			m	1	0	2, -1, 3	1	2	2
49	49	1/8	1/8	2/4	1	1	I6		a	V		I6		I		6				M	1	0	4, 1, 0		0	4
49	49	1/4	1/4	2/4	1	1	ii6(+4)		a	V		ii6(+4)		ii		6	+4			m	1	0	-1, 3, 2	1	2	-1
49	49	3/8	3/8	2/4	1	1	V7		a	V		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
50	50	0	0	2/4	1	1	I\\		a	V		I		I					\\	M	1	0	0, 4, 1		0	0
51	51	0	0	2/4	1	1	I.iio/ii		a	I		iio/ii		ii	o			ii		o	1	0	4, 1, -2		4	4
52	52	0	0	2/4	1	1	#viio43/ii		a	I		#viio43/ii		#vii	o	43		ii		o7	1	0	1, -2, 7, 4		7	1
53	53	0	0	2/4	1	1	#viio2/ii		a	I		#viio2/ii		#vii	o	2		ii		o7	1	0	-2, 7, 4, 1		7	-2
53	53	1/4	1/4	2/4	1	1	#viio7/ii		a	I		#viio7/ii		#vii	o	7		ii		o7	1	0	7, 4, 1, -2		7	7
54	54	0	0	2/4	1	1	#viio65/ii		a	I		#viio65/ii		#vii	o	65		ii		o7	1	0	4, 1, -2, 7		7	4
54	54	1/4	1/4	2/4	1	1	#viio43/ii		a	I		#viio43/ii		#vii	o	43		ii		o7	1	0	1, -2, 7, 4		7	1
55	55	0	0	2/4	1	1	ii6		a	I		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
56	56	0	0	2/4	1	1	ii		a	I		ii		ii						m	1	0	2, -1, 3		2	2
56	56	1/4	1/4	2/4	1	1	ii64		a	I		ii64		ii		64				m	1	0	3, 2, -1		2	3
57	57	0	0	2/4	1	1	ii6		a	I		ii6		ii		6				m	1	0	-1, 3, 2		2	-1
58	58	1/8	1/8	2/4	1	1	ii64		a	I		ii64		ii		64				m	1	0	3, 2, -1		2	3
58	58	1/4	1/4	2/4	1	1	ii		a	I		ii		ii						m	1	0	2, -1, 3		2	2
59	59	0	0	2/4	1	1	V7/bVII		a	I		V7/bVII		V		7		bVII		Mm7	1	0	-1, 3, 0, -3		-1	-1
60	60	0	0	2/4	1	1	V65/bVII		a	I		V65/bVII		V		65		bVII		Mm7	1	0	3, 0, -3, -1		-1	3
61	61	0	0	2/4	1	1	V43/bVII		a	I		V43/bVII		V		43		bVII		Mm7	1	0	0, -3, -1, 3		-1	0
61	61	1/4	1/4	2/4	1	1	V7/bVII		a	I		V7/bVII		V		7		bVII		Mm7	1	0	-1, 3, 0, -3		-1	-1
63	63	0	0	2/4	1	1	V65/V		a	I		V65/V		V		65		V		Mm7	1	0	6, 3, 0, 2		2	6
63	63	1/8	1/8	2/4	1	1	V43/V		a	I		V43/V		V		43		V		Mm7	1	0	3, 0, 2, 6		2	3
63	63	1/4	1/4	2/4	1	1	V65/V		a	I		V65/V		V		65		V		Mm7	1	0	6, 3, 0, 2		2	6
63	63	3/8	3/8	2/4	1	1	V43/V		a	I		V43/V		V		43		V		Mm7	1	0	3, 0, 2, 6		2	3
64	64	0	0	2/4	1	1	V/V		a	I		V/V		V				V		M	1	0	2, 6, 3		2	2
64	64	1/8	1/8	2/4	1	1	V64/V		a	I		V64/V		V		64		V		M	1	0	3, 2, 6		2	3
64	64	1/4	1/4	2/4	1	1	V65/V		a	I		V65/V		V		65		V		Mm7	1	0	6, 3, 0, 2		2	6
64	64	3/8	3/8	2/4	1	1	ii%2/V		a	I		ii%2/V		ii	%	2		V		%7	1	0	1, 3, 0, -3		3	1
65	65	0	0	2/4	1	1	viio7/V		a	I		viio7/V		vii	o	7		V		o7	1	0	6, 3, 0, -3		6	6
65	65	1/4	1/4	2/4	1	1	V43/V		a	I		V43/V		V		43		V		Mm7	1	0	3, 0, 2, 6		2	3
65	65	3/8	3/8	2/4	1	1	V7/V		a	I		V7/V		V		7		V		Mm7	1	0	2, 6, 3, 0		2	2
66	66	0	0	2/4	1	1	viio/V		a	I		viio/V		vii	o			V		o	1	0	6, 3, 0		6	6
66	66	1/8	1/8	2/4	1	1	viio6/V		a	I		viio6/V		vii	o	6		V		o	1	0	3, 0, 6		6	3
66	66	1/4	1/4	2/4	1	1	V7/V		a	I		V7/V		V		7		V		Mm7	1	0	2, 6, 3, 0		2	2
66	66	3/8	3/8	2/4	1	1	viio/V		a	I		viio/V		vii	o			V		o	1	0	6, 3, 0		6	6
67	67	0	0	2/4	1	1	v		a	I		v		v						m	1	0	1, -2, 2		1	1
67	67	1/4	1/4	2/4	1	1	v64		a	I		v64		v		64				m	1	0	2, 1, -2		1	2
68	68	0	0	2/4	1	1	v6		a	I		v6		v		6				m	1	0	-2, 2, 1		1	-2
68	68	1/4	1/4	2/4	1	1	v		a	I		v		v						m	1	0	1, -2, 2		1	1
69	69	0	0	2/4	1	1	V6/bVII		a	I		V6/bVII		V		6		bVII		M	1	0	3, 0, -1		-1	3
69	69	1/4	1/4	2/4	1	1	V43/bVII		a	I		V43/bVII		V		43		bVII		Mm7	1	0	0, -3, -1, 3		-1	0
69	69	3/8	3/8	2/4	1	1	V7/bVII		a	I		V7/bVII		V		7		bVII		Mm7	1	0	-1, 3, 0, -3		-1	-1
70	70	0	0	2/4	1	1	V6/bVII		a	I		V6/bVII		V		6		bVII		M	1	0	3, 0, -1		-1	3
70	70	1/8	1/8	2/4	1	1	V64/bVII		a	I		V64/bVII		V		64		bVII		M	1	0	0, -1, 3		-1	0
70	70	1/4	1/4	2/4	1	1	V/bVII		a	I		V/bVII		V				bVII		M	1	0	-1, 3, 0		-1	-1
71	71	0	0	2/4	1	1	.bVII		a	I		bVII		bVII						M	1	0	-2, 2, -1		-2	-2
71	71	1/4	1/4	2/4	1	1	.bVII64		a	I		bVII64		bVII		64				M	1	0	-1, -2, 2		-2	-1
72	72	0	0	2/4	1	1	.bVII6		a	I		bVII6		bVII		6				M	1	0	2, -1, -2		-2	2
72	72	1/4	1/4	2/4	1	1	.bVII		a	I		bVII		bVII						M	1	0	-2, 2, -1		-2	-2
73	73	0	0	2/4	1	1	V65/ii		a	I		V65/ii		V		65		ii		Mm7	1	0	7, 4, 1, 3		3	7
73	73	1/4	1/4	2/4	1	1	V43/ii		a	I		V43/ii		V		43		ii		Mm7	1	0	4, 1, 3, 7		3	4
73	73	3/8	3/8	2/4	1	1	V7/ii		a	I		V7/ii		V		7		ii		Mm7	1	0	3, 7, 4, 1		3	3
74	74	0	0	2/4	1	1	V65/ii		a	I		V65/ii		V		65		ii		Mm7	1	0	7, 4, 1, 3		3	7
74	74	1/8	1/8	2/4	1	1	V43/ii		a	I		V43/ii		V		43		ii		Mm7	1	0	4, 1, 3, 7		3	4
74	74	1/4	1/4	2/4	1	1	V7/ii		a	I		V7/ii		V		7		ii		Mm7	1	0	3, 7, 4, 1		3	3
75	75	0	0	2/4	1	1	ii		a	I		ii		ii						m	1	0	2, -1, 3		2	2
75	75	1/4	1/4	2/4	1	1	ii6(2)		a	I		ii6(2)		ii		6	2			m	1	0	-1, 3, 4		2	-1
75	75	3/8	3/8	2/4	1	1	ii64		a	I		ii64		ii		64				m	1	0	3, 2, -1		2	3
76	76	0	0	2/4	1	1	#viio7/iii		a	I		#viio7/iii		#vii	o	7		iii		o7	1	0	9, 6, 3, 0		9	9
76	76	1/4	1/4	2/4	1	1	vi6(#62)		a	I		vi6(#62)		vi		6	#62			m	1	0	0, 4, 5	6	3	0
76	76	3/8	3/8	2/4	1	1	vi		a	I		vi		vi						m	1	0	3, 0, 4		3	3
77	77	0	0	2/4	1	1	V/vi		a	I		V/vi		V				vi		M	1	0	4, 8, 5		4	4
77	77	1/4	1/4	2/4	1	1	V64/vi		a	I		V64/vi		V		64		vi		M	1	0	5, 4, 8		4	5
77	77	3/8	3/8	2/4	1	1	vi6		a	I		vi6		vi		6				m	1	0	0, 4, 3		3	0
78	78	0	0	2/4	1	1	V64/vi		a	I		V64/vi		V		64		vi		M	1	0	5, 4, 8		4	5
78	78	1/8	1/8	2/4	1	1	V6/vi		a	I		V6/vi		V		6		vi		M	1	0	8, 5, 4		4	8
78	78	1/4	1/4	2/4	1	1	V/vi		a	I		V/vi		V				vi		M	1	0	4, 8, 5		4	4
78	78	3/8	3/8	2/4	1	1	vi		a	I		vi		vi						m	1	0	3, 0, 4		3	3
79	79	0	0	2/4	1	1	V/vi		a	I		V/vi		V				vi		M	1	0	4, 8, 5		4	4
79	79	1/4	1/4	2/4	1	1	vi6		a	I		vi6		vi		6				m	1	0	0, 4, 3		3	0
79	79	3/8	3/8	2/4	1	1	#viio64/iii		a	I		#viio64/iii		#vii	o	64		iii		o	1	0	3, 9, 6		9	3
80	80	0	0	2/4	1	1	V64/vi		a	I		V64/vi		V		64		vi		M	1	0	5, 4, 8		4	5
80	80	1/8	1/8	2/4	1	1	V/vi		a	I		V/vi		V				vi		M	1	0	4, 8, 5		4	4
80	80	3/8	3/8	2/4	1	1	vi		a	I		vi		vi						m	1	0	3, 0, 4		3	3
81	81	0	0	2/4	1	1	V/vi	I6\\	a	I		V/vi		V				vi		M	1	0	4, 8, 5		4	4
85	85	0	0	2/4	1	1	I		a	I		I		I						M	1	0	0, 4, 1		0	0
85	85	1/8	1/8	2/4	1	1	I6		a	I		I6		I		6				M	1	0	4, 1, 0		0	4
85	85	1/4	1/4	2/4	1	1	vi		a	I		vi		vi						m	1	0	3, 0, 4		3	3
85	85	3/8	3/8	2/4	1	1	V6/V		a	I		V6/V		V		6		V		M	1	0	6, 3, 2		2	6
86	86	0	0	2/4	1	1	V		a	I		V		V						M	1	0	1, 5, 2		1	1
86	86	1/8	1/8	2/4	1	1	iii		a	I		iii		iii						m	1	0	4, 1, 5		4	4
86	86	1/4	1/4	2/4	1	1	V65/ii		a	I		V65/ii		V		65		ii		Mm7	1	0	7, 4, 1, 3		3	7
86	86	3/8	3/8	2/4	1	1	ii		a	I		ii		ii						m	1	0	2, -1, 3		2	2
87	87	0	0	2/4	1	1	V65		a	I		V65		V		65				Mm7	1	0	5, 2, -1, 1		1	5
87	87	1/8	1/8	2/4	1	1	V7		a	I		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
87	87	1/4	1/4	2/4	1	1	vi		a	I		vi		vi						m	1	0	3, 0, 4		3	3
87	87	3/8	3/8	2/4	1	1	V7		a	I		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
88	88	0	0	2/4	1	1	I		a	I		I		I						M	1	0	0, 4, 1		0	0
88	88	1/8	1/8	2/4	1	1	IV		a	I		IV		IV						M	1	0	-1, 3, 0		-1	-1
88	88	1/4	1/4	2/4	1	1	I6		a	I		I6		I		6				M	1	0	4, 1, 0		0	4
88	88	3/8	3/8	2/4	1	1	#viio/iii		a	I		#viio/iii		#vii	o			iii		o	1	0	9, 6, 3		9	9
89	89	0	0	2/4	1	1	iii		a	I		iii		iii						m	1	0	4, 1, 5		4	4
89	89	1/8	1/8	2/4	1	1	V43/IV		a	I		V43/IV		V		43		IV		Mm7	1	0	1, -2, 0, 4		0	1
89	89	1/4	1/4	2/4	1	1	IV		a	I		IV		IV						M	1	0	-1, 3, 0		-1	-1
89	89	3/8	3/8	2/4	1	1	V+6/IV		a	I		V+6/IV		V	+	6		IV		+	1	0	4, 8, 0		0	4
90	90	0	0	2/4	1	1	IV		a	I		IV		IV						M	1	0	-1, 3, 0		-1	-1
90	90	1/4	1/4	2/4	1	1	I6		a	I		I6		I		6				M	1	0	4, 1, 0		0	4
90	90	3/8	3/8	2/4	1	1	#viio/iii		a	I		#viio/iii		#vii	o			iii		o	1	0	9, 6, 3		9	9
91	91	0	0	2/4	1	1	I6		a	I		I6		I		6				M	1	0	4, 1, 0		0	4
91	91	1/8	1/8	2/4	1	1	V43/IV		a	I		V43/IV		V		43		IV		Mm7	1	0	1, -2, 0, 4		0	1
91	91	1/4	1/4	2/4	1	1	IV		a	I		IV		IV						M	1	0	-1, 3, 0		-1	-1
91	91	3/8	3/8	2/4	1	1	V+6/IV		a	I		V+6/IV		V	+	6		IV		+	1	0	4, 8, 0		0	4
92	92	0	0	2/4	1	1	IV		a	I		IV		IV						M	1	0	-1, 3, 0		-1	-1
92	92	1/4	1/4	2/4	1	1	V7		a	I		V7		V		7				Mm7	1	0	1, 5, 2, -1		1	1
92	92	3/8	3/8	2/4	1	1	IV6		a	I		IV6		IV		6				M	1	0	3, 0, -1		-1	3
93	93	0	0	2/4	1	1	vii%7		a	I		vii%7		vii	%	7				%7	1	0	5, 2, -1, 3		5	5
93	93	1/4	1/4	2/4	1	1	V65		a	I		V65		V		65				Mm7	1	0	5, 2, -1, 1		1	5
93	93	3/8	3/8	2/4	1	1	ii43		a	I		ii43		ii		43				mm7	1	0	3, 0, 2, -1		2	3
