mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
9	9	34	34	1.0	1/2	1/2	4/4	4	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
9	9	35	35	1.0	3/4	3/4	4/4	4	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
10	10	36	36	1.0	0	0	4/4	4	1	V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
10	10	37	37	1.0	1/4	1/4	4/4	4	1	V7(4)	G	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
10	10	38	38	1.0	1/2	1/2	4/4	4	1	V\\	G	I		V		V						\\	M	0	0	1, 5, 2		1	1
10	10	39	39	1.0	3/4	3/4	4/4	4	1	V2	G	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
11	11	40	40	1.0	0	0	4/4	4	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
11	11	41	41	1.0	1/4	1/4	4/4	4	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
11	11	42	42	1.0	1/2	1/2	4/4	4	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
11	11	43	43	1.0	3/4	3/4	4/4	4	1	V+2/IV	G	I		V+2/IV		V	+	2		IV			+7	0	0	-2, 0, 4, 8		0	-2
12	12	44	44	2.0	0	0	4/4	4	1	V65/ii	G	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
12	12	46	46	1.5	1/2	1/2	4/4	4	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
12	12	95/2	95/2	0.5	7/8	7/8	4/4	4	1	V65/ii	G	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
13	13	48	48	2.0	0	0	4/4	4	1	ii	G	I		ii		ii							m	0	0	2, -1, 3		2	2
13	13	50	50	2.0	1/2	1/2	4/4	4	1	IV6/IV	G	I		IV6/IV		IV		6		IV			M	0	0	2, -1, -2		-2	2
14	14	52	52	1.0	0	0	4/4	4	1	V65/IV	G	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
14	14	53	53	1.0	1/4	1/4	4/4	4	1	V7/IV	G	I		V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
14	14	54	54	2.0	1/2	1/2	4/4	4	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
15	15	56	56	4.0	0	0	4/4	4	1	V65/V	G	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
16	16	60	60	1.0	0	0	4/4	4	1	V	G	I		V		V							M	0	0	1, 5, 2		1	1
16	16	61	61	1.0	1/4	1/4	4/4	4	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	62	62	2.0	1/2	1/2	4/4	4	1	V65/ii	G	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
17	17	64	64	1.0	0	0	4/4	4	1	ii	G	I		ii		ii							m	0	0	2, -1, 3		2	2
17	17	65	65	0.5	1/4	1/4	4/4	4	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
17	17	131/2	131/2	0.5	3/8	3/8	4/4	4	1	iio6	G	I		iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
17	17	66	66	1.0	1/2	1/2	4/4	4	1	V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
17	17	67	67	1.0	3/4	3/4	4/4	4	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	68	68	2.0	0	0	4/4	4	1	I\\	G	I		I		I						\\	M	0	0	0, 4, 1		0	0
18	18	70	70	1.0	1/2	1/2	4/4	4	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
18	18	71	71	1.0	3/4	3/4	4/4	4	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
19	19	72	72	4.0	0	0	4/4	4	1	V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
20	20	76	76	4.0	0	0	4/4	4	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
21	21	80	80	4.0	0	0	4/4	4	1	V.V7/vi	G	V		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
22	22	84	84	1.0	0	0	4/4	4	1	vi64	G	V		vi64		vi		64					m	0	0	4, 3, 0		3	4
22	22	85	85	1.0	1/4	1/4	4/4	4	1	vi6	G	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
22	22	86	86	1.0	1/2	1/2	4/4	4	1	vi64	G	V		vi64		vi		64					m	0	0	4, 3, 0		3	4
22	22	87	87	1.0	3/4	3/4	4/4	4	1	vi6	G	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
23	23	88	88	1.0	0	0	4/4	4	1	vii%7/V	G	V		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
23	23	89	89	1.0	1/4	1/4	4/4	4	1	vi6	G	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
23	23	90	90	1.0	1/2	1/2	4/4	4	1	V(64)	G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
23	23	91	91	1.0	3/4	3/4	4/4	4	1	V6(6)/vi	G	V		V6(6)/vi		V		6	6	vi			M	0	0	8, 0, 4		4	8
24	24	92	92	1.0	0	0	4/4	4	1	vi	G	V		vi		vi							m	0	0	3, 0, 4		3	3
24	24	93	93	1.0	1/4	1/4	4/4	4	1	viio65/V	G	V		viio65/V		vii	o	65		V			o7	0	0	3, 0, -3, 6		6	3
24	24	94	94	1.0	1/2	1/2	4/4	4	1	V6	G	V		V6		V		6					M	0	0	5, 2, 1		1	5
24	24	95	95	1.0	3/4	3/4	4/4	4	1	vii%7	G	V		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
25	25	96	96	2.0	0	0	4/4	4	1	I[I\\	G	V	I	I		I						\\	M	0	0	0, 4, 1		0	0
25	25	98	98	1.0	1/2	1/2	4/4	4	1	vi7	G	V	I	vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
25	25	99	99	1.0	3/4	3/4	4/4	4	1	viio	G	V	I	viio		vii	o						o	0	0	5, 2, -1		5	5
26	26	100	100	0.25	0	0	4/4	4	1	V7	G	V	I	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	401/4	401/4	0.25	1/16	1/16	4/4	4	1	#viio7/vi	G	V	I	#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
26	26	201/2	201/2	0.5	1/8	1/8	4/4	4	1	vi]	G	V	I	vi		vi							m	0	0	3, 0, 4		3	3
26	26	101	101	0.5	1/4	1/4	4/4	4	1	IVM7	G	V		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
26	26	203/2	203/2	0.25	3/8	3/8	4/4	4	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
26	26	407/4	407/4	0.25	7/16	7/16	4/4	4	1	iv	G	V		iv		iv							m	0	0	-1, -4, 0		-1	-1
26	26	102	102	0.5	1/2	1/2	4/4	4	1	V(64)	G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
26	26	205/2	205/2	0.5	5/8	5/8	4/4	4	1	V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	103	103	0.5	3/4	3/4	4/4	4	1	vi2	G	V		vi2		vi		2					mm7	0	0	1, 3, 0, 4		3	1
26	26	207/2	207/2	0.5	7/8	7/8	4/4	4	1	V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	27	104	104	1.5	0	0	4/4	4	1	I\\	G	V		I		I						\\	M	0	0	0, 4, 1		0	0
27	27	211/2	211/2	0.5	3/8	3/8	4/4	4	1	I6	G	V		I6		I		6					M	0	0	4, 1, 0		0	4
27	27	106	106	0.5	1/2	1/2	4/4	4	1	IVM7(9)	G	V		IVM7(9)		IV	M	7	9				MM7	0	0	-1, 3, 0, 4	1	-1	-1
27	27	213/2	213/2	0.25	5/8	5/8	4/4	4	1	vi7	G	V		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
27	27	427/4	427/4	0.25	11/16	11/16	4/4	4	1	V7/ii	G	V		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
27	27	107	107	0.5	3/4	3/4	4/4	4	1	ii	G	V		ii		ii							m	0	0	2, -1, 3		2	2
27	27	215/2	215/2	0.5	7/8	7/8	4/4	4	1	ii6	G	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
28	28	108	108	0.25	0	0	4/4	4	1	V65	G	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
28	28	433/4	433/4	0.25	1/16	1/16	4/4	4	1	#viio65/vi	G	V		#viio65/vi		#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
28	28	217/2	217/2	0.5	1/8	1/8	4/4	4	1	vi6	G	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
28	28	109	109	0.5	1/4	1/4	4/4	4	1	vi	G	V		vi		vi							m	0	0	3, 0, 4		3	3
28	28	219/2	219/2	0.5	3/8	3/8	4/4	4	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
28	28	110	110	0.5	1/2	1/2	4/4	4	1	V(64)	G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
28	28	221/2	221/2	0.5	5/8	5/8	4/4	4	1	V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	28	111	111	0.5	3/4	3/4	4/4	4	1	vi2	G	V		vi2		vi		2					mm7	0	0	1, 3, 0, 4		3	1
28	28	223/2	223/2	0.5	7/8	7/8	4/4	4	1	V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	29	112	112	0.5	0	0	4/4	4	1	V(64)	G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
29	29	225/2	225/2	0.5	1/8	1/8	4/4	4	1	vii%65/V	G	V		vii%65/V		vii	%	65		V			%7	0	0	3, 0, 4, 6		6	3
29	29	113	113	0.5	1/4	1/4	4/4	4	1	V(4)	G	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
29	29	227/2	227/2	0.5	3/8	3/8	4/4	4	1	V65/V	G	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
29	29	114	114	0.5	1/2	1/2	4/4	4	1	V7/V	G	V		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
29	29	229/2	229/2	0.5	5/8	5/8	4/4	4	1	V65/V	G	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
29	29	115	115	0.5	3/4	3/4	4/4	4	1	V(11)	G	V		V(11)		V			11				M	0	0	1, 5, 2	0	1	1
29	29	231/2	231/2	0.5	7/8	7/8	4/4	4	1	V43/V	G	V		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
30	30	116	116	0.5	0	0	4/4	4	1	V65/V	G	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
30	30	233/2	233/2	1.0	1/8	1/8	4/4	4	1	V43/V	G	V		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
30	30	235/2	235/2	1.5	3/8	3/8	4/4	4	1	vii%65/V	G	V		vii%65/V		vii	%	65		V			%7	0	0	3, 0, 4, 6		6	3
30	30	119	119	1.0	3/4	3/4	4/4	4	1	V7/V	G	V		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
31	31	120	120	0.5	0	0	4/4	4	1	V	G	V		V		V							M	0	0	1, 5, 2		1	1
31	31	241/2	241/2	0.5	1/8	1/8	4/4	4	1	V65	G	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
31	31	121	121	0.5	1/4	1/4	4/4	4	1	I	G	V		I		I							M	0	0	0, 4, 1		0	0
31	31	243/2	243/2	0.5	3/8	3/8	4/4	4	1	V64	G	V		V64		V		64					M	0	0	2, 1, 5		1	2
31	31	122	122	0.5	1/2	1/2	4/4	4	1	I6	G	V		I6		I		6					M	0	0	4, 1, 0		0	4
31	31	245/2	245/2	0.5	5/8	5/8	4/4	4	1	V2	G	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
31	31	123	123	0.5	3/4	3/4	4/4	4	1	I6	G	V		I6		I		6					M	0	0	4, 1, 0		0	4
31	31	247/2	247/2	0.5	7/8	7/8	4/4	4	1	V+6/IV	G	V		V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
32	32	124	124	0.5	0	0	4/4	4	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
32	32	249/2	249/2	0.5	1/8	1/8	4/4	4	1	V43/IV	G	V		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
32	32	125	125	0.5	1/4	1/4	4/4	4	1	IV6	G	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
32	32	251/2	251/2	0.5	3/8	3/8	4/4	4	1	V(64)	G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
32	32	126	126	1.0	1/2	1/2	4/4	4	1	viio64	G	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
32	32	127	127	1.0	3/4	3/4	4/4	4	1	I6	G	V		I6		I		6					M	0	0	4, 1, 0		0	4
33	33	128	128	1.0	0	0	4/4	4	1	viio6	G	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
33	33	129	129	1.0	1/4	1/4	4/4	4	1	#viio7/ii	G	V		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
33	33	130	130	1.0	1/2	1/2	4/4	4	1	ii	G	V		ii		ii							m	0	0	2, -1, 3		2	2
33	33	131	131	1.0	3/4	3/4	4/4	4	1	ii6	G	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
34	34	132	132	4.0	0	0	4/4	4	1	V(64)	G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
35	35	136	136	1.0	0	0	4/4	4	1	V7(4)	G	V		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
35	35	137	137	3.0	1/4	1/4	4/4	4	1	V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
36	36	140	140	2.0	0	0	4/4	4	1	I[I\\	G	V	I	I		I						\\	M	0	0	0, 4, 1		0	0
36	36	142	142	0.75	1/2	1/2	4/4	4	1	V6(+4)	G	V	I	V6(+4)		V		6	+4				M	0	0	5, 2, 1	0	1	5
36	36	571/4	571/4	0.25	11/16	11/16	4/4	4	1	IV6	G	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
36	36	143	143	1.0	3/4	3/4	4/4	4	1	I	G	V	I	I		I							M	0	0	0, 4, 1		0	0
37	37	144	144	0.75	0	0	4/4	4	1	ii7(9)	G	V	I	ii7(9)		ii		7	9				mm7	0	0	2, -1, 3, 0	4	2	2
37	37	579/4	579/4	0.25	3/16	3/16	4/4	4	1	iii7]	G	V	I	iii7		iii		7					mm7	0	0	4, 1, 5, 2		4	4
37	37	145	145	1.0	1/4	1/4	4/4	4	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
37	37	146	146	1.0	1/2	1/2	4/4	4	1	V(64)	G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
37	37	147	147	0.5	3/4	3/4	4/4	4	1	V	G	V		V		V							M	0	0	1, 5, 2		1	1
37	37	295/2	295/2	0.5	7/8	7/8	4/4	4	1	V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
38	38	148	148	2.0	0	0	4/4	4	1	I[I\\	G	V	I	I		I						\\	M	0	0	0, 4, 1		0	0
38	38	150	150	0.75	1/2	1/2	4/4	4	1	V6(+4)	G	V	I	V6(+4)		V		6	+4				M	0	0	5, 2, 1	0	1	5
38	38	603/4	603/4	0.25	11/16	11/16	4/4	4	1	IV6	G	V	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
38	38	151	151	1.0	3/4	3/4	4/4	4	1	I]	G	V	I	I		I							M	0	0	0, 4, 1		0	0
39	39	152	152	0.75	0	0	4/4	4	1	V7(9)/V	G	V		V7(9)/V		V		7	9	V			Mm7	0	0	2, 6, 3, 0	4	2	2
39	39	611/4	611/4	0.25	3/16	3/16	4/4	4	1	V7/vi	G	V		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
39	39	153	153	0.5	1/4	1/4	4/4	4	1	vi	G	V		vi		vi							m	0	0	3, 0, 4		3	3
39	39	307/2	307/2	0.5	3/8	3/8	4/4	4	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
39	39	154	154	0.5	1/2	1/2	4/4	4	1	V(64)	G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
39	39	309/2	309/2	0.5	5/8	5/8	4/4	4	1	#viio64/ii	G	V		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
39	39	155	155	0.5	3/4	3/4	4/4	4	1	V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
39	39	311/2	311/2	0.5	7/8	7/8	4/4	4	1	V	G	V		V		V							M	0	0	1, 5, 2		1	1
40	40	156	156	1.0	0	0	4/4	4	1	I\\	G	V		I		I						\\	M	0	0	0, 4, 1		0	0
40	40	157	157	1.0	1/4	1/4	4/4	4	1	I64	G	V		I64		I		64					M	0	0	1, 0, 4		0	1
40	40	158	158	1.0	1/2	1/2	4/4	4	1	V65	G	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
40	40	159	159	1.0	3/4	3/4	4/4	4	1	V43	G	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
41	41	160	160	1.0	0	0	4/4	4	1	I	G	V		I		I							M	0	0	0, 4, 1		0	0
41	41	161	161	1.0	1/4	1/4	4/4	4	1	V(64)	G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
41	41	162	162	2.0	1/2	1/2	4/4	4	1	V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	42	164	164	1.0	0	0	4/4	4	1	I.V2	G	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
42	42	165	165	1.0	1/4	1/4	4/4	4	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
42	42	166	166	1.0	1/2	1/2	4/4	4	1	V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
42	42	167	167	1.0	3/4	3/4	4/4	4	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
43	43	168	168	1.0	0	0	4/4	4	1	V2/ii	G	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
43	43	169	169	1.0	1/4	1/4	4/4	4	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
43	43	170	170	1.0	1/2	1/2	4/4	4	1	V43/ii	G	I		V43/ii		V		43		ii			Mm7	0	0	4, 1, 3, 7		3	4
43	43	171	171	1.0	3/4	3/4	4/4	4	1	ii	G	I		ii		ii							m	0	0	2, -1, 3		2	2
44	44	172	172	1.0	0	0	4/4	4	1	V2/IV	G	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
44	44	173	173	1.0	1/4	1/4	4/4	4	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
44	44	174	174	1.0	1/2	1/2	4/4	4	1	V43/IV	G	I		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
44	44	175	175	1.0	3/4	3/4	4/4	4	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
45	45	176	176	0.5	0	0	4/4	4	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
45	45	353/2	353/2	0.5	1/8	1/8	4/4	4	1	V/ii	G	I		V/ii		V				ii			M	0	0	3, 7, 4		3	3
45	45	177	177	0.5	1/4	1/4	4/4	4	1	iv6/ii	G	I		iv6/ii		iv		6		ii			m	0	0	-2, 2, 1		1	-2
45	45	355/2	355/2	0.5	3/8	3/8	4/4	4	1	V(64)/ii	G	I		V(64)/ii		V			64	ii			M	0	0	3, 2, -1		3	3
45	45	178	178	0.5	1/2	1/2	4/4	4	1	V2/ii	G	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
45	45	357/2	357/2	0.5	5/8	5/8	4/4	4	1	ii	G	I		ii		ii							m	0	0	2, -1, 3		2	2
45	45	179	179	0.5	3/4	3/4	4/4	4	1	#viio7/ii	G	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
45	45	359/2	359/2	0.5	7/8	7/8	4/4	4	1	ii	G	I		ii		ii							m	0	0	2, -1, 3		2	2
46	46	180	180	0.5	0	0	4/4	4	1	iio64/ii	G	I		iio64/ii		ii	o	64		ii			o	0	0	-2, 4, 1		4	-2
46	46	361/2	361/2	0.5	1/8	1/8	4/4	4	1	V(64)/ii	G	I		V(64)/ii		V			64	ii			M	0	0	3, 2, -1		3	3
46	46	181	181	0.5	1/4	1/4	4/4	4	1	#viio64/ii	G	I		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
46	46	363/2	363/2	0.5	3/8	3/8	4/4	4	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
46	46	182	182	0.5	1/2	1/2	4/4	4	1	iio/ii	G	I		iio/ii		ii	o			ii			o	0	0	4, 1, -2		4	4
46	46	365/2	365/2	0.5	5/8	5/8	4/4	4	1	ii	G	I		ii		ii							m	0	0	2, -1, 3		2	2
46	46	183	183	0.5	3/4	3/4	4/4	4	1	V7/ii	G	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
46	46	367/2	367/2	0.5	7/8	7/8	4/4	4	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
47	47	184	184	1.0	0	0	4/4	4	1	V[I	G	I	V	I		I							M	0	0	0, 4, 1		0	0
47	47	185	185	1.0	1/4	1/4	4/4	4	1	I6	G	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
47	47	186	186	1.0	1/2	1/2	4/4	4	1	I	G	I	V	I		I							M	0	0	0, 4, 1		0	0
47	47	187	187	1.0	3/4	3/4	4/4	4	1	I6	G	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
48	48	188	188	2.0	0	0	4/4	4	1	ii6	G	I	V	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
48	48	190	190	1.0	1/2	1/2	4/4	4	1	viio6]	G	I	V	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
48	48	191	191	1.0	3/4	3/4	4/4	4	1	V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
49	49	192	192	2.0	0	0	4/4	4	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
49	49	194	194	1.0	1/2	1/2	4/4	4	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
49	49	195	195	1.0	3/4	3/4	4/4	4	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
50	50	196	196	1.5	0	0	4/4	4	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	50	395/2	395/2	0.5	3/8	3/8	4/4	4	1	#viio7/vi	G	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
50	50	198	198	2.0	1/2	1/2	4/4	4	1	vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
51	51	200	200	4.0	0	0	4/4	4	1	V65/V	G	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
52	52	204	204	1.0	0	0	4/4	4	1	V	G	I		V		V							M	0	0	1, 5, 2		1	1
52	52	205	205	1.0	1/4	1/4	4/4	4	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	52	206	206	2.0	1/2	1/2	4/4	4	1	#viio7/ii	G	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
53	53	208	208	1.0	0	0	4/4	4	1	ii	G	I		ii		ii							m	0	0	2, -1, 3		2	2
53	53	209	209	0.5	1/4	1/4	4/4	4	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
53	53	419/2	419/2	0.5	3/8	3/8	4/4	4	1	iio6	G	I		iio6		ii	o	6					o	0	0	-1, -4, 2		2	-1
53	53	210	210	1.0	1/2	1/2	4/4	4	1	V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
53	53	211	211	0.5	3/4	3/4	4/4	4	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	53	423/2	423/2	0.5	7/8	7/8	4/4	4	1	V	G	I		V		V							M	0	0	1, 5, 2		1	1
54	54	212	212	3.0	0	0	4/4	4	1	V65/V\\	G	I		V65/V		V		65		V		\\	Mm7	0	0	6, 3, 0, 2		2	6
