mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
91	85	168	0.5	3/8	3/8	2/4	4	1		V	g	I		V		V							M	1	0	1, 5, 2		1	1
92	86	337/2	1.5	0	0	2/4	4	1		I	g	I		I		I							M	1	0	0, 4, 1		0	0
92	86	170	0.5	3/8	3/8	2/4	4	1		V	g	I		V		V							M	1	0	1, 5, 2		1	1
93	87	341/2	0.5	0	0	2/4	4	1		I	g	I		I		I							M	1	0	0, 4, 1		0	0
93	87	171	1.0	1/8	1/8	2/4	4	1		viio	g	I		viio		vii	o						o	1	0	5, 2, -1		5	5
93	87	172	2.5	3/8	3/8	2/4	4	1		i.i6	g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
95	89	349/2	1.0	0	0	2/4	4	1		iv6	g	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
95	89	351/2	1.0	1/4	1/4	2/4	4	1		V64/iv	g	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0	1
96	90	353/2	1.5	0	0	2/4	4	1		iv\\	g	i		iv		iv						\\	m	1	1	-1, -4, 0		-1	-1
96	90	178	0.5	3/8	3/8	2/4	4	1		V/iv	g	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
97	91	357/2	0.5	0	0	2/4	4	1		iv	g	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
97	91	179	1.0	1/8	1/8	2/4	4	1		#viio/iv	g	i		#viio/iv		#vii	o			iv			o	1	1	4, 1, -2		4	4
97	91	180	0.5	3/8	3/8	2/4	4	1		iv	g	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
98	92	361/2	2.0	0	0	2/4	4	1		iio/iv	g	i		iio/iv		ii	o			iv			o	1	1	1, -2, -5		1	1
99	93	365/2	0.5	0	0	2/4	4	1		iv6	g	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
99	93	183	0.5	1/8	1/8	2/4	4	1		#viio/iv	g	i		#viio/iv		#vii	o			iv			o	1	1	4, 1, -2		4	4
99	93	367/2	1.0	1/4	1/4	2/4	4	1		iv	g	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
100	94	369/2	0.5	0	0	2/4	4	1		V6	g	i		V6		V		6					M	1	1	5, 2, 1		1	5
100	94	185	0.5	1/8	1/8	2/4	4	1		iv	g	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
100	94	371/2	0.5	1/4	1/4	2/4	4	1		V6	g	i		V6		V		6					M	1	1	5, 2, 1		1	5
100	94	186	0.5	3/8	3/8	2/4	4	1		iv	g	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
101	95	373/2	1.0	0	0	2/4	4	1		V6	g	i		V6		V		6					M	1	1	5, 2, 1		1	5
101	95	375/2	0.5	1/4	1/4	2/4	4	1		V	g	i		V		V							M	1	1	1, 5, 2		1	1
101	95	188	0.5	3/8	3/8	2/4	4	1		iv	g	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
102	96	377/2	0.5	0	0	2/4	4	1		V6	g	i		V6		V		6					M	1	1	5, 2, 1		1	5
102	96	189	0.5	1/8	1/8	2/4	4	1		iv	g	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
102	96	379/2	0.5	1/4	1/4	2/4	4	1		V6	g	i		V6		V		6					M	1	1	5, 2, 1		1	5
102	96	190	0.5	3/8	3/8	2/4	4	1		iv	g	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
103	97	381/2	1.0	0	0	2/4	4	1		V6	g	i		V6		V		6					M	1	1	5, 2, 1		1	5
103	97	383/2	0.5	1/4	1/4	2/4	4	1		V\\	g	i		V		V						\\	M	1	1	1, 5, 2		1	1
103	97	192	0.5	3/8	3/8	2/4	4	1		V2	g	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
104	98	385/2	0.5	0	0	2/4	4	1		i	g	i		i		i							m	1	1	0, -3, 1		0	0
104	98	193	0.5	1/8	1/8	2/4	4	1		V	g	i		V		V							M	1	1	1, 5, 2		1	1
104	98	387/2	0.5	1/4	1/4	2/4	4	1		V(64)	g	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
104	98	194	0.5	3/8	3/8	2/4	4	1		V7	g	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
105	99	389/2	1.5	0	0	2/4	4	1		V(64)	g	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
105	99	196	0.5	3/8	3/8	2/4	4	1		i6	g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
106	100	393/2	0.5	0	0	2/4	4	1		ii%65	g	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
106	100	197	0.5	1/8	1/8	2/4	4	1		i6	g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
106	100	395/2	0.5	1/4	1/4	2/4	4	1		ii%65	g	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
106	100	198	0.5	3/8	3/8	2/4	4	1		V	g	i		V		V							M	1	1	1, 5, 2		1	1
107	101	397/2	0.5	0	0	2/4	4	1		i	g	i		i		i							m	1	1	0, -3, 1		0	0
107	101	199	0.5	1/8	1/8	2/4	4	1		i(9#764)	g	i		i(9#764)		i			9#764				m	1	1	0, -1, -4	2, 5	0	0
107	101	399/2	0.5	1/4	1/4	2/4	4	1		i64	g	i		i64		i		64					m	1	1	1, 0, -3		0	1
107	101	200	0.5	3/8	3/8	2/4	4	1		V7	g	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
108	102	401/2	0.5	0	0	2/4	4	1		i	g	i		i		i							m	1	1	0, -3, 1		0	0
108	102	201	0.5	1/8	1/8	2/4	4	1		V	g	i		V		V							M	1	1	1, 5, 2		1	1
108	102	403/2	0.5	1/4	1/4	2/4	4	1		V(64)	g	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
108	102	202	0.5	3/8	3/8	2/4	4	1		V7	g	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
109	103	405/2	0.5	0	0	2/4	4	1		V(64)	g	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
109	103	203	0.5	1/8	1/8	2/4	4	1		i	g	i		i		i							m	1	1	0, -3, 1		0	0
109	103	407/2	0.5	1/4	1/4	2/4	4	1		i6	g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
109	103	204	0.5	3/8	3/8	2/4	4	1		i	g	i		i		i							m	1	1	0, -3, 1		0	0
110	104	409/2	1.0	0	0	2/4	4	1		v	g	i		v		v							m	1	1	1, -2, 2		1	1
110	104	411/2	0.5	1/4	1/4	2/4	4	1		V7/v	g	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
110	104	206	0.5	3/8	3/8	2/4	4	1		V7/v	g	i		V7/v		V		7		v			Mm7	1	1	2, 6, 3, 0		2	2
111	105	413/2	1.0	0	0	2/4	4	1		v	g	i		v		v							m	1	1	1, -2, 2		1	1
111	105	415/2	0.5	1/4	1/4	2/4	4	1		V2/v	g	i		V2/v		V		2		v			Mm7	1	1	0, 2, 6, 3		2	0
111	105	208	0.5	3/8	3/8	2/4	4	1		#viio2/v	g	i		#viio2/v		#vii	o	2		v			o7	1	1	-3, 6, 3, 0		6	-3
112	106	417/2	1.0	0	0	2/4	4	1		v	g	i		v		v							m	1	1	1, -2, 2		1	1
112	106	419/2	0.5	1/4	1/4	2/4	4	1		V43/v	g	i		V43/v		V		43		v			Mm7	1	1	3, 0, 2, 6		2	3
112	106	210	0.5	3/8	3/8	2/4	4	1		V/v	g	i		V/v		V				v			M	1	1	2, 6, 3		2	2
113	107	421/2	1.0	0	0	2/4	4	1		v	g	i		v		v							m	1	1	1, -2, 2		1	1
113	107	423/2	1.0	1/4	1/4	2/4	4	1		v43	g	i		v43		v		43					mm7	1	1	2, -1, 1, -2		1	2
114	108	425/2	0.5	0	0	2/4	4	1		III	g	i		III		III							M	1	1	-3, 1, -2		-3	-3
114	108	213	0.25	1/8	1/8	2/4	4	1		V43	g	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
114	108	853/4	0.25	3/16	3/16	2/4	4	1		i	g	i		i		i							m	1	1	0, -3, 1		0	0
114	108	427/2	0.5	1/4	1/4	2/4	4	1		V7	g	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
114	108	214	0.5	3/8	3/8	2/4	4	1		V2	g	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
115	109	429/2	0.5	0	0	2/4	4	1		i	g	i		i		i							m	1	1	0, -3, 1		0	0
115	109	215	0.5	1/8	1/8	2/4	4	1		iio6/v	g	i		iio6/v		ii	o	6		v			o	1	1	0, -3, 3		3	0
115	109	431/2	0.5	1/4	1/4	2/4	4	1		V(64)/v	g	i		V(64)/v		V			64	v			M	1	1	2, 1, -2		2	2
115	109	216	0.5	3/8	3/8	2/4	4	1		V/v	g	i		V/v		V				v			M	1	1	2, 6, 3		2	2
116	110	433/2	0.5	0	0	2/4	4	1		V	g	i		V		V							M	1	1	1, 5, 2		1	1
116	110	217	0.5	1/8	1/8	2/4	4	1		i	g	i		i		i							m	1	1	0, -3, 1		0	0
116	110	435/2	0.5	1/4	1/4	2/4	4	1		V	g	i		V		V							M	1	1	1, 5, 2		1	1
116	110	218	0.5	3/8	3/8	2/4	4	1		i	g	i		i		i							m	1	1	0, -3, 1		0	0
117	111	437/2	1.5	0	0	2/4	4	1		V\\	g	i		V		V						\\	M	1	1	1, 5, 2		1	1
117	111	220	1.5	3/8	3/8	2/4	4	1		v	g	i		v		v							m	1	1	1, -2, 2		1	1
118	112	443/2	1.0	1/4	1/4	2/4	4	1		iv	g	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
119	113	445/2	3.0	0	0	2/4	4	1		i	g	i		i		i							m	1	1	0, -3, 1		0	0
120	114	451/2	1.0	1/4	1/4	2/4	4	1		V	g	i		V		V							M	1	1	1, 5, 2		1	1
121	115	453/2	0.5	0	0	2/4	4	1		i	g	i		i		i							m	1	1	0, -3, 1		0	0
121	115	227	1.5	1/8	1/8	2/4	4	1		iv	g	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
122	116	457/2	2.0	0	0	2/4	4	1		V	g	i		V		V							M	1	1	1, 5, 2		1	1
123	117	461/2	1.0	0	0	2/4	4	1		V(64)	g	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
123	117	463/2	1.0	1/4	1/4	2/4	4	1		#viio64/ii	g	i		#viio64/ii		#vii	o	64		ii			o	1	1	1, 7, 4		7	1
124	118	465/2	1.0	0	0	2/4	4	1		V	g	i		V		V							M	1	1	1, 5, 2		1	1
124	118	467/2	1.0	1/4	1/4	2/4	4	1		V(64)	g	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
125	119	469/2	1.0	0	0	2/4	4	1		iio	g	i		iio		ii	o						o	1	1	2, -1, -4		2	2
125	119	471/2	1.0	1/4	1/4	2/4	4	1		V43	g	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
126	120	473/2	0.5	0	0	2/4	4	1		i	g	i		i		i							m	1	1	0, -3, 1		0	0
126	120	237	0.5	1/8	1/8	2/4	4	1		#viio	g	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5
126	120	475/2	0.5	1/4	1/4	2/4	4	1		i	g	i		i		i							m	1	1	0, -3, 1		0	0
126	120	238	0.5	3/8	3/8	2/4	4	1		iio	g	i		iio		ii	o						o	1	1	2, -1, -4		2	2
127	121	477/2	0.5	0	0	2/4	4	1		i6	g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
127	121	239	0.5	1/8	1/8	2/4	4	1		V(64)	g	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
127	121	479/2	0.5	1/4	1/4	2/4	4	1		i6	g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
127	121	240	0.5	3/8	3/8	2/4	4	1		V(64)	g	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
128	122	481/2	0.5	0	0	2/4	4	1		i	g	i		i		i							m	1	1	0, -3, 1		0	0
128	122	241	0.5	1/8	1/8	2/4	4	1		#viio	g	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5
128	122	483/2	0.5	1/4	1/4	2/4	4	1		i	g	i		i		i							m	1	1	0, -3, 1		0	0
128	122	242	0.5	3/8	3/8	2/4	4	1		iio	g	i		iio		ii	o						o	1	1	2, -1, -4		2	2
129	123	485/2	1.0	0	0	2/4	4	1		i6	g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
129	123	487/2	0.5	1/4	1/4	2/4	4	1		i	g	i		i		i							m	1	1	0, -3, 1		0	0
129	123	244	0.5	3/8	3/8	2/4	4	1		V7/iv	g	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
130	124	489/2	0.5	0	0	2/4	4	1		iv	g	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
130	124	245	0.5	1/8	1/8	2/4	4	1		V/iv	g	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
130	124	491/2	0.5	1/4	1/4	2/4	4	1		V(64)/iv	g	i		V(64)/iv		V			64	iv			M	1	1	0, -1, -4		0	0
130	124	246	0.5	3/8	3/8	2/4	4	1		V7/iv	g	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
131	125	493/2	1.5	0	0	2/4	4	1		V(64)/iv\\	g	i		V(64)/iv		V			64	iv		\\	M	1	1	0, -1, -4		0	0
131	125	248	0.5	3/8	3/8	2/4	4	1		i6	g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
132	126	497/2	0.5	0	0	2/4	4	1		iio6	g	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
132	126	249	0.25	1/8	1/8	2/4	4	1		i6	g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
132	126	997/4	0.25	3/16	3/16	2/4	4	1		#viio6	g	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
132	126	499/2	0.5	1/4	1/4	2/4	4	1		i6	g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
132	126	250	0.5	3/8	3/8	2/4	4	1		VI6	g	i		VI6		VI		6					M	1	1	0, -3, -4		-4	0
133	127	501/2	0.5	0	0	2/4	4	1		V6	g	i		V6		V		6					M	1	1	5, 2, 1		1	5
133	127	251	0.25	1/8	1/8	2/4	4	1		iv6	g	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
133	127	1005/4	0.25	3/16	3/16	2/4	4	1		V(6)	g	i		V(6)		V			6				M	1	1	1, 5, -3		1	1
133	127	503/2	0.5	1/4	1/4	2/4	4	1		iv6	g	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
133	127	252	0.5	3/8	3/8	2/4	4	1		ii%65	g	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
134	128	505/2	0.5	0	0	2/4	4	1		V(64)	g	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
134	128	253	0.25	1/8	1/8	2/4	4	1		iio6	g	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
134	128	1013/4	0.25	3/16	3/16	2/4	4	1		i6	g	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
134	128	507/2	0.5	1/4	1/4	2/4	4	1		iio6	g	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
134	128	254	0.5	3/8	3/8	2/4	4	1		V	g	i		V		V							M	1	1	1, 5, 2		1	1
135	129	509/2	1.5	0	0	2/4	4	1		i\\	g	i		i		i						\\	m	1	1	0, -3, 1		0	0
